areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00011984,11.2,14.2,50.7,23.9
E00011989,2.3,20.8,57.7,19.2
E00011990,1.7,2.6,75.9,19.8
E00011992,6.3,16.7,56.9,20.1
E00012000,22.5,60.4,14.4,2.7
E00012011,24.4,34.8,29.3,11.6
E00012012,25.9,43.5,15.6,15
E00012013,18,24.3,35.1,22.5
E00012015,1.8,52.2,39.8,6.2
E00012016,8.5,32.9,32.3,26.2
E00012017,22.2,14.6,36.1,27.1
E00012018,13.7,13.1,51.2,22
E00012019,6.9,21.5,29.9,41.7
E00012020,32.4,24.3,26.5,16.9
E00012021,3.1,18.1,58.3,20.5
E00012023,11.2,16.5,34.7,37.6
E00012024,4.2,36.6,44.4,14.8
E00012025,33,24.1,33,9.8
E00012026,0.8,4.6,72.5,22.1
E00012027,7.7,15.4,34.6,42.3
E00012028,6.8,49.2,28,16.1
E00012029,0,23.1,62.3,14.6
E00012030,4.3,49.1,28.4,18.1
E00012031,55.2,31,10.3,3.4
E00012032,34.9,25.4,26.2,13.5
E00012033,14.2,46.5,29.9,9.4
E00012034,7.4,32.4,43.8,16.5
E00012035,1.8,29.2,54.9,14.2
E00012036,14.5,43.5,31.9,10.1
E00012037,7.6,18.5,62.2,11.8
E00012038,5.5,50.4,39.4,4.7
E00012039,24.6,29.9,31.3,14.2
E00012040,17,48.2,29.5,5.4
E00012041,0.9,64.5,20.9,13.6
E00012042,15.1,27.8,42.1,15.1
E00012043,46.9,24.2,18.8,10.2
E00012090,22.9,16.9,41.5,18.6
E00012209,0.8,5.8,72.7,20.7
E00012212,23.6,17.1,44.3,15
E00012213,7.6,15.3,48.9,28.2
E00012214,0,13.8,69.8,16.4
E00012215,0,0,75.7,24.3
E00012216,12.5,28.1,50.8,8.6
E00012217,1.5,12.3,63.8,22.3
E00012218,8.9,23.3,60.3,7.5
E00012219,20.2,15.8,59.6,4.4
E00012220,0,11.3,80,8.7
E00012221,22.9,22.9,50,4.2
E00012222,10.3,12.7,54,23
E00012223,0.7,50.7,28.6,20
E00012224,13.4,29.4,42.9,14.3
E00012225,10.6,23.5,52.3,13.6
E00012226,8.4,52.1,26.1,13.4
E00012227,4.7,27.3,56.3,11.7
E00012228,12.2,48.2,28.1,11.5
E00012229,5.7,43.9,40.7,9.8
E00012230,0,33.3,36.8,29.8
E00012231,10.5,30.1,49,10.5
E00012232,23.8,43.3,25.6,7.3
E00012233,20.1,42.9,28.6,8.4
E00012234,0.8,25.8,54.7,18.8
E00012235,13,8,48.6,30.4
E00012236,1.6,2.5,68.9,27
E00012239,0.8,1.6,59.7,38
E00012240,0,0.8,76.5,22.7
E00012241,1.9,7.8,59.2,31.1
E00012242,3,8.9,62.2,25.9
E00012243,0.8,16.1,67.7,15.3
E00012244,2.3,3.1,70.2,24.4
E00012252,22.6,13.1,7.3,56.9
E00012256,24.4,30.7,20.5,24.4
E00012258,14.6,12.3,23.8,49.2
E00012259,0,3.8,53.1,43.1
E00012260,6,36.2,41.4,16.4
E00012262,7.9,11.4,26.3,54.4
E00012263,0,3.3,35,61.8
E00012266,0.8,2.5,51.3,45.4
E00012267,0,7.9,32.4,59.7
E00012268,0,7.4,18.5,74.1
E00012270,6,9,24.8,60.2
E00012273,0,13.1,29.2,57.7
E00012274,0,8.8,36.8,54.4
E00012275,3.8,15.2,31.8,49.2
E00012491,25.6,18.4,34.4,21.6
E00012492,7.5,19.7,17.7,55.1
E00012494,2.5,5.9,39.5,52.1
E00012495,0,3.3,89.2,7.5
E00012496,0,7,35.7,57.4
E00012497,0,1.6,88.7,9.7
E00012498,0.7,3,40.3,56
E00012499,29.7,29,33.3,8
E00012501,4.3,1.7,73,20.9
E00012502,50.3,18.8,22.8,8.1
E00012503,21.6,38.8,24.1,15.5
E00012504,3.5,9.9,23.2,63.4
E00012505,10.5,14.2,40.7,34.6
E00012506,17.3,31.5,26,25.2
E00012507,19.5,36.1,31.6,12.8
E00012508,2.3,22.7,40.2,34.8
E00012509,42.1,30.8,14.5,12.6
E00012511,0,2.8,45.1,52.1
E00012513,68.2,26.4,0,5.4
E00012514,24.2,32.6,26.5,16.7
E00012515,26.1,28,28,18
E00012516,23,35.8,32.1,9.1
E00012517,0,3,43.9,53
E00012518,0.8,2.4,17.5,79.4
E00012519,2.3,5.4,18.6,73.6
E00012520,30.9,27.4,27.4,14.3
E00012521,55.5,33.6,6.6,4.3
E00012524,1.7,4.3,27.6,66.4
E00012525,0,0.8,76,23.2
E00012526,14.5,12,47.9,25.6
E00012527,7.6,52.3,30.2,9.9
E00012528,2.1,58.7,36.4,2.8
E00012529,9.5,25.9,31.3,33.3
E00012530,81.2,14.5,4.3,0
E00012531,29.1,30.2,27.9,12.8
E00012532,16.9,36.5,29.1,17.6
E00012533,0.7,3.7,72.8,22.8
E00012534,18.9,12.9,41.7,26.5
E00012535,15.1,31.1,43.4,10.4
E00012537,21.9,19.5,43.8,14.8
E00012538,4.2,24.2,60,11.7
E00012539,56.2,38.8,3.3,1.7
E00012540,68.9,25.4,5.1,0.6
E00012542,56.3,39.9,2.2,1.6
E00012543,42.9,23.6,28.6,5
E00012544,46.4,29.7,14.5,9.4
E00012545,34.8,25.9,25,14.3
E00012546,51.3,26.1,20,2.6
E00012547,10,7.9,50,32.1
E00012548,26.5,56.6,11.5,5.3
E00012549,14.3,40.9,26.6,18.2
E00012550,46.3,24.7,23.8,5.3
E00012551,77.7,9.1,9.1,4.1
E00012552,26.9,31.3,29.9,11.9
E00012553,8,20.5,59.8,11.6
E00012554,20.5,24.8,41.6,13
E00012555,7.9,16.7,54,21.4
E00012556,13.9,52.5,23,10.7
E00012557,28.5,20,29.2,22.3
E00012558,25,50,16.1,8.9
E00012559,13.7,32.5,34.2,19.7
E00012560,7.1,21.3,40.4,31.2
E00012561,47.5,26.2,16.4,9.8
E00012562,10,5,60,25
E00012563,9.8,17.9,39.3,33
E00012564,42.3,32.4,21.1,4.2
