areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00011984,77.6,22.4,0
E00011989,81.8,18.2,0
E00011990,98.3,1.7,0
E00011992,89.6,10.4,0
E00012000,36.6,63.4,0
E00012011,50,50,0
E00012012,36.3,63,0.7
E00012013,73.2,26.8,0
E00012015,98.2,1.8,0
E00012016,64.2,35.8,0
E00012017,63.9,36.1,0
E00012018,72.2,27.8,0
E00012019,91,9,0
E00012020,79,21,0
E00012021,95.3,4.7,0
E00012023,84.2,15.2,0.6
E00012024,92.9,5.7,1.4
E00012025,53.6,46.4,0
E00012026,99.2,0.8,0
E00012027,92.2,7,0.8
E00012028,71.6,28.4,0
E00012029,95.4,4.6,0
E00012030,64,36,0
E00012031,64.8,35.2,0
E00012032,59.7,40.3,0
E00012033,61.7,38.3,0
E00012034,68.4,31.6,0
E00012035,99.1,0.9,0
E00012036,54.3,45.7,0
E00012037,84.9,15.1,0
E00012038,63,37,0
E00012039,74.6,25.4,0
E00012040,46.8,52.3,0.9
E00012041,39.4,60.6,0
E00012042,84.9,15.1,0
E00012043,52.8,47.2,0
E00012090,77.1,22.9,0
E00012209,92.5,7.5,0
E00012212,67.6,32.4,0
E00012213,88.6,11.4,0
E00012214,89.8,10.2,0
E00012215,100,0,0
E00012216,66.7,33.3,0
E00012217,94.5,5.5,0
E00012218,76.9,23.1,0
E00012219,78.1,21.9,0
E00012220,99.1,0.9,0
E00012221,60.7,39.3,0
E00012222,82.5,17.5,0
E00012223,78.7,21.3,0
E00012224,87.5,12.5,0
E00012225,73.3,26.7,0
E00012226,88.1,11.9,0
E00012227,73.1,26.9,0
E00012228,55.1,44.2,0.7
E00012229,96.7,3.3,0
E00012230,83,17,0
E00012231,72.2,27.8,0
E00012232,59.8,40.2,0
E00012233,57.8,41.6,0.6
E00012234,99.2,0.8,0
E00012235,72.3,27.7,0
E00012236,95.9,4.1,0
E00012239,100,0,0
E00012240,99.2,0.8,0
E00012241,92.2,7.8,0
E00012242,91.7,8.3,0
E00012243,99.2,0.8,0
E00012244,95.5,4.5,0
E00012252,69.3,30.7,0
E00012256,57,41.4,1.6
E00012258,73.8,26.2,0
E00012259,96.9,3.1,0
E00012260,66.4,33.6,0
E00012262,94.7,5.3,0
E00012263,97.6,2.4,0
E00012266,96.7,3.3,0
E00012267,100,0,0
E00012268,100,0,0
E00012270,90.4,9.6,0
E00012273,99.2,0.8,0
E00012274,100,0,0
E00012275,94.7,5.3,0
E00012491,57.3,42.7,0
E00012492,74.7,25.3,0
E00012494,96.6,2.5,0.8
E00012495,99.2,0.8,0
E00012496,99.2,0,0.8
E00012497,100,0,0
E00012498,97,3,0
E00012499,88.1,11.9,0
E00012501,97.4,2.6,0
E00012502,67.6,32.4,0
E00012503,72,28,0
E00012504,88.2,11.8,0
E00012505,79.1,20.9,0
E00012506,65.6,34.4,0
E00012507,82.6,17.4,0
E00012508,75.8,24.2,0
E00012509,49.7,50.3,0
E00012511,100,0,0
E00012513,3.4,96.6,0
E00012514,52.3,47.7,0
E00012515,45.3,54.7,0
E00012516,49.7,50.3,0
E00012517,100,0,0
E00012518,99.2,0.8,0
E00012519,94.6,5.4,0
E00012520,41.7,58.3,0
E00012521,16.4,83.1,0.5
E00012524,98.3,1.7,0
E00012525,99.2,0.8,0
E00012526,82.5,17.5,0
E00012527,63.4,36.6,0
E00012528,44.1,55.9,0
E00012529,65.4,34.6,0
E00012530,31.7,68.3,0
E00012531,47.7,52.3,0
E00012532,75.5,24.5,0
E00012533,97.8,2.2,0
E00012534,80.8,19.2,0
E00012535,76.1,23.9,0
E00012537,79.2,20.8,0
E00012538,100,0,0
E00012539,20.5,79.5,0
E00012540,19.2,80.8,0
E00012542,2.7,96.7,0.5
E00012543,51.8,47.5,0.7
E00012544,33.3,65.9,0.7
E00012545,49.5,50.5,0
E00012546,47.8,52.2,0
E00012547,83.7,16.3,0
E00012548,70.8,29.2,0
E00012549,66.2,33.8,0
E00012550,35.4,62.4,2.2
E00012551,8.4,91.6,0
E00012552,53.4,46.6,0
E00012553,84.7,15.3,0
E00012554,69.4,30.6,0
E00012555,83.7,16.3,0
E00012556,56.1,43.9,0
E00012557,63.6,36.4,0
E00012558,31,69,0
E00012559,76.3,22,1.7
E00012560,70.9,29.1,0
E00012561,37.2,62.8,0
E00012562,86,14,0
E00012563,78.9,21.1,0
E00012564,92.8,7.2,0
E00012565,81.8,18.2,0
E00012582,97.3,2.7,0
E00012583,33.3,66.7,0
E00012676,49.6,50.4,0
E00012677,57.6,42.4,0
E00012678,97.1,2.9,0
E00012679,36,64,0
E00012680,81.9,18.1,0
E00012681,68.3,30.8,0.8
E00012682,70.4,29.6,0
E00012683,55.2,44.8,0
E00012684,31,68.3,0.8
E00012685,75.7,24.3,0
E00012686,84.7,14.5,0.8
E00012687,100,0,0
E00012688,16.6,83.4,0
E00012689,98.2,1.8,0
E00012690,99.2,0.8,0
E00012691,90.2,9.8,0
E00012692,34.8,64.8,0.4
E00012693,88.8,11.2,0
E00012694,94.3,4.9,0.8
E00012695,7.1,92.9,0
E00012696,79.1,20.9,0
E00012697,78.9,21.1,0
E00012698,58.1,41.9,0
E00012700,90.2,9.8,0
E00012703,10.4,89.6,0
E00012704,91,9,0
E00012705,83.5,15.7,0.8
E00012706,87,13,0
E00012707,64.6,35.4,0
E00012708,68.9,31.1,0
E00012709,2.7,97.3,0
E00012710,49.1,50.9,0
E00012711,50.9,49.1,0
E00012712,61.8,38.2,0
E00089873,55,45,0
E00089874,65.7,34.3,0
E00089880,63.4,35.1,1.5
E00089881,100,0,0
E00089933,45.7,54.3,0
E00089934,63.5,36.5,0
E00089935,87.8,12.2,0
E00089936,99.2,0.8,0
E00089937,100,0,0
E00089938,60.3,38.2,1.5
E00089939,99.1,0.9,0
E00089941,100,0,0
E00089942,49.5,50.5,0
E00089943,99.1,0.9,0
E00089944,90.2,9.8,0
E00089945,97.6,1.6,0.8
E00089946,66.4,33.6,0
E00089947,97.3,2.7,0
E00089948,60.6,39.4,0
E00089949,72.4,27.6,0
E00089950,52.7,45.2,2.1
E00089951,100,0,0
E00089952,85.6,14.4,0
E00089953,87.2,12.8,0
E00089954,94.5,4.1,1.4
E00089955,67.6,32.4,0
E00089957,67,33,0
E00089962,49.6,50.4,0
E00089963,86.2,13.8,0
E00169159,93.1,3.8,3.1
E00176455,36.4,63.6,0
E00176456,64.3,34.3,1.4
E00176459,83.1,16.9,0
E00176460,65.2,34.8,0
E00176461,55.8,44.2,0
E00176462,58.7,41.3,0
E00176463,61.8,38.2,0
E00176464,17.6,68.4,14
E00176465,19.1,80.9,0
E00176475,15.2,84.8,0
E00176476,3.1,96.9,0
E00176477,0.5,99,0.5
E00176481,4.1,95.9,0
E00184393,12.7,87.3,0
E00184395,97.5,2.5,0
E00184404,76.2,23.8,0
E00184409,87.1,12.9,0
E00184424,81.9,18.1,0
E00184439,80.3,19.7,0
