geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00070774,55.5,31.5,11,2.1,0
E00070775,35.3,37.6,25.3,1.8,0
E00070776,40.4,41.8,17.1,0.7,0
E00070778,55.3,30.9,13.8,0,0
E00070780,50,21.6,24.6,3.7,0
E00070781,54.7,33.6,9.5,2.2,0
E00070782,44,36.9,18.4,0.7,0
E00070784,63.9,18.8,16.7,0.7,0
E00070785,61.7,25.8,10.9,1.6,0
E00070786,63.6,20.8,15.6,0,0
E00070787,49.1,38.2,10.9,1.8,0
E00070788,55.7,28.6,14.3,1.4,0
E00070789,63.4,22.5,14.1,0,0
E00070790,61,24.4,14.6,0,0
E00071099,64.3,26.5,8.6,0.5,0
E00071100,24.2,40.9,28.8,4.5,1.5
E00071101,63.4,23.8,12.2,0,0.6
E00071102,56.8,31.9,10.8,0.5,0
E00071197,48.1,31.6,19,1.3,0
E00071198,60,23.6,14.5,1.8,0
E00071199,50,33.3,16.7,0,0
E00071201,18.5,30.3,47.9,3.4,0
E00071202,60.2,31.3,7.2,1.2,0
E00071203,58.2,23.8,15.6,2.5,0
E00071204,44.6,34.9,19.9,0.5,0
E00187155,48,32,17,3,0
W00002320,41.5,34.1,21.1,3.3,0
W00002321,77.4,15.8,6.8,0,0
W00002323,54.4,27.2,17.7,0.6,0
W00002324,37.3,28.1,34.6,0,0
W00002325,61.4,28.3,8.7,1.1,0.5
W00002376,53.5,36.4,10.1,0,0
W00002465,73.2,19.5,6.7,0,0.6
W00002466,64.5,27,7.1,1.4,0
W00002467,38,41.9,20.2,0,0
W00008075,58.2,35.1,5.2,1.5,0
W00008076,63.6,24.5,9.8,1.4,0.7
W00008077,47.8,38.1,13.4,0.7,0
W00008078,60,28,10.4,1.6,0
W00008079,62.2,22.7,13.4,1.7,0
W00008080,60.4,26.6,12,0,1
W00008153,71.9,23.4,4.7,0,0
W00008168,60.3,25.3,12.3,2.1,0
W00008172,60.5,32,7.5,0,0
W00008178,59.8,25.6,13.6,1,0
W00008179,61.5,25.7,11.9,0.9,0
W00008180,37.1,32.8,25.9,3.4,0.9
W00008181,49.6,35.8,13.9,0.7,0
W00008182,61.2,27.6,10.7,0.5,0
W00009787,58,25,15.9,1.1,0
W00009788,50,26,23.3,0.7,0
W00009789,49.3,40,8,2.7,0
W00009790,62.6,30.1,7.3,0,0
