geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00070774,94.6,5.4
E00070775,97.5,2.5
E00070776,96.7,3.3
E00070778,96.8,3.2
E00070780,96.7,3.3
E00070781,96.7,3.3
E00070782,98.1,1.9
E00070784,95.7,4.3
E00070785,96.9,3.1
E00070786,95.7,4.3
E00070787,94.2,5.8
E00070788,94.3,5.7
E00070789,94.7,5.3
E00070790,89.6,10.4
E00071099,93.4,6.6
E00071100,95.8,4.2
E00071101,95.1,4.9
E00071102,94.4,5.6
E00071197,90.4,9.6
E00071198,90.8,9.2
E00071199,96.1,3.9
E00071201,97.4,2.6
E00071202,95,5
E00071203,94.7,5.3
E00071204,96.6,3.4
E00187155,97.2,2.8
W00002320,85.2,14.8
W00002321,96,4
W00002323,94.4,5.6
W00002324,93.5,6.5
W00002325,93.8,6.2
W00002376,94.8,5.2
W00002465,92.3,7.7
W00002466,96.2,3.8
W00002467,95.8,4.2
W00008075,95,5
W00008076,97.9,2.1
W00008077,98.7,1.3
W00008078,97.2,2.8
W00008079,95.1,4.9
W00008080,92.9,7.1
W00008153,94.6,5.4
W00008168,93.5,6.5
W00008172,97.3,2.7
W00008178,94.9,5.1
W00008179,94,6
W00008180,91.9,8.1
W00008181,95.4,4.6
W00008182,95.8,4.2
W00009787,91.3,8.7
W00009788,98.1,1.9
W00009789,96.9,3.1
W00009790,93.1,6.9
