geography_code,in_full_time_education-001,in_full_time_education-002
E00045717,24,76
E00047678,22.9,77.1
E00047683,17,83
E00047706,22.7,77.3
E00047712,21.2,78.8
E00047714,9.1,90.9
E00047715,19.2,80.8
E00047716,22.3,77.7
E00047718,25.6,74.4
E00047719,14.8,85.2
E00047720,20.1,79.9
E00047721,21.7,78.3
E00047722,10.1,89.9
E00047723,17.5,82.5
E00047724,25.5,74.5
E00047725,14.1,85.9
E00047726,13.2,86.8
E00047727,17,83
E00047728,24.4,75.6
E00047729,21.8,78.2
E00047730,17.3,82.7
E00047731,15,85
E00047732,20.8,79.2
E00047733,23.7,76.3
E00047734,11.4,88.6
E00047735,19.4,80.6
E00047736,23.9,76.1
E00047737,21.9,78.1
E00047738,18.6,81.4
E00047739,19.9,80.1
E00047740,22.8,77.2
E00047741,17.8,82.2
E00047742,18.3,81.7
E00047743,19.9,80.1
E00047744,18.4,81.6
E00047745,17.4,82.6
E00047746,17.7,82.3
E00047747,22.3,77.7
E00047748,21.4,78.6
E00047749,16.1,83.9
E00047750,19.8,80.2
E00047751,18,82
E00047752,21.5,78.5
E00047753,17.3,82.7
E00047754,18.4,81.6
E00047755,19,81
E00047756,19.2,80.8
E00047757,16.2,83.8
E00047758,9.2,90.8
E00047759,17.3,82.7
E00047760,16.5,83.5
E00047761,21.9,78.1
E00047762,16.5,83.5
E00047777,23.8,76.2
E00047778,19.9,80.1
E00047779,22.2,77.8
E00047780,7.1,92.9
E00047782,17,83
E00047783,22.4,77.6
E00047784,16,84
E00047785,18.8,81.2
E00047786,13,87
E00047787,8.2,91.8
E00047788,16.7,83.3
E00047789,29.6,70.4
E00047790,18.5,81.5
E00047791,23.8,76.2
E00047792,20.1,79.9
E00047793,15.4,84.6
E00047794,21.8,78.2
E00047795,14.8,85.2
E00047796,23.2,76.8
E00047797,20.3,79.7
E00047798,15.9,84.1
E00047799,8.2,91.8
E00047800,23.5,76.5
E00047801,18.4,81.6
E00047802,20,80
E00047803,17.3,82.7
E00047804,18.2,81.8
E00047805,16.1,83.9
E00047806,22.1,77.9
E00047807,18,82
E00047808,20.8,79.2
E00047809,19,81
E00047810,14.6,85.4
E00047811,15.1,84.9
E00047812,16.6,83.4
E00047813,8.9,91.1
E00047814,5.3,94.7
E00047815,14,86
E00047816,22.6,77.4
E00047817,19.2,80.8
E00047818,18.2,81.8
E00047819,17.1,82.9
E00047820,17.8,82.2
E00047821,18.4,81.6
E00047823,17.9,82.1
E00047824,20.5,79.5
E00047825,14.1,85.9
E00047826,21.1,78.9
E00047827,15.2,84.8
E00047828,13.4,86.6
E00047829,12.7,87.3
E00047830,11.4,88.6
E00047831,13.7,86.3
E00047832,17.2,82.8
E00047833,15.3,84.7
E00047834,16.1,83.9
E00047835,11.9,88.1
E00047836,16.5,83.5
E00047837,15,85
E00047838,16.3,83.7
E00047840,16.4,83.6
E00047858,19.4,80.6
E00047859,20.4,79.6
E00047860,21.2,78.8
E00047861,10.5,89.5
E00047863,22.2,77.8
E00047864,15.6,84.4
E00047865,18.6,81.4
E00047866,21,79
E00047867,21.3,78.7
E00047868,16.9,83.1
E00047869,29.8,70.2
E00047870,17.4,82.6
E00047871,21.2,78.8
E00047872,23.2,76.8
E00047873,27.3,72.7
E00047874,27.3,72.7
E00047875,22.8,77.2
E00047876,20.5,79.5
E00047877,29.7,70.3
E00047878,18.9,81.1
E00047880,13,87
E00047881,15.6,84.4
E00047882,14.5,85.5
E00047883,24.2,75.8
E00047884,27.6,72.4
E00047885,19.8,80.2
E00047886,27.4,72.6
E00047890,17.2,82.8
E00047894,18.9,81.1
E00047897,18.6,81.4
E00047898,12.1,87.9
E00047900,14.6,85.4
E00047901,22.7,77.3
E00047902,21,79
E00047908,19.8,80.2
E00047913,14.3,85.7
E00047914,12.8,87.2
E00047915,17.3,82.7
E00047916,14,86
E00047917,15.9,84.1
E00047918,15.8,84.2
E00047921,18.6,81.4
E00047923,19.1,80.9
E00047924,20.8,79.2
E00047925,18,82
E00047927,17.6,82.4
E00047928,21.3,78.7
E00047929,21.6,78.4
E00047930,16.2,83.8
E00047933,17,83
E00047934,13.7,86.3
E00047935,24.2,75.8
E00047936,18.4,81.6
E00047939,21.5,78.5
E00047940,20.6,79.4
E00047941,18.8,81.3
E00047942,17.4,82.6
E00047943,21.9,78.1
E00047944,15,85
E00047945,21.2,78.8
E00047946,16.7,83.3
E00047947,14.4,85.6
E00047948,11.9,88.1
E00047949,13.8,86.2
E00047951,18.7,81.3
E00047952,5.7,94.3
E00047953,20.7,79.3
E00047954,11.6,88.4
E00047955,14.9,85.1
E00047956,22.7,77.3
E00047957,12.2,87.8
E00047958,15.8,84.2
E00047959,15.4,84.6
E00047960,13.1,86.9
E00047961,16.4,83.6
E00047962,18.5,81.5
E00047963,8.2,91.8
E00047964,11.6,88.4
E00047965,8.9,91.1
E00158152,13.6,86.4
E00175697,13.9,86.1
E00175698,20.5,79.5
E00175737,16.1,83.9
E00175741,16.8,83.2
E00175742,23,77
E00175743,22.3,77.7
E00186209,13.6,86.4
E00186265,17.6,82.4
