geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00045717,12.6,55.9,31.5
E00047678,10.1,69.7,20.2
E00047683,13.7,77.5,8.8
E00047706,17.4,64,18.6
E00047712,9.6,73.4,17
E00047714,7.9,65.8,26.3
E00047715,9.8,69.5,20.7
E00047716,11.1,55.6,33.3
E00047718,18.3,65.1,16.5
E00047719,9,81.1,9.9
E00047720,8.9,67.3,23.8
E00047721,8.2,71.4,20.4
E00047722,8.9,69.6,21.4
E00047723,6.6,65.9,27.5
E00047724,16.7,59,24.4
E00047725,7.9,82.8,9.4
E00047726,7.5,76.7,15.7
E00047727,9,76.2,14.8
E00047728,12.5,66.3,21.2
E00047729,8.9,71.3,19.8
E00047730,9.6,63.2,27.2
E00047731,11.9,73.4,14.7
E00047732,11.3,69.4,19.4
E00047733,12.4,75.2,12.4
E00047734,6,84.1,9.9
E00047735,15.2,70.3,14.5
E00047736,10,69,21
E00047737,8.6,71.1,20.3
E00047738,14,67.4,18.6
E00047739,11,62.2,26.8
E00047740,10.4,72.6,17
E00047741,22.4,47.4,30.3
E00047742,11.3,61.3,27.4
E00047743,7,78.9,14.1
E00047744,8.3,73.6,18.2
E00047745,16.5,63.5,20
E00047746,4.5,77.3,18.2
E00047747,12.9,69,18.1
E00047748,6.3,81.3,12.5
E00047749,5.4,70.3,24.3
E00047750,11.3,79.4,9.2
E00047751,12,71.3,16.7
E00047752,7.5,71.7,20.8
E00047753,13.4,63.1,23.6
E00047754,12.8,45.1,42.1
E00047755,5.8,75.7,18.4
E00047756,8.7,75.7,15.6
E00047757,10.5,73.3,16.2
E00047758,12,75,13
E00047759,15.3,62.4,22.4
E00047760,18.3,56.7,25
E00047761,9.3,51.2,39.5
E00047762,11.5,65.6,23
E00047777,14.7,60.8,24.5
E00047778,32.4,53.5,14.1
E00047779,16.3,58.9,24.8
E00047780,6.1,77.9,16
E00047782,13.4,56.4,30.2
E00047783,17.5,51.6,31
E00047784,13,70.4,16.7
E00047785,12.6,71.2,16.2
E00047786,7.5,77.6,15
E00047787,10,63.8,26.3
E00047788,18.1,56.9,25
E00047789,25.4,49.2,25.4
E00047790,10.2,71.7,18.1
E00047791,9.9,59.2,31
E00047792,14,61.3,24.7
E00047793,12.2,66.1,21.7
E00047794,10.1,71.7,18.2
E00047795,15.5,68,16.5
E00047796,9.3,66,24.7
E00047797,9.1,76.4,14.5
E00047798,12.9,71.8,15.3
E00047799,13.3,55.6,31.1
E00047800,9.6,70.2,20.2
E00047801,12.9,64.7,22.4
E00047802,14.8,68.5,16.7
E00047803,14.3,62.5,23.2
E00047804,11.2,69,19.8
E00047805,14.9,55.3,29.8
E00047806,12.6,58.9,28.4
E00047807,12.7,72.7,14.5
E00047808,8,69,23
E00047809,9.7,73.5,16.8
E00047810,12.4,41.6,46
E00047811,14.1,60.3,25.6
E00047812,6.1,76.5,17.4
E00047813,1,86.5,12.5
E00047814,8.1,70.9,20.9
E00047815,9.8,72.5,17.6
E00047816,8.1,69.7,22.2
E00047817,11.6,75.9,12.5
E00047818,12.5,71.6,15.9
E00047819,8.9,69.6,21.5
E00047820,9.2,63.2,27.6
E00047821,10.1,71.9,18
E00047823,9.8,71.6,18.6
E00047824,11.9,72,16.1
E00047825,5.9,73.3,20.8
E00047826,9.5,75,15.5
E00047827,13.4,66,20.6
E00047828,6,70.2,23.8
E00047829,7.5,78.2,14.3
E00047830,12.5,67.5,20
E00047831,2.2,94.4,3.3
E00047832,13.9,68.3,17.8
E00047833,8.4,75.5,16.1
E00047834,1,73.2,25.8
E00047835,9.4,71.3,19.4
E00047836,6.4,79.8,13.8
E00047837,8.7,78.6,12.6
E00047838,11.4,65.9,22.8
E00047840,6.4,78.9,14.7
E00047858,11.2,74.8,14
E00047859,9.5,57.1,33.3
E00047860,11.5,72.1,16.3
E00047861,5.8,78.8,15.4
E00047863,16.7,66.7,16.7
E00047864,7,62.5,30.5
E00047865,6.5,78.5,15
E00047866,4.7,79.1,16.3
E00047867,10.4,63.2,26.4
E00047868,9.7,75.3,15.1
E00047869,10.2,51.1,38.7
E00047870,16.9,63.9,19.3
E00047871,14.3,55.4,30.4
E00047872,7.1,62.5,30.4
E00047873,18.1,60.6,21.3
E00047874,8.8,70.8,20.4
E00047875,10.5,59.6,29.8
E00047876,14.6,54.4,31.1
E00047877,10.6,56.7,32.7
E00047878,6.9,68.6,24.5
E00047880,10.8,66.7,22.6
E00047881,13.2,76.2,10.6
E00047882,13.3,58.2,28.6
E00047883,8,50,42
E00047884,10.1,62.4,27.5
E00047885,13.5,53.8,32.7
E00047886,13.5,55.9,30.6
E00047890,7.4,80.4,12.2
E00047894,5,75,20
E00047897,10.5,66.7,22.8
E00047898,4.1,80.4,15.5
E00047900,2.4,84.3,13.4
E00047901,17.8,59.7,22.5
E00047902,13.1,66.7,20.2
E00047908,8.7,77.9,13.5
E00047913,8.7,76.8,14.5
E00047914,5.7,75,19.3
E00047915,10.5,76.5,13
E00047916,8.4,78.6,13
E00047917,7.5,73.8,18.7
E00047918,6.2,80.4,13.4
E00047921,10.3,75.3,14.4
E00047923,12.5,73.6,13.9
E00047924,5.9,74.6,19.5
E00047925,9.6,69.9,20.5
E00047927,6.2,56.2,37.7
E00047928,11.6,73.3,15.1
E00047929,11.8,65.5,22.7
E00047930,6,78.4,15.7
E00047933,8.7,60.6,30.8
E00047934,7.1,75.4,17.5
E00047935,9.9,70.2,19.8
E00047936,8.2,76.5,15.3
E00047939,13.4,53,33.6
E00047940,9.9,58.6,31.5
E00047941,9.2,71.4,19.3
E00047942,12.5,65.6,21.9
E00047943,15.2,76.8,8.1
E00047944,4.9,70.1,25
E00047945,10.6,72.3,17
E00047946,16.3,65.4,18.3
E00047947,4.9,70.7,24.4
E00047948,10.3,81,8.7
E00047949,13.6,60.2,26.3
E00047951,12.4,70.1,17.5
E00047952,3.2,45.4,51.4
E00047953,8.1,63.1,28.8
E00047954,4.5,63.2,32.3
E00047955,4.9,74.5,20.6
E00047956,6.3,68.8,25
E00047957,6.5,64.5,29
E00047958,21,56.8,22.2
E00047959,10.5,63.2,26.3
E00047960,9.3,62.8,27.9
E00047961,16.1,66.1,17.9
E00047962,11.2,64.9,23.9
E00047963,5.2,62.3,32.5
E00047964,9.8,77,13.1
E00047965,5.3,65.4,29.3
E00158152,8.9,69.1,22
E00175697,20.2,62.9,16.9
E00175698,10.1,65.2,24.6
E00175737,12.7,60,27.3
E00175741,11.5,69.2,19.2
E00175742,19,50,31
E00175743,28.6,44.9,26.5
E00186209,23.5,63.3,13.3
E00186265,5.5,61.8,32.7
