geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00045717,85.4,14.6
E00047678,89.7,10.3
E00047683,88.6,11.4
E00047706,86.9,13.1
E00047712,92.6,7.4
E00047714,89.4,10.6
E00047715,91.5,8.5
E00047716,92.2,7.8
E00047718,88.1,11.9
E00047719,90.2,9.8
E00047720,92.7,7.3
E00047721,86.6,13.4
E00047722,91.6,8.4
E00047723,93.5,6.5
E00047724,90.6,9.4
E00047725,90.8,9.2
E00047726,95.8,4.2
E00047727,95,5
E00047728,90.3,9.7
E00047729,89.4,10.6
E00047730,92.8,7.2
E00047731,83.8,16.2
E00047732,93.2,6.8
E00047733,91.9,8.1
E00047734,90.9,9.1
E00047735,84.7,15.3
E00047736,93.4,6.6
E00047737,89.7,10.3
E00047738,88.4,11.6
E00047739,86.2,13.8
E00047740,92.5,7.5
E00047741,74.2,25.8
E00047742,88.1,11.9
E00047743,89.4,10.6
E00047744,87.5,12.5
E00047745,86.5,13.5
E00047746,89.6,10.4
E00047747,86.1,13.9
E00047748,91.4,8.6
E00047749,82.8,17.2
E00047750,87.9,12.1
E00047751,85.8,14.2
E00047752,88.6,11.4
E00047753,88.3,11.7
E00047754,82.9,17.1
E00047755,85.8,14.2
E00047756,89.6,10.4
E00047757,93,7
E00047758,87.8,12.2
E00047759,87.3,12.7
E00047760,91,9
E00047761,88.2,11.8
E00047762,86.8,13.2
E00047777,93.3,6.7
E00047778,90.2,9.8
E00047779,91.5,8.5
E00047780,92.7,7.3
E00047782,93,7
E00047783,84.4,15.6
E00047784,95.3,4.7
E00047785,84.1,15.9
E00047786,91.5,8.5
E00047787,86.7,13.3
E00047788,92.5,7.5
E00047789,88.5,11.5
E00047790,90.2,9.8
E00047791,88.2,11.8
E00047792,94.6,5.4
E00047793,82.6,17.4
E00047794,91.1,8.9
E00047795,92.2,7.8
E00047796,88.3,11.7
E00047797,88.5,11.5
E00047798,85.1,14.9
E00047799,81.7,18.3
E00047800,92.7,7.3
E00047801,90.5,9.5
E00047802,88.5,11.5
E00047803,89.3,10.7
E00047804,93.8,6.2
E00047805,93.2,6.8
E00047806,89.9,10.1
E00047807,92.2,7.8
E00047808,93.5,6.5
E00047809,91.8,8.2
E00047810,90.3,9.7
E00047811,88.9,11.1
E00047812,87.9,12.1
E00047813,84.8,15.2
E00047814,91.2,8.8
E00047815,92.6,7.4
E00047816,90.6,9.4
E00047817,87.1,12.9
E00047818,91.7,8.3
E00047819,89.4,10.6
E00047820,92.9,7.1
E00047821,90,10
E00047823,87.9,12.1
E00047824,92.7,7.3
E00047825,90.2,9.8
E00047826,87.6,12.4
E00047827,89.9,10.1
E00047828,86.4,13.6
E00047829,92.9,7.1
E00047830,89.1,10.9
E00047831,93.1,6.9
E00047832,90.3,9.7
E00047833,88.4,11.6
E00047834,89.7,10.3
E00047835,87.7,12.3
E00047836,88.5,11.5
E00047837,90.1,9.9
E00047838,88.5,11.5
E00047840,83.3,16.7
E00047858,92.6,7.4
E00047859,95.8,4.2
E00047860,89.4,10.6
E00047861,93.1,6.9
E00047863,92.2,7.8
E00047864,92.1,7.9
E00047865,89.1,10.9
E00047866,93.6,6.4
E00047867,87.6,12.4
E00047868,92.3,7.7
E00047869,88.8,11.2
E00047870,80.5,19.5
E00047871,90.5,9.5
E00047872,86.6,13.4
E00047873,90.5,9.5
E00047874,91.5,8.5
E00047875,90.8,9.2
E00047876,86.1,13.9
E00047877,89.8,10.2
E00047878,95.6,4.4
E00047880,85.6,14.4
E00047881,87.7,12.3
E00047882,91.2,8.8
E00047883,87.3,12.7
E00047884,88.4,11.6
E00047885,89.4,10.6
E00047886,87.6,12.4
E00047890,93.8,6.2
E00047894,94.1,5.9
E00047897,86,14
E00047898,88.6,11.4
E00047900,89.1,10.9
E00047901,90.9,9.1
E00047902,95.3,4.7
E00047908,92.3,7.7
E00047913,83.6,16.4
E00047914,94.2,5.8
E00047915,84.7,15.3
E00047916,90.4,9.6
E00047917,92.8,7.2
E00047918,96.9,3.1
E00047921,91.9,8.1
E00047923,87.9,12.1
E00047924,93.9,6.1
E00047925,91.4,8.6
E00047927,92,8
E00047928,93.2,6.8
E00047929,93.4,6.6
E00047930,89,11
E00047933,91.9,8.1
E00047934,88.7,11.3
E00047935,86.6,13.4
E00047936,95.4,4.6
E00047939,87.6,12.4
E00047940,94.4,5.6
E00047941,89.8,10.2
E00047942,89.1,10.9
E00047943,94.4,5.6
E00047944,93.2,6.8
E00047945,95.4,4.6
E00047946,93.2,6.8
E00047947,92.9,7.1
E00047948,90.8,9.2
E00047949,84.9,15.1
E00047951,89.1,10.9
E00047952,94.3,5.7
E00047953,84.8,15.2
E00047954,90,10
E00047955,89.8,10.2
E00047956,83.5,16.5
E00047957,85.7,14.3
E00047958,94.2,5.8
E00047959,91.2,8.8
E00047960,78,22
E00047961,83.9,16.1
E00047962,87.9,12.1
E00047963,87.2,12.8
E00047964,80.5,19.5
E00047965,87.6,12.4
E00158152,91.2,8.8
E00175697,87.5,12.5
E00175698,93.1,6.9
E00175737,92.8,7.2
E00175741,90.9,9.1
E00175742,83.8,16.2
E00175743,88.5,11.5
E00186209,74.1,25.9
E00186265,89.3,10.7
