geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00045717,51,49
E00047678,44.6,55.4
E00047683,60.2,39.8
E00047706,63.6,36.4
E00047712,33.3,66.7
E00047714,30.3,69.7
E00047715,48.3,51.7
E00047716,40.7,59.3
E00047718,52.6,47.4
E00047719,61.5,38.5
E00047720,52.2,47.8
E00047721,56.9,43.1
E00047722,40,60
E00047723,62.3,37.7
E00047724,44.5,55.5
E00047725,62.5,37.5
E00047726,59.3,40.7
E00047727,67.2,32.8
E00047728,69.2,30.8
E00047729,64.2,35.8
E00047730,55,45
E00047731,54.7,45.3
E00047732,65,35
E00047733,68.2,31.8
E00047734,65.4,34.6
E00047735,68.4,31.6
E00047736,59.1,40.9
E00047737,73.6,26.4
E00047738,51,49
E00047739,66.6,33.4
E00047740,57.6,42.4
E00047741,30.9,69.1
E00047742,34.2,65.8
E00047743,70.4,29.6
E00047744,62.8,37.2
E00047745,49.5,50.5
E00047746,68.8,31.3
E00047747,55.2,44.8
E00047748,70.1,29.9
E00047749,39.1,60.9
E00047750,71.8,28.2
E00047751,64.4,35.6
E00047752,72.6,27.4
E00047753,53.9,46.1
E00047754,45,55
E00047755,61.5,38.5
E00047756,62.3,37.7
E00047757,57.6,42.4
E00047758,32.6,67.4
E00047759,49.5,50.5
E00047760,35,65
E00047761,18.9,81.1
E00047762,57.7,42.3
E00047777,46,54
E00047778,54.1,45.9
E00047779,51.6,48.4
E00047780,56.7,43.3
E00047782,46.5,53.5
E00047783,52.5,47.5
E00047784,49.8,50.2
E00047785,43.7,56.3
E00047786,51.1,48.9
E00047787,18.1,81.9
E00047788,44,56
E00047789,50.5,49.5
E00047790,60.1,39.9
E00047791,27.3,72.7
E00047792,43.1,56.9
E00047793,24.6,75.4
E00047794,51.6,48.4
E00047795,58.6,41.4
E00047796,50.8,49.2
E00047797,38.1,61.9
E00047798,47.4,52.6
E00047799,18.7,81.3
E00047800,41.7,58.3
E00047801,45.7,54.3
E00047802,29.7,70.3
E00047803,54.9,45.1
E00047804,54.5,45.5
E00047805,22.6,77.4
E00047806,42.8,57.2
E00047807,55.7,44.3
E00047808,54.5,45.5
E00047809,57.6,42.4
E00047810,36.5,63.5
E00047811,43.5,56.5
E00047812,67.7,32.3
E00047813,34.4,65.6
E00047814,13.2,86.8
E00047815,53.7,46.3
E00047816,62.5,37.5
E00047817,62.7,37.3
E00047818,51.7,48.3
E00047819,54.2,45.8
E00047820,48.1,51.9
E00047821,51.5,48.5
E00047823,59.5,40.5
E00047824,51.4,48.6
E00047825,54.8,45.2
E00047826,66.9,33.1
E00047827,62.3,37.7
E00047828,55.1,44.9
E00047829,64.5,35.5
E00047830,49.5,50.5
E00047831,63.1,36.9
E00047832,54.1,45.9
E00047833,69.5,30.5
E00047834,48.7,51.3
E00047835,63.8,36.2
E00047836,60.8,39.2
E00047837,56,44
E00047838,44.3,55.7
E00047840,61.6,38.4
E00047858,67.7,32.3
E00047859,47.2,52.8
E00047860,66.4,33.6
E00047861,54.7,45.3
E00047863,62.6,37.4
E00047864,27.3,72.7
E00047865,66.7,33.3
E00047866,52.1,47.9
E00047867,38.6,61.4
E00047868,56.5,43.5
E00047869,14,86
E00047870,54.4,45.6
E00047871,31.2,68.8
E00047872,31.8,68.2
E00047873,58.2,41.8
E00047874,40.5,59.5
E00047875,39.6,60.4
E00047876,39.9,60.1
E00047877,25.8,74.2
E00047878,36.2,63.8
E00047880,34,66
E00047881,41.2,58.8
E00047882,37.7,62.3
E00047883,39.2,60.8
E00047884,32.2,67.8
E00047885,37.4,62.6
E00047886,40.8,59.2
E00047890,56.8,43.2
E00047894,54.2,45.8
E00047897,61.1,38.9
E00047898,40.4,59.6
E00047900,67.6,32.4
E00047901,58.1,41.9
E00047902,61,39
E00047908,52.7,47.3
E00047913,47.4,52.6
E00047914,52.4,47.6
E00047915,53.7,46.3
E00047916,65.8,34.2
E00047917,46.3,53.7
E00047918,58.4,41.6
E00047921,55.3,44.7
E00047923,30.5,69.5
E00047924,61.4,38.6
E00047925,40.3,59.7
E00047927,48.9,51.1
E00047928,65.5,34.5
E00047929,58.2,41.8
E00047930,70.4,29.6
E00047933,54.9,45.1
E00047934,64.6,35.4
E00047935,62.3,37.7
E00047936,62.5,37.5
E00047939,57,43
E00047940,54.2,45.8
E00047941,40,60
E00047942,34.7,65.3
E00047943,66.4,33.6
E00047944,46.8,53.2
E00047945,62.5,37.5
E00047946,48.9,51.1
E00047947,46.7,53.3
E00047948,64,36
E00047949,54.8,45.2
E00047951,61,39
E00047952,51,49
E00047953,59,41
E00047954,33.3,66.7
E00047955,64.9,35.1
E00047956,40.8,59.2
E00047957,31.1,68.9
E00047958,40.3,59.7
E00047959,29.5,70.5
E00047960,30,70
E00047961,58.8,41.3
E00047962,61.9,38.1
E00047963,32.8,67.2
E00047964,64.4,35.6
E00047965,33,67
E00158152,57.9,42.1
E00175697,43.6,56.4
E00175698,60.5,39.5
E00175737,40.1,59.9
E00175741,42.2,57.8
E00175742,45.5,54.5
E00175743,52.1,47.9
E00186209,29.7,70.3
E00186265,31.9,68.1
