areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E02003950,94.1,4.6,0.7,0.2,0.4
E02006781,94.3,2.7,1,0.9,1.1
