geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00006185,60.9,3.6,35.5
E00006186,80.2,1.4,18.4
E00006187,62,15,23.1
E00006188,75,6.1,18.9
E00006219,59.2,10.4,30.5
E00006224,70.5,7.7,21.8
E00006225,78.9,1.8,19.3
E00006820,68.1,8.1,23.9
E00006822,75.9,5.1,19
E00006823,66.9,7.5,25.6
E00006824,68.8,6.3,25
E00006827,66.6,7.3,26.1
E00006828,72.4,10.3,17.3
E00006829,68.4,9.5,22.1
E00006830,68.7,6,25.3
E00006831,69.9,6.7,23.4
E00006833,70.3,7.1,22.6
E00006834,65.7,7,27.4
E00006835,68.8,8.8,22.4
E00006836,71.6,7.5,20.9
E00006838,67.6,9,23.4
E00006839,71.6,4.3,24.1
E00006840,76.6,5.7,17.7
E00006841,75,4.9,20.1
E00006842,72.2,8.3,19.6
E00006843,71.5,8.6,19.9
E00006846,66.2,6,27.8
E00006851,76.8,3.1,20.2
E00006852,70.6,8.6,20.8
E00006853,72.4,9,18.6
E00006861,44.8,9.5,45.7
E00006862,72.3,6.7,21
E00006863,67.4,8.2,24.4
E00006864,60.4,6.1,33.5
E00006866,75.7,7.9,16.4
E00009227,68.7,4,27.3
E00009230,65.7,8.5,25.8
E00009233,62.6,10.6,26.8
E00009235,54.3,7,38.7
E00009236,59,10.4,30.6
E00009238,48.7,7,44.3
E00009240,62.5,9.5,28.1
E00009242,80.9,4,15.1
E00009247,57.1,8.1,34.7
E00009248,56.3,5.1,38.6
E00009253,55.2,13.9,30.9
E00009254,61.8,9.6,28.6
E00009255,74.7,5.1,20.2
E00009257,61.3,11.9,26.8
E00009262,79,2.3,18.7
E00009264,68.7,5.6,25.6
E00009265,49.5,7.1,43.4
E00009266,63.9,5.6,30.6
E00009267,57.3,4.3,38.4
E00009269,72.7,7.4,19.9
E00009271,67.8,3.1,29.1
E00009272,70.8,5.6,23.6
E00009273,70.9,8.1,21.1
E00009274,73.1,3.7,23.1
E00009275,70.9,6,23.1
E00009276,60.6,5.1,34.3
E00009277,63.4,8.2,28.4
E00009278,70.2,3.9,25.8
E00009279,66.3,6.5,27.2
E00009280,62.3,8.1,29.7
E00009281,80.3,3.6,16.2
E00009282,74.9,4.2,20.8
E00009283,78.9,2.2,18.9
E00009284,82.2,3.4,14.4
E00009285,68.8,4.7,26.5
E00009286,79.7,4.9,15.4
E00009287,79.3,2,18.7
E00009288,66.4,4.9,28.7
E00009289,78,5.5,16.5
E00009291,75.6,3.8,20.6
E00009292,71.1,6.8,22.1
E00009293,75.3,3.6,21.1
E00009294,70.4,6.3,23.3
E00009295,74.9,6.4,18.7
E00009296,60.7,3.6,35.6
E00009297,62.1,6.9,31
E00009298,69.7,5.7,24.7
E00009299,71.9,9.2,18.9
E00009300,61.5,6.4,32.1
E00009301,72.4,7.1,20.4
E00009302,64.4,6.4,29.2
E00009303,67.9,5,27.1
E00009304,70.1,6.2,23.7
E00009305,77.4,8.1,14.4
E00009306,63,7.2,29.7
E00009307,74.1,8.4,17.4
E00009308,52.6,8.3,39.1
E00009309,70.2,3.6,26.2
E00009310,68.7,9.7,21.6
E00009311,64,6.5,29.5
E00009312,78.5,1.9,19.6
E00009313,65.3,8.9,25.8
E00009314,69.1,10.3,20.6
E00009334,69.8,14.2,16
E00009341,69.2,3.2,27.6
E00009424,70.1,5,24.9
E00009429,69.5,6.1,24.4
E00009430,58.6,8.3,33
E00009432,65.6,7,27.4
E00009439,65.5,6.4,28.1
E00009445,72.3,8.2,19.5
E00009449,53,7.5,39.5
E00009452,58.2,6.5,35.4
E00009455,63.7,5.9,30.4
E00009457,69.8,6.9,23.4
E00009459,72.8,5.4,21.8
E00009460,71.8,2.9,25.3
E00009462,64.6,5,30.4
E00009463,67.1,5,27.9
E00009464,80.5,2,17.4
E00009465,72,7,21
E00009466,79.9,3.6,16.6
E00009467,52.4,7.9,39.7
E00009468,63,4.9,32.1
E00009469,71.4,4.8,23.8
E00009470,67.7,7.9,24.4
E00009471,67.9,6.4,25.7
E00009472,73,10.1,16.9
E00009473,76.7,6.2,17.1
E00009474,68.2,5.1,26.8
E00009475,58.5,6,35.5
E00009476,57.6,8.2,34.2
E00009477,70.6,4.9,24.5
E00009478,69.6,4.2,26.2
E00009479,68.6,8,23.5
E00009480,67.9,9.6,22.5
E00009481,73,7.7,19.3
E00009482,62.5,4.5,33
E00009483,57.2,8,34.8
E00009484,68.7,10,21.3
E00009485,59.7,8.7,31.6
E00009486,55.7,6.5,37.8
E00009487,52.8,6.3,40.9
E00009488,57.6,9.3,33.1
E00009490,66.4,8.7,24.9
E00009491,82,3,15
E00009492,80.1,3.8,16.1
E00009493,74,4.7,21.3
E00009494,70.9,2.7,26.4
E00009495,71.2,2.8,26
E00009496,84.1,2.3,13.6
E00009497,68.6,6.1,25.4
E00009498,72.8,4.7,22.5
E00009499,76.6,2,21.4
E00009500,71.3,3.5,25.2
E00009501,72.5,3.3,24.2
E00009586,64.7,5.4,29.8
E00009644,70.9,7.8,21.3
E00009645,72.5,3.3,24.2
E00009646,65.3,5.2,29.5
E00009647,67.6,7.2,25.2
E00009648,54.4,8.7,36.9
E00009649,75.7,5,19.2
E00009651,79.1,5.4,15.5
E00009652,61.6,7.1,31.3
E00009653,68.1,7.9,24
E00009654,73.4,5.2,21.4
E00009655,82.3,4.1,13.5
E00009656,62.6,7.8,29.6
E00009657,79.8,5.9,14.3
E00009659,72.7,5.9,21.5
E00009660,57.9,8.4,33.6
E00009661,71.4,5.3,23.3
E00009662,62.8,5.5,31.7
E00009663,66.2,8.6,25.2
E00009664,75.9,4.7,19.4
E00009665,50.3,4.8,44.9
