geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00006185,14.2,9.7,17.4,58.7
E00006186,12.5,12.5,53.9,21.1
E00006187,11.3,30.7,5.3,52.7
E00006188,20.5,37.7,5.7,36.1
E00006219,28.1,18,5.8,48.2
E00006224,29,31.2,0,39.9
E00006225,9.9,5.9,63.2,21.1
E00006820,40,30.4,2.4,27.2
E00006822,29.4,22.2,24.6,23.8
E00006823,18.9,31.4,14.8,34.9
E00006824,9.8,28.8,22,39.4
E00006827,12.4,30.7,22.6,34.3
E00006828,35.4,44.7,4.3,15.5
E00006829,28.2,38.2,2.7,30.9
E00006830,15.4,26.5,25.6,32.5
E00006831,22.9,33.9,0.8,42.4
E00006833,43.9,37.7,0,18.4
E00006834,35.3,36,0,28.7
E00006835,34.6,38.6,3.1,23.6
E00006836,31.2,40.4,5.5,22.9
E00006838,19.6,36.4,11.2,32.7
E00006839,23.6,33.3,4.9,38.2
E00006840,42.5,33.6,1.8,22.1
E00006841,39,30.9,6.5,23.6
E00006842,46.5,39.5,2.3,11.6
E00006843,34,37,6,23
E00006846,41.9,32.3,1.6,24.2
E00006851,21.6,21.6,27.3,29.5
E00006852,25.2,28.5,7.3,39
E00006853,36.7,38.5,4.6,20.2
E00006861,3.6,8.2,4.1,84.1
E00006862,19.6,27.5,8.7,44.2
E00006863,14.5,32.4,6.9,46.2
E00006864,22.7,14.4,9.3,53.6
E00006866,38.1,46,4.4,11.5
E00009227,7.5,12.2,52.4,27.9
E00009230,17.2,26,16,40.8
E00009233,17.5,42.9,6.5,33.1
E00009235,16.3,15.3,15.3,53.1
E00009236,17.2,22.6,24.7,35.5
E00009238,7.6,11.5,19.1,61.8
E00009240,19.8,31.7,11.9,36.6
E00009242,7.6,14.3,61.9,16.2
E00009247,13.5,22.7,12.8,51.1
E00009248,8.6,8.6,25.3,57.5
E00009253,14.2,17.3,28.3,40.2
E00009254,16.8,12.4,15.5,55.3
E00009255,4.6,5.3,67.8,22.4
E00009257,27.6,19,28.4,25
E00009262,9.5,4,71.4,15.1
E00009264,8.3,1.9,70.4,19.4
E00009265,11.6,12.6,4.2,71.6
E00009266,12.5,22.3,22.3,42.9
