geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00006185,32.7,28.8,20.5,17.9
E00006186,33.9,19.7,15,31.5
E00006187,39.5,25.9,17,17.7
E00006188,31.1,36.1,16.4,16.4
E00006219,37.5,20.6,19.9,22.1
E00006224,20.1,31.7,18.7,29.5
E00006225,15.9,37.1,11.3,35.8
E00006820,28.8,36.8,16.8,17.6
E00006822,53.5,26.8,7.9,11.8
E00006823,36.9,36.3,10.7,16.1
E00006824,27.7,29.2,21.5,21.5
E00006827,31.9,30.4,21,16.7
E00006828,23.5,36.4,16,24.1
E00006829,26.1,38.7,18,17.1
E00006830,50.8,22.9,11,15.3
E00006831,27.5,36.7,21.7,14.2
E00006833,23.7,30.7,23.7,21.9
E00006834,23.2,38.4,15.9,22.5
E00006835,32.3,31.5,15.7,20.5
E00006836,16.5,33,24.8,25.7
E00006838,25.2,36.9,18.9,18.9
E00006839,35.2,40,9.7,15.2
E00006840,19.5,36.3,26.5,17.7
E00006841,30.6,33.9,18.5,16.9
E00006842,21.9,34.4,17.2,26.6
E00006843,20.4,30.6,22.4,26.5
E00006846,25.8,36.3,19.4,18.5
E00006851,20.7,36.8,17.2,25.3
E00006852,38.5,32.8,18.9,9.8
E00006853,14.8,35.2,20.4,29.6
E00006861,46.4,33.6,11.4,8.6
E00006862,39,23.5,12.5,25
E00006863,26.9,43.1,16.2,13.8
E00006864,52,33.7,9.2,5.1
E00006866,20.9,39.1,17.4,22.6
E00009227,43.3,28,20,8.7
E00009230,29.3,34.7,16.2,19.8
E00009233,26.1,36.6,15,22.2
E00009235,48.5,31.7,5.9,13.9
E00009236,45.2,34.4,9.7,10.8
E00009238,38.2,32.8,19.8,9.2
E00009240,26.8,32,16.5,24.7
E00009242,23.1,31.7,28.8,16.3
E00009247,36.7,47.5,12.2,3.6
E00009248,50.5,29,7,13.4
E00009253,32.8,38.3,12.5,16.4
E00009254,34.1,36,14.6,15.2
E00009255,39.7,25.8,8.6,25.8
E00009257,37.6,25.6,14.5,22.2
E00009262,56.5,26.6,8.1,8.9
E00009264,51.4,29.9,8.4,10.3
E00009265,48.5,28.9,17.5,5.2
E00009266,32.1,38.5,16.5,12.8
E00009267,63.1,29.3,6.4,1.3
E00009269,34.1,27.9,14.7,23.3
E00009271,44.9,20.3,19.5,15.3
E00009272,30.8,30.8,13.2,25.3
E00009273,32.6,36.4,19.7,11.4
E00009274,44.4,23.9,13.7,17.9
E00009275,31.9,29.4,17.8,20.9
E00009276,28.4,39,19.1,13.5
E00009277,42.5,28.3,13.4,15.7
E00009278,41.1,27,16,16
E00009279,40.8,38.4,10.4,10.4
E00009280,37.7,37.7,8.8,15.8
E00009281,33.9,25.6,18.2,22.3
E00009282,33.1,28.2,15.5,23.2
E00009283,26.8,36.1,20.6,16.5
E00009284,46.8,22.3,13.8,17
E00009285,35.3,42.2,11.2,11.2
E00009286,29,25.8,16.9,28.2
E00009287,38,25.6,17.1,19.4
E00009288,59.7,22.9,11.1,6.3
E00009289,37.7,24.6,14.9,22.8
E00009291,20.8,33.6,20,25.6
E00009292,26.2,31.9,22,19.9
E00009293,40.2,35.2,11.5,13.1
E00009294,42.3,39.2,9.2,9.2
E00009295,43.8,29.2,14.6,12.4
E00009296,41.6,34.8,9.3,14.3
E00009297,31.6,37.4,11.5,19.5
E00009298,52.6,23,11.2,13.2
E00009299,42.3,23.7,15.5,18.6
E00009300,38.4,35.4,11.1,15.2
E00009301,31.8,34.1,15.9,18.2
E00009302,31.6,46.5,13.2,8.8
E00009303,42.4,28,12.9,16.7
E00009304,40.2,35.6,10.3,13.8
E00009305,19.4,29.6,19.4,31.6
E00009306,35.7,35.7,14.3,14.3
E00009307,35.9,24.8,17.2,22.1
E00009308,51.7,40.5,6.9,0.9
E00009309,34.7,43,11.6,10.7
E00009310,30.4,31.3,18.8,19.6
E00009311,26.2,39.3,21.3,13.1
E00009312,21.1,30.7,20.2,28.1
E00009313,34,30.1,20.9,15
E00009314,36.1,27.7,16.8,19.3
E00009334,23.8,34.4,13.9,27.9
E00009341,43.8,24.7,17.8,13.7
E00009424,45.2,27.8,11.3,15.7
E00009429,13.1,30.8,22.4,33.6
E00009430,19.8,19,25,36.2
E00009432,32.5,39.6,13,14.9
E00009439,24.5,27.9,20.4,27.2
E00009445,23,24,24,29
E00009449,20.9,41.7,23,14.4
E00009452,32.1,33.6,17.2,17.2
E00009455,15.1,28.3,17,39.6
E00009457,26.6,30.6,21,21.8
E00009459,40,36.7,13.3,10
E00009460,28.7,35.2,20.4,15.7
E00009462,44.6,25,12.2,18.2
E00009463,29.7,28.4,15.3,26.6
E00009464,36.6,27.6,17.1,18.7
E00009465,45.4,33,8.2,13.4
E00009466,28.8,29.6,19.2,22.4
E00009467,39.8,38.5,15.4,6.3
E00009468,33.3,39.7,16.7,10.3
E00009469,70.2,21.9,4.4,3.5
E00009470,41.7,25,15,18.3
E00009471,32.8,32.8,13.9,20.5
E00009472,31.7,30,11.7,26.7
E00009473,27.3,27.3,16.2,29.3
E00009474,45.6,40,6.7,7.8
E00009475,39.4,35.6,11.5,13.5
E00009476,43.1,49.5,4.6,2.8
E00009477,38.8,32.7,14.3,14.3
E00009478,36.6,31.2,16.1,16.1
E00009479,24.7,33.7,15.7,25.8
E00009480,29.1,29.1,14.2,27.6
E00009481,29.6,31.3,19.1,20
E00009482,44.5,37.8,8.4,9.2
E00009483,35.1,40.2,11.3,13.4
E00009484,35.5,25.2,15.9,23.4
E00009485,46.2,28.8,10.6,14.4
E00009486,42.4,38.3,10.3,9.1
E00009487,34.7,35.7,14.6,15
E00009488,50.6,28.9,8.4,12
E00009490,46.3,25.6,19,9.1
E00009491,39.1,29.5,19.8,11.6
E00009492,49.5,26.3,20.2,4
E00009493,45.5,26.4,14.5,13.6
E00009494,43.8,31.3,15.2,9.8
E00009495,53.1,24.8,12.4,9.7
E00009496,31.3,29.3,14.1,25.3
E00009497,28.7,27.7,12.9,30.7
E00009498,60.6,18.1,9.6,11.7
E00009499,32.3,34.7,13.7,19.4
E00009500,39.2,36.9,17.7,6.2
E00009501,33.7,15.8,21.1,29.5
E00009586,37.3,19,20.6,23
E00009644,25.3,33.5,12,29.1
E00009645,28.2,21.1,23.2,27.5
E00009646,40.9,32.3,18.1,8.7
E00009647,35.8,24.2,16.8,23.2
E00009648,25.2,30.1,12.6,32
E00009649,23,27.9,23,26.2
E00009651,37.7,26.2,17.2,18.9
E00009652,23.2,39,17.1,20.7
E00009653,43,31.9,12.6,12.6
E00009654,35.2,32,19.5,13.3
E00009655,44.1,22,16.1,17.8
E00009656,34.4,26.6,21.1,18
E00009657,29.3,39.4,15.2,16.2
E00009659,40.2,23.9,16.3,19.6
E00009660,43.1,30.3,12.8,13.8
E00009661,39.4,34.9,12.8,12.8
E00009662,41.4,33,20.7,4.9
E00009663,40.8,32,15.2,12
E00009664,69.3,14.8,12.5,3.4
E00009665,42.2,28.1,7.8,21.9
E00009666,36.6,46.2,12.9,4.3
E00009667,65.8,26.3,6.6,1.3
E00009668,42.6,34.4,13.1,9.8
E00009669,34.3,38.1,17.2,10.4
E00009670,41.7,33.9,12.2,12.2
E00009671,25.9,43.9,16.5,13.7
E00009672,33.3,35.5,15.1,16.1
E00009673,45.3,33.7,9.5,11.6
E00009674,29.5,23.9,21.6,25
E00009675,28.1,36,12.4,23.6
E00009676,24,34.4,12.8,28.8
E00009677,35.9,27.2,17.4,19.6
E00009678,17.2,30.3,13.1,39.4
E00009679,23.2,28.9,19,28.9
E00009680,17.1,31.4,26.7,24.8
E00009681,81.1,9.9,5.4,3.6
E00009718,37,37.6,14.5,11
E00009720,37,32.6,15.2,15.2
E00009721,53.7,29.9,7.9,8.5
E00009722,46.1,30.1,13.5,10.4
E00009723,52.1,28.2,11,8.6
E00009724,26.2,39.2,16.2,18.5
E00009725,39.3,40,10.7,10
E00009726,34.6,31.4,11.8,22.2
E00009727,37.4,34.1,15.4,13
E00009728,44,30,12,14
E00009732,41.8,33.5,12.9,11.8
E00009733,29.6,29.6,24,16.8
E00009735,26.9,39.8,15.1,18.3
E00009736,42.1,29.9,15,13.1
E00009737,35,34.1,14.6,16.3
E00009741,40.7,27.6,12.4,19.3
E00009742,29.8,44.7,11.4,14
E00009743,24.7,24.7,24.7,25.8
E00009744,35.1,35.1,11.2,18.7
E00009745,44.6,25.7,9.9,19.8
E00009747,28.1,45.5,12.4,14
E00009748,27,34.8,21.7,16.5
E00009749,48.5,28.7,12.9,9.9
E00009750,42.5,31.7,15,10.8
E00009751,33,37.4,15.4,14.3
E00009752,35.9,33.8,11.7,18.6
E00009753,39.5,39.5,11.6,9.5
E00009754,41.2,35.3,12.6,10.9
E00009755,52.1,26.1,9.2,12.7
E00009756,37.4,28.8,12.3,21.5
E00009795,53.4,24.3,14.2,8.1
E00009814,25.4,26.9,20.9,26.9
E00009818,24.8,40,24.8,10.3
E00009820,25.5,30,29.1,15.5
E00009821,14.8,30.5,20.3,34.4
E00009822,30.9,37.6,19.5,12.1
E00009823,38.5,28,11.2,22.4
E00009824,37.8,32.4,13,16.8
E00009825,50,28.1,10.5,11.4
E00012783,30,32.9,21.1,16
E00012784,31.3,35.7,10.7,22.3
E00012785,39,35.8,13,12.2
E00012786,36.8,40.4,12.5,10.3
E00012787,37.1,30.5,12.4,20
E00012788,48.8,32.9,8.9,9.3
E00012789,19.8,26.4,19.8,33.9
E00012790,32.8,39.5,12.6,15.1
E00012791,54.2,30.8,8.4,6.5
E00012792,32.5,24.6,19.8,23
E00012797,19.4,32.3,20.2,28.2
E00012798,28.7,37.6,18.8,14.9
E00012799,27.6,31.9,17.2,23.3
E00012800,22.8,30.3,28.3,18.6
E00012801,28.3,35.5,8,28.3
E00012802,23.9,31.7,21.1,23.2
E00012803,32.1,31.3,12.7,23.9
E00012804,19.1,24.3,12.1,44.5
E00012805,32.4,34.3,13.9,19.4
E00012806,43,28.9,12.6,15.6
E00012807,30.5,35.1,18.3,16
E00012808,35,25.2,15.5,24.3
E00012809,28.6,41.3,15.1,15.1
E00012810,31.7,38.6,13.1,16.6
E00012811,34.1,34.1,16.5,15.3
E00012812,26.1,35.5,18.1,20.3
E00012813,36.8,28,13.6,21.6
