geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00006185,92,2.8,1.8,3.4
E00006186,94.9,2.7,0.6,1.8
E00006187,95.3,2,1.4,1.4
E00006188,92.5,4.3,1.6,1.6
E00006219,94.1,2.8,1.2,1.9
E00006224,95.7,3.5,0.3,0.6
E00006225,86.5,2.8,4.4,6.3
E00006820,92.8,6.1,1.1,0
E00006822,89.2,6.5,1.7,2.6
E00006823,96.4,0.9,1.2,1.5
E00006824,94.5,2.7,2.1,0.7
E00006827,95.8,2.4,0.3,1.4
E00006828,93.4,5,0.3,1.3
E00006829,97.9,1.7,0.4,0
E00006830,94.9,3.2,0.5,1.4
E00006831,97.2,2.4,0,0.4
E00006833,93.3,3.7,0.7,2.2
E00006834,95.1,3.6,1,0.3
E00006835,94.4,4.5,0,1.1
E00006836,96.2,3,0.4,0.4
E00006838,95.7,3.4,0,0.9
E00006839,97.2,1.4,1,0.3
E00006840,93.2,4.2,1.1,1.5
E00006841,94,3.4,0.4,2.2
E00006842,89.2,8.6,0.6,1.6
E00006843,93.8,3.7,0.8,1.7
E00006846,90.3,6.2,0.7,2.8
E00006851,92.2,5.9,0.9,0.9
E00006852,95.9,3.7,0,0.4
E00006853,95,3.2,1.1,0.7
E00006861,96.3,1.6,1.3,0.8
E00006862,93.4,3.6,2,1
E00006863,94.6,3.1,0.9,1.4
E00006864,93,2.5,1.9,2.5
E00006866,92.4,6.9,0.4,0.4
E00009227,95,2.5,1.4,1.1
E00009230,97,2.4,0.5,0
E00009233,95.1,3.3,0.8,0.8
E00009235,97.4,1.5,0,1
E00009236,96,4,0,0
E00009238,97.3,1.1,0.4,1.1
E00009240,95.9,2.5,0.4,1.2
E00009242,92.7,2.7,2.7,1.9
E00009247,94.8,4.8,0.4,0
E00009248,97.2,1.1,0.3,1.4
E00009253,94.1,3,1.5,1.5
E00009254,93.4,3.7,1.1,1.7
E00009255,93.3,2.6,1.8,2.3
E00009257,92.3,5,0.4,2.3
E00009262,92.6,3,2.5,2
E00009264,92.9,2.7,1.6,2.7
E00009265,94.8,1.1,2.3,1.7
E00009266,93.2,3,2.1,1.7
E00009267,96.4,2.2,0.9,0.4
E00009269,93.6,3,1.7,1.7
E00009271,90.8,3.6,2.4,3.2
E00009272,91.9,6.6,1.5,0
E00009273,93.9,3.2,1.1,1.8
E00009274,93.1,5.2,0,1.7
E00009275,92.6,3.7,1.1,2.7
E00009276,92.1,4.3,2.3,1.3
E00009277,94.1,1.7,1.7,2.5
E00009278,93.7,2.7,1.5,2.1
E00009279,90.5,5.2,1.7,2.6
E00009280,97.7,0.9,0.9,0.5
E00009281,92.4,3.8,2.1,1.7
E00009282,94,4.2,0.9,0.9
E00009283,94.4,1.9,1.9,1.9
E00009284,88.5,7.7,2.4,1.4
E00009285,91.5,6.3,0.9,1.3
E00009286,92.1,4.3,1.3,2.3
E00009287,88.2,6.5,1.4,3.9
E00009288,92.9,4.5,1.3,1.3
E00009289,90.9,4.6,1.1,3.4
E00009291,94.2,3.1,1.7,1
E00009292,95.8,1.9,1,1.3
E00009293,91.3,4.6,0.8,3.3
E00009294,91.5,5.1,1.7,1.7
E00009295,93.5,3.2,2.1,1.2
E00009296,95.5,3.2,0.6,0.6
E00009297,95.5,1.5,1.7,1.2
E00009298,94.4,2.8,1,1.7
E00009299,96.5,2.5,0,1
E00009300,93.3,4.3,1.4,1
E00009301,92.1,5,1.8,1.1
E00009302,98.2,0.5,0.9,0.5
E00009303,95.5,2.6,1.1,0.7
E00009304,93.8,3.8,0.9,1.5
E00009305,94.1,4,0.4,1.6
E00009306,96.6,1.9,1.1,0.4
E00009307,92.4,4.9,1.5,1.2
E00009308,96.2,1.6,1.1,1.1
E00009309,92.9,5.5,0.8,0.8
E00009310,92.9,5,1.3,0.8
E00009311,94.9,2.3,0.8,2
E00009312,94.5,2.7,1,1.7
E00009313,87.8,5.3,4.1,2.8
E00009314,92.9,4.6,1.4,1.1
E00009334,93,5.1,1,1
E00009341,94.6,3.4,0,2
E00009424,94.3,3.5,0.4,1.8
E00009429,94.1,3.1,1,1.7
E00009430,94,4.2,0.6,1.2
E00009432,93.3,4,1.2,1.5
