areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00006949,87.4,9.8,2.8
E00006950,91.6,8.4,0
E00006951,87.6,11,1.4
E00006952,90.4,6.7,2.8
E00006953,89.7,8.2,2.1
E00006954,96.9,3.1,0
E00006955,89.5,9.2,1.3
E00006956,89.4,8.8,1.8
E00006957,91.3,6.9,1.9
E00006958,89.1,9.1,1.7
E00006959,92.7,7.3,0
E00006960,88.5,9.1,2.4
E00006961,82.7,12.9,4.4
E00006962,91,5.2,3.8
E00006963,66,26.4,7.6
E00006965,94.1,3.7,2.2
E00006966,82.6,13.1,4.3
E00006967,81.7,13.7,4.6
E00006969,80.3,16.4,3.3
E00006970,87.7,10.5,1.9
E00006971,76.9,16.6,6.4
E00006972,84.4,10.6,5
E00006973,84.6,13.1,2.3
E00006974,83.3,12.6,4
E00006975,86,9.8,4.3
E00006976,76.9,19,4
E00006977,77.7,17.2,5.1
E00006978,77.5,17.7,4.8
E00006979,88.6,7.8,3.5
E00006980,82.6,14.5,2.9
E00006981,92.1,3.8,4.1
E00006982,86.1,8,5.8
E00006983,89,7.5,3.5
E00006984,88.3,8.8,2.9
E00006985,80.7,11.3,8
E00006986,74.3,21.7,4
E00006987,79.5,17,3.5
E00006988,85.3,12.2,2.5
E00006989,73.5,18.8,7.7
E00006990,81.2,15,3.8
E00006991,94.9,3.9,1.2
E00006992,97.5,2.2,0.3
E00006993,89.5,8.5,2
E00006994,93.9,5.2,0.9
E00006995,94.3,5.4,0.3
E00006996,92.7,5.8,1.5
E00006997,79.9,16.6,3.5
E00006998,96.2,2.2,1.6
E00006999,86,11.2,2.9
E00007000,97.1,2.9,0
E00007001,82.2,16,1.8
E00007002,71.8,19.1,9.1
E00007004,91.9,6.8,1.3
E00007005,96.6,3.1,0.3
E00007007,94,4.4,1.6
E00007009,83,11.9,5.1
E00007010,84.9,8.9,6.2
E00007011,82,11.9,6.2
E00007012,83.1,10.6,6.3
E00007015,96.4,3.2,0.4
E00007016,78.2,18.1,3.7
E00007019,94,5,0.9
E00007020,90.6,9,0.3
E00007021,82.1,13.8,4.1
E00007022,92.4,5.8,1.7
E00007023,90.9,8.6,0.5
E00007024,94.1,5.9,0
E00007025,80.8,16.3,2.9
E00007027,81.9,15.4,2.7
E00007028,79.2,15.1,5.7
E00007075,73.7,16.5,9.8
E00007076,65.7,17.9,16.4
E00007092,76.7,17.2,6.2
E00007093,67.7,23.6,8.7
E00007094,69.7,17.6,12.7
E00007096,75,16.3,8.8
E00007098,55.2,14.3,30.5
E00007099,66.3,23.5,10.1
E00007100,63.3,23.9,12.9
E00007101,71.4,14.8,13.8
E00007102,70.1,19.2,10.8
