areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00006949,10.5,22.6,66.9
E00006950,2.5,25.8,71.7
E00006951,7.3,22.9,69.7
E00006952,10.5,39,50.5
E00006953,11.2,14.4,74.4
E00006954,6.5,23.4,70.2
E00006955,2.6,21.6,75.9
E00006956,3.8,16.8,79.4
E00006957,8.2,15.5,76.4
E00006958,10.3,16.7,73
E00006959,0,21.4,78.6
E00006960,6.8,18.8,74.4
E00006961,9,15,75.9
E00006962,9.5,24.1,66.4
E00006963,19.4,15.1,65.5
E00006965,10.9,21.8,67.2
E00006966,12.3,29.8,57.9
E00006967,2.7,67.6,29.7
E00006969,14.4,22.4,63.2
E00006970,5.6,20.2,74.2
E00006971,15,40.8,44.2
E00006972,11.7,19,69.3
E00006973,17.2,29,53.8
E00006974,15.3,14.5,70.2
E00006975,16.1,21.2,62.7
E00006976,7.3,22.6,70.1
E00006977,11.5,27.5,61.1
E00006978,3,55,42.1
E00006979,6.6,46.7,46.7
E00006980,12.1,25,62.9
E00006981,6.2,21.7,72.1
E00006982,4.2,27.7,68.1
E00006983,7,28.9,64
E00006984,11.5,21.2,67.3
E00006985,10,24.6,65.4
E00006986,12.2,32,55.8
E00006987,6.2,45,48.8
E00006988,8.9,23,68.1
E00006989,10.9,15.3,73.7
E00006990,2.3,49.2,48.4
E00006991,5.4,39.2,55.4
E00006992,4.1,15.4,80.5
E00006993,4.1,25.6,70.2
E00006994,5.8,17.5,76.7
E00006995,6.7,21.8,71.4
E00006996,3.8,24,72.1
E00006997,7.9,22.8,69.3
E00006998,5,20.7,74.4
E00006999,11.1,15.9,73
E00007000,5.2,24.3,70.4
E00007001,5.9,20.2,73.9
E00007002,7.8,11.7,80.6
E00007004,7.1,35.7,57.1
E00007005,10.3,19.8,69.8
E00007007,12.6,21.3,66.1
E00007009,3.8,40.5,55.7
E00007010,3.6,37.8,58.6
E00007011,4.7,49.5,45.8
E00007012,5.6,20.8,73.6
E00007015,4.2,28,67.8
E00007016,23.7,12.9,63.3
E00007019,1.6,16.3,82.1
E00007020,5.5,23.4,71.1
E00007021,1.6,56.5,41.9
E00007022,4.9,19.7,75.4
E00007023,2,28.7,69.3
E00007024,4.8,37.6,57.6
E00007025,7.5,39.6,52.8
E00007027,9.2,31.5,59.2
E00007028,5.8,44.2,50
E00007075,9.7,30.6,59.7
E00007076,6.3,37.1,56.6
E00007092,2.9,50.5,46.7
E00007093,1.1,50.6,48.3
E00007094,7.1,25,67.9
E00007096,9.9,25.3,64.8
E00007098,4,71.4,24.6
E00007099,4.5,19.1,76.4
E00007100,11.9,20.7,67.4
E00007101,7.7,28.2,64.1
E00007102,20.8,25.5,53.8
E00007103,13.7,32.4,53.9
E00007105,8.8,28.8,62.4
E00007106,18,28.7,53.3
E00007107,7.8,38,54.3
E00007108,24.6,17.8,57.6
E00007109,16.1,31.5,52.4
E00007110,16.8,18.5,64.7
E00007111,16.4,15.8,67.8
E00007112,2,29.4,68.6
