areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00006949,46.3,35.8,5.2,12.7
E00006950,43.9,43.1,0,13
E00006951,36.8,49.1,0,14.2
E00006952,53.4,30.1,1,15.5
E00006953,49.2,37.9,0.8,12.1
E00006954,40.8,48.8,0.8,9.6
E00006955,35.6,45.8,0.8,17.8
E00006956,40.3,39.5,1.6,18.6
E00006957,50.5,33.9,1.8,13.8
E00006958,46.8,45.2,0.8,7.1
E00006959,52.6,42.1,1.8,3.5
E00006960,70.3,23.7,0,5.9
E00006961,41.7,33.3,1.5,23.5
E00006962,54.7,37.6,0.9,6.8
E00006963,31.2,31.2,5.7,31.9
E00006965,47.4,43.1,0.9,8.6
E00006966,48.3,37.3,2.5,11.9
E00006967,31.5,20.7,18,29.7
E00006969,47.6,42.9,0,9.5
E00006970,37.3,49.2,1.6,11.9
E00006971,53,26.5,0.9,19.7
E00006972,48.9,37,0.7,13.3
E00006973,40,40.7,1.4,17.9
E00006974,48.8,40,0,11.2
E00006975,38.3,43.3,8.3,10
E00006976,25,29.4,20.6,25
E00006977,41.2,35.1,3.8,19.8
E00006978,32.7,20.1,17.6,29.6
E00006979,56.8,19.4,3.6,20.1
E00006980,16.1,39.5,18.5,25.8
E00006981,30.3,43.2,5.3,21.2
E00006982,52.1,29.4,3.4,15.1
E00006983,44.5,36.1,0.8,18.5
E00006984,19.8,40.5,11.6,28.1
E00006985,27.1,20.9,17.8,34.1
E00006986,12.4,17.9,20,49.7
E00006987,26,23.6,2.4,48
E00006988,39.6,38.1,6,16.4
E00006989,35.8,38.1,2.2,23.9
E00006990,34.4,24.8,3.2,37.6
E00006991,41.9,29.5,22.5,6.2
E00006992,46.3,43.9,0.8,8.9
E00006993,25.4,36.1,12.3,26.2
E00006994,49.1,41.4,0,9.5
E00006995,40.5,49.1,2.6,7.8
E00006996,43.4,31.1,18.9,6.6
E00006997,22.4,30.4,24.8,22.4
E00006998,45.2,36.3,5.6,12.9
E00006999,34.7,50.8,4,10.5
E00007000,35.7,44.3,8.7,11.3
E00007001,23.5,29.4,26.1,21
E00007002,16.7,14.7,39.2,29.4
E00007004,40.6,28.1,6.3,25
E00007005,37.6,48.8,0,13.6
E00007007,32,43.2,4,20.8
E00007009,7.6,16.8,34.4,41.2
E00007010,14.7,8.3,62.4,14.7
E00007011,0.9,8.5,60.4,30.2
E00007012,21.9,37.5,21.1,19.5
E00007015,28.2,52.1,1.7,17.9
E00007016,15.5,45.1,15.5,23.9
E00007019,32,47.2,8,12.8
E00007020,29.9,50.4,6.3,13.4
E00007021,33.9,22.6,5.6,37.9
E00007022,29.8,46,4.8,19.4
E00007023,31.3,36.4,2,30.3
E00007024,30.2,33.3,4,32.5
E00007025,29.9,34.6,13.1,22.4
E00007027,22.3,24.6,31.5,21.5
E00007028,25.5,22.6,12.4,39.4
E00007075,13,30.1,38.2,18.7
E00007076,2.9,5.9,61,30.2
E00007092,27.8,13,38,21.3
E00007093,2.2,5.5,57.1,35.2
E00007094,3.5,13.4,29.6,53.5
E00007096,0,2.2,87.6,10.1
E00007098,3.4,3.4,83.9,9.2
E00007099,0,24.2,17.2,58.6
E00007100,28.5,33.6,14.6,23.4
E00007101,8.5,14.4,44.1,33.1
E00007102,25,29.5,18.8,26.8
E00007103,12.1,19.2,43.4,25.3
E00007105,6.3,7.1,27,59.5
E00007106,15.6,10.7,32.8,41
E00007107,8.2,13.4,37.3,41
E00007108,27.7,20.2,27.7,24.4
E00007109,20.2,27.4,12.1,40.3
E00007110,20.8,26.7,31.7,20.8
E00007111,25.5,18.6,22.1,33.8
E00007112,9.9,17.8,31.7,40.6
E00007113,25.2,29.7,12.6,32.4
E00007114,3.5,11.9,57.3,27.3
E00007115,18.3,21.1,17.6,43
E00007116,7.5,15,60.8,16.7
E00007117,21.7,20.9,23.5,33.9
E00007119,4.6,19.8,53.4,22.1
E00007120,7.4,12.4,49.6,30.6
E00007122,16.8,16.8,21.2,45.1
E00007124,23.6,23.6,23.6,29.1
E00007125,38.5,29.5,10.7,21.3
E00007126,27.7,33.8,6.9,31.5
E00007127,22.1,27.3,18.6,32
E00007128,14.2,23.9,32.1,29.9
E00007129,11,9,63,17
E00007130,32.1,31.3,4.5,32.1
E00007131,32.8,33.6,9.6,24
E00007132,26.3,18.6,9.3,45.8
E00007133,14,22.7,34.9,28.5
E00007134,21.2,25,9.8,43.9
E00007135,1.4,9.2,25.4,64.1
E00007136,15.6,20,29.6,34.8
E00007137,20.2,35.7,10.1,34.1
E00007138,31.7,35.7,4.8,27.8
E00007139,12.7,13.6,20.3,53.4
E00007140,31,28.3,9,31.7
E00007141,15.1,19.8,39.6,25.5
E00007142,5.8,9.1,73.6,11.6
E00007143,29.4,36.1,12.6,21.8
E00007144,36.2,27.6,8.7,27.6
E00007146,24,35.4,12.5,28.1
E00007147,41.1,38.4,4.5,16.1
E00007148,30.9,23.6,22,23.6
E00007149,5.8,2.9,76,15.4
E00007150,6.9,5.9,65.3,21.8
E00007151,17.5,12.6,52.4,17.5
E00007152,0,5.8,72.1,22.1
E00007153,28.1,37,6.7,28.1
E00007154,10.2,18.9,44.9,26
E00007155,18.3,17.5,40,24.2
E00007156,12.2,25.5,35.6,26.6
E00007157,22.9,32.7,12.4,32
E00007158,38,28.7,3.9,29.5
E00007159,13.1,8.5,36.6,41.8
E00007160,28.6,38.6,6.4,26.4
E00007161,9,20.3,44.4,26.3
E00007162,22,34.9,11.9,31.2
E00007163,31.7,36.5,7.1,24.6
E00007164,24.6,32.8,15.6,27
E00007165,26.4,34.7,11.1,27.8
E00007166,24,27.3,14.9,33.9
E00007167,15.2,8.3,50,26.5
E00007168,20.5,20.5,17.3,41.7
E00007170,6.8,27.7,13.6,51.9
E00007171,4.2,16,56.9,22.9
E00007172,22.5,18.1,20.3,39.1
E00007173,19.6,41.2,9.2,30.1
E00007174,23.9,29.9,14.5,31.6
E00007175,8.8,5.3,71.7,14.2
E00007176,25.2,28.3,8.7,37.8
E00007177,19.2,36.3,6.2,38.3
E00007179,22.1,22.9,14.3,40.7
E00007180,10,5,67.5,17.5
E00007181,0,11.9,60.7,27.4
E00007182,18.2,33.1,10.7,38
E00007183,26.4,38.8,5,29.8
E00007184,24.4,30.5,21.4,23.7
E00007185,18,14.8,37.7,29.5
E00007186,12.4,23.3,34.9,29.5
E00007187,6.2,37.3,14.3,42.2
E00007188,21.6,38.5,9.5,30.4
E00007189,20.9,26.1,13.4,39.6
E00007191,16.8,36.4,21.7,25.2
E00007204,14.4,7.7,67.3,10.6
E00007207,15.4,16.7,29.6,38.3
E00007209,55.5,36.1,0.8,7.6
E00007218,16.2,23.5,14.7,45.6
E00007220,21.5,19.3,22.2,37
E00007221,41.2,31,4.3,23.5
E00007222,47.4,37,0.7,14.8
E00007223,23.4,20.3,5.5,50.8
E00007226,37,33.3,0.7,28.9
E00007227,37.7,28.5,10.8,23.1
E00007232,44.2,22.5,0,33.3
E00007233,49.1,31.9,0.9,18.1
E00007235,45.9,45.1,0,9
E00007239,38.6,27.2,2.6,31.6
E00007245,34.3,33.3,13.1,19.2
E00007246,43.1,37.6,1.8,17.4
E00007247,37,34.3,13.9,14.8
E00007248,48.2,31.8,0,20
E00007249,23.4,21.1,15.6,39.8
E00007250,12.2,12.8,15.5,59.5
E00007251,13.6,22,11.9,52.5
E00007252,7.9,12.9,9.9,69.3
E00007253,24.5,34.7,27.2,13.6
E00007254,10.4,13.2,50.9,25.5
E00007255,25.2,16.8,38.9,19.1
E00007256,38,31.8,6.2,24
E00007257,12.9,30,35,22.1
E00007258,38.4,24.1,2.7,34.8
E00007259,25,18.4,39,17.6
E00007260,42.3,29.6,3.5,24.6
E00007261,27.9,25.2,24.5,22.4
E00007262,31.4,37.2,5,26.4
E00007263,33.1,28.1,8.3,30.6
E00007264,24.6,33.6,4.9,36.9
E00007265,23.6,29.2,13.2,34
E00007266,18.7,25.2,6.5,49.7
E00007267,25.4,23.9,12.3,38.4
E00007268,20.3,26.3,11,42.4
E00007269,37.5,27.5,1.7,33.3
E00007272,22.8,23.6,10.2,43.3
E00007281,37.4,38.3,2.6,21.7
E00007282,26.8,34.6,6.3,32.3
E00007283,25.6,23.3,11.1,40
E00007284,18.5,10,30.8,40.8
E00007285,34.5,13.8,7.8,44
E00007286,29.6,24.8,10.4,35.2
E00007287,19.1,25.5,16.6,38.9
E00007288,14.6,16,14.6,54.9
E00007289,18.3,20.6,22.1,38.9
E00007290,22.1,14.5,23.4,40
E00007291,14.6,12.3,15.4,57.7
E00007292,11.5,16,25.2,47.3
E00007335,26,38.9,6.9,28.2
E00007336,7.1,6.1,11.2,75.5
E00007337,15.8,14.3,12.8,57.1
E00007338,21.9,20.4,18.2,39.4
E00007339,21.1,24.4,33.3,21.1
E00007340,29.9,32.5,7.7,29.9
E00007341,29.3,21.8,6.8,42.1
E00007342,20.1,20.9,13.7,45.3
E00007343,12.2,9.2,19.1,59.5
E00007344,12.6,10.5,18.2,58.7
E00007345,32.3,18.1,30.7,18.9
E00007346,32.4,25.7,4.1,37.8
E00007347,18.7,17.8,11.2,52.3
E00007348,30.3,28,11.4,30.3
E00007349,19.3,33,4.6,43.1
E00007350,28.6,22.6,5.3,43.6
E00007351,13.6,18.4,28,40
E00007352,7.2,5.2,28.9,58.8
E00007353,8.1,12.1,31.3,48.5
E00007354,31.1,37,0,31.9
E00007355,35.5,26.8,3.6,34.1
E00007356,29.2,35.4,16.9,18.5
E00007357,39.1,32.6,2.9,25.4
E00007358,29.9,46.5,4.2,19.4
E00007359,34.8,27.7,5.4,32.1
