areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00006949,11.4,58.3,30.3
E00006950,10.6,52.9,36.5
E00006951,11.1,50.6,38.3
E00006952,6.7,47,46.3
E00006953,7.3,70.7,22
E00006954,19.8,67,13.2
E00006955,20.4,57.1,22.4
E00006956,14.1,65.7,20.2
E00006957,11.5,64.6,23.9
E00006958,15.3,57.6,27.1
E00006959,4.1,74.5,21.4
E00006960,10.9,72.5,16.7
E00006961,12.6,57.8,29.6
E00006962,12.7,75.5,11.8
E00006963,10.9,58.9,30.2
E00006965,16,61.8,22.2
E00006966,9.5,72.4,18.1
E00006967,14.5,53.9,31.6
E00006969,14.7,56.6,28.7
E00006970,16.1,59.1,24.7
E00006971,7.2,53.2,39.6
E00006972,17.4,57,25.6
E00006973,12.2,41.7,46.2
E00006974,21.8,49.3,28.9
E00006975,14.6,56.9,28.5
E00006976,10.8,45.9,43.2
E00006977,9.4,50,40.6
E00006978,8.4,70.5,21.1
E00006979,14.8,71.8,13.4
E00006980,15.6,47.8,36.7
E00006981,13.6,59.1,27.3
E00006982,10.3,63.8,25.9
E00006983,14.2,44.8,41
E00006984,20.4,48.4,31.2
E00006985,14.8,47.5,37.7
E00006986,11.8,44.5,43.6
E00006987,7,51.2,41.9
E00006988,10.7,57.3,32.1
E00006989,14,49.7,36.4
E00006990,14.4,65.6,20
E00006991,6.1,45.4,48.5
E00006992,9.7,72.8,17.5
E00006993,22.1,60,17.9
E00006994,15.6,67.7,16.7
E00006995,13.3,72,14.7
E00006996,15.6,65.6,18.9
E00006997,15.1,47.9,37
E00006998,5,77,18
E00006999,18.3,47.5,34.2
E00007000,8.5,63.4,28
E00007001,11,51,38
E00007002,17.2,27.9,54.9
E00007004,15.6,60.4,24
E00007005,15.6,63.3,21.1
E00007007,12.8,55.8,31.4
E00007009,9.4,52.9,37.6
E00007010,10.7,50.9,38.5
E00007011,12.4,43.8,43.8
E00007012,16.7,45,38.3
E00007015,14.6,75.6,9.8
E00007016,13.9,48.4,37.7
E00007019,14.3,57.1,28.6
E00007020,5.9,64.7,29.4
E00007021,20,51.8,28.2
E00007022,17.6,57.8,24.5
E00007023,28.3,66,5.7
