areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00006949,72,28
E00006950,79.6,20.4
E00006951,71.9,28.1
E00006952,73,27
E00006953,76.1,23.9
E00006954,83.7,16.3
E00006955,76.9,23.1
E00006956,78.4,21.6
E00006957,74.8,25.2
E00006958,70.6,29.4
E00006959,82.5,17.5
E00006960,73.6,26.4
E00006961,66.5,33.5
E00006962,78.2,21.8
E00006963,54,46
E00006965,72.3,27.7
E00006966,65.5,34.5
E00006967,66.3,33.7
E00006969,63.4,36.6
E00006970,71.6,28.4
E00006971,56.4,43.6
E00006972,62.5,37.5
E00006973,58.9,41.1
E00006974,61.2,38.8
E00006975,68.6,31.4
E00006976,61.5,38.5
E00006977,56.8,43.2
E00006978,64.4,35.6
E00006979,76.2,23.8
E00006980,70.6,29.4
E00006981,79.4,20.6
E00006982,71.1,28.9
E00006983,80.4,19.6
E00006984,69.1,30.9
E00006985,68.7,31.3
E00006986,58.1,41.9
E00006987,64.1,35.9
E00006988,73.8,26.2
E00006989,59.7,40.3
E00006990,62.6,37.4
E00006991,87.1,12.9
E00006992,89,11
E00006993,79.3,20.7
E00006994,90.1,9.9
E00006995,89,11
E00006996,86,14
E00006997,67,33
E00006998,88.8,11.2
E00006999,68.4,31.6
E00007000,83.3,16.7
E00007001,65.2,34.8
E00007002,57.7,42.3
E00007004,81.8,18.2
E00007005,86.2,13.8
E00007007,82.7,17.3
E00007009,66.2,33.8
E00007010,72.4,27.6
E00007011,67.3,32.7
E00007012,70,30
E00007015,89.1,10.9
E00007016,65.8,34.2
E00007019,80.5,19.5
E00007020,86.5,13.5
E00007021,68.4,31.6
E00007022,85.6,14.4
E00007023,80.6,19.4
E00007024,80.4,19.6
E00007025,67.6,32.4
E00007027,72,28
E00007028,59,41
E00007075,55,45
E00007076,49.4,50.6
E00007092,50.9,49.1
E00007093,41.3,58.7
E00007094,52.6,47.4
E00007096,61,39
E00007098,27.4,72.6
E00007099,53.3,46.7
E00007100,48.2,51.8
E00007101,52.7,47.3
E00007102,55.3,44.7
E00007103,61.2,38.8
E00007105,37.1,62.9
E00007106,47.4,52.6
E00007107,52,48
E00007108,57.9,42.1
E00007109,45.4,54.6
E00007110,61.2,38.8
E00007111,51.9,48.1
E00007112,51.1,48.9
E00007113,46.9,53.1
E00007114,49.3,50.7
E00007115,44.6,55.4
