areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00006949,91.2,0.3,8.3,0.3
E00006950,96,0.3,3.6,0
E00006951,92,0,6.3,1.7
E00006952,96.2,0.3,2.8,0.7
E00006953,94.2,0,5.5,0.3
E00006954,94.5,0,4.9,0.6
E00006955,96.2,0.3,2.8,0.6
E00006956,93.7,0,6,0.3
E00006957,93.9,0.3,5.5,0.3
E00006958,96.9,0,2.8,0.3
E00006959,95,0.4,4.3,0.4
E00006960,92.8,1,6.2,0
E00006961,92.7,0,5.7,1.6
E00006962,96.3,0,3.7,0
E00006963,95.7,0,3.9,0.4
E00006965,95.2,0.6,3.9,0.3
E00006966,90.4,1.3,7.7,0.6
E00006967,89.3,0,10.7,0
E00006969,95.3,0,3.8,0.9
E00006970,90.4,0,7.8,1.8
E00006971,95.7,0,4,0.3
E00006972,93.9,0,5.5,0.6
E00006973,95.5,0.2,3.4,0.8
E00006974,91.8,0,6.6,1.6
E00006975,91.7,0.6,6.5,1.2
E00006976,95.2,0,3.4,1.3
E00006977,93.7,0,5.7,0.5
E00006978,89.3,0.3,9,1.4
E00006979,87.3,1.2,8.9,2.7
E00006980,92.3,0,7.7,0
E00006981,93.8,0.6,4.6,0.9
E00006982,94.6,0,3.6,1.8
E00006983,87.4,0.3,10.8,1.6
E00006984,95.3,0.3,4.4,0
E00006985,85.6,0,10.3,4.1
E00006986,86.8,0.3,11.8,1.2
E00006987,82.4,0,16.6,1
E00006988,95.4,0.8,3.5,0.3
E00006989,93,0,7,0
E00006990,88.9,0.5,9.3,1.4
E00006991,93.3,0,6.7,0
E00006992,94.4,0.3,5,0.3
E00006993,93.7,0,5.6,0.7
E00006994,94,0,4.5,1.5
E00006995,92.4,0.3,6.6,0.7
E00006996,92.8,0,6.5,0.8
E00006997,91.4,0,8,0.6
E00006998,94.7,0,5.3,0
E00006999,95.2,0,4.8,0
E00007000,95,0.4,4.6,0
E00007001,94.4,0,5.6,0
E00007002,87,0,12.4,0.6
E00007004,94,0.3,3.8,1.9
E00007005,88.8,0,7.9,3.3
E00007007,93.4,0,6.6,0
E00007009,87.9,0.4,11.4,0.4
E00007010,94.4,0.3,5,0.3
E00007011,93,0,6.5,0.5
E00007012,90.6,0.3,8,1.1
E00007015,89.1,0,10.9,0
E00007016,95.2,0,4.2,0.6
E00007019,92.7,0,6.7,0.6
E00007020,91.6,0,8.4,0
E00007021,90.5,0.5,9,0
E00007022,90.9,0.3,8.5,0.3
E00007023,92.5,0,7,0.5
E00007024,91.1,0,8.9,0
E00007025,93.5,0,5.3,1.2
E00007027,93.8,0,5.2,1
E00007028,88.5,0,11.5,0
E00007075,91.9,0.3,6.7,1.1
E00007076,92,0,7.4,0.6
E00007092,93.5,0.4,5.7,0.4
E00007093,95.8,0,4.2,0
E00007094,85.8,0,13.1,1.1
E00007096,94.3,0,5.7,0
E00007098,89.5,0,10.5,0
E00007099,88.9,0,9.4,1.7
E00007100,95.9,0,4.1,0
E00007101,92.3,0,6.4,1.3
E00007102,90.9,0.3,8.6,0.3
E00007103,86,0,13.3,0.7
E00007105,91.3,0,8.4,0.3
E00007106,95.1,0,2.9,2
E00007107,90.8,0,8.2,1
E00007108,94.4,0,5.4,0.2
E00007109,91.4,0,7.6,1.1
E00007110,93.5,0,6.2,0.2
E00007111,94.2,0.4,4.3,1.1
E00007112,89.9,0,10.1,0
E00007113,96.6,0.3,2.5,0.6
E00007114,91.3,0,7,1.7
E00007115,87.8,0.3,11.1,0.8
E00007116,91.9,0.6,6.2,1.4
E00007117,92.2,0,7.5,0.3
E00007119,96.1,0,3.3,0.6
E00007120,92.3,0.3,6.5,0.9
E00007122,90.4,0.4,7.4,1.8
E00007124,89.5,0,10,0.5
E00007125,93.6,0,5.8,0.6
E00007126,93.1,0,6.5,0.5
E00007127,92.3,0,7.3,0.4
E00007128,97.2,0.2,2.6,0
E00007129,94.5,0.3,5.2,0
E00007130,90.3,0.5,9,0.2
E00007131,90.9,0.2,7.4,1.4
E00007132,88.8,0.3,9.7,1.2
E00007133,91.4,0,7.5,1.1
E00007134,93.8,0.5,4.7,1
E00007135,90.3,0,9.7,0
E00007136,91.8,0,6.9,1.3
E00007137,90.8,0.3,7.9,1.1
E00007138,89.6,0,10.1,0.3
E00007139,86.9,0.3,7.2,5.6
E00007140,92.2,0,7.3,0.5
E00007141,93.7,0.3,5.4,0.6
E00007142,93.5,0.7,5.1,0.7
E00007143,95.8,0.3,3.7,0.3
E00007144,94.3,0,5.2,0.5
E00007146,95.4,0,4.6,0
E00007147,96.6,0,3.4,0
E00007148,95.1,0,4.3,0.6
E00007149,91.8,0.4,6.9,0.9
E00007150,88,0.4,9.9,1.7
E00007151,93.6,0.4,5.6,0.4
E00007152,87.2,0,9.2,3.6
E00007153,89.3,0.2,10.5,0
E00007154,95.2,0.6,3.5,0.6
E00007155,95.3,0,4.7,0
E00007156,92.6,0,5.8,1.5
E00007157,86.9,0.2,12,0.9
E00007158,94.8,0.5,4.4,0.3
E00007159,92.8,0,6.5,0.8
E00007160,92.3,0.3,6.6,0.8
E00007161,92.4,0,7.1,0.5
E00007162,93.7,0,5.7,0.6
E00007163,88.3,0.2,9.8,1.7
E00007164,93.2,0,6,0.8
E00007165,94.3,0,5,0.7
E00007166,87.8,0,9.6,2.5
E00007167,89.9,0,10.1,0
E00007168,87.5,0,11,1.5
E00007170,88.1,0.2,11.4,0.4
E00007171,90.7,0,8.6,0.7
E00007172,87.9,0.2,9.6,2.3
E00007173,94.4,0,5,0.7
E00007174,94.2,0,4.7,1.1
E00007175,94.3,0.7,4.6,0.4
E00007176,90.7,0.5,8.6,0.2
E00007177,88.5,0.4,10,1.1
E00007179,92.4,0,7.1,0.5
E00007180,96.5,0,1.9,1.6
E00007181,91.2,0,8.8,0
E00007182,92.3,0.3,6,1.3
E00007183,94.6,0,5.1,0.3
E00007184,92.4,0.3,7.3,0
E00007185,94.6,0,5.4,0
E00007186,96.7,0,2.8,0.6
E00007187,86.9,0.2,11.4,1.5
E00007188,87.5,0.2,11,1.2
E00007189,91.2,0,8.5,0.3
E00007191,91.6,0,8.2,0.2
E00007204,97.2,0,2.8,0
E00007207,84.3,0.5,13.8,1.4
E00007209,97.4,0.3,2.3,0
E00007218,89.1,0.4,10.5,0
E00007220,91.6,0,8,0.3
E00007221,88.3,0,10.8,0.9
E00007222,94.4,0.3,4.8,0.6
E00007223,84.6,0,13.2,2.2
E00007226,89.5,0.6,7.3,2.6
E00007227,90.8,0.3,6.9,2
E00007232,90.6,0,7.7,1.7
E00007233,92.3,0.4,6.6,0.7
E00007235,95.8,0,3.3,0.9
E00007239,86.8,0,12.3,0.9
E00007245,91.8,0.4,7.3,0.4
E00007246,92.1,0,7.5,0.3
E00007247,95.6,0,4.4,0
E00007248,96.5,0.3,2.9,0.3
E00007249,93.5,0,5.8,0.8
