areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00006949,52,48
E00006950,50.4,49.6
E00006951,53.2,46.8
E00006952,38.8,61.2
E00006953,55,45
E00006954,54.6,45.4
E00006955,59.9,40.1
E00006956,49.6,50.4
E00006957,56.8,43.2
E00006958,58,42
E00006959,63,37
E00006960,62.5,37.5
E00006961,57.1,42.9
E00006962,54.7,45.3
E00006963,54.8,45.2
E00006965,49.1,50.9
E00006966,54.1,45.9
E00006967,22.7,77.3
E00006969,55.5,44.5
E00006970,62.8,37.2
E00006971,41.1,58.9
E00006972,52.7,47.3
E00006973,60,40
E00006974,57.6,42.4
E00006975,50,50
E00006976,44.2,55.8
E00006977,46.3,53.7
E00006978,43.2,56.8
E00006979,45.9,54.1
E00006980,38.1,61.9
E00006981,45.6,54.4
E00006982,56,44
E00006983,43.6,56.4
E00006984,37.4,62.6
E00006985,47.9,52.1
E00006986,36.1,63.9
E00006987,33.3,66.7
E00006988,43.4,56.6
E00006989,46.8,53.2
E00006990,36.1,63.9
E00006991,40.7,59.3
E00006992,60.3,39.7
E00006993,45.4,54.6
E00006994,56.6,43.4
E00006995,55.6,44.4
E00006996,45,55
E00006997,44.4,55.6
E00006998,52.2,47.8
E00006999,47.8,52.2
E00007000,51.8,48.2
E00007001,46.2,53.8
E00007002,36.4,63.6
E00007004,45.8,54.2
E00007005,54,46
E00007007,45.5,54.5
E00007009,24.6,75.4
E00007010,29.7,70.3
E00007011,23.9,76.1
E00007012,44.1,55.9
E00007015,46.9,53.1
E00007016,53.3,46.7
E00007019,50,50
E00007020,50.2,49.8
E00007021,29.2,70.8
E00007022,49.8,50.2
E00007023,44,56
E00007024,36.8,63.2
E00007025,45.9,54.1
E00007027,35.1,64.9
E00007028,38.1,61.9
E00007075,39.6,60.4
E00007076,32.3,67.7
E00007092,44.6,55.4
E00007093,29.4,70.6
E00007094,35.5,64.5
E00007096,31.4,68.6
E00007098,23.4,76.6
E00007099,35.3,64.7
E00007100,43.9,56.1
E00007101,33,67
E00007102,39.9,60.1
E00007103,31.8,68.2
E00007105,41.4,58.6
E00007106,32.9,67.1
E00007107,25.4,74.6
E00007108,38,62
E00007109,39,61
E00007110,41.9,58.1
E00007111,41,59
E00007112,30.3,69.7
E00007113,40.8,59.2
E00007114,36.9,63.1
E00007115,34.6,65.4
E00007116,38.4,61.6
E00007117,39,61
E00007119,29.6,70.4
E00007120,36.4,63.6
E00007122,46.9,53.1
E00007124,41.6,58.4
E00007125,39.5,60.5
E00007126,42.7,57.3
E00007127,37.3,62.7
E00007128,39.3,60.7
E00007129,29.6,70.4
E00007130,42.9,57.1
E00007131,42.7,57.3
E00007132,38.5,61.5
E00007133,30.5,69.5
E00007134,39.7,60.3
E00007135,39.9,60.1
E00007136,35.5,64.5
E00007137,42.7,57.3
E00007138,42.3,57.7
E00007139,40.6,59.4
E00007140,38.7,61.3
E00007141,37.9,62.1
E00007142,30.7,69.3
E00007143,45.5,54.5
E00007144,43.6,56.4
E00007146,51.9,48.1
E00007147,53.4,46.6
E00007148,45.1,54.9
E00007149,22.9,77.1
E00007150,27.1,72.9
E00007151,32.8,67.2
E00007152,21.6,78.4
E00007153,40.2,59.8
E00007154,42.5,57.5
E00007155,37,63
E00007156,37.9,62.1
E00007157,43.4,56.6
E00007158,47.6,52.4
E00007159,27.9,72.1
E00007160,49.6,50.4
E00007161,35.3,64.7
E00007162,36,64
E00007163,45.6,54.4
E00007164,39.1,60.9
E00007165,42.2,57.8
E00007166,40.2,59.8
E00007167,29.5,70.5
E00007168,29.1,70.9
E00007170,39.1,60.9
E00007171,30.6,69.4
