areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00025621,41.9,17.3,5.3,27.8,7.7
E00025627,8.5,33.5,5.8,47.8,4.4
E00025762,6.1,15.8,7.4,63.2,7.4
E00025763,9.3,26,5,56,3.8
E00025764,3.9,25,5.6,62.1,3.4
E00025766,9.9,31.8,5.1,50.3,2.8
E00025767,9.6,26.2,5.6,54.3,4.2
E00025768,14.6,28.8,10,42.4,4.1
E00025769,1.6,8.8,2.2,82.1,5.3
E00025771,3.9,33.2,8.8,52.1,2
E00025773,9.5,41.1,4.3,45.1,0
E00025774,8,23.7,4,56.3,8
E00025775,13.2,24.3,2.1,50.3,10.1
E00025776,12.3,18.9,7.1,60.8,0.8
E00025777,10.5,20.5,8.8,59,1.1
E00025778,15.4,27.4,7.3,47.7,2.2
E00025779,6.6,40.4,4.9,44.3,3.8
E00025780,11.5,11.5,0,73.4,3.6
E00025781,10.7,30.4,6.1,47.5,5.2
E00025782,10.1,20.5,10.7,56.4,2.3
E00025786,6.9,35.7,4.9,47.3,5.2
E00025832,16.7,27,5.7,45.9,4.7
E00025834,10.4,37,7.7,40.1,4.8
E00025835,10.7,28.8,5.1,51.1,4.3
E00025836,9.7,28.2,6.2,48.8,7.1
E00025838,10,27.2,4,54.7,4
E00025840,6.9,14.7,7.3,70.2,0.9
E00025841,10.6,27.4,2.2,56.8,3
E00025843,8.5,25.8,11.6,49.6,4.5
E00025844,5.1,23.6,3.7,59.9,7.7
E00025845,18.3,16.7,8.3,49.8,6.9
E00025846,8.9,30.5,7.2,45.7,7.8
E00025850,10.1,29,7.2,49.5,4.3
E00025851,12.2,23.8,4.3,53.2,6.6
E00025852,12.3,21.2,3.6,53.4,9.5
E00025853,8.7,4.9,8.1,76.6,1.7
E00025855,8.5,16.9,4.8,64,5.7
E00025856,7.4,13.9,6.3,65.3,7.1
E00025858,5.2,29.6,4.3,51.6,9.2
E00025859,6.9,39.9,5.4,38.9,9
E00026257,9.4,15,7.5,66.9,1.3
E00026258,7.3,12.9,3.6,64.5,11.7
E00026259,26.6,13.5,5.9,54,0
E00026260,12.1,20.7,3.5,60.9,2.7
E00026261,10.1,25.7,3.3,56.8,4.1
E00026262,14.2,18.4,21.1,43.8,2.4
E00026263,9.6,24.5,7.7,54,4.2
E00026264,5.3,13.9,6.1,66.5,8.2
E00026265,18.6,12.7,10.7,50.2,7.9
E00026266,8.2,31.3,9,44.8,6.8
E00026267,10.3,13.6,2.7,70.5,2.9
E00026268,16.2,15.1,6.8,57.4,4.5
E00026269,21.1,27.8,6,38.1,7.1
E00026270,10.9,32,3.3,46.4,7.3
E00026272,12.7,8.6,5.2,69.1,4.5
E00026273,20.7,7.9,3,68.4,0
E00026274,7.1,15.7,7.9,60.4,8.9
E00026275,9.1,10.6,4,73.1,3.2
E00026277,12.8,13.4,3.7,64.1,6
E00026278,7.9,27.4,3.6,60.4,0.7
E00026279,7.1,30.1,2.3,55.7,4.9
E00026280,8.4,33.6,6.3,43.4,8.4
E00026281,14.2,20.2,3.7,56.6,5.2
E00026282,14.5,24.5,4.4,51.4,5.2
E00026283,9.4,19.6,4.1,65.6,1.3
E00026284,10,16.3,8.4,59.3,6
E00026285,9.5,11.9,6.1,70.8,1.7
E00026286,5.7,24,2.9,60.9,6.5
E00026287,12,26.6,9.2,51,1.1
E00026288,19.3,6.2,4.6,66,3.9
E00026289,9.4,13.7,4.3,69.4,3.1
E00026290,16.4,21.3,7,51.5,3.8
E00026291,12.5,14.4,10.3,58.3,4.4
E00026292,21.2,2.6,2.6,73.7,0
E00026293,11,12,3.5,71,2.5
E00026294,5.9,29.5,10.4,47.8,6.4
E00026295,21.2,8.3,6.6,63.5,0.3
E00026296,15.2,19.9,5.6,51.9,7.3
E00026297,16.2,10,5.8,67.2,0.8
E00026298,8.8,5.5,6.1,77.4,2.1
E00026299,12.2,16.7,5.8,61.5,3.8
E00026300,9.5,13.4,4.6,65.5,7
E00026301,36.7,12,1.8,37.8,11.7
E00026302,20.7,16.8,9.7,49.9,2.9
E00026304,19.1,20,4.9,52,4
E00026305,17,20.9,3.9,55.7,2.6
E00026306,16.9,16.9,4,53.6,8.7
E00026307,22.9,32.2,6.8,33.8,4.4
E00026308,37.9,20.1,7,33,1.9
E00026309,15.1,28.6,5.4,48.3,2.6
E00026310,56.8,5.7,3.9,28.9,4.7
E00026312,60.7,8.2,4,18.4,8.8
E00026313,43.6,9.3,9.1,28.5,9.5
E00026314,53.7,9.1,3.4,30.8,3
E00026315,55.1,8.1,2.3,31.1,3.4
E00026316,63,10.3,2.3,22,2.4
E00026317,34.6,8.1,7.6,39,10.8
E00026318,17.3,9.5,5,59.5,8.6
E00026319,37.7,7,6.6,44.3,4.4
E00026320,15.7,3.2,5.1,76,0
E00026321,16.6,24.5,8.5,46.4,4.1
E00026322,18,18,4.8,56.8,2.4
E00026323,28,27.4,4.3,36.1,4.1
E00026324,13.7,15.3,2.1,64.9,4
E00026325,31.6,23.9,4.6,33.6,6.4
E00026326,22.3,16.9,2.7,54,4
E00026327,20.1,9.4,3.5,59.4,7.5
E00026328,18,32,4.8,41.3,3.8
E00026329,28.1,17.4,8.6,44.4,1.4
E00026330,63.9,7.2,4.7,18.5,5.8
E00026331,18.1,19.5,7.4,51.8,3.3
E00026332,27.2,21.1,6.4,42.2,3.1
E00026333,19.2,30.9,7.3,40.7,1.9
E00026335,34.2,5.6,5,53.2,2
E00026336,24.8,19,6.1,42.4,7.7
E00026337,44.4,21.9,3.7,22.7,7.3
E00026338,63.3,13.2,6.8,11.5,5.3
E00026410,25.2,5.6,5.6,55.9,7.7
E00026411,36.5,11,5,41.4,6.1
E00026413,39.6,8,4.6,43.9,3.9
E00026415,72.1,3.8,2.7,19.5,2
E00026416,33.6,5.6,6.6,53.5,0.8
E00026418,22.1,10.6,7.7,55.6,4
E00026419,36,6.5,5.7,48.7,3.1
E00026420,52.7,4.4,0,35.9,7
E00026423,26.8,5.5,3.9,60.8,3
E00026424,17.7,4.6,6.7,70,1.1
E00026425,18.1,7,8.5,63.3,3
E00026428,19.8,7.2,3.9,62.8,6.3
E00026429,28.7,5.7,3.9,58.2,3.5
E00026430,33.8,8.2,6.5,48.2,3.4
E00026431,35.2,4.6,2.9,55.9,1.4
E00026433,23.5,3.3,5.3,29,38.9
E00026434,57.8,2.7,2.2,33,4.3
E00026437,37.1,7.9,3.6,45.4,6
E00026439,12.7,8.4,4,68.5,6.4
E00026440,44.9,10.6,6.4,34.6,3.5
E00026441,52.4,6.3,2.9,34.4,4.1
E00026442,64.6,2.4,2,30.2,0.8
E00026443,31.3,5.5,4.1,53.6,5.5
E00026444,46.2,5.5,5,38.9,4.3
E00026446,34.3,7.9,4.3,48,5.5
E00026447,35.6,2.9,4.4,52.3,4.7
E00026448,51.6,3.8,3.8,34.3,6.5
E00026449,45,3.6,6.7,36.9,7.9
E00026450,47.2,7.2,6.8,33.6,5.2
E00026451,28,11,4,49.4,7.5
E00026489,58.9,13.5,5,22.6,0
E00026491,64,11.9,3.1,17.7,3.3
E00026492,55.8,15.6,2.1,21.8,4.7
E00026501,65.8,6.5,3.2,21.2,3.2
E00026506,70.6,8.8,4.2,12.1,4.4
E00026511,74,10.4,2.4,11.1,2
E00026512,75.1,8.1,3.3,11.8,1.7
E00026521,71.3,12.5,3.9,8.2,3.9
E00026526,54.8,12.1,2,25.6,5.6
E00026527,38.9,16.3,8.2,32.9,3.7
E00026528,35.7,15.9,7.9,38.2,2.3
E00026532,38.4,19.5,6.2,34.2,1.7
E00029807,0.4,0,3.3,96.4,0
E00029808,3.9,0.6,1.9,93.7,0
E00029809,3.6,2.5,5.2,87.2,1.6
E00029810,3.1,1.1,3.9,90.2,1.7
E00029811,6.4,2,3,87.6,1
E00029812,6.1,0.4,4.9,88.6,0
E00029813,5.2,0,2.4,91.3,1
E00029814,3.6,0,6.5,79.4,10.5
E00029815,10.7,1.7,2.8,83.4,1.4
E00029816,3,2.6,2.6,91.5,0.3
E00029817,3.7,2.3,3.4,90.6,0
E00029818,15.2,7.4,4.8,71.1,1.5
E00029819,12.6,6.5,4.2,73.2,3.5
E00029820,14.7,6.8,4.2,73.2,1.2
E00029821,0,0.9,0.9,98.1,0
E00029822,9,5.7,2.9,78.7,3.7
E00029823,3.3,6.2,5.1,85.4,0
E00029824,2.2,0.3,1.3,95.2,1
E00029825,19.7,4.7,4,68.9,2.7
E00029826,5.7,4.7,3.6,85.7,0.4
E00029827,9.7,3.7,2.8,83.8,0
E00029828,10.5,1,6.7,80.3,1.6
E00029829,0.3,0.3,1,98.3,0
E00029830,11.9,3.4,4.8,77.6,2.3
E00029831,8.3,1.2,2,86.6,2
E00029832,17.8,1.1,5.7,75.3,0
E00029833,3.2,1.2,1.6,93.5,0.4
E00029834,3.8,1.7,3.4,88.7,2.5
E00029835,0,3.3,1.4,95.3,0
E00029837,7.9,0,3.9,87.5,0.7
E00029838,0.3,3.3,2.6,92.8,1
E00029839,2.2,3.3,1.7,90.3,2.5
E00029840,0,0,0.3,99.7,0
E00029841,2.6,3.9,2.6,90.8,0
E00029842,0,0,1.6,97.6,0.8
E00029843,1.7,1,1.3,96,0
E00029844,3.9,0.4,0,95.1,0.7
E00029845,6.6,0.7,1.7,88.5,2.4
E00029846,5,1.3,3.3,87.5,3
E00029854,6,5.2,5.2,81.2,2.4
E00029855,10,2,3.6,84.4,0
E00029856,4.5,2,3.5,89.6,0.5
E00029857,1.5,2.4,4.9,91.3,0
E00029858,7.4,3.1,4.7,83.6,1.1
E00029859,3.5,2.5,5.1,85.7,3.2
E00029860,1,0.3,2.4,94.5,1.7
E00029955,3.8,0,3.8,91.8,0.6
E00029956,5.6,1.6,3.1,85.9,3.8
E00029977,1.5,1.1,3.3,93.3,0.7
E00029978,6,2.7,5.4,85.6,0.3
E00030124,34.8,4.2,2.7,58.3,0
E00030125,22.7,1.8,0,75.1,0.4
E00030126,27.6,4.3,1.8,62,4.3
E00030127,34.2,3.4,2.4,60,0
E00030133,34,5.7,6.7,50.7,2.8
E00030134,26.4,1.7,4.6,64.7,2.6
E00030136,39.8,5.9,1.6,51.1,1.6
E00030137,18.1,1.6,1.9,74.8,3.6
E00030138,28.4,10.5,3.5,57.5,0
E00030139,14.2,5.6,1.1,78.4,0.7
E00030140,18.1,4.2,3.5,72.6,1.7
E00030147,44,2.9,1,49.5,2.6
E00030195,4.6,4,2.8,88.6,0
E00030196,1.2,0,3.2,95.6,0
E00030197,11.8,3.1,3.5,80.6,1
E00030198,21.4,1.6,0.9,76.1,0
E00030200,0.5,5.5,3.3,90.1,0.5
E00030201,5.1,9.4,2,82.7,0.8
E00030202,7.3,2.1,1.6,88.5,0.5
E00030203,15.6,4.8,1.4,78.2,0
E00030204,9.4,0,2.9,86.9,0.8
E00030205,20.8,1.4,0.7,77.1,0
E00030206,5.1,0,1.8,93.1,0
E00030207,2.8,0.3,2.2,94.7,0
E00030208,7.6,3.4,2.9,85.3,0.7
E00030209,5.3,1.8,3.9,87.6,1.4
E00030210,5.4,0,1.5,92.3,0.8
E00030211,4.1,4.5,1.7,87.3,2.4
E00030213,3.6,2.3,2,91.4,0.7
E00030214,4.4,3.4,4.8,87,0.3
E00030215,3.8,0.7,3.1,91.3,1
E00030217,1.2,0,0.8,96.9,1.2
E00030218,6.3,0.9,3.2,89.3,0.3
E00030219,0,2.4,2,95.6,0
E00030220,15.2,2.4,0.9,80.2,1.2
E00030221,3.1,0,3.1,93.4,0.3
E00030222,8.3,0.9,0,89,1.8
E00030223,5.4,4.7,4.4,80.7,4.7
E00030224,8.6,1.9,2.5,86.7,0.3
E00030225,4.1,11.6,3,80.1,1.1
E00030226,2.5,3.7,1.5,92.1,0.2
E00030227,3.5,0,0.9,95.2,0.4
E00030228,5.5,7.2,1.3,81.3,4.7
E00030229,2.2,5.1,3.7,87.3,1.7
E00030230,3,1.2,7,88.3,0.5
E00030231,3.8,0.4,1.5,92.1,2.3
E00030232,4.5,1.3,0.6,92.9,0.6
E00030233,1.1,0.4,2.3,95.8,0.4
E00030234,0.7,1.7,2,95.6,0
E00030235,8.7,2.1,1.4,87.8,0
E00030236,6.9,3.3,4.7,84.4,0.7
E00030240,1.1,5.1,2.5,89.1,2.2
E00030241,0,5.5,1.7,92.8,0
E00030243,5,1.7,3,90.4,0
E00030245,2.4,3.1,4.1,90.5,0
E00030247,6.1,3.1,2.3,86.2,2.3
E00030248,5.2,4.5,4.1,83.1,3.1
E00030252,4.1,1.7,2,92.2,0
E00030253,4.2,3.9,2.5,89.1,0.4
E00030257,3.2,1.1,1.9,93.5,0.3
E00030260,8.1,1.9,2.5,87.5,0
E00030263,3.7,0,0,93.4,2.9
E00030264,5.8,0.3,3.5,82.1,8.3
E00030265,2.5,1.8,1.8,94,0
E00030266,11.5,10.8,1.3,73.9,2.5
E00030268,7.3,1.8,3.3,86.1,1.5
E00030269,5.5,6.1,3.1,85.3,0
E00030271,4.1,0.7,3.4,90.8,1
E00030272,5.2,4.8,2.9,87.1,0
E00030273,4.5,7.3,3.2,83.2,1.8
E00030275,6.9,4.1,2.5,82.6,3.8
E00030282,0.3,4.8,2.5,92.1,0.3
E00030284,3.4,2.4,1.1,90,3.2
E00030290,7.3,0,4.5,88.2,0
E00030292,2.6,0,2,95.3,0
E00030294,1.2,0.4,2,96.4,0
E00030311,1.2,0,1.9,94.6,2.3
E00030314,0.4,1.2,2,95.5,0.8
E00030317,1.1,2.2,0.4,96.3,0
E00030318,1.3,4.8,0.3,93.3,0.3
E00030319,2.6,1.6,2.6,93.3,0
E00030320,1.3,0,0.9,97.8,0
E00030321,0.4,0,3.1,95.2,1.3
E00030322,3.9,4.8,1.8,88.4,1.2
E00030323,1.3,0,0.7,98,0
E00030324,7.9,0.7,6.5,83.2,1.7
E00030325,6,0.4,1.3,92.3,0
E00030326,3.9,1,2.6,92.2,0.3
E00030327,1.2,0,5.2,93.6,0
E00030328,6.3,1,5.4,87.3,0
E00030329,3,3.6,3.9,89.4,0
E00030330,3.4,2.1,0,93.7,0.8
E00030331,0.4,0.8,6.7,90.8,1.3
E00030332,7.2,1.2,2.4,87.6,1.6
E00030333,5.1,4.7,4.7,85.5,0
E00030334,0,4.3,2.5,93.2,0
E00030335,0.3,1.2,3.2,95.1,0.3
E00030336,7.7,0.9,2.6,87.5,1.4
E00030337,0,2,5.1,92.3,0.7
E00030338,0.4,0,3.6,94.9,1.1
E00030339,3.7,1.5,1.5,91.1,2.2
E00030340,5.9,1,2,90.6,0.5
E00030341,2.2,0.3,2.2,95.4,0
E00030342,1,0,1,97.7,0.3
E00030343,0.7,3.4,1.7,94.3,0
E00030344,0.4,0,0.4,98.8,0.4
E00030345,8.4,0.3,1.7,89.6,0
E00030346,1.1,0.7,2.2,95.5,0.4
E00030347,0,1,1,97.6,0.3
E00030348,0.6,0.3,1.3,97.2,0.6
E00030349,1,0,0,99,0
E00030350,2.1,2.5,3.5,90.4,1.4
E00030351,2.4,1,3.1,93.1,0.3
E00030352,1.7,2.3,2,93.7,0.3
E00030353,0,0.7,2.1,97.2,0
E00030354,1.2,1.6,0,97.1,0
E00030355,2.5,1.2,0.4,95.9,0
E00030356,0,1.8,5.1,91.7,1.4
E00030357,12.8,5.5,3.1,73.3,5.2
E00030358,8.1,10.9,3.2,77.7,0
E00030360,5.8,2.7,5.8,85.7,0
E00030363,3.2,0.4,2.5,93.2,0.7
E00030364,5.2,0,0,93.3,1.5
E00030365,10,0.3,0,89.3,0.3
E00030366,3.3,3,3.3,90.1,0.3
E00030367,4.2,4.2,5.7,84.7,1.2
E00030368,0.3,0.3,0.3,98.5,0.6
E00030371,5.1,6.8,4.8,82.9,0.3
E00030372,0,1.4,1.4,97.2,0
E00030373,1.4,2.8,4.1,91.7,0
E00030374,5.1,1.5,1.5,90.7,1.2
E00030375,4.2,3.4,0,91.7,0.8
E00030376,3.2,3.5,2.1,88.5,2.7
E00030377,3.7,9.1,2.5,84.2,0.4
E00030378,3.8,0,0.3,95.6,0.3
E00030379,3.6,10.9,3.4,81.3,0.8
E00030380,6.1,7.9,2.7,83.3,0
E00030381,5.3,4.6,2.1,87.6,0.4
E00030382,9.4,2.9,1.6,86.1,0
E00030383,6.9,6.5,6.2,80.4,0
E00030384,4.4,6,3,85.2,1.3
E00030385,0,3.3,3.7,92.7,0.3
E00030386,10.1,8.5,4.6,75.3,1.5
E00030387,3.8,5.4,5,84.2,1.5
E00030388,10.8,6.9,4.2,75.7,2.3
E00030389,11.6,16.7,1.3,66.3,4.1
