areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00025621,55.9,44.1
E00025627,26.7,73.3
E00025762,23.8,76.2
E00025763,34.4,65.6
E00025764,29.8,70.2
E00025766,33.9,66.1
E00025767,34.5,65.5
E00025768,34.9,65.1
E00025769,25,75
E00025771,32.1,67.9
E00025773,33.4,66.6
E00025774,32.8,67.2
E00025775,31.4,68.6
E00025776,27.7,72.3
E00025777,39.1,60.9
E00025778,38.3,61.7
E00025779,26,74
E00025780,20.3,79.7
E00025781,33.5,66.5
E00025782,31,69
E00025786,34.2,65.8
E00025832,41,59
E00025834,37.8,62.2
E00025835,30.7,69.3
E00025836,32.5,67.5
E00025838,39.1,60.9
E00025840,24.9,75.1
E00025841,34,66
E00025843,29.3,70.7
E00025844,25.2,74.8
E00025845,34.1,65.9
E00025846,27.6,72.4
E00025850,33.9,66.1
E00025851,26.8,73.2
E00025852,30,70
E00025853,38.6,61.4
E00025855,36.2,63.8
E00025856,30.1,69.9
E00025858,25.8,74.2
E00025859,24.5,75.5
E00026257,33.3,66.7
E00026258,21.1,78.9
E00026259,31.9,68.1
E00026260,34.7,65.3
E00026261,30,70
E00026262,23.2,76.8
E00026263,39.7,60.3
E00026264,30.2,69.8
E00026265,37.8,62.2
E00026266,30.7,69.3
E00026267,44.4,55.6
E00026268,36,64
E00026269,44,56
E00026270,35.7,64.3
E00026272,39.2,60.8
E00026273,38.3,61.7
E00026274,33.6,66.4
E00026275,43.4,56.6
E00026277,42.7,57.3
E00026278,24.8,75.2
E00026279,24.1,75.9
E00026280,23.7,76.3
E00026281,44.3,55.7
E00026282,36.4,63.6
E00026283,29.2,70.8
E00026284,32,68
E00026285,33.6,66.4
E00026286,26.5,73.5
E00026287,41.8,58.2
E00026288,41,59
E00026289,25.8,74.2
E00026290,35.1,64.9
E00026291,28.4,71.6
E00026292,53,47
E00026293,35,65
E00026294,28.9,71.1
E00026295,49.2,50.8
E00026296,37.5,62.5
E00026297,35.8,64.2
E00026298,31.3,68.7
E00026299,30.8,69.2
E00026300,37.6,62.4
E00026301,43.5,56.5
E00026302,30.1,69.9
E00026304,32,68
E00026305,29.3,70.7
E00026306,30.6,69.4
E00026307,33.1,66.9
E00026308,45,55
E00026309,36.6,63.4
E00026310,49.9,50.1
E00026312,45.4,54.6
E00026313,40.7,59.3
E00026314,42.9,57.1
E00026315,45.5,54.5
E00026316,45.3,54.7
E00026317,32.3,67.7
E00026318,25,75
E00026319,35.7,64.3
E00026320,26.2,73.8
E00026321,30.2,69.8
E00026322,27.3,72.7
E00026323,39,61
E00026324,33.1,66.9
E00026325,41.1,58.9
E00026326,28.1,71.9
E00026327,29.8,70.2
E00026328,34.2,65.8
E00026329,33.2,66.8
