areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00025621,49.3,50.7
E00025627,60.6,39.4
E00025762,69.2,30.8
E00025763,71.7,28.3
E00025764,72.5,27.5
E00025766,66.7,33.3
E00025767,59.7,40.3
E00025768,59.3,40.7
E00025769,88.6,11.4
E00025771,67.1,32.9
E00025773,63.3,36.7
E00025774,60.4,39.6
E00025775,59.1,40.9
E00025776,74.2,25.8
E00025777,69.8,30.2
E00025778,63.1,36.9
E00025779,68.4,31.6
E00025780,74.6,25.4
E00025781,63.1,36.9
E00025782,70.3,29.7
E00025786,59.3,40.7
E00025832,62.6,37.4
E00025834,60.1,39.9
E00025835,65.9,34.1
E00025836,50.9,49.1
E00025838,64.2,35.8
E00025840,74.7,25.3
E00025841,61.6,38.4
E00025843,61.1,38.9
E00025844,65.7,34.3
E00025845,69,31
E00025846,62,38
E00025850,58.7,41.3
E00025851,57.5,42.5
E00025852,63.5,36.5
E00025853,88.5,11.5
E00025855,70.6,29.4
E00025856,68,32
E00025858,71.4,28.6
E00025859,65.4,34.6
E00026257,75,25
E00026258,75.7,24.3
E00026259,66.4,33.6
E00026260,69.9,30.1
E00026261,68.2,31.8
E00026262,70.3,29.7
E00026263,63,37
E00026264,75.6,24.4
E00026265,64.6,35.4
E00026266,49.2,50.8
E00026267,75.3,24.7
E00026268,59.3,40.7
E00026269,48.7,51.3
E00026270,56.2,43.8
E00026272,80.7,19.3
E00026273,78.7,21.3
E00026274,67.7,32.3
E00026275,80.2,19.8
E00026277,70.9,29.1
E00026278,67,33
E00026279,58.7,41.3
E00026280,54.8,45.2
E00026281,75.1,24.9
E00026282,60.7,39.3
E00026283,73.9,26.1
E00026284,59.5,40.5
E00026285,60.6,39.4
E00026286,62.6,37.4
E00026287,66.5,33.5
E00026288,72.8,27.2
E00026289,67.7,32.3
E00026290,58.8,41.2
E00026291,65.9,34.1
E00026292,87.1,12.9
E00026293,79.3,20.7
E00026294,56.2,43.8
E00026295,76.6,23.4
E00026296,58,42
E00026297,74.2,25.8
E00026298,83.9,16.1
E00026299,62.2,37.8
E00026300,67,33
E00026301,54.1,45.9
E00026302,71.4,28.6
E00026304,71.7,28.3
E00026305,71.7,28.3
E00026306,61.3,38.7
E00026307,44.1,55.9
E00026308,52.8,47.2
E00026309,69.4,30.6
E00026310,53.2,46.8
E00026312,36.9,63.1
E00026313,56.1,43.9
E00026314,53.9,46.1
E00026315,51.2,48.8
E00026316,45.7,54.3
E00026317,63.5,36.5
E00026318,70.9,29.1
E00026319,70.7,29.3
E00026320,83.7,16.3
E00026321,55.6,44.4
E00026322,65.2,34.8
E00026323,55.3,44.7
E00026324,66.6,33.4
E00026325,41.7,58.3
E00026326,64,36
E00026327,69.8,30.2
E00026328,56.2,43.8
E00026329,71.4,28.6
E00026330,33.2,66.8
E00026331,74.9,25.1
E00026332,69.4,30.6
E00026333,63.7,36.3
E00026335,62.6,37.4
E00026336,70.6,29.4
E00026337,51.5,48.5
E00026338,36.9,63.1
E00026410,70.4,29.6
E00026411,64.9,35.1
E00026413,62,38
E00026415,54,46
E00026416,69.8,30.2
E00026418,76.9,23.1
E00026419,65,35
E00026420,53.6,46.4
E00026423,77.5,22.5
E00026424,80.6,19.4
E00026425,79.8,20.2
E00026428,72.2,27.8
E00026429,73.9,26.1
E00026430,73.2,26.8
E00026431,73.5,26.5
E00026433,47.2,52.8
E00026434,66.4,33.6
E00026437,64.8,35.2
E00026439,72.9,27.1
E00026440,49.1,50.9
E00026441,55.3,44.7
E00026442,59.1,40.9
E00026443,72.3,27.7
E00026444,59.6,40.4
E00026446,56.5,43.5
E00026447,67.2,32.8
E00026448,46.7,53.3
E00026449,53.3,46.7
E00026450,62.6,37.4
E00026451,63.5,36.5
E00026489,57.8,42.2
E00026491,51.1,48.9
E00026492,51.9,48.1
E00026501,43.7,56.3
E00026506,47,53
E00026511,41.5,58.5
E00026512,39.7,60.3
E00026521,44.3,55.7
E00026526,53.9,46.1
E00026527,60.3,39.7
E00026528,67.1,32.9
E00026532,60.1,39.9
E00029807,97.5,2.5
E00029808,94.8,5.2
E00029809,90.5,9.5
E00029810,92,8
E00029811,89.1,10.9
E00029812,92.3,7.7
E00029813,93.4,6.6
E00029814,90.1,9.9
E00029815,86.5,13.5
E00029816,95.4,4.6
E00029817,98,2
E00029818,82.4,17.6
E00029819,82.2,17.8
E00029820,87.9,12.1
E00029821,96.2,3.8
E00029822,89.4,10.6
E00029823,92.8,7.2
E00029824,92.7,7.3
E00029825,82.1,17.9
E00029826,89.1,10.9
E00029827,89.1,10.9
E00029828,87.3,12.7
E00029829,98.3,1.7
E00029830,84.9,15.1
E00029831,87.4,12.6
E00029832,85.1,14.9
E00029833,89.6,10.4
E00029834,89.1,10.9
E00029835,90.7,9.3
E00029837,92.4,7.6
E00029838,91.6,8.4
E00029839,89.1,10.9
E00029840,95.4,4.6
E00029841,94.1,5.9
E00029842,94.7,5.3
E00029843,93,7
E00029844,93.7,6.3
E00029845,89.2,10.8
E00029846,87.3,12.7
E00029854,88.9,11.1
E00029855,84.1,15.9
E00029856,90.6,9.4
E00029857,98,2
E00029858,89,11
E00029859,86.9,13.1
E00029860,95.9,4.1
E00029955,94.6,5.4
E00029956,85.4,14.6
E00029977,94.5,5.5
E00029978,90.8,9.2
E00030124,76.3,23.7
E00030125,79.9,20.1
E00030126,72.3,27.7
E00030127,73.5,26.5
E00030133,71.8,28.2
E00030134,78.7,21.3
E00030136,67.3,32.7
E00030137,83.3,16.7
E00030138,67.2,32.8
E00030139,82.5,17.5
E00030140,77,23
E00030147,71.8,28.2
E00030195,91.4,8.6
E00030196,95.6,4.4
E00030197,90.7,9.3
E00030198,90.2,9.8
E00030200,95.1,4.9
E00030201,89.4,10.6
E00030202,87.5,12.5
E00030203,89,11
E00030204,92.7,7.3
E00030205,90.3,9.7
E00030206,94.2,5.8
E00030207,98.1,1.9
E00030208,89.2,10.8
E00030209,91.5,8.5
E00030210,96.9,3.1
E00030211,90.4,9.6
E00030213,92.4,7.6
E00030214,94.2,5.8
E00030215,95.8,4.2
E00030217,91.1,8.9
E00030218,93.4,6.6
E00030219,95.6,4.4
E00030220,85.1,14.9
E00030221,94.9,5.1
E00030222,90.4,9.6
E00030223,84,16
E00030224,87.8,12.2
E00030225,81,19
E00030226,92.6,7.4
E00030227,90.5,9.5
E00030228,83,17
E00030229,90.3,9.7
E00030230,94,6
E00030231,93.6,6.4
E00030232,93.6,6.4
E00030233,94.3,5.7
E00030234,96.6,3.4
E00030235,88.9,11.1
E00030236,88,12
E00030240,83.7,16.3
E00030241,90.8,9.2
E00030243,95.7,4.3
E00030245,93.9,6.1
E00030247,90.7,9.3
E00030248,87.7,12.3
E00030252,91.3,8.7
E00030253,87.7,12.3
E00030257,92.5,7.5
E00030260,95,5
E00030263,93.4,6.6
E00030264,85.9,14.1
E00030265,95.5,4.5
E00030266,78.3,21.7
E00030268,95.2,4.8
E00030269,90.1,9.9
E00030271,96.5,3.5
E00030272,85.6,14.4
E00030273,91.7,8.3
E00030275,84.3,15.7
E00030282,90.7,9.3
E00030284,89.7,10.3
E00030290,94.5,5.5
E00030292,95.3,4.7
E00030294,94.5,5.5
E00030311,90,10
E00030314,94.3,5.7
E00030317,96.6,3.4
E00030318,97.1,2.9
E00030319,94.2,5.8
E00030320,95.7,4.3
E00030321,93.9,6.1
E00030322,90.8,9.2
E00030323,98.4,1.6
E00030324,90.1,9.9
E00030325,91.5,8.5
E00030326,97.7,2.3
E00030327,96.8,3.2
E00030328,92.4,7.6
E00030329,93,7
E00030330,94.1,5.9
E00030331,97.1,2.9
E00030332,91.2,8.8
E00030333,90.3,9.7
E00030334,97.1,2.9
E00030335,96.5,3.5
E00030336,90,10
E00030337,97,3
E00030338,96.4,3.6
E00030339,88.9,11.1
E00030340,95.1,4.9
E00030341,98.1,1.9
E00030342,99,1
E00030343,94.6,5.4
E00030344,95.5,4.5
E00030345,93.7,6.3
E00030346,94.8,5.2
E00030347,97.6,2.4
E00030348,95.3,4.7
E00030349,94.4,5.6
E00030350,94,6
E00030351,93.1,6.9
E00030352,97.7,2.3
E00030353,95.5,4.5
E00030354,95.1,4.9
E00030355,92.1,7.9
E00030356,96,4
E00030357,74.7,25.3
E00030358,78.2,21.8
E00030360,91.4,8.6
E00030363,95,5
E00030364,91.7,8.3
E00030365,91.3,8.7
E00030366,91.3,8.7
E00030367,91.1,8.9
E00030368,96.5,3.5
E00030371,88.9,11.1
E00030372,94.5,5.5
E00030373,94,6
E00030374,92.2,7.8
E00030375,92.1,7.9
E00030376,88.1,11.9
E00030377,86.5,13.5
E00030378,96.8,3.2
E00030379,79.2,20.8
E00030380,84.5,15.5
E00030381,90.5,9.5
E00030382,89.3,10.7
E00030383,91.3,8.7
E00030384,86.7,13.3
E00030385,92.7,7.3
E00030386,82.9,17.1
E00030387,90.7,9.3
E00030388,77.5,22.5
E00030389,69.8,30.2
E00030390,98.1,1.9
E00030391,74.2,25.8
E00030392,89.4,10.6
E00030397,92.9,7.1
E00030398,88.8,11.2
E00030399,89.5,10.5
E00030404,97.3,2.7
E00030405,86.7,13.3
E00030406,96,4
E00030407,89.1,10.9
E00030408,88.2,11.8
E00030409,93.5,6.5
E00030410,89.4,10.6
E00030411,92.3,7.7
E00030412,79.9,20.1
E00030413,92.7,7.3
E00030414,92.7,7.3
E00030415,91.8,8.2
E00030416,92.9,7.1
E00030417,88.2,11.8
E00030418,82.3,17.7
E00030423,91.6,8.4
E00030425,89.7,10.3
E00030426,94.4,5.6
E00030428,84.3,15.7
E00030429,91,9
E00030430,94.3,5.7
E00030431,92,8
E00030432,91.3,8.7
E00168628,93.1,6.9
E00168633,89.5,10.5
E00168647,55.1,44.9
E00175833,71.8,28.2
E00175834,64.8,35.2
E00175839,58.7,41.3
E00175874,71.2,28.8
E00175876,62.7,37.3
E00175877,55.2,44.8
E00175878,62.1,37.9
E00175879,69.8,30.2
E00175924,42.1,57.9
E00175925,64.5,35.5
E00175927,37.9,62.1
E00175971,63.7,36.3
E00175975,47.9,52.1
E00175976,57.1,42.9
E00176023,26.2,73.8
E00176047,39.4,60.6
E00177694,88.8,11.2
E00177699,88.1,11.9
E00177701,78.4,21.6
E00177702,90.2,9.8
E00177703,95.2,4.8
E00177708,84.4,15.6
E00177712,90,10
E00177715,89.8,10.2
E00177719,78.6,21.4
E00177721,72.4,27.6
E00177724,73.3,26.7
E00177734,92.4,7.6
E00177737,88.8,11.2
E00177740,93.8,6.2
E00180800,33.3,66.7
E00180801,53.8,46.2
E00180803,33.9,66.1
E00180805,51.8,48.2
E00180815,51.3,48.7
E00180816,55.9,44.1
E00180821,58.5,41.5
E00180822,39.1,60.9
E00180823,74.2,25.8
E00180826,41.1,58.9
E00180827,60.3,39.7
E00180830,68.1,31.9
E00180831,27.8,72.2
E00180835,49,51
E00180836,45.8,54.2
E00180840,58.3,41.7
E00180841,55.7,44.3
E00180844,41.6,58.4
E00180855,43.7,56.3
E00180874,65.7,34.3
E00180878,62.4,37.6
E00180879,57,43
E00180882,46.7,53.3
E00180887,55.3,44.7
E00180895,43.1,56.9
E00180902,64.7,35.3
E00180909,57.5,42.5
E00180913,43.2,56.8
E00180914,54.3,45.7
E00180916,64.3,35.7
E00180929,44.8,55.2
E00180939,53.8,46.2
