areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00072272,13.7,2.9,2.9,79.5,0.9
E00072273,2.6,0,3,94.3,0
E00072274,2,2,1,94.9,0
E00072276,5.5,0,1,93.2,0.3
E00072277,2.9,0.3,2.4,94.4,0
E00072278,2.1,1.2,0.9,95.9,0
E00072280,0.4,0.4,0.4,98.8,0
E00072281,2.5,0.5,0,97,0
E00072282,2.2,1.5,1.5,94.4,0.4
E00072283,1.1,0.4,0.4,98.2,0
E00072284,1,0.3,2,96.4,0.3
E00072285,5.2,0,2.3,92.5,0
E00072286,0,0.7,0.4,98.9,0
E00072287,0.8,0.8,0.4,96.3,1.7
E00072288,2.1,0,2.1,95.9,0
E00072289,10.2,1.8,0,88,0
E00072290,0,0.4,0.4,98.9,0.4
E00072291,2.1,0.4,0,97.5,0
E00072292,3,0.7,0.3,95.4,0.7
E00072293,5.8,2.3,1.6,90.4,0
E00072294,5.7,7.4,2.6,84.3,0
E00072298,0,0.5,0.5,98.6,0.5
E00072299,3,3.8,2.4,90.8,0
E00072300,8.3,5.9,6.9,76.5,2.4
E00072302,3.6,3.3,2.4,90.4,0.3
E00072303,6.3,4.3,2.3,87.1,0
E00072304,0,0,0.4,99.6,0
E00072306,0,0,0,100,0
E00072307,5.7,5.1,2.7,86.2,0.3
E00072308,5.5,0,2.1,92.4,0
E00072311,3.2,0.4,0,96.1,0.4
E00072312,0.3,1.3,2.9,92,3.5
E00072313,0.4,0.4,0.7,98.2,0.4
E00072522,1.1,9.3,2,85.1,2.5
E00072523,0.3,4.5,2.4,91.3,1.6
E00072524,2.8,1.4,1.1,94.4,0.4
E00072527,1.7,8.3,5.2,84.8,0
E00072528,11.2,1.9,0.2,85.1,1.6
E00072529,0.3,3.8,5.4,89.2,1.3
E00072530,6.6,5.2,2.1,86.1,0
E00072531,0,3.9,2.9,93.2,0
E00072532,1.1,1.1,2.4,95.4,0
E00072533,2.9,0.7,0.4,96.1,0
E00072534,0.8,1.4,1.7,94.4,1.7
E00072535,4.3,0.3,2.3,92.7,0.3
E00072536,2,0.6,4,93.4,0
E00072537,0.7,2.4,1.5,95.2,0.2
E00072538,1.7,3.8,2.8,91.7,0
E00072539,5.1,0,0.8,93.7,0.4
E00072540,0.3,1.1,0.3,98.3,0
E00072541,0.4,0.7,0.7,98.1,0
E00072542,1.5,0.8,3.3,93.2,1.2
E00072543,3.7,0.7,0.7,94.9,0
E00072544,0.7,0,0.7,98.5,0
E00072545,3.9,0,3.6,92.5,0
E00072546,0,0.4,1.8,97.2,0.7
E00072547,0.9,0.4,0,98.2,0.4
E00072549,0,0,1.3,98.7,0
E00072550,1.6,0.4,0,98,0
E00072551,0,0,0,100,0
E00072552,2.1,0,0,97.2,0.6
E00072553,0,0,0,100,0
E00072555,0.3,0,2,97.7,0
E00072556,0.4,0.4,0,99.3,0
E00072557,3.3,0,1.2,95.3,0.3
E00072558,0.4,0,2,97.3,0.4
E00072559,0.4,0,0.7,98.1,0.7
E00072560,1,4.8,2.7,91.5,0
E00072561,0.6,6,2.4,91,0
E00072562,0,6.2,1.5,90.8,1.5
E00099182,0.5,0,0.5,99,0
E00099205,0,0,0,100,0
E00099211,2.2,0,0,97.8,0
E00099312,0.4,0.2,0.4,99,0
E00099313,0,0.3,0.3,99.3,0
E00149825,1.2,0.4,0.8,97.6,0
E00149826,0,0,0,99.7,0.3
E00149827,0.3,0.6,0.3,98.9,0
E00149828,0,0,0,100,0
E00149829,0,0,0.4,99.6,0
E00149830,0,0,0,100,0
E00149909,0,0,1.2,98.8,0
E00149910,2.8,0.4,0.4,96.4,0
E00149911,0.6,0.9,0.3,97.9,0.3
E00149912,0,0.7,3.6,95.7,0
E00149913,0,0.8,1.9,97.3,0
E00149914,0,0.4,5.3,94.3,0
E00149915,0.3,0,1,98.7,0
E00149916,2,0.3,0.8,94.7,2.3
E00149917,0,0,0,98.5,1.5
E00150131,0.3,0.7,3.6,95.4,0
E00150132,0.7,0.7,0,98.2,0.4
E00150133,0.4,0,1.1,97.1,1.4
E00150134,0.4,0,0.4,99.2,0
E00150135,0,0,0,100,0
E00150136,0,0.4,0,98.9,0.7
E00150137,0,0.4,0,99.6,0
E00150138,0,1.3,1.9,96.8,0
E00151341,0,0,3.5,96.5,0
E00151342,0,0.3,1.3,98.3,0
E00151343,0,0.4,0,99.6,0
E00151345,0,0,0,99.6,0.4
E00151346,0,1.4,0,98.6,0
E00151347,0.7,0.4,1.5,97.4,0
E00151349,0,0,2,97.7,0.3
E00151350,0,0,0.4,99.6,0
E00151351,3.4,0,2.2,93.6,0.7
E00151352,1.5,0,0.3,97.5,0.6
E00151353,0.3,0.8,2.4,96.5,0
E00151354,0,0,2.7,97,0.3
E00151355,0,1.4,1,97.6,0
E00151356,1.9,0.3,1.6,96.1,0
E00151357,1.1,0,2.1,96.5,0.4
E00151358,3.1,2.4,0.7,93.9,0
E00151359,1.6,0,1.2,97.2,0
E00151501,1.8,0,2.1,96,0
E00151642,0.4,0,0,99.6,0
E00151643,0,0,0.3,99.7,0
E00151644,0,0.3,0.6,99.2,0
E00151645,0.3,0.3,1.2,97.8,0.3
E00151646,0.7,0,3.6,95.7,0
E00151648,1.2,0.7,1.4,96.7,0
E00151650,0,0,0,100,0
E00151730,0,0.8,0.8,98.5,0
E00151733,1.2,0.5,2.6,95.7,0
E00151734,0.3,0,1,98.7,0
E00151735,0,0,0.7,99.3,0
E00151736,1.7,0,1.3,96.7,0.2
E00151737,0.5,0,0,99.5,0
E00151738,1.1,0,0,98.9,0
E00151739,0,0,0.7,99.3,0
E00151740,0,0,0.3,99.7,0
E00151741,0.3,0,0,99.7,0
E00151742,0,0,1.5,98.5,0
E00151743,0.3,0,3,96.7,0
E00151744,0.4,0,0,99.6,0
E00151745,0,3.7,3.3,92.8,0.2
E00151746,1,0,0.3,98.7,0
E00151747,0.3,0,0,99.7,0
E00151748,2.6,0,1.3,95.7,0.3
E00151749,0,0.4,0.4,99.1,0
E00151750,0.4,0,0.7,98.9,0
E00151751,3.3,1.3,1,94.4,0
E00151752,3,0.3,0,95.2,1.5
E00151753,0,0,1.7,98.3,0
E00151754,0.7,0,0,99,0.3
E00151755,0.2,0.5,2.2,97,0
