areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00072272,35,45.9,11.5,7.6
E00072273,11.3,47,26.1,15.7
E00072274,9,48.5,35.1,7.5
E00072276,7.1,50.7,37.1,5
E00072277,3.1,23.8,56.2,16.9
E00072278,7.1,22,50.4,20.5
E00072280,20,44,28,8
E00072281,6.3,33.8,42.5,17.5
E00072282,38.5,38.5,19.3,3.7
E00072283,11.3,33,44.3,11.3
E00072284,3.3,32,49.2,15.6
E00072285,13.1,39.4,35,12.4
E00072286,7.4,43.8,38.8,9.9
E00072287,8.7,39.8,35.9,15.5
E00072288,9.2,37.8,37,16
E00072289,4,30.2,36.5,29.4
E00072290,21.1,41.5,31.7,5.7
E00072291,22.7,50.9,23.6,2.7
E00072292,9.8,51.7,29.4,9.1
E00072293,15.2,45.5,30.3,9.1
E00072294,47.7,38.6,11.4,2.3
E00072298,14.4,42.3,32.7,10.6
E00072299,38.6,41.4,15.7,4.3
E00072300,38.2,35.4,19.4,6.9
E00072302,26,48,22,3.9
E00072303,43.9,42.3,9.8,4.1
E00072304,10.3,44.3,35.1,10.3
E00072306,10.8,50,31.7,7.5
E00072307,31.6,49.6,16.5,2.3
E00072308,32,39.8,23.4,4.7
E00072311,38,40.7,16,5.3
E00072312,31.5,39.5,22.6,6.5
E00072313,8.4,42,35.3,14.3
E00072522,35.4,41.5,15.4,7.7
E00072523,32.8,51.9,10.7,4.6
E00072524,36.5,44.3,16.5,2.6
E00072527,47.4,40.6,11.3,0.8
E00072528,23.6,31.8,27.7,16.9
E00072529,31.3,45.3,20.3,3.1
E00072530,30.1,43.7,21.4,4.9
E00072531,36.8,43.2,18.4,1.6
E00072532,29.5,45.2,20.5,4.8
E00072533,31.3,44.5,16.4,7.8
E00072534,33.8,47.7,15.4,3.1
E00072535,20.7,46.3,28.9,4.1
E00072536,24.3,57.4,14.2,4.1
E00072537,38.6,43.6,13.7,4.1
E00072538,38,39.5,20.9,1.6
E00072539,47.7,35.2,12.5,4.7
E00072540,8.3,45.5,40.7,5.5
E00072541,10.5,45.2,32.3,12.1
E00072542,21.1,42.7,28.6,7.5
E00072543,10.4,38.4,37.6,13.6
E00072544,8,42.5,34.5,15
E00072545,17.1,30,47.9,5
E00072546,11,38.6,38.6,11.8
E00072547,22.8,51.2,22.8,3.1
E00072549,16.7,43.9,32.5,7
E00072550,15.6,46.9,30.5,7
E00072551,22.9,42.7,24.4,9.9
E00072552,9.6,43.2,36.8,10.4
E00072553,15.4,48.7,32.5,3.4
E00072555,12.2,46.3,32.5,8.9
E00072556,27.5,40.8,25.4,6.3
E00072557,18.8,39.8,35.2,6.3
E00072558,16.9,42.4,29.7,11
E00072559,15.4,46.2,30,8.5
E00072560,23.4,42.7,27.4,6.5
E00072561,40.5,35.5,22.3,1.7
E00072562,26.8,42.3,24.4,6.5
E00099182,5.5,31.9,36.3,26.4
E00099205,12.5,20.8,45.8,20.8
E00099211,6.1,28.8,37.9,27.3
E00099312,3.8,26.9,41.4,28
E00099313,0.8,30.6,39.5,29
E00149825,0,27.1,36.5,36.5
E00149826,2.4,24,38.4,35.2
E00149827,2,29.7,37.8,30.4
E00149828,1.6,20.3,50.4,27.6
E00149829,8,38.9,38.9,14.2
E00149830,7.8,37.2,35.7,19.4
E00149909,5.9,34.6,37.5,22.1
E00149910,7.1,30.4,34.8,27.7
E00149911,9.7,36.1,36.8,17.4
E00149912,3.4,42.4,45.8,8.5
E00149913,16.4,37.3,37.3,9.1
E00149914,22,34.9,34.9,8.3
E00149915,9.1,51.5,25.8,13.6
E00149916,18.4,44.7,29.5,7.4
E00149917,20.9,42.4,28.1,8.6
E00150131,4.4,31.1,39.3,25.2
E00150132,5.6,40.1,41.5,12.7
E00150133,24.8,38.4,27.2,9.6
E00150134,6.9,45,30.5,17.6
E00150135,3.9,32.4,40.2,23.5
E00150136,16.9,37.9,35.5,9.7
E00150137,1.1,21.3,47.9,29.8
E00150138,4.7,29.7,40.6,25
E00151341,13,42.3,34.1,10.6
E00151342,9.6,44.9,37.5,8.1
E00151343,7.3,13.5,41.7,37.5
E00151345,14.3,42.9,29.4,13.5
E00151346,13.6,39.8,36.4,10.2
E00151347,9.7,48.4,31.5,10.5
E00151349,4.8,28.1,46.7,20.4
E00151350,2.7,38.1,44.2,15
E00151351,27,34.8,25.2,13
E00151352,11.1,47.4,31.9,9.6
E00151353,7.3,39.7,37.1,15.9
E00151354,19.2,40.8,31.2,8.8
E00151355,6.9,32.8,44,16.4
E00151356,12.1,37.9,31.1,18.9
E00151357,7,41.4,34.4,17.2
E00151358,5.7,26.8,48,19.5
E00151359,10.7,41.8,33.6,13.9
E00151501,3.3,18.2,51.2,27.3
E00151642,5.6,29.9,35.5,29
E00151643,5.8,37.7,40.6,15.9
E00151644,9.8,27.3,37.8,25.2
E00151645,9.6,38.4,36.3,15.8
E00151646,5.5,29.1,38.2,27.3
E00151648,15.3,32.5,34.5,17.7
E00151650,5.2,38.5,33.3,22.9
E00151730,7,39.5,37.7,15.8
E00151733,6.1,33.7,35,25.2
E00151734,10.9,35,33.6,20.4
E00151735,8.1,37.8,36.5,17.6
E00151736,4.7,31.6,41,22.6
E00151737,9.1,35.4,39.4,16.2
E00151738,12.3,41.4,29.6,16.7
E00151739,12,30.4,41.6,16
E00151740,8.9,43.2,28.8,19.2
E00151741,16,36.8,31.9,15.3
E00151742,17.6,42.4,28.8,11.2
E00151743,15.3,39.3,29.3,16
E00151744,11.9,34.9,37.3,15.9
E00151745,7.5,33.1,43.1,16.3
E00151746,16.7,42.8,29.7,10.9
E00151747,5.7,43.1,39,12.2
