areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00072272,5.3,45.5,49.2
E00072273,7.1,70.4,22.4
E00072274,8,78.3,13.8
E00072276,5.4,81.8,12.8
E00072277,30.3,45.5,24.2
E00072278,13.5,74,12.5
E00072280,4.9,78.3,16.8
E00072281,22.2,66.7,11.1
E00072282,6.3,65.2,28.6
E00072283,6.9,76.5,16.7
E00072284,19.5,62.3,18.2
E00072285,9,64,27
E00072286,16.1,67.7,16.1
E00072287,9.4,82.4,8.2
E00072288,17.2,62.1,20.7
E00072289,9.6,74.3,16.2
E00072290,4.1,76.5,19.4
E00072291,8.9,62,29.1
E00072292,7.1,77.7,15.2
E00072293,8.3,59.4,32.3
E00072294,16.2,59,24.8
E00072298,10.7,70.9,18.4
E00072299,15.4,52.9,31.7
E00072300,17.2,44,38.8
E00072302,8.2,54.5,37.3
E00072303,5.3,59.6,35.1
E00072304,11.6,66.7,21.7
E00072306,5.6,75.8,18.5
E00072307,8.5,53,38.5
E00072308,13,49.6,37.4
E00072311,12.7,60,27.3
E00072312,8.5,63.6,28
E00072313,15.3,65.9,18.8
E00072522,13.1,51.6,35.2
E00072523,11,52.2,36.8
E00072524,17.1,56.2,26.7
E00072527,16,51,33
E00072528,12.6,67.9,19.5
E00072529,21.2,51,27.9
E00072530,14.5,56.5,29
E00072531,12,52.1,35.9
E00072532,14.7,46.7,38.7
E00072533,8.9,64.3,26.8
E00072534,13,48.1,38.9
E00072535,8.9,52.5,38.6
E00072536,13,54.8,32.2
E00072537,9.6,66.5,23.9
E00072538,16.7,54.4,28.9
E00072539,5.5,64.1,30.5
E00072540,11.5,67.7,20.8
E00072541,6,74,20
E00072542,15.8,51.1,33.1
E00072543,8.1,68.3,23.6
E00072544,5.5,86.8,7.7
E00072545,12.6,51.7,35.6
E00072546,6.1,80.6,13.3
E00072547,6.7,75.8,17.4
E00072549,6.8,79.7,13.6
E00072550,6.8,78.8,14.4
E00072551,10.7,57.4,32
E00072552,3.5,61.7,34.8
E00072553,5.7,79.2,15.1
E00072555,7,74.1,18.9
E00072556,3.4,69.5,27.1
E00072557,12,52.1,35.9
E00072558,7.9,71.4,20.6
E00072559,5.8,80.2,14
E00072560,9,62.2,28.8
E00072561,8.7,45.2,46.1
E00072562,12.7,59.8,27.5
E00099182,8.3,71.4,20.2
E00099205,11.1,77.8,11.1
E00099211,11.1,74.1,14.8
E00099312,10.3,72.3,17.4
E00099313,6.3,78.5,15.2
E00149825,17.3,70.4,12.3
E00149826,11.8,63,25.2
E00149827,13,76.9,10.2
E00149828,18.1,62.8,19.1
E00149829,7.3,78.9,13.8
E00149830,13.6,68.2,18.2
E00149909,10.2,65.3,24.6
E00149910,10.5,42,47.5
E00149911,9.8,78.2,12
E00149912,6.1,75.8,18.2
E00149913,13.3,62.7,24.1
E00149914,13.1,65.7,21.2
E00149915,18.3,64.5,17.2
E00149916,19.5,66.9,13.6
E00149917,12.8,64.9,22.3
E00150131,9.2,80,10.8
E00150132,8.7,80.7,10.7
E00150133,7.6,72.8,19.6
E00150134,10.8,86.7,2.4
E00150135,12.2,81.1,6.8
E00150136,7.6,66.3,26.1
E00150137,10.4,75,14.6
E00150138,7.8,71.9,20.3
E00151341,5.3,85,9.7
E00151342,7.8,78.3,13.9
E00151343,9.6,70.2,20.2
E00151345,6.9,82.1,11
E00151346,11.9,78,10.2
E00151347,3.8,81.2,15
E00151349,7,85.2,7.7
E00151350,8.8,72.5,18.7
E00151351,7.3,67,25.7
E00151352,17.5,65,17.5
E00151353,8.1,74.1,17.8
E00151354,12.5,56.3,31.3
E00151355,9.1,83.5,7.4
E00151356,7.4,78.7,13.9
E00151357,10.5,74.3,15.2
E00151358,10.6,71.6,17.7
E00151359,17.1,67.6,15.2
E00151501,19.8,71.6,8.6
E00151642,11.3,74.2,14.4
E00151643,13,76.7,10.3
E00151644,15.5,71.1,13.4
E00151645,16.1,71.2,12.7
E00151646,12.5,65,22.5
E00151648,7.9,81.6,10.5
E00151650,4.7,79.1,16.3
E00151730,8,76,16
E00151733,11.9,56.3,31.8
E00151734,8,79.5,12.5
E00151735,2.5,84.3,13.2
E00151736,8.9,69.2,21.9
E00151737,10.2,70.5,19.3
E00151738,13.6,72.7,13.6
E00151739,13.9,72.3,13.9
E00151740,6.8,75.4,17.8
E00151741,9.3,73.3,17.3
E00151742,6.5,73.9,19.6
E00151743,6.6,74.3,19.1
E00151744,10.6,72.4,17.1
E00151745,13.3,55.3,31.4
E00151746,12.9,68.3,18.8
E00151747,12.1,69.7,18.2
E00151748,15.3,60.4,24.3
E00151749,6.2,69.8,24
E00151750,7.9,66.3,25.8
E00151751,8.5,68.9,22.6
E00151752,10.7,66,23.3
E00151753,10.6,80.9,8.5
E00151754,7.5,74.6,17.9
E00151755,8.1,52.9,39
E00151756,16.9,60.7,22.5
E00151757,8,65.2,26.8
E00151758,10.1,79.1,10.9
E00151759,8.8,79.9,11.3
E00151760,12.7,68.4,19
E00151761,11.7,76.7,11.7
E00151762,6.6,77.4,16
E00151763,7,67,26.1
E00151764,15.1,63.4,21.5
E00151765,6.9,69.3,23.8
E00151766,7,72.8,20.2
E00151767,4.5,80.5,15
E00151768,10.4,79.2,10.4
E00151769,11.3,66.1,22.6
E00151770,17.8,66.3,15.8
E00151772,8.2,72.6,19.2
E00151773,10.4,61.7,27.8
E00151774,9.5,70.5,20
E00151775,8.2,78.4,13.4
E00151776,4.9,75.5,19.6
E00151777,6.1,78.6,15.3
E00151778,5.8,78.3,15.9
E00151780,7.1,78.7,14.2
E00151781,23.8,46.4,29.8
E00151782,2,81.5,16.6
E00151783,12.3,76.8,10.9
E00151784,11,79,10
E00151785,6.3,77.8,15.9
E00151786,24.4,67.4,8.1
E00151787,13.5,61.1,25.4
E00151788,11.3,79.8,8.9
E00151789,12.4,70.5,17.1
E00151790,16.8,78.4,4.8
E00151791,10.2,82.2,7.6
E00151792,4.6,80.7,14.7
E00151794,10.4,80.6,9
E00151795,11.4,76.3,12.3
E00151796,9.7,66,24.3
E00151797,9.2,69.2,21.7
E00151798,12.5,70.8,16.7
E00151799,21.3,68,10.7
E00151800,15,63.7,21.2
E00151801,19.8,63.1,17.1
E00151802,12.4,73,14.6
E00151803,8,81,11
E00151804,8.5,81.7,9.8
E00151805,8.3,84.1,7.6
E00151806,6.5,77.7,15.8
E00151807,8,69.6,22.3
E00151808,9.2,75.6,15.3
E00151809,13,72,14.9
E00151810,3.2,82.3,14.5
E00151811,5.3,71.1,23.7
E00151812,11.7,74.2,14.2
E00151813,9.2,74.5,16.3
E00151814,7,82.2,10.9
E00151815,9.6,82.7,7.7
E00151816,7.8,76.7,15.5
E00151817,15.3,67.3,17.3
E00151819,11.9,79.7,8.5
E00151820,13.8,60.6,25.7
E00151821,11.1,72.6,16.3
E00151822,14.2,75.2,10.6
E00151823,10.2,75.4,14.4
E00151824,7.4,75.9,16.7
E00151825,9.9,75.2,14.9
E00151826,10.8,58.5,30.8
E00151827,16.3,62.5,21.3
E00151828,18.2,68.2,13.6
E00151829,10.4,76.4,13.2
E00151836,9,66.4,24.6
E00151837,11.9,62.7,25.4
E00151838,8.7,77.7,13.6
E00151839,13.5,81.7,4.8
E00151840,13.2,66.9,19.8
E00151841,6.2,77.9,15.9
E00151842,5.6,68.5,25.9
E00151843,13.6,56.8,29.5
E00151844,12.1,69.7,18.2
E00151845,10.2,75.6,14.2
E00151846,11.3,67,21.7
E00151847,12.3,60.5,27.2
E00151848,12.4,67.3,20.4
E00151849,5.8,75.7,18.4
E00151850,6.5,80.6,13
E00151851,8,80.5,11.5
E00151852,6.5,79.4,14
E00151853,15.7,67.8,16.5
E00151854,15.6,68.9,15.6
E00151855,11,78,11
E00151858,16.5,76.5,7
E00151859,11.4,76.2,12.4
E00151860,11.9,72,16.1
E00151862,6.3,67,26.7
E00151863,12.5,70.3,17.2
E00151864,14,79.3,6.6
E00151865,14.5,70.1,15.4
E00151867,9.8,77.5,12.7
E00151868,7.8,81.4,10.9
E00151869,6.1,76.5,17.4
E00151870,7.7,80.2,12.1
E00151871,7.5,78.4,14.2
E00151872,8.5,71.7,19.8
E00151873,5.4,80.5,14.1
E00151874,12.4,71.7,15.9
E00151875,14.9,61.7,23.4
E00151876,4.3,84.3,11.4
E00151877,14.4,66.7,18.9
E00151878,9.3,77.8,13
E00151879,13.3,69.3,17.3
E00151880,21.4,68.6,10
E00151881,15.2,60.6,24.2
E00151882,9.2,73.8,17
E00151883,10.1,69.7,20.2
E00151884,12.7,73.5,13.7
E00151885,7.1,78.1,14.8
E00151886,16,54.7,29.3
E00151887,14.9,69.1,16
E00151888,4.7,79.3,16
E00151889,8.3,67.9,23.9
E00151890,15.7,68.6,15.7
E00151891,7,49.7,43.3
E00151892,6.8,68.4,24.8
E00151893,12,69.6,18.5
E00151894,6.3,68.8,25
E00151895,7.6,68.2,24.2
E00151896,8.3,59.5,32.1
E00151897,7.4,68.4,24.2
E00151898,6.4,71.7,22
E00151899,10.8,68.5,20.7
E00151900,8.3,65.4,26.3
E00151901,14.4,60,25.6
E00151902,9.6,59.6,30.8
E00151903,14.8,68.5,16.7
E00151904,6.1,79.8,14.1
E00151905,9.2,76.5,14.3
E00151906,14.4,71.2,14.4
E00151907,3,80.3,16.7
E00151908,10.4,67.8,21.7
E00151909,12.2,71,16.8
E00151910,8.6,80.5,10.9
E00151912,15.5,62.7,21.8
E00151913,25,58.3,16.7
E00151914,9.5,68.9,21.6
E00151915,12,70.7,17.3
E00151916,9.9,64.1,26
E00151917,13,69.6,17.4
E00151918,14.1,62.2,23.7
E00151919,9.3,68,22.7
E00151920,6.8,81.2,12
E00151921,4.6,73.1,22.2
E00151922,13.3,68.4,18.4
E00151923,6.4,79.8,13.8
E00151924,7.6,82.4,10.1
E00151925,5.7,80.5,13.8
E00151926,5.4,83.1,11.5
E00151927,13.7,72.6,13.7
E00151928,7.1,75.2,17.7
E00151929,11.5,72.3,16.2
E00151930,12.9,75.2,11.9
E00151931,5.5,71.1,23.4
E00151932,9.5,75.9,14.6
E00151933,8.9,78.2,12.9
E00151934,14,76.3,9.7
E00151935,8.1,85.3,6.6
E00151936,5.3,82.9,11.8
E00151937,10.8,73.1,16.1
E00151938,8.6,77.1,14.3
E00151939,21.8,64.4,13.9
E00151940,16.4,65.6,18
E00151941,11.3,70.4,18.3
E00151942,8.2,74.1,17.6
E00151944,13.4,76.8,9.8
E00151946,12.8,66.7,20.5
E00151949,5.5,80.3,14.2
E00151950,7.8,77.7,14.6
E00151951,12.4,63.6,24
E00151952,7.4,73.4,19.1
E00151953,8,76.1,15.9
E00151954,17.3,66.4,16.4
E00151955,6.9,85.1,8
E00151959,3.2,86.4,10.4
E00151960,7.4,80.2,12.3
E00166317,24.4,56.4,19.2
E00166318,8.3,69.4,22.2
E00166319,8.7,76.1,15.2
E00172337,17.5,63.1,19.4
E00172338,12,72.8,15.2
E00172339,21.3,57.4,21.3
E00172340,5.9,73.9,20.2
E00172341,7.3,44.7,48
E00172342,14.9,73.4,11.7
E00172343,14.5,71,14.5
E00172344,29,49.3,21.7
E00172345,22.7,58.7,18.7
E00180656,15.1,70.5,14.4
E00180733,7,69,23.9
E00180740,14.1,74.6,11.3
