areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00072272,88.4,1.8,9.8
E00072273,98.5,0,1.5
E00072274,94.9,0.7,4.4
E00072276,100,0,0
E00072277,98.4,0.3,1.3
E00072278,97.9,0.3,1.8
E00072280,98.4,0.4,1.2
E00072281,98.5,0.5,1
E00072282,98.1,0.7,1.1
E00072283,98.5,0.4,1.1
E00072284,99,0,1
E00072285,95.1,0.6,4.3
E00072286,98.1,0,1.9
E00072287,99.2,0,0.8
E00072288,99.3,0.3,0.3
E00072289,97.3,0.9,1.8
E00072290,96.3,0.7,3
E00072291,95.8,2.1,2.1
E00072292,96.7,1.3,2
E00072293,94.8,2.3,2.9
E00072294,87.1,2.2,10.8
E00072298,98.1,0.5,1.4
E00072299,91,1.1,7.9
E00072300,94.3,0.3,5.4
E00072302,92.3,2.4,5.3
E00072303,92.8,0.3,6.9
E00072304,99.6,0,0.4
E00072306,97.6,0,2.4
E00072307,92.8,0,7.2
E00072308,96.1,0,3.9
E00072311,99.3,0.4,0.4
E00072312,91.3,0.6,8
E00072313,99.6,0,0.4
E00072522,87.1,0,12.9
E00072523,90.2,2.1,7.7
E00072524,92.3,1.4,6.3
E00072527,84,1,15
E00072528,95.6,0.7,3.7
E00072529,91.7,1.9,6.4
E00072530,84.7,1.7,13.6
E00072531,94.2,0,5.8
E00072532,92.7,0.3,7
E00072533,95.7,1.1,3.2
E00072534,92.1,2.2,5.6
E00072535,93,0,7
E00072536,85.1,0.6,14.3
E00072537,97.2,0.9,2
E00072538,93,0.3,6.6
E00072539,94.9,0,5.1
E00072540,99.2,0.6,0.3
E00072541,97.8,0.7,1.5
E00072542,93.2,1,5.8
E00072543,96.3,0.7,3
E00072544,97.8,0,2.2
E00072545,97.4,0,2.6
E00072546,97.9,0,2.1
E00072547,98.7,0,1.3
E00072549,99.6,0,0.4
E00072550,98.8,0,1.2
E00072551,99.4,0.6,0
E00072552,98.8,0,1.2
E00072553,97.8,2.2,0
E00072555,100,0,0
E00072556,97.9,0,2.1
E00072557,95.3,0.3,4.4
E00072558,99.6,0,0.4
E00072559,97.4,0.7,1.9
E00072560,92.5,1,6.4
E00072561,90.7,1.2,8.1
E00072562,93.8,0,6.2
E00099182,97.5,2,0.5
E00099205,100,0,0
E00099211,94.3,0,5.7
E00099312,99.2,0.4,0.4
E00099313,97.7,1.6,0.7
E00149825,97.2,2,0.8
E00149826,98,1.5,0.6
E00149827,98.1,0.3,1.6
E00149828,99.7,0,0.3
E00149829,100,0,0
E00149830,95.7,3,1.3
E00149909,98.8,0.3,0.9
E00149910,94.6,1.8,3.6
E00149911,97.6,0,2.4
E00149912,99.3,0,0.7
E00149913,99.6,0,0.4
E00149914,97.6,0.4,2
E00149915,98.7,0.3,1
E00149916,93.2,0.3,6.6
E00149917,95.7,0.6,3.7
E00150131,97.3,0,2.7
E00150132,97.2,0.4,2.5
E00150133,96.4,1.4,2.2
E00150134,99.2,0,0.8
E00150135,95.1,2.7,2.2
E00150136,97.5,1.1,1.4
E00150137,97.9,0.4,1.7
E00150138,98.7,0,1.3
E00151341,98.4,0.8,0.8
E00151342,100,0,0
E00151343,97,1.1,1.9
E00151345,98,1.6,0.4
E00151346,98.9,0.4,0.7
E00151347,99.3,0.7,0
E00151349,97.3,0,2.7
E00151350,99.2,0.4,0.4
E00151351,96.7,1.1,2.2
E00151352,98.1,0.9,0.9
E00151353,98.6,0,1.4
E00151354,99,0.7,0.3
E00151355,99.3,0.3,0.3
E00151356,97.1,1,1.9
E00151357,98.9,0,1.1
E00151358,96.3,0.3,3.4
E00151359,94.4,0.8,4.8
E00151501,95.8,0.9,3.3
E00151642,95.4,1.3,3.4
E00151643,98.7,0.7,0.7
E00151644,98.1,1.1,0.8
E00151645,97.5,1.2,1.2
E00151646,97.1,1.5,1.5
E00151648,97.9,1.2,0.9
E00151650,98.6,0,1.4
E00151730,98.1,0.4,1.5
E00151733,98.1,0,1.9
E00151734,98.4,1,0.6
E00151735,99.7,0.3,0
E00151736,98.1,1.1,0.8
E00151737,99.6,0,0.4
E00151738,98.6,0,1.4
E00151739,98.6,0.3,1
E00151740,99.7,0.3,0
E00151741,99.3,0,0.7
E00151742,98.8,0,1.2
E00151743,97.3,0,2.7
E00151744,97.8,1.1,1.1
E00151745,96.3,1.5,2.3
E00151746,99,0.3,0.7
E00151747,99,0.3,0.7
E00151748,97.7,0.7,1.7
E00151749,99.6,0.4,0
E00151750,97.4,0,2.6
E00151751,96.4,0,3.6
E00151752,98.5,1.2,0.3
E00151753,99,0.3,0.7
E00151754,97.2,1,1.7
E00151755,100,0,0
E00151756,97.3,0,2.7
E00151757,98.3,0.9,0.9
E00151758,100,0,0
E00151759,99,0.7,0.3
E00151760,98.5,0,1.5
E00151761,98.3,0.3,1.4
E00151762,95.2,1.7,3.1
E00151763,97.5,1.1,1.4
E00151764,98.2,0.6,1.2
E00151765,99.6,0.4,0
E00151766,99.3,0,0.7
E00151767,100,0,0
E00151768,99.6,0.4,0
E00151769,97.5,1.4,1.1
E00151770,98.2,0.9,0.9
E00151772,97.8,0,2.2
E00151773,97.8,0.6,1.6
E00151774,98.6,0.7,0.7
E00151775,93.6,2.6,3.8
E00151776,99.2,0,0.8
E00151777,96.8,1.2,2
E00151778,99.6,0,0.4
E00151780,98.4,0.3,1.3
E00151781,82.9,2.6,14.5
E00151782,96.6,0,3.4
E00151783,99.4,0.3,0.3
E00151784,98.9,0.4,0.8
E00151785,98.3,1,0.7
