areacd,heating_type_3a-001,heating_type_3a-002
E00072272,1.3,98.7
E00072273,0,100
E00072274,0,100
E00072276,0,100
E00072277,0,100
E00072278,0.8,99.2
E00072280,2.4,97.6
E00072281,0,100
E00072282,0,100
E00072283,0,100
E00072284,0.8,99.2
E00072285,0.8,99.2
E00072286,0,100
E00072287,0,100
E00072288,0,100
E00072289,0,100
E00072290,1.6,98.4
E00072291,1.8,98.2
E00072292,1.4,98.6
E00072293,2.3,97.7
E00072294,2.3,97.7
E00072298,0,100
E00072299,0.7,99.3
E00072300,0.7,99.3
E00072302,0,100
E00072303,0.8,99.2
E00072304,1,99
E00072306,1.7,98.3
E00072307,0,100
E00072308,0.8,99.2
E00072311,1.3,98.7
E00072312,0,100
E00072313,2.5,97.5
E00072522,0.8,99.2
E00072523,0,100
E00072524,0,100
E00072527,2.2,97.8
E00072528,2,98
E00072529,0,100
E00072530,0,100
E00072531,4,96
E00072532,2,98
E00072533,2.3,97.7
E00072534,1.5,98.5
E00072535,0.8,99.2
E00072536,1.2,98.8
E00072537,1.2,98.8
E00072538,0,100
E00072539,1.6,98.4
E00072540,0,100
E00072541,0,100
E00072542,0.5,99.5
E00072543,0.8,99.2
E00072544,0.9,99.1
E00072545,0,100
E00072546,0.8,99.2
E00072547,0,100
E00072549,0,100
E00072550,0.8,99.2
E00072551,1.5,98.5
E00072552,0.8,99.2
E00072553,0.9,99.1
E00072555,0.8,99.2
E00072556,0.7,99.3
E00072557,1.6,98.4
E00072558,0.8,99.2
E00072559,0,100
E00072560,0,100
E00072561,1.6,98.4
E00072562,0.8,99.2
E00099182,0,100
E00099205,0,100
E00099211,1.5,98.5
E00099312,4.8,95.2
E00099313,2.4,97.6
E00149825,1,99
E00149826,0.8,99.2
E00149827,0.7,99.3
E00149828,2.4,97.6
E00149829,3.6,96.4
E00149830,0.8,99.2
E00149909,0,100
E00149910,1.8,98.2
E00149911,2.7,97.3
E00149912,1.7,98.3
E00149913,0,100
E00149914,2.7,97.3
E00149915,1.5,98.5
E00149916,2.6,97.4
E00149917,0,100
E00150131,1.5,98.5
E00150132,0.7,99.3
E00150133,3.2,96.8
E00150134,3.1,96.9
E00150135,2,98
E00150136,1.6,98.4
E00150137,1.1,98.9
E00150138,0,100
E00151341,0,100
E00151342,0,100
E00151343,0,100
E00151345,1.6,98.4
E00151346,0,100
E00151347,0,100
E00151349,0,100
E00151350,0,100
E00151351,2.6,97.4
E00151352,0,100
E00151353,3.3,96.7
E00151354,0.8,99.2
E00151355,0,100
E00151356,0,100
E00151357,0,100
E00151358,0,100
E00151359,0,100
E00151501,0.8,99.2
E00151642,2.8,97.2
E00151643,0,100
E00151644,1.4,98.6
E00151645,1.4,98.6
E00151646,1.8,98.2
E00151648,3.4,96.6
E00151650,0,100
E00151730,0,100
E00151733,1.9,98.1
E00151734,0.7,99.3
E00151735,1.3,98.7
E00151736,1.4,98.6
E00151737,0,100
E00151738,0.6,99.4
E00151739,0.8,99.2
E00151740,0,100
E00151741,0.7,99.3
E00151742,0,100
E00151743,2,98
E00151744,0.8,99.2
E00151745,1.3,98.8
E00151746,0,100
E00151747,0,100
E00151748,2.7,97.3
E00151749,1.6,98.4
E00151750,1.5,98.5
E00151751,0,100
E00151752,0.7,99.3
E00151753,2.2,97.8
E00151754,0,100
E00151755,0.7,99.3
E00151756,0.8,99.2
E00151757,0.7,99.3
E00151758,0.7,99.3
E00151759,1.4,98.6
E00151760,0.8,99.2
E00151761,2.2,97.8
E00151762,0,100
E00151763,1.5,98.5
E00151764,0,100
E00151765,0,100
E00151766,0,100
E00151767,0,100
E00151768,0,100
E00151769,1.2,98.8
E00151770,0,100
E00151772,0,100
E00151773,0.7,99.3
E00151774,0,100
E00151775,2.3,97.7
E00151776,0.9,99.1
E00151777,0,100
E00151778,2.8,97.2
E00151780,1.3,98.7
E00151781,5.6,94.4
E00151782,1.6,98.4
E00151783,0,100
E00151784,0.9,99.1
E00151785,0.7,99.3
E00151786,0,100
E00151787,1.8,98.2
E00151788,0,100
E00151789,0,100
E00151790,0.7,99.3
E00151791,0,100
E00151792,0.8,99.2
E00151794,0,100
E00151795,0,100
E00151796,1.6,98.4
E00151797,0,100
E00151798,0,100
E00151799,0,100
E00151800,0.7,99.3
E00151801,0,100
E00151802,1.9,98.1
E00151803,0,100
E00151804,0,100
E00151805,1.3,98.7
E00151806,1.5,98.5
E00151807,0.9,99.1
E00151808,2.1,97.9
E00151809,0.5,99.5
E00151810,1.9,98.1
E00151811,0,100
E00151812,0.7,99.3
E00151813,1.5,98.5
E00151814,0.7,99.3
E00151815,0,100
E00151816,2,98
E00151817,0,100
E00151819,0,100
E00151820,2.2,97.8
E00151821,0,100
E00151822,2.4,97.6
E00151823,0,100
E00151824,1.2,98.8
E00151825,0,100
E00151826,0,100
E00151827,0,100
E00151828,0,100
E00151829,0.7,99.3
E00151836,0,100
E00151837,1.4,98.6
E00151838,2.5,97.5
E00151839,0,100
E00151840,0,100
E00151841,1.7,98.3
E00151842,1.9,98.1
E00151843,0,100
E00151844,0.9,99.1
E00151845,0.8,99.2
E00151846,0,100
E00151847,0,100
E00151848,1.7,98.3
E00151849,0,100
E00151850,0,100
E00151851,0,100
E00151852,0,100
E00151853,0.8,99.2
E00151854,2.2,97.8
E00151855,3.2,96.8
E00151858,1.5,98.5
E00151859,0.6,99.4
E00151860,1.1,98.9
E00151862,0.7,99.3
E00151863,1.2,98.8
E00151864,1.7,98.3
E00151865,0,100
E00151867,0.9,99.1
E00151868,0,100
E00151869,4.2,95.8
E00151870,1.6,98.4
E00151871,1.5,98.5
E00151872,0.8,99.2
E00151873,0,100
E00151874,0.6,99.4
E00151875,1.3,98.7
E00151876,0.7,99.3
E00151877,1.7,98.3
E00151878,3.7,96.3
E00151879,2.5,97.5
E00151880,4.2,95.8
E00151881,2.1,97.9
E00151882,0,100
E00151883,2.3,97.7
E00151884,0,100
E00151885,1.3,98.7
E00151886,0,100
E00151887,4.2,95.8
E00151888,2.7,97.3
E00151889,2.3,97.7
E00151890,0.8,99.2
E00151891,2,98
E00151892,0.7,99.3
E00151893,0,100
E00151894,0.8,99.2
E00151895,1.9,98.1
E00151896,2.9,97.1
E00151897,0,100
E00151898,1.4,98.6
E00151899,2.3,97.7
E00151900,3.4,96.6
E00151901,0.9,99.1
E00151902,0.7,99.3
E00151903,4.5,95.5
E00151904,1.6,98.4
E00151905,3.1,96.9
E00151906,2.2,97.8
E00151907,0,100
E00151908,0,100
E00151909,1.1,98.9
E00151910,0,100
E00151912,2.9,97.1
E00151913,3.4,96.6
E00151914,3.7,96.3
E00151915,2.6,97.4
E00151916,1.7,98.3
E00151917,1.6,98.4
E00151918,1.1,98.9
E00151919,0,100
E00151920,0,100
E00151921,2.1,97.9
E00151922,0.8,99.2
E00151923,0,100
E00151924,0.8,99.2
E00151925,0,100
E00151926,0,100
E00151927,0.8,99.2
E00151928,0,100
E00151929,1.1,98.9
E00151930,4.2,95.8
E00151931,2.4,97.6
E00151932,0,100
E00151933,0,100
E00151934,0.8,99.2
E00151935,0,100
E00151936,1.6,98.4
E00151937,0,100
E00151938,0.9,99.1
E00151939,1.4,98.6
E00151940,2.6,97.4
E00151941,3.6,96.4
E00151942,0,100
E00151944,2.2,97.8
E00151946,0,100
E00151949,0,100
E00151950,0,100
E00151951,0,100
E00151952,1,99
E00151953,0,100
E00151954,0,100
E00151955,1.7,98.3
E00151959,2.5,97.5
E00151960,0,100
E00166317,1,99
E00166318,0,100
E00166319,1.6,98.4
E00172337,5,95
E00172338,2.7,97.3
E00172339,2.2,97.8
E00172340,3.5,96.5
E00172341,4,96
E00172342,0.9,99.1
E00172343,1.8,98.2
E00172344,3.5,96.5
E00172345,0,100
E00180656,1.2,98.8
E00180733,1.6,98.4
E00180740,3.8,96.2
