geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00069551,88.8,5.1,2,4.1
E00069552,100,0,0,0
E00069553,99.2,0,0.8,0
E00069554,99.3,0.7,0,0
E00069556,92,3,5,0
E00069557,96.9,0.8,0.8,1.6
E00069558,99.3,0,0,0.7
E00069559,98.1,1.9,0,0
E00069565,100,0,0,0
E00069566,100,0,0,0
E00069567,98.3,1.1,0,0.6
E00069633,97.8,1.1,0,1.1
E00131493,98.7,0,0,1.3
E00133530,97.4,0.9,0,1.7
E00133532,96.2,3.8,0,0
E00133533,96.5,2.4,0,1.2
E00133536,98.6,1,0,0.5
E00133537,99.4,0,0.6,0
E00133553,90.2,4.5,2.7,2.7
E00133554,98.2,0.9,0,0.9
E00133558,95.2,2.7,0.7,1.4
E00133559,94.6,1.5,0,3.8
E00133560,95.5,1.8,1.8,0.9
E00133561,100,0,0,0
E00133562,99.1,0.9,0,0
E00133563,97.3,1.8,0.9,0
E00133564,99,0,0,1
E00133565,99.4,0.6,0,0
E00133566,96.7,0.8,0,2.4
E00133567,98.5,1.5,0,0
E00133568,94.2,3.6,0,2.2
E00133569,98.3,0,0,1.7
E00133570,95.9,0.8,1.6,1.6
E00133571,91.7,2.2,0.9,5.2
E00133572,96.4,2.4,0.6,0.6
E00133573,91.6,0,0.7,7.7
E00133575,96.1,1.6,0,2.3
E00133576,96.3,0,0.6,3.1
E00133578,98.5,0.8,0,0.8
E00133580,95,2.2,2.2,0.7
E00133581,100,0,0,0
E00133582,99.2,0.8,0,0
E00133583,98.3,1.7,0,0
E00133584,98.1,0.6,0,1.2
E00133585,98.2,0,0,1.8
E00133586,96.8,0.8,0,2.4
E00133587,98.4,0,0,1.6
E00133589,97.3,2,0.7,0
E00133590,93.5,0,1.1,5.4
E00133591,95,2.1,0.7,2.1
E00133592,97.5,0,0,2.5
E00133593,98.4,1.6,0,0
E00133594,98.3,0,0,1.7
E00133595,91,2.6,1.9,4.5
E00133596,94.1,1.7,2.5,1.7
E00133597,95.9,2.3,1.2,0.6
E00133621,83.7,5.4,2.3,8.5
E00133624,85.6,2.6,4.1,7.7
E00133626,77.3,5.5,5.5,11.8
E00133627,77.1,5.1,5.1,12.6
E00133628,89.9,2.2,2.2,5.8
E00133629,84.7,3.6,5.4,6.3
E00133630,88.6,1.6,2.4,7.3
E00133631,80.4,6.5,0.9,12.1
E00133632,91.6,1.9,2.8,3.7
E00133633,73.9,4.2,9.2,12.6
E00133634,92.2,1.9,1.9,3.9
E00133635,85.8,2.5,4.9,6.9
E00133652,96.5,1.7,0.6,1.2
E00133653,96.9,2.3,0,0.8
E00133654,98.3,1.7,0,0
E00133655,100,0,0,0
E00133656,98.9,1.1,0,0
E00133661,99.5,0,0,0.5
E00133662,99.6,0.4,0,0
E00133663,100,0,0,0
E00133664,100,0,0,0
E00133665,99.3,0.7,0,0
E00133666,97.2,1.9,0,0.9
E00133667,84.6,3.7,1.5,10.3
E00133669,89.3,1.5,0.8,8.4
E00133670,75.2,3.2,2.5,19.1
E00133671,96.4,0.7,1.4,1.4
E00133672,96.8,1.6,0,1.6
E00133673,70.8,6,1.7,21.5
E00133675,75.5,2.5,1.3,20.8
E00133676,84.9,4.8,2.7,7.5
E00133678,89,4.7,1.6,4.7
E00133680,94.3,1.9,1.3,2.5
E00133681,100,0,0,0
E00133734,97.5,1.7,0,0.8
E00133735,100,0,0,0
E00133736,99,1,0,0
E00133738,98.2,1.8,0,0
E00133739,98.4,1.6,0,0
E00133740,97.8,2.2,0,0
E00133741,99.3,0,0,0.7
E00133742,98.6,0.5,0,0.9
E00133743,99.5,0.5,0,0
E00133744,99.2,0.8,0,0
E00133745,97.8,0.7,0,1.5
E00133747,95.1,3.3,0,1.6
E00133748,98.6,0.7,0,0.7
E00133751,96.7,1.7,0.8,0.8
E00133752,100,0,0,0
E00133753,100,0,0,0
E00133754,100,0,0,0
E00133755,95.7,4.3,0,0
E00133756,95.9,2.1,0.7,1.4
E00133757,96.4,2.2,0,1.5
E00133786,98.1,1.9,0,0
E00133787,98.6,1,0,0.5
E00133788,100,0,0,0
E00133789,97.6,0,0,2.4
E00133790,99.3,0,0.7,0
E00133791,96.8,3.2,0,0
E00133792,97.7,0,0.8,1.5
E00133793,96.5,1.4,0,2.1
E00133801,98.5,1,0,0.5
E00133802,99.2,0,0,0.8
E00133803,98.5,0.8,0.8,0
E00133804,98,2,0,0
E00133805,98.8,0.6,0,0.6
E00133806,99.4,0.6,0,0
E00133807,96.5,0,2.8,0.7
E00133808,98.6,0.7,0,0.7
E00133809,97.6,1.2,0,1.2
E00133814,68.8,5.2,2.6,23.4
E00133815,81.6,3.8,0.6,13.9
E00133816,83.9,2.8,2.8,10.5
E00133817,90.6,1,2.5,5.9
E00133818,96.2,2.3,1.5,0
E00133819,91.7,3,0,5.3
E00133820,92.7,0.8,3.3,3.3
E00133821,92.5,3.8,1.5,2.3
E00133822,98.3,1.7,0,0
E00133823,83.9,2.4,1.6,12.1
E00133900,96.7,1.6,0.8,0.8
E00133901,99.3,0.7,0,0
E00133902,96,2.4,0,1.6
E00133903,97.8,1.5,0,0.7
E00133904,94.8,3,0,2.2
E00133905,97.7,0.8,0,1.6
E00133906,97.4,0.9,0,1.7
E00133911,97.3,1.3,0,1.3
E00133912,98.5,1.5,0,0
E00133916,98.4,0,0.8,0.8
E00133917,99,1,0,0
E00169399,77.1,3.5,2.8,16.7
E00169402,94.7,3.1,0.8,1.5
E00169403,97.7,0,2.3,0
E00169404,91.4,3.4,1.7,3.4
E00169406,89,0.8,2.4,7.9
E00169407,90.7,3.9,2,3.4
E00169408,94.9,2.5,0.6,1.9
E00169409,94.8,0.9,0,4.3
E00169410,93,3.2,1.3,2.5
E00169411,84.6,4.1,3.3,8.1
E00169412,95.7,0,1.4,2.9
E00169413,89.7,3.2,0,7.1
E00169414,87.9,2.2,5.5,4.4
E00169415,70.2,4.6,3.3,21.9
E00169417,90.1,2,2,5.9
E00169422,98.1,1.9,0,0
E00169423,98,1,1,0
E00172627,100,0,0,0
E00172628,96.8,1.6,1.6,0
E00185270,90.9,1,3,5.1
E00185280,87.8,1.4,2.7,8.1
E00185282,93.4,2.5,0.8,3.3
E00185305,91.5,2.1,4.3,2.1
E00185306,95.1,0.8,0.8,3.3
E00185308,92.7,1.5,1.5,4.4
E00185313,99.2,0,0.8,0
E00185333,92.5,3.1,0,4.4
E00185338,75.4,7,6.1,11.4
E00185364,90.5,2,2,5.5
E00185368,93.3,2.7,1.8,2.2
E00185374,98.3,0,0,1.7
E00185386,86.4,1.5,2.5,9.6
E00185398,85,0,2.5,12.5
E00185404,80,6.2,3.1,10.8
E00185410,94,0.8,1.5,3.8
E00185412,77.4,6.1,6.1,10.4
E00185437,89.2,2.6,3.1,5.1
E00185446,100,0,0,0
E00185453,96.3,2.8,0.9,0
E00185458,89.7,4.6,2.3,3.4
E00187388,88.9,5.1,1,5.1
E00187417,100,0,0,0
