geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00069551,87.9,1,11.1
E00069552,98.2,0.4,1.5
E00069553,97.2,2.1,0.7
E00069554,97.7,1,1.3
E00069556,91.8,1.3,6.9
E00069557,94.8,0,5.2
E00069558,97.4,1.7,0.9
E00069559,95.8,1.4,2.8
E00069565,94.4,2.5,3
E00069566,96.4,0.7,2.9
E00069567,96,1.2,2.9
E00069633,95.6,0.7,3.8
E00131493,98.8,0.3,0.9
E00133530,96.1,0.8,3.1
E00133532,93.6,0.8,5.6
E00133533,96.9,0.5,2.6
E00133536,98.1,0.6,1.3
E00133537,98.1,0.5,1.4
E00133553,94.9,0.8,4.3
E00133554,94.6,1.2,4.2
E00133558,94.9,0.3,4.9
E00133559,91.5,2.8,5.7
E00133560,98.5,0.4,1.1
E00133561,97.6,0.3,2.1
E00133562,99.1,0.4,0.4
E00133563,96.9,0.4,2.7
E00133564,98,0.2,1.8
E00133565,98,0.3,1.7
E00133566,95.8,0.7,3.5
E00133567,96.2,0.9,2.8
E00133568,93.5,1.2,5.3
E00133569,96.4,0,3.6
E00133570,98,0.4,1.6
E00133571,89.7,0.2,10
E00133572,97.4,0.3,2.3
E00133573,91.6,0.4,8
E00133575,95,0.5,4.5
E00133576,88.9,1.8,9.3
E00133578,98.5,1.5,0
E00133580,93.8,0.3,5.9
E00133581,96.7,1.5,1.8
E00133582,99.6,0,0.4
E00133583,93.1,2.3,4.6
E00133584,97.9,0,2.1
E00133585,96.6,0,3.4
E00133586,97.3,0.4,2.3
E00133587,98.5,0,1.5
E00133589,96.2,0,3.8
E00133590,90.4,0.7,8.9
E00133591,95.7,1.3,3
E00133592,95.9,0.3,3.7
E00133593,96.6,2.3,1.1
E00133594,96.7,0,3.3
E00133595,86.5,2.2,11.3
E00133596,95.8,0.7,3.6
E00133597,93.4,1.6,4.9
E00133621,86,2.7,11.3
E00133624,87.1,1.4,11.4
E00133626,78.3,1.2,20.5
E00133627,76.5,4.3,19.2
E00133628,88.2,0.8,11.1
E00133629,87,2.3,10.7
E00133630,87.6,0.7,11.7
E00133631,78.7,3.2,18.1
E00133632,93.5,1.6,4.9
E00133633,71.4,4.9,23.7
E00133634,89.1,1.8,9.1
E00133635,83.8,2.5,13.7
E00133652,96.3,0.5,3.2
E00133653,97.4,0.3,2.3
E00133654,96.9,0.4,2.7
E00133655,95.7,0,4.3
E00133656,97,0.5,2.5
E00133661,96.4,2,1.6
E00133662,98.8,0.2,1.1
