geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00069551,75.7,9.1,10,2.6,2.6
E00069552,96,3.3,0.4,0,0.4
E00069553,94.1,5.9,0,0,0
E00069554,95.8,3.2,0.6,0.3,0
E00069556,79.8,10.6,3.7,3.4,2.5
E00069557,93.6,2.8,3.2,0.4,0
E00069558,93.7,5.5,0.3,0,0.6
E00069559,95.4,3.7,0.9,0,0
E00069565,89.3,6.6,1,1.5,1.5
E00069566,91.4,6.4,0.5,1,0.7
E00069567,94.1,4,1.2,0.2,0.5
E00069633,94.5,4,0.9,0.4,0.2
E00131493,97.3,2.7,0,0,0
E00133530,93.4,3.9,1.2,1.6,0
E00133532,90.4,8,0.8,0.8,0
E00133533,95.9,3.6,0.5,0,0
E00133536,96.4,3.4,0.2,0,0
E00133537,96.2,3.1,0.5,0.2,0
E00133553,85.8,9.4,3.1,0.8,0.8
E00133554,93.4,4.6,0.8,0,1.2
E00133558,90.8,7,1.6,0.5,0
E00133559,90.5,4.9,1.1,1.1,2.5
E00133560,94.6,3.2,1.4,0.7,0
E00133561,95.8,3.1,0,1,0
E00133562,96.1,3.9,0,0,0
E00133563,92.9,7.1,0,0,0
E00133564,96.1,3.1,0,0.6,0.2
E00133565,95.2,3.7,0.3,0.7,0
E00133566,89.3,5.2,4.8,0.3,0.3
E00133567,94.7,3.1,1.6,0.6,0
E00133568,91.9,6.3,0.3,0,1.5
E00133569,95.6,4.4,0,0,0
E00133570,92.3,4.9,1.2,1.2,0.4
E00133571,83.8,8.8,3.2,3.4,0.7
E00133572,91.8,5.5,2.6,0,0
E00133573,87.5,7,3.3,1.5,0.7
E00133575,91.4,5,2.7,0.5,0.5
E00133576,88,6.3,2.7,2.7,0.3
E00133578,93.5,6.5,0,0,0
E00133580,93.2,5.6,0,0.3,0.9
E00133581,96.3,2.2,1.1,0.4,0
E00133582,95.9,3.3,0.7,0,0
E00133583,95,4.6,0,0.4,0
E00133584,96.4,2.3,0.8,0,0.5
E00133585,95,2.8,0.8,1.1,0.3
E00133586,95.5,2.3,0.4,1.9,0
E00133587,95,2.1,2.3,0.6,0
E00133589,95.4,3.5,0.3,0,0.9
E00133590,88.9,4.9,0.7,4.9,0.7
E00133591,92.7,6,0.7,0.3,0.3
E00133592,93.2,4.4,1.7,0.7,0
E00133593,94.7,4.9,0,0,0.4
E00133594,94.8,2.4,2.8,0,0
E00133595,86.4,10.4,2.5,0,0.8
E00133596,91.8,3.6,2.3,0.3,2
E00133597,93.4,5.4,0.7,0.2,0.2
E00133621,81.8,10,5.8,1.2,1.2
E00133624,83.7,11.2,3.7,1.4,0
E00133626,82,14.4,2.7,0.9,0
E00133627,73.7,17.6,6.4,1.5,0.8
E00133628,86.3,8.4,2.6,2.6,0
E00133629,86.1,10.8,2,0.8,0.3
E00133630,84.8,9.3,2.4,2.8,0.7
E00133631,79.4,15.2,3.5,0,1.9
E00133632,91.2,6.7,1.6,0,0.5
E00133633,70.2,19.9,5.4,2.7,1.8
E00133634,88.4,7.9,2.9,0.4,0.4
E00133635,83.5,10.2,5,1,0.4
E00133652,93.2,5.1,1.5,0,0.2
E00133653,96.8,1.3,0.3,0.3,1.3
E00133654,93.8,5.4,0.8,0,0
E00133655,93.9,5.4,0,0.7,0
E00133656,93.1,4.4,1.5,1,0
E00133661,97.5,1.8,0.7,0,0
E00133662,97.7,1.8,0.5,0,0
E00133663,94.6,3.6,0.6,1.2,0
E00133664,95.8,4.2,0,0,0
