geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00069551,76.2,23.8
E00069552,96,4
E00069553,94.4,5.6
E00069554,95.8,4.2
E00069556,79.8,20.2
E00069557,93.2,6.8
E00069558,93.1,6.9
E00069559,95.4,4.6
E00069565,90.3,9.7
E00069566,91.4,8.6
E00069567,94.3,5.7
E00069633,94.7,5.3
E00131493,97.3,2.7
E00133530,93.4,6.6
E00133532,90.4,9.6
E00133533,95.4,4.6
E00133536,96.4,3.6
E00133537,96.2,3.8
E00133553,85.8,14.2
E00133554,93.8,6.2
E00133558,90.8,9.2
E00133559,91.4,8.6
E00133560,94.9,5.1
E00133561,95.2,4.8
E00133562,96.1,3.9
E00133563,93.3,6.7
E00133564,96.1,3.9
E00133565,94.9,5.1
E00133566,89.3,10.7
E00133567,94.4,5.6
E00133568,90.8,9.2
E00133569,95.3,4.7
E00133570,92.3,7.7
E00133571,83.6,16.4
E00133572,92.1,7.9
E00133573,88.1,11.9
E00133575,91.4,8.6
E00133576,87,13
E00133578,94.3,5.7
E00133580,92.6,7.4
E00133581,97,3
E00133582,95.9,4.1
E00133583,95,5
E00133584,96.6,3.4
E00133585,95,5
E00133586,95.8,4.2
E00133587,95,5
E00133589,95.6,4.4
E00133590,88.9,11.1
E00133591,92.4,7.6
E00133592,92.6,7.4
E00133593,94.7,5.3
E00133594,95.1,4.9
E00133595,87.1,12.9
E00133596,92.4,7.6
E00133597,93,7
E00133621,81.8,18.2
E00133624,84.1,15.9
E00133626,81.8,18.2
E00133627,73.5,26.5
E00133628,86.1,13.9
E00133629,86.1,13.9
E00133630,84.8,15.2
E00133631,79.4,20.6
E00133632,91.9,8.1
E00133633,70.4,29.6
E00133634,88.4,11.6
E00133635,83.7,16.3
E00133652,92.9,7.1
E00133653,97.1,2.9
E00133654,93.8,6.2
E00133655,94.6,5.4
E00133656,93.6,6.4
E00133661,97.5,2.5
E00133662,97.5,2.5
E00133663,94.3,5.7
E00133664,95.8,4.2
E00133665,95.1,4.9
E00133666,95.9,4.1
E00133667,78.7,21.3
E00133669,84,16
E00133670,65.9,34.1
E00133671,91.5,8.5
E00133672,91.8,8.2
E00133673,63,37
E00133675,67.8,32.2
E00133676,85.2,14.8
E00133678,86.7,13.3
E00133680,92.1,7.9
E00133681,99,1
E00133734,92.4,7.6
E00133735,91.2,8.8
E00133736,95.1,4.9
E00133738,95.8,4.2
E00133739,95.7,4.3
E00133740,95,5
E00133741,95.8,4.2
E00133742,94.9,5.1
E00133743,96.3,3.7
E00133744,95.9,4.1
E00133745,95.8,4.2
E00133747,91,9
E00133748,96.8,3.2
E00133751,95.4,4.6
E00133752,97.5,2.5
E00133753,97.2,2.8
E00133754,92.5,7.5
E00133755,91.9,8.1
E00133756,94.2,5.8
E00133757,92.1,7.9
E00133786,94.4,5.6
E00133787,94.9,5.1
E00133788,97.5,2.5
E00133789,92.3,7.7
E00133790,95.6,4.4
E00133791,93.6,6.4
E00133792,93.6,6.4
E00133793,92.3,7.7
E00133801,94.8,5.2
E00133802,95.8,4.2
E00133803,97.5,2.5
E00133804,94.5,5.5
E00133805,97.3,2.7
E00133806,93.6,6.4
E00133807,91.2,8.8
E00133808,93.1,6.9
E00133809,93.8,6.2
E00133814,61.4,38.6
E00133815,75.5,24.5
E00133816,83.5,16.5
E00133817,82.7,17.3
E00133818,89.9,10.1
E00133819,85.6,14.4
E00133820,88.4,11.6
E00133821,91.2,8.8
E00133822,93.7,6.3
E00133823,73.3,26.7
E00133900,94.6,5.4
E00133901,94.4,5.6
E00133902,93.7,6.3
E00133903,93.4,6.6
E00133904,92.5,7.5
E00133905,94.9,5.1
E00133906,94.3,5.7
E00133911,95.3,4.7
E00133912,95.5,4.5
E00133916,95.8,4.2
E00133917,95.8,4.2
E00169399,70.5,29.5
E00169402,91.9,8.1
E00169403,92.1,7.9
E00169404,87,13
E00169406,87.3,12.7
E00169407,85.5,14.5
E00169408,90.2,9.8
E00169409,90.6,9.4
E00169410,87,13
E00169411,76.5,23.5
E00169412,92.3,7.7
E00169413,80.9,19.1
E00169414,86.6,13.4
E00169415,65.6,34.4
E00169417,88.9,11.1
E00169422,94.1,5.9
E00169423,94,6
E00172627,94.4,5.6
E00172628,88.8,11.2
E00185270,82.4,17.6
E00185280,78.2,21.8
E00185282,89.4,10.6
E00185305,87.5,12.5
E00185306,93.1,6.9
E00185308,88.4,11.6
E00185313,94.8,5.2
E00185333,90.2,9.8
E00185338,74.8,25.2
E00185364,84.4,15.6
E00185368,91.6,8.4
E00185374,91.8,8.2
E00185386,76.3,23.7
E00185398,80.4,19.6
E00185404,80.3,19.7
E00185410,90.2,9.8
E00185412,78.6,21.4
E00185437,85.9,14.1
E00185446,93.5,6.5
E00185453,92.2,7.8
E00185458,87,13
E00187388,79.7,20.3
E00187417,91.2,8.8
