geography_code,disability_3a-001,disability_3a-002
E00069551,7.2,92.8
E00069552,12.9,87.1
E00069553,18.3,81.7
E00069554,15.2,84.8
E00069556,6.5,93.5
E00069557,16.8,83.2
E00069558,20.1,79.9
E00069559,20.8,79.2
E00069565,5.6,94.4
E00069566,15.4,84.6
E00069567,18.4,81.6
E00069633,13.6,86.4
E00131493,18.8,81.2
E00133530,17.8,82.2
E00133532,13.4,86.6
E00133533,17.7,82.3
E00133536,19.7,80.3
E00133537,23,77
E00133553,20.6,79.4
E00133554,18.7,81.3
E00133558,8.4,91.6
E00133559,18.4,81.6
E00133560,14,86
E00133561,14.9,85.1
E00133562,20.2,79.8
E00133563,22.2,77.8
E00133564,22,78
E00133565,31.6,68.4
E00133566,15.3,84.7
E00133567,28,72
E00133568,30.8,69.2
E00133569,32.9,67.1
E00133570,25.2,74.8
E00133571,20.7,79.3
E00133572,22.3,77.7
E00133573,33,67
E00133575,28.3,71.7
E00133576,21.9,78.1
E00133578,22.8,77.2
E00133580,15.6,84.4
E00133581,22.7,77.3
E00133582,16,84
E00133583,15.3,84.7
E00133584,15.4,84.6
E00133585,22.5,77.5
E00133586,13.2,86.8
E00133587,20.8,79.2
E00133589,18.3,81.7
E00133590,35.2,64.8
E00133591,17.4,82.6
E00133592,10.8,89.2
E00133593,22.3,77.7
E00133594,17.3,82.7
E00133595,21.2,78.8
E00133596,13.8,86.2
E00133597,19.7,80.3
E00133621,15.8,84.2
E00133624,25.5,74.5
E00133626,19.9,80.1
E00133627,23.5,76.5
E00133628,22.1,77.9
E00133629,22.6,77.4
E00133630,27.8,72.2
E00133631,21.6,78.4
E00133632,22.1,77.9
E00133633,19.5,80.5
E00133634,29.9,70.1
E00133635,22.5,77.5
E00133652,19.6,80.4
E00133653,16.2,83.8
E00133654,17.9,82.1
E00133655,22.7,77.3
E00133656,20.3,79.7
E00133661,17.6,82.4
E00133662,20.4,79.6
E00133663,15.6,84.4
E00133664,16.1,83.9
E00133665,21.4,78.6
E00133666,21.8,78.2
E00133667,17.6,82.4
E00133669,14.4,85.6
E00133670,14.1,85.9
E00133671,25.8,74.2
E00133672,13.2,86.8
E00133673,19.9,80.1
E00133675,20.1,79.9
E00133676,16.8,83.2
E00133678,17.9,82.1
E00133680,17.4,82.6
E00133681,20.5,79.5
E00133734,13.9,86.1
E00133735,13.5,86.5
E00133736,16.5,83.5
E00133738,19.6,80.4
E00133739,12.6,87.4
E00133740,12.4,87.6
E00133741,22.4,77.6
E00133742,19.2,80.8
E00133743,17.1,82.9
E00133744,17.6,82.4
E00133745,21.4,78.6
E00133747,16.4,83.6
E00133748,18.4,81.6
E00133751,19.2,80.8
E00133752,14.6,85.4
E00133753,23.8,76.2
E00133754,12.2,87.8
E00133755,17.9,82.1
E00133756,21.3,78.7
E00133757,15.1,84.9
E00133786,14.6,85.4
E00133787,12.1,87.9
E00133788,21.5,78.5
E00133789,14.4,85.6
E00133790,13.8,86.2
E00133791,18.4,81.6
E00133792,18.7,81.3
E00133793,13,87
E00133801,12.4,87.6
E00133802,15.9,84.1
E00133803,15.8,84.2
E00133804,19.8,80.2
E00133805,18.3,81.7
E00133806,20.2,79.8
E00133807,14,86
E00133808,17.4,82.6
E00133809,25.7,74.3
E00133814,15.8,84.2
E00133815,22.7,77.3
E00133816,15.7,84.3
E00133817,23.5,76.5
E00133818,16.6,83.4
E00133819,16.1,83.9
E00133820,17.1,82.9
E00133821,19.5,80.5
E00133822,17.2,82.8
E00133823,14.2,85.8
E00133900,23.5,76.5
E00133901,14.1,85.9
E00133902,25.7,74.3
E00133903,15.3,84.7
E00133904,12.3,87.7
E00133905,13.8,86.2
E00133906,21.1,78.9
E00133911,16.6,83.4
E00133912,23.9,76.1
E00133916,15.6,84.4
E00133917,18.6,81.4
E00169399,12,88
E00169402,12.6,87.4
E00169403,28.8,71.2
E00169404,8.2,91.8
E00169406,15.7,84.3
E00169407,10.9,89.1
E00169408,12.1,87.9
E00169409,16.5,83.5
E00169410,12.3,87.7
E00169411,11,89
E00169412,16.6,83.4
E00169413,12.8,87.2
E00169414,33.1,66.9
E00169415,11.6,88.4
E00169417,19.3,80.7
E00169422,18.5,81.5
E00169423,19.4,80.6
E00172627,12.6,87.4
E00172628,30.9,69.1
E00185270,34.2,65.8
E00185280,14.2,85.8
E00185282,9.2,90.8
E00185305,7.8,92.2
E00185306,9.3,90.7
E00185308,6.3,93.7
E00185313,17.1,82.9
E00185333,8.9,91.1
E00185338,18,82
E00185364,14.1,85.9
E00185368,6.2,93.8
E00185374,15,85
E00185386,11.6,88.4
E00185398,12.3,87.7
E00185404,12.5,87.5
E00185410,9.5,90.5
E00185412,18.6,81.4
E00185437,15.3,84.7
E00185446,17.5,82.5
E00185453,13,87
E00185458,10.6,89.4
E00187388,6.3,93.7
E00187417,16.4,83.6
