geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00069551,75.5,12.1,12.4
E00069552,85.7,0.4,14
E00069553,79.2,1.4,19.4
E00069554,90.3,1.3,8.4
E00069556,81.3,6.5,12.1
E00069557,88.4,3.2,8.4
E00069558,82.5,1.1,16.4
E00069559,77.3,2.3,20.4
E00069565,93.4,3.6,3
E00069566,83.1,3.8,13.1
E00069567,81.3,3.1,15.6
E00069633,85,3.3,11.7
E00131493,76.7,0.6,22.7
E00133530,82.9,3.1,14
E00133532,82.4,4.8,12.8
E00133533,74.9,2.6,22.6
E00133536,78.9,1.3,19.7
E00133537,79,1,20
E00133553,80.8,5.1,14.1
E00133554,78.8,5.4,15.8
E00133558,85.1,4.3,10.5
E00133559,66.5,8.2,25.3
E00133560,83.5,2.2,14.4
E00133561,89.6,0.7,9.7
E00133562,80.6,0.4,19
E00133563,84.8,1.3,13.8
E00133564,78.2,2,19.8
E00133565,77.3,2.4,20.3
E00133566,82.5,3.5,14
E00133567,68,2.8,29.2
E00133568,56.8,6.5,36.7
E00133569,58.5,1.8,39.6
E00133570,57.1,5.3,37.7
E00133571,63.2,12.7,24.1
E00133572,64,3.2,32.8
E00133573,56.4,8.8,34.8
E00133575,76.1,5,18.9
E00133576,74,8.4,17.6
E00133578,71.1,1.5,27.4
E00133580,79,5.9,15.1
E00133581,84.9,2.2,12.9
E00133582,87.7,1.1,11.2
E00133583,79.4,1.5,19.1
E00133584,86.4,1.6,12
E00133585,78.4,2.5,19
E00133586,79.3,2.6,18
E00133587,74.7,1.2,24.1
E00133589,88.3,0.9,10.8
E00133590,59,8.3,32.6
E00133591,78.5,4.6,16.9
E00133592,80.4,4.7,14.9
E00133593,87.2,1.1,11.7
E00133594,81.8,2.4,15.8
E00133595,60.7,11.3,28
E00133596,81.8,4.6,13.5
E00133597,79.4,4.2,16.4
E00133621,70.8,12.2,17
E00133624,46.7,15.1,38.2
E00133626,44.1,19.5,36.4
E00133627,53.8,22.7,23.5
E00133628,58.2,11.8,30
E00133629,48.5,15.5,36.1
E00133630,53.2,15.7,31.1
E00133631,53,21.1,25.9
E00133632,55.4,7.3,37.4
E00133633,43,28.8,28.2
E00133634,51.3,13.7,35
E00133635,46.5,16.5,36.9
E00133652,79.7,2.7,17.6
E00133653,81.2,1.9,16.9
E00133654,84.3,2.7,13
E00133655,85.2,2.5,12.3
E00133656,80.7,1.5,17.8
E00133661,87.4,0.7,12
E00133662,81.9,0.5,17.6
E00133663,75.8,4.2,20
E00133664,87,0.6,12.4
E00133665,87,0.6,12.3
E00133666,74.1,1.8,24.1
E00133667,56.1,18.7,25.2
E00133669,62.2,13.6,24.1
E00133670,54.5,31.6,13.8
E00133671,74.5,5,20.5
E00133672,79.6,3,17.4
E00133673,49.6,31.5,18.9
E00133675,42.8,29.9,27.3
E00133676,62,13,24.9
E00133678,55.2,11.6,33.2
E00133680,82,2.7,15.3
E00133681,84.7,0,15.3
E00133734,84.2,3,12.9
E00133735,91.9,1.4,6.8
E00133736,84.8,1.7,13.5
E00133738,76.9,0.8,22.3
E00133739,94.4,1,4.7
E00133740,80.6,3.7,15.7
E00133741,74.3,0.3,25.3
E00133742,79,2.9,18.1
E00133743,87.4,0.5,12.1
E00133744,90.6,1.5,7.9
E00133745,72.2,1.3,26.5
E00133747,79.1,3,17.9
E00133748,80.3,1.9,17.8
E00133751,81.8,2.1,16.1
E00133752,76.6,0,23.4
E00133753,81.5,1.4,17.1
E00133754,90.7,1.9,7.5
E00133755,84.4,6.4,9.2
E00133756,73.6,2.4,24
E00133757,78.7,4.6,16.7
E00133786,76.7,3,20.3
E00133787,82.2,2.5,15.3
E00133788,75.8,0.6,23.6
E00133789,74.7,3.7,21.6
E00133790,79.1,3.2,17.6
E00133791,64.1,4,31.9
E00133792,78,2.8,19.2
E00133793,81.8,4.3,13.9
E00133801,84,2.3,13.8
E00133802,77.9,3.5,18.7
E00133803,87,1.4,11.6
E00133804,81.6,0.9,17.5
E00133805,81.9,0.9,17.2
E00133806,74.5,2.4,23.1
E00133807,81.5,6,12.5
E00133808,83.6,3.9,12.5
E00133809,67.1,4.9,28
E00133814,46.2,36.2,17.6
E00133815,54.3,19.9,25.9
E00133816,69.8,13.4,16.7
E00133817,72.2,13,14.8
E00133818,72.6,7.6,19.8
E00133819,77.2,9.5,13.3
E00133820,74.4,8.4,17.2
E00133821,64.7,7.5,27.8
E00133822,90.2,0.4,9.5
E00133823,54.9,26.5,18.6
E00133900,79.1,4,17
E00133901,85.9,1.6,12.5
E00133902,75.4,4.6,20.1
E00133903,88.3,2.1,9.6
E00133904,80.3,3.2,16.5
E00133905,90.6,2.7,6.7
E00133906,78.7,1.1,20.2
E00133911,85.3,2.2,12.5
E00133912,73.3,1.1,25.6
E00133916,80.1,1,19
E00133917,88.9,0.9,10.2
E00169399,59,28.7,12.3
E00169402,77.6,5.8,16.6
E00169403,65.8,3.7,30.5
E00169404,71.6,9.9,18.5
E00169406,68.6,12,19.4
E00169407,75.1,11,13.8
E00169408,82.8,5.6,11.5
E00169409,82.7,3.9,13.4
E00169410,82.6,5.6,11.8
E00169411,73.1,17.7,9.2
E00169412,68,5.9,26
E00169413,69.7,11,19.3
E00169414,54.5,12.8,32.8
E00169415,60.8,29,10.2
E00169417,71.8,10,18.2
E00169422,81.3,1.5,17.1
E00169423,68.7,1.8,29.5
E00172627,88.7,1.8,9.6
E00172628,62.4,6.2,31.4
E00185270,59.1,15.9,25
E00185280,59.5,22.2,18.4
E00185282,84.5,8.1,7.4
E00185305,81.3,8.6,10.2
E00185306,81.1,3.4,15.5
E00185308,86.3,6.9,6.9
E00185313,82.1,1.2,16.7
E00185333,75.2,8.4,16.4
E00185338,53.3,19.1,27.6
E00185364,71.3,10.5,18.2
E00185368,84.4,6.7,8.9
E00185374,78.9,2,19
E00185386,60.8,18.2,21
E00185398,71.3,17.6,11.1
E00185404,68.6,11.6,19.8
E00185410,85.1,8,6.9
E00185412,48.4,18.1,33.5
E00185437,66.6,10.4,23
E00185446,88.3,2.6,9.1
E00185453,74.7,4.1,21.2
E00185458,83.1,8.5,8.5
E00187388,84.1,11.2,4.7
E00187417,89.5,0.9,9.6
