geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00069551,98,1.6,0.3
E00069552,83.5,14.7,1.8
E00069553,79.6,17,3.5
E00069554,81,13.5,5.5
E00069556,95.3,4.7,0
E00069557,78,17.6,4.4
E00069558,89.9,8.6,1.4
E00069559,74.4,20.9,4.7
E00069565,92.4,7.6,0
E00069566,84,12.4,3.6
E00069567,83,10.6,6.4
E00069633,84.7,13.5,1.8
E00131493,77.7,17,5.4
E00133530,84,12.5,3.5
E00133532,86.4,13.6,0
E00133533,83.1,14.9,2.1
E00133536,79.7,15.1,5.2
E00133537,78.8,16.5,4.8
E00133553,80.3,15,4.7
E00133554,77.7,15.8,6.5
E00133558,88.9,9.5,1.6
E00133559,81.3,14.1,4.6
E00133560,84.7,11.4,3.9
E00133561,87.2,10.1,2.8
E00133562,76.6,16,7.4
E00133563,72.9,20.4,6.7
E00133564,77.4,15.5,7.1
E00133565,66.6,28,5.5
E00133566,84.4,10.4,5.2
E00133567,71.2,22.9,6
E00133568,68.6,15.4,16
E00133569,64.9,25.7,9.4
E00133570,70.9,17.8,11.3
E00133571,78.7,16.4,4.9
E00133572,73.5,18.9,7.6
E00133573,74.4,19.3,6.3
E00133575,76.6,15.3,8.1
E00133576,76.6,15.9,7.5
E00133578,74,19.6,6.4
E00133580,84.3,11.4,4.4
E00133581,81.4,14.6,4
E00133582,82.5,13.4,4.1
E00133583,84.5,10.2,5.3
E00133584,83.6,12,4.4
E00133585,78.3,17.3,4.5
E00133586,85.7,12.5,1.9
E00133587,70.6,22.4,7.1
E00133589,81.4,14.5,4.1
E00133590,69.4,19.4,11.1
E00133591,84.2,11.9,4
E00133592,86.5,11.8,1.7
E00133593,79.6,16.2,4.2
E00133594,76.8,19.6,3.6
E00133595,81.6,12.4,6
E00133596,87.5,8.6,3.9
E00133597,81.7,12.2,6.1
E00133621,85,11.3,3.7
E00133624,79.4,14.7,5.9
E00133626,76.1,17,6.9
E00133627,76.9,15.1,7.9
E00133628,81.1,13.9,5
E00133629,78.8,15.9,5.4
E00133630,66.3,22.3,11.3
E00133631,78.7,15.2,6
E00133632,81.4,11.9,6.8
E00133633,79.5,13,7.5
E00133634,67.1,22,10.8
E00133635,79.5,15.4,5.2
E00133652,78.7,15.7,5.6
E00133653,82.2,13.6,4.2
E00133654,78.1,18.8,3.1
E00133655,73.7,18.7,7.6
E00133656,78.7,15.8,5.4
E00133661,80.8,14.2,5
E00133662,80.9,14,5.1
E00133663,87.5,8.9,3.6
E00133664,82.1,14.9,3
E00133665,78.6,16.2,5.2
E00133666,79.1,13.6,7.3
E00133667,81.3,13.4,5.4
E00133669,84.3,11.5,4.2
E00133670,84.1,13.4,2.5
E00133671,65.3,20,14.7
E00133672,80.3,16.7,3
E00133673,76.6,16.8,6.6
E00133675,74.2,19.1,6.7
E00133676,82.6,13,4.3
E00133678,79.7,15.7,4.6
E00133680,83.7,12.3,4.1
E00133681,80.2,12.8,6.9
E00133734,87.1,10.9,2
E00133735,81.8,14.2,4.1
E00133736,85.7,11.1,3.2
E00133738,82.3,13,4.7
E00133739,87.1,10.6,2.3
E00133740,83.4,11.2,5.4
E00133741,73,21.1,5.9
E00133742,81.4,13.1,5.5
E00133743,83,12.6,4.4
E00133744,80.1,16.1,3.7
E00133745,75.6,17.9,6.4
E00133747,78.5,16.3,5.2
E00133748,79.6,15,5.4
E00133751,79.9,14.8,5.3
E00133752,82.4,11.9,5.7
E00133753,77.2,16.7,6
E00133754,91.1,7,1.9
E00133755,85.5,11,3.5
E00133756,78.5,16.4,5.2
E00133757,82.8,12.9,4.3
E00133786,86.8,9.1,4.2
E00133787,86.3,9.5,4.2
E00133788,80.2,11.1,8.6
E00133789,83.5,11.7,4.8
E00133790,83.5,12.9,3.5
E00133791,78.7,13.7,7.7
E00133792,84.1,10,6
E00133793,83.9,12.4,3.7
E00133801,84.7,11.1,4.1
E00133802,86.3,11,2.7
E00133803,85.9,12,2.1
E00133804,75.9,14.8,9.3
E00133805,82.6,10.8,6.6
E00133806,78.7,15.5,5.9
E00133807,87.4,9.1,3.4
E00133808,84.5,11.3,4.2
E00133809,74.8,14.2,11.1
E00133814,79.9,13.7,6.5
E00133815,81,16.8,2.2
E00133816,83.6,12.8,3.6
E00133817,74.5,17.8,7.8
E00133818,83,12.2,4.9
E00133819,83.3,14.2,2.4
E00133820,81.3,12.3,6.3
E00133821,84.4,12.7,2.9
E00133822,85.3,9.8,4.9
E00133823,86.2,8.5,5.4
E00133900,78,15.5,6.5
E00133901,85.6,11.8,2.7
E00133902,75,18.3,6.7
E00133903,87.1,10.5,2.4
E00133904,91,5.8,3.2
E00133905,84.2,11.7,4
E00133906,72.8,21.9,5.3
E00133911,83.7,11.6,4.7
E00133912,74.5,16.9,8.7
