areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00056849,54.4,45.6,0
E00056892,79,21,0
E00056897,88,12,0
E00056993,93.8,6.2,0
E00056994,94.3,5.7,0
E00056995,76.3,23.7,0
E00056997,87.2,12.8,0
E00056998,55.7,44.3,0
E00056999,98.3,1.7,0
E00057001,91.2,8.8,0
E00057002,92.4,7.6,0
E00057003,97.6,2.4,0
E00057004,85.6,14.4,0
E00057005,37,63,0
E00057006,100,0,0
E00057007,100,0,0
E00057008,100,0,0
E00057009,63.9,36.1,0
E00057010,100,0,0
E00057011,89.3,10.7,0
E00057012,87.3,12.7,0
E00057013,82.1,17.9,0
E00057014,67.2,32.8,0
E00057015,82.9,16.5,0.6
E00057016,92.3,7.7,0
E00057017,69.7,30.3,0
E00057018,93.8,6.2,0
E00057019,82,18,0
E00057020,84,15.3,0.7
E00057021,95.9,4.1,0
E00057022,91.2,8.8,0
E00057023,85,15,0
E00057024,78.3,21.7,0
E00057025,92.6,7.4,0
E00057026,95,4.3,0.7
E00057027,61,39,0
E00057028,93.4,5.8,0.7
E00057029,75,25,0
E00057031,91.9,8.1,0
E00057032,91.7,8.3,0
E00057034,60.7,39.3,0
E00057035,97.6,2.4,0
E00057036,83.8,16.2,0
E00057037,54.2,45.8,0
E00057038,87.7,12.3,0
E00057039,57.1,42.9,0
E00057040,100,0,0
E00057041,99.1,0.9,0
E00057043,74.8,25.2,0
E00057044,99.1,0.9,0
E00057046,95.8,4.2,0
E00057047,86.2,13.8,0
E00057124,21.1,78.9,0
E00057138,32.7,67.3,0
E00057140,48,52,0
E00057141,25.9,74.1,0
E00057169,1.2,98.8,0
E00057177,12.6,87.4,0
E00057178,96.6,3.4,0
E00057254,83.5,16.5,0
E00057255,88,12,0
E00057256,82.5,17.5,0
E00057257,52.4,47.6,0
E00057258,86.6,13.4,0
E00057259,78.9,21.1,0
E00057261,87.9,12.1,0
E00057262,96.2,3.8,0
E00057264,67.7,32.3,0
E00057265,79.1,20.9,0
E00057266,77.4,21.8,0.8
E00057267,84.9,14.5,0.7
E00057268,81,19,0
E00057269,86.1,13.9,0
E00057270,93.1,6.9,0
E00057271,85.7,14.3,0
E00057272,93.5,6.5,0
E00057273,66.1,33.9,0
E00057274,45,55,0
E00057275,43.4,56.6,0
E00057276,93.8,6.2,0
E00057277,51.4,48.6,0
E00057278,83.6,16.4,0
E00057280,42.4,57.6,0
E00057281,73.2,26.8,0
E00057282,85,15,0
E00057283,82.6,17.4,0
E00057284,71.3,27.8,0.9
E00057285,69.9,30.1,0
E00057286,100,0,0
E00057287,76.9,23.1,0
E00057288,97,3,0
E00057289,96.6,3.4,0
E00057290,50,50,0
E00057291,80.2,19.8,0
E00057292,56.2,43.8,0
E00057293,81.3,18.7,0
E00057294,76.9,23.1,0
E00057295,10,90,0
E00057296,50.3,49.7,0
E00057297,81.5,18.5,0
E00057298,81.5,18.5,0
E00057300,1.3,98.7,0
E00057303,81.4,18.6,0
E00057304,79.5,20.5,0
E00057305,65,35,0
E00057307,89.3,10.7,0
E00057309,54.7,45.3,0
E00057310,76.5,23.5,0
E00057311,8.1,91.9,0
E00057312,2.9,97.1,0
E00057313,2.6,97.4,0
E00057322,92.2,7.8,0
E00057323,65.1,34.9,0
E00057325,19.6,80.4,0
E00057326,70.2,29.8,0
E00057327,85,15,0
E00057328,36.7,63.3,0
E00057329,73,27,0
E00057330,61.4,38.6,0
E00057331,85.6,14.4,0
E00057332,51.2,48.8,0
E00057333,89.4,10.6,0
E00057776,96.3,3.7,0
E00057777,52.7,47.3,0
E00057778,88.7,11.3,0
E00057779,89.9,10.1,0
E00057780,71.6,28.4,0
E00057781,77.5,22.5,0
E00057782,98.3,0.8,0.8
E00057783,71.3,28.7,0
E00057784,77.3,22.7,0
E00057785,99.2,0.8,0
E00057786,92,8,0
E00057787,61.2,38.8,0
E00057788,73.5,26.5,0
E00057789,47.6,52.4,0
E00057790,75.3,24.7,0
E00057791,81.6,18.4,0
E00057792,100,0,0
E00057793,62.3,37.7,0
E00057794,60.6,39.4,0
E00057795,97.8,2.2,0
E00057796,98.2,1.8,0
E00057797,89.3,10.7,0
E00057798,87.7,12.3,0
E00057799,100,0,0
E00057800,70.3,29.7,0
E00057801,80.5,19.5,0
E00057802,86,14,0
E00057803,93.6,6.4,0
E00057804,93.9,6.1,0
E00057805,93.6,5.5,0.9
E00057806,79.5,20.5,0
E00057807,15,85,0
E00057808,88,12,0
E00057809,69.1,30.9,0
E00057810,94,6,0
E00057811,70.4,29.6,0
E00057812,98.2,1.8,0
E00057813,95.9,4.1,0
E00057814,100,0,0
E00057815,99.3,0.7,0
E00057816,97.4,2.6,0
E00057817,64,36,0
E00057818,43.2,56.8,0
E00057819,94.6,5.4,0
E00057820,88.2,11.8,0
E00057821,59.7,40.3,0
E00057822,100,0,0
E00057823,77.9,22.1,0
E00057824,88.8,11.2,0
E00057826,76.4,23.6,0
E00057827,42.1,57.9,0
E00057829,60.2,39.8,0
E00057830,75.3,23.7,1.1
E00057831,78,21.2,0.8
E00057906,100,0,0
E00057907,95.7,4.3,0
E00057908,100,0,0
E00057909,99.3,0,0.7
E00057921,97.3,2.7,0
E00057922,79.6,20.4,0
E00057923,94.1,5.9,0
E00057924,76.4,23.6,0
E00057925,99.1,0.9,0
E00057926,90,10,0
E00057927,93,7,0
E00057928,75.2,24.8,0
E00057929,99.3,0.7,0
E00057932,100,0,0
E00057933,73.1,26.9,0
E00057934,82.9,17.1,0
E00058540,99,1,0
E00058543,92.1,7.1,0.8
E00058546,39,61,0
E00058547,100,0,0
E00058549,100,0,0
E00058552,83.5,16.5,0
E00058554,94,6,0
E00058555,82.5,17.5,0
E00058556,100,0,0
E00058557,93.4,6.6,0
E00058558,100,0,0
E00058559,100,0,0
E00058563,77.5,22.5,0
E00058564,100,0,0
E00058565,72,28,0
E00058566,87.2,12.8,0
E00058567,97.1,2.9,0
E00058568,93.7,6.3,0
E00058574,92.7,7.3,0
E00058576,70.3,29.7,0
E00058577,94.9,5.1,0
E00058578,98.1,1.9,0
E00058579,90.4,9.6,0
E00058581,69.1,30.9,0
E00058583,22.4,77.6,0
E00058585,96,4,0
E00058586,83.8,16.2,0
E00058587,94,6,0
E00058588,98.4,1.6,0
E00058594,100,0,0
E00058595,98.2,1.8,0
E00058596,84.9,15.1,0
E00058598,98.1,1.9,0
E00058599,98.2,1.8,0
E00058600,88.1,11.9,0
E00058623,90.8,9.2,0
E00058646,100,0,0
E00165692,96.4,3.6,0
E00165693,90.3,9,0.7
E00169786,0.7,99.3,0
E00169788,0,100,0
E00169789,0,100,0
E00169792,10.1,89.9,0
E00169794,0,100,0
E00169796,1.8,98.2,0
E00169797,2.2,97.8,0
E00169800,0.9,99.1,0
E00169802,0.9,99.1,0
E00169803,0,100,0
E00169805,1.6,98.4,0
E00169806,52.1,47.9,0
E00169810,1.6,98.4,0
E00169811,0.5,99.5,0
E00169813,0,100,0
E00169817,0,100,0
E00170037,0,100,0
E00170040,0,100,0
E00170041,100,0,0
E00170043,67.2,32.8,0
E00170044,48.2,51.8,0
E00170051,0,100,0
E00170052,0,100,0
E00170055,37.3,62.7,0
E00170057,0,100,0
E00170259,76.6,23.4,0
E00170262,2.4,97.6,0
E00170264,0,100,0
E00170265,0.5,96.9,2.6
E00170267,0,100,0
E00170268,1.1,98.9,0
E00170271,2.6,97.4,0
E00170276,1.1,98.9,0
E00170327,40.5,59.5,0
E00170329,0,100,0
E00170446,80.5,19.5,0
E00170447,90.1,9.9,0
E00170452,96.8,3.2,0
E00170453,87.7,12.3,0
E00170455,89.2,10.8,0
E00170457,69.6,30.4,0
E00170459,77.5,21.7,0.8
E00170461,60.2,39.8,0
E00170465,99.3,0.7,0
E00170466,74.5,25.5,0
E00170596,87.8,12.2,0
E00170609,2,98,0
E00170610,0,100,0
E00170612,0,100,0
E00170617,0,100,0
E00170620,0,100,0
E00170890,70,30,0
E00187027,0,100,0
E00187028,0,98.7,1.3
E00187029,0.8,97.2,2
E00187033,0.8,99.2,0
E00187034,1.6,98.4,0
E00187042,70,28.9,1.1
E00187043,0,100,0
E00187046,85.5,14.5,0
E00187052,0,100,0
E00187053,2,98,0
E00187054,1,97.9,1
E00187055,0,100,0
E00187058,0,100,0
E00187061,70.9,29.1,0
E00187071,0,100,0
E00187072,0.7,99.3,0
E00187074,1.2,98.8,0
E00187079,27.9,72.1,0
E00187081,73.1,26.9,0
E00187085,1.5,98.5,0
E00187088,0.9,99.1,0
E00187094,65.3,34.7,0
E00187095,52.4,47.6,0
E00187097,1.4,98.6,0
E00187098,1,99,0
E00187099,0,100,0
E00187104,0.9,99.1,0
E00187110,1.6,98.4,0
E00187111,0.9,99.1,0
E00187118,0.5,99.5,0
E00187122,1.1,98.9,0
E00187126,1.4,98.6,0
E00187128,4,96,0
E00187132,75.3,24.7,0
E00187139,0.6,99.4,0
E00187140,69.3,30.7,0
E00187142,99.3,0.7,0
E00187143,26.8,73.2,0
E00187146,1,99,0
E00187149,55,45,0
E00187153,0.7,99.3,0
