areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00056849,72.4,11.4,16.2
E00056892,83.9,9.4,6.6
E00056897,81.5,13.7,4.8
E00056993,83.6,12.1,4.3
E00056994,76.1,19.3,4.6
E00056995,85,10.9,4.1
E00056997,83.2,10.3,6.6
E00056998,80,13.7,6.3
E00056999,86.6,9.4,4
E00057001,82.9,12.9,4.1
E00057002,82.6,12.4,5
E00057003,86.9,10.3,2.7
E00057004,73.1,18.1,8.8
E00057005,67.3,22.1,10.6
E00057006,83.5,11.2,5.4
E00057007,81.7,14,4.3
E00057008,86,10,4
E00057009,83.4,10.6,6.1
E00057010,77.7,17.2,5.2
E00057011,84.1,11.5,4.4
E00057012,83.4,12.2,4.4
E00057013,81,9.9,9.2
E00057014,77.5,13.8,8.7
E00057015,83.6,11.1,5.3
E00057016,85.4,11.7,2.9
E00057017,81,12.5,6.5
E00057018,85.2,10.7,4.1
E00057019,83.7,12.8,3.5
E00057020,81.1,10.8,8.1
E00057021,81.1,11.4,7.4
E00057022,85.6,9.6,4.8
E00057023,87.2,8.5,4.3
E00057024,72.5,18.5,9
E00057025,80.3,14.5,5.2
E00057026,82.3,11.2,6.5
E00057027,87.2,9.3,3.5
E00057028,84.5,11.7,3.8
E00057029,83.6,11.8,4.6
E00057031,81.1,11.2,7.8
E00057032,74.8,17.3,7.9
E00057034,79.8,14.3,5.9
E00057035,84,11.4,4.6
E00057036,82.1,11.2,6.7
E00057037,76,15.2,8.8
E00057038,80.5,14.3,5.2
E00057039,67.3,21.2,11.5
E00057040,83.6,11.3,5.1
E00057041,84.9,11.1,4.1
E00057043,72.3,18.3,9.4
E00057044,83,11.2,5.8
E00057046,83,13,4
E00057047,82,13.4,4.6
E00057124,81.2,12.8,6
E00057138,64.1,15.8,20.1
E00057140,79.6,15.2,5.2
E00057141,85,10.7,4.3
E00057169,78,14.7,7.3
E00057177,81.4,11.8,6.8
E00057178,79,15.3,5.7
E00057254,78.6,14,7.4
E00057255,79,16.1,4.9
E00057256,85.5,10,4.4
E00057257,79.8,10.5,9.7
E00057258,85.5,10.2,4.3
E00057259,85.1,7.7,7.2
E00057261,78.4,14,7.7
E00057262,79.5,16.1,4.5
E00057264,82.9,9.5,7.7
E00057265,81.5,11.5,7
E00057266,83,13.5,3.5
E00057267,81.6,10.1,8.3
E00057268,77.5,17.7,4.8
E00057269,90,5.5,4.5
E00057270,80.9,14.8,4.3
E00057271,84.4,12.5,3.1
E00057272,77.8,14.4,7.7
E00057273,84.4,11,4.6
E00057274,76.2,16.7,7.1
E00057275,86.3,9.2,4.6
E00057276,81.7,12.2,6.1
E00057277,78,12.2,9.8
E00057278,71.2,22,6.8
E00057280,87.9,7.5,4.6
E00057281,80.4,11.2,8.4
E00057282,83.3,11.8,4.9
E00057283,85.8,10.9,3.3
E00057284,85.9,9.5,4.6
E00057285,73,18.3,8.6
E00057286,85,15,0
