areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00056849,5.3,8.3,76.7,9.8
E00056892,9.8,20.5,58,11.6
E00056897,11.8,23.5,14.3,50.4
E00056993,27.5,29.8,6.1,36.6
E00056994,46.8,26.6,5.6,21
E00056995,11.7,22.7,48.4,17.2
E00056997,7.7,5.6,45.8,40.8
E00056998,9.5,8.5,34,48
E00056999,24.6,42.6,0.8,32
E00057001,23.5,30.2,4.7,41.6
E00057002,43.1,29.4,1,26.5
E00057003,40,38.4,4,17.6
E00057004,41.8,38.5,3.3,16.5
E00057005,3.4,8.4,77.3,10.9
E00057006,51.3,36.3,0,12.4
E00057007,50,35.2,0.8,13.9
E00057008,46.5,46.5,1,6.1
E00057009,15.5,11,58.7,14.8
E00057010,55,31,0,14
E00057011,38.7,37.1,8.1,16.1
E00057012,7.9,7.3,77.4,7.3
E00057013,5.4,11.6,33,50
E00057014,15.5,14.7,38,31.8
E00057015,3,5.9,10.7,80.5
E00057016,15.4,17.5,6.3,60.8
E00057017,30.3,24.6,9,36.1
E00057018,16.4,19.1,5.5,59.1
E00057019,37.4,22.3,8.6,31.7
E00057020,6.2,4.8,21.9,67.1
E00057021,27.9,27.9,0.8,43.4
E00057022,20.9,21.7,3.1,54.3
E00057023,12.3,18,8.2,61.5
E00057024,18.9,21.7,43.4,16.1
E00057025,33.1,24.8,3.3,38.8
E00057026,41.4,45.7,0,12.9
E00057027,17.9,13,6.8,62.3
E00057028,25,19.9,7.4,47.8
E00057029,7.7,11.3,14.1,66.9
E00057031,35,30.9,2.4,31.7
E00057032,9.7,17.2,63.4,9.7
E00057034,24.5,24.1,27.3,24.1
E00057035,32.5,21.4,7.1,38.9
E00057036,17.5,29.2,16.1,37.2
E00057037,15.3,12.5,58.3,13.9
E00057038,12,20.3,54.9,12.8
E00057039,20.7,16.4,50.7,12.1
E00057040,33.3,35.1,1.8,29.7
E00057041,33.3,42.3,0.9,23.4
E00057043,15,14.2,58.3,12.6
E00057044,44.1,35.6,1.7,18.6
E00057046,43.3,30.8,1.7,24.2
E00057047,20.2,29.5,7,43.4
E00057124,11,4.1,81.4,3.4
E00057138,1.9,0.5,95.6,1.9
E00057140,4.8,5.5,89,0.7
E00057141,8,1.4,84.8,5.8
E00057169,0,0.6,96.3,3.1
E00057177,4.1,0,90.5,5.3
E00057178,24,26.7,16.4,32.9
E00057254,9.1,14.5,43,33.3
E00057255,17.6,10.8,25,46.6
E00057256,5.4,2.7,27,64.9
E00057257,6.5,8.4,72.9,12.1
E00057258,17.7,18.6,6.2,57.5
E00057259,8.2,13.7,60.3,17.8
E00057261,23.4,15.9,3.7,57
E00057262,52.2,23.3,1.3,23.3
E00057264,18,9.8,16.4,55.7
E00057265,27,22.7,14.1,36.2
E00057266,20,14.1,24.4,41.5
E00057267,23.7,15.8,5.9,54.6
E00057268,18.2,18.2,31.8,31.8
E00057269,8.1,14.4,66.7,10.8
E00057270,16,20.6,49.6,13.7
E00057271,9.1,12.1,37.4,41.4
E00057272,8.7,21.4,52.4,17.5
E00057273,16.5,17.4,29.8,36.4
E00057274,10.9,15.2,43,30.9
E00057275,6.1,11.1,73.7,9.1
E00057276,23.1,20.3,9.8,46.9
E00057277,11.1,10.2,22.2,56.5
E00057278,13,24.3,19.1,43.5
E00057280,4.3,16.1,12.9,66.7
E00057281,18.1,20.5,28.3,33.1
E00057282,11.5,9.7,4.4,74.3
E00057283,15.1,8.6,24.7,51.6
E00057284,15,23.4,24.3,37.4
E00057285,7.5,12.9,7,72.6
E00057286,39.1,46,4.6,10.3
E00057287,19.5,14.6,10.6,55.3
E00057288,39.4,43.3,1,16.3
E00057289,35.3,34.5,10.9,19.3
E00057290,9.6,17.6,27.2,45.6
E00057291,13.4,8,36.6,42
E00057292,9.9,13.2,15.7,61.2
E00057293,8.1,11.3,19.4,61.3
E00057294,20.5,21.6,10.2,47.7
E00057295,2,1.4,48.6,48
E00057296,11.8,5.2,20.9,62.1
E00057297,19.7,19.7,6.1,54.5
E00057298,12.5,15,15.8,56.7
E00057300,0,0.4,97.8,1.8
E00057303,10.5,34.7,24.7,30.1
E00057304,12.2,20.9,45.2,21.7
E00057305,4.9,12.6,70.9,11.7
E00057307,22.5,19.7,45.1,12.7
E00057309,11.1,7.8,50,31.1
E00057310,11,8.8,58.8,21.3
E00057311,5.4,2.7,77,14.9
E00057312,8.8,1.5,82.5,7.3
E00057313,2.6,1,92.8,3.6
E00057322,9.4,6.3,36.7,47.7
E00057323,7.4,4.8,20.7,67
E00057325,6.3,12,73.9,7.7
E00057326,0.8,15.6,39.3,44.3
E00057327,6.2,4.1,28.9,60.8
E00057328,8.8,12.2,44.9,34
E00057329,3.7,2.5,14.1,79.8
E00057330,9.1,11.4,70.5,9.1
E00057331,13.5,26,46.2,14.4
E00057332,4.1,4.1,83.6,8.2
E00057333,12.8,9.4,27.5,50.3
E00057776,25.6,25.6,40.6,8.3
E00057777,17.2,9.4,61.7,11.7
E00057778,16.7,29.2,43.3,10.8
E00057779,7.5,12.5,71.7,8.3
E00057780,7.5,18.7,66.4,7.5
E00057781,7.8,13,63.5,15.7
E00057782,10.2,12.7,69.5,7.6
E00057783,5.9,9.6,75,9.6
E00057784,8.6,12.5,70.3,8.6
E00057785,24.1,26.3,38.3,11.3
E00057786,32,40,21.6,6.4
E00057787,7.2,13.8,30.9,48
E00057788,7.2,4.2,66.3,22.3
E00057789,12.9,4.8,66,16.3
E00057790,13.5,30.3,2.2,53.9
E00057791,11.9,25.9,51.7,10.5
E00057792,33.6,49.6,0.8,16
E00057793,19.8,17.4,43.8,19
E00057794,13,17.6,59.5,9.9
E00057795,40.9,43.8,2.2,13.1
E00057796,29.5,27.7,3.6,39.3
E00057797,36,22.8,23.5,17.6
