areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00056849,83.9,5.8,2.2,8
E00056892,80.7,5.5,3.7,10.1
E00056897,73.5,6,4.3,16.2
E00056993,68.2,19.4,3.1,9.3
E00056994,86.4,8,3.2,2.4
E00056995,74.4,6.2,4.7,14.7
E00056997,68.8,9.9,5.7,15.6
E00056998,52.2,24.9,3,19.9
E00056999,85.1,5.8,2.5,6.6
E00057001,79.2,8.1,2,10.7
E00057002,90.4,3.8,2.9,2.9
E00057003,80,11.2,1.6,7.2
E00057004,91.1,4.4,0,4.4
E00057005,85.7,2.5,3.4,8.4
E00057006,92,0,4.5,3.6
E00057007,92.7,4,1.6,1.6
E00057008,88.9,4,2,5.1
E00057009,76.3,5.8,4.5,13.5
E00057010,89.3,3.9,1.9,4.9
E00057011,89.9,3.7,1.6,4.8
E00057012,78.2,4.2,8.5,9.1
E00057013,56.3,6.3,7.1,30.4
E00057014,52.4,28.6,2.4,16.7
E00057015,54.4,6.5,6.5,32.5
E00057016,69,7.7,4.2,19
E00057017,61.6,22.4,1.6,14.4
E00057018,80,6.1,2.6,11.3
E00057019,75,9.3,3.6,12.1
E00057020,61.7,12.1,5.4,20.8
E00057021,81.8,6.6,0.8,10.7
E00057022,79.4,8.4,1.5,10.7
E00057023,58.3,17.5,7.5,16.7
E00057024,89.7,4.8,0.7,4.8
E00057025,84.2,5.8,1.7,8.3
E00057026,87.9,6.4,0.7,5
E00057027,50,23.2,2.4,24.4
E00057028,66.4,11.7,2.2,19.7
E00057029,44.3,17.9,11.4,26.4
E00057031,86.1,7.4,1.6,4.9
E00057032,80.1,4.8,7.5,7.5
E00057034,85.4,5,1.8,7.8
E00057035,69.8,14.3,5.6,10.3
E00057036,69.3,15.3,2.9,12.4
E00057037,77.8,2.8,3.5,16
E00057038,80.9,5.9,4.4,8.8
E00057039,85.1,0.7,4.3,9.9
E00057040,82.1,10.7,2.7,4.5
E00057041,75.2,13.8,2.8,8.3
E00057043,86.6,0,5.5,7.9
E00057044,88.9,4.3,2.6,4.3
E00057046,86.4,5.1,2.5,5.9
E00057047,76.2,7.7,1.5,14.6
E00057124,58.5,14.3,8.2,19
E00057138,62.4,7.3,2.9,27.3
E00057140,59.9,4.8,13.6,21.8
E00057141,52.5,8.6,13.7,25.2
E00057169,53.7,2.4,9.8,34.1
E00057177,54.1,7.6,9.4,28.8
E00057178,75.5,6.1,4.1,14.3
E00057254,81.5,2.5,7.4,8.6
E00057255,71,8.5,6.3,14.2
E00057256,65.2,3.6,2.7,28.6
E00057257,70.5,7.6,6.7,15.2
E00057258,69,6.2,2.7,22.1
E00057259,72.6,5.5,12.3,9.6
E00057261,72.9,2.8,5.6,18.7
E00057262,92.5,1.9,1.9,3.8
E00057264,51.2,22.3,4.1,22.3
E00057265,85.9,3.1,1.2,9.8
E00057266,55.3,21.2,7.6,15.9
E00057267,79.9,2.6,3.9,13.6
E00057268,85.7,2.4,4.8,7.1
E00057269,59.1,20.9,10,10
E00057270,63.9,11.3,9,15.8
E00057271,80,7,2,11
