areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00056849,26.2,29.2,33.8,10.8,0
E00056892,38.9,31,22.1,8,0
E00056897,28.4,49.1,14.7,6,1.7
E00056993,41.1,41.1,13.2,4.7,0
E00056994,38.2,43.9,14.6,3.3,0
E00056995,47.7,29.7,13.3,9.4,0
E00056997,33.3,36.2,20.6,9.2,0.7
E00056998,16.9,36.8,32.3,12.9,1
E00056999,52.5,36.1,9.8,1.6,0
E00057001,45.6,32.9,17.4,4,0
E00057002,36.9,43.7,19.4,0,0
E00057003,50,37.3,11.1,1.6,0
E00057004,51.1,32.2,14.4,2.2,0
E00057005,23.5,34.5,29.4,12.6,0
E00057006,48.2,34.8,13.4,3.6,0
E00057007,52,34.4,11.2,2.4,0
E00057008,56.1,36.7,7.1,0,0
E00057009,31.8,39,21.4,7.8,0
E00057010,42.4,37.4,15.2,5.1,0
E00057011,49.2,31.4,17.8,1.6,0
E00057012,35.8,37,18.2,7.3,1.8
E00057013,25,40.2,26.8,7.1,0.9
E00057014,21.9,39.1,24.2,14.8,0
E00057015,20.7,45,23.7,10.1,0.6
E00057016,41.8,35.5,19.1,2.8,0.7
E00057017,39.3,41,17.2,1.6,0.8
E00057018,45.5,29.5,19.6,4.5,0.9
E00057019,40.3,36,19.4,3.6,0.7
E00057020,21.8,40.1,24.5,12.2,1.4
E00057021,38.3,41.7,11.7,7.5,0.8
E00057022,35.9,34.4,19.5,10.2,0
E00057023,34.7,41.3,19,5,0
E00057024,29.7,40,24.8,5.5,0
E00057025,49.2,30,19.2,1.7,0
E00057026,42.1,42.1,13.6,2.1,0
E00057027,33.1,39.2,17.5,9,1.2
E00057028,41.6,38,13.9,6.6,0
E00057029,23.7,41,20.1,13.7,1.4
E00057031,36.6,35.8,22.8,2.4,2.4
E00057032,25.5,35.9,28.3,9,1.4
E00057034,42.9,34.2,17.8,5,0
E00057035,44.5,31.3,17.2,6.3,0.8
E00057036,41.6,36.5,16.1,5.8,0
E00057037,34.3,28,29.4,7,1.4
E00057038,41.4,30.1,20.3,8.3,0
E00057039,24.3,38.6,21.4,15,0.7
E00057040,50.5,31.2,12.8,5.5,0
E00057041,42.3,39.6,18,0,0
E00057043,26.8,36.2,21.3,14.2,1.6
E00057044,49.1,36.2,13.8,0.9,0
E00057046,40.2,39.3,17.9,2.6,0
E00057047,33.8,38.5,24.6,3.1,0
E00057124,26.4,31.1,31.1,10.8,0.7
E00057138,34.8,31.9,27,6.4,0
E00057140,24.2,38.3,28.9,6,2.7
E00057141,25,42.9,22.9,7.9,1.4
E00057169,25.5,37,27.3,9.7,0.6
E00057177,29.6,32,29,8.9,0.6
E00057178,33.3,42.2,18.4,5.4,0.7
E00057254,30.9,32.7,22.4,13.3,0.6
E00057255,31.8,40.9,18.2,9.1,0
E00057256,24.1,39.3,21.4,8.9,6.3
E00057257,22.4,39.3,25.2,13.1,0
E00057258,38.1,38.1,19.5,4.4,0
E00057259,34.2,37,19.2,9.6,0
E00057261,35.5,39.3,12.1,11.2,1.9
E00057262,40.9,34.6,20.8,3.8,0
E00057264,20.5,38.5,28.7,9.8,2.5
E00057265,39.9,38.7,17.2,4.3,0
E00057266,22.1,48.1,20.6,8.4,0.8
E00057267,36.2,33.6,23,5.9,1.3
E00057268,30.6,44.7,20,4.7,0
E00057269,42.6,41.7,11.1,3.7,0.9
E00057270,32.6,40.9,21.2,5.3,0
E00057271,37.4,34.3,22.2,4,2
E00057272,28.2,35.5,29,7.3,0
E00057273,35.8,35,17.5,10.8,0.8
E00057274,43.7,29.3,21,5.4,0.6
E00057275,28,42,22,7,1
E00057276,43.1,30.6,18.1,8.3,0
E00057277,19.4,41.7,29.6,9.3,0
E00057278,29.9,39.3,18.8,11.1,0.9
E00057280,42.4,31.5,18.5,4.3,3.3
E00057281,31,36.5,20.6,10.3,1.6
E00057282,38.6,28.1,26.3,7,0
E00057283,30.5,32.6,28.4,4.2,4.2
E00057284,39.3,29,22.4,9.3,0
E00057285,22.5,39,27.8,8.6,2.1
E00057286,54.7,31.4,14,0,0
E00057287,23.6,46.3,12.2,17.1,0.8
E00057288,53,28,18,1,0
E00057289,47.9,34.2,14.5,2.6,0.9
E00057290,16.3,38.5,29.6,14.1,1.5
E00057291,17.2,44,20.7,17.2,0.9
E00057292,24,42.1,28.9,5,0
E00057293,29.3,45.5,15.4,9.8,0
E00057294,38.2,36,15.7,5.6,4.5
E00057295,34.2,34.9,24.2,4.7,2
E00057296,22.9,41.2,16.3,17,2.6
E00057297,22.1,50,17.6,7.4,2.9
E00057298,28.5,43.1,22,5.7,0.8
E00057300,23.2,30.8,28.1,16.5,1.3
E00057303,52.3,32,12,3.3,0.4
E00057304,34.2,37.7,18.4,9.6,0
E00057305,17.5,48.5,17.5,16.5,0
E00057307,39.2,37.8,18.9,1.4,2.7
E00057309,16.8,35.2,35.8,10.1,2.2
E00057310,25.7,39.7,26.5,6.6,1.5
E00057311,20.3,23,33.8,23,0
E00057312,27,35.8,25.5,11.7,0
E00057313,23.3,51.8,18.7,4.7,1.6
E00057322,24.8,38,24.8,10.9,1.6
E00057323,26.6,44.8,19.8,7.3,1.6
E00057325,21.7,39.9,27.5,10.9,0
E00057326,43.2,34.4,15.2,7.2,0
E00057327,24.7,48.5,21.6,4.1,1
E00057328,30.8,34.9,23.3,9.6,1.4
E00057329,19.6,36.2,28.2,15.3,0.6
E00057330,24.1,42.9,20.3,12.8,0
E00057331,28.8,30.8,28.8,10.6,1
E00057332,31.4,29.8,25.6,12.4,0.8
E00057333,29.8,38.4,21.9,8.6,1.3
E00057776,29.3,39.1,19.5,12,0
E00057777,24,36.4,27.9,10.1,1.6
E00057778,28.1,45.5,17.4,9.1,0
E00057779,28.3,34.2,23.3,14.2,0
E00057780,30.6,32.1,28.4,8.2,0.7
E00057781,32.5,34.2,27.4,6,0
E00057782,29.7,41.5,18.6,10.2,0
E00057783,24.6,34.3,26.9,12.7,1.5
E00057784,24.6,40.5,25.4,8.7,0.8
E00057785,31.6,39.8,15.8,10.5,2.3
E00057786,38.2,40.7,16.3,4.9,0
E00057787,52.3,23.5,18.3,5.9,0
E00057788,22.2,34.1,26.9,15.6,1.2
E00057789,24.3,36.5,23,13.5,2.7
E00057790,57.8,32.2,8.9,1.1,0
