areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00056849,77.7,12.7,2.7,3.1,3.8
E00056892,77.7,11.8,7.7,2.8,0
E00056897,63.8,10.3,10.7,8.5,6.6
E00056993,70.7,16.1,4.8,5.4,3
E00056994,79.4,14.7,0.9,1.5,3.4
E00056995,74.1,14.4,7.8,3.4,0.3
E00056997,63.6,13.9,9.1,8.5,4.8
E00056998,56.1,19.5,10,6.1,8.2
E00056999,77,10.3,7,4,1.7
E00057001,74,10.7,4.8,7.1,3.3
E00057002,76,15.5,4.7,2.7,1.2
E00057003,73,13,6.1,6.7,1.2
E00057004,91.7,5.2,2.1,1,0
E00057005,75.6,15.8,3.3,3.3,1.9
E00057006,88.8,7,2.7,1.6,0
E00057007,91.4,5.7,0.7,1.8,0.4
E00057008,84.6,9.9,3.2,0.8,1.6
E00057009,69.8,12.7,12.4,3.4,1.6
E00057010,84.4,10.8,4.3,0.4,0
E00057011,81.3,11.3,5.3,1.8,0.2
E00057012,70.3,15.6,9.3,1.5,3.3
E00057013,57.7,16.9,7.7,14.3,3.3
E00057014,56.8,26.1,4.9,7.6,4.7
E00057015,45.9,20.6,17.4,10.8,5.3
E00057016,56,8.2,9,18.3,8.5
E00057017,62.9,14.6,5.7,6.2,10.6
E00057018,69.4,10.7,4.4,7.4,8.1
E00057019,74.9,9.9,5,7.9,2.3
E00057020,43.9,11.9,10.8,19.1,14.4
E00057021,74.7,5.7,7.4,8.8,3.4
E00057022,71.6,10.5,4.2,8.4,5.4
E00057023,44.5,18.9,12.1,11.8,12.7
E00057024,86.4,7.7,2.8,1.9,1.2
E00057025,76.9,11,6.9,3.1,2.1
E00057026,82.4,10.6,4.1,1.8,1.2
E00057027,54.7,18.5,4.7,11.6,10.6
E00057028,62.4,12.8,12,7.9,5
E00057029,47.8,17.9,16.6,11.8,5.9
E00057031,79.1,11.2,0.6,2.8,6.2
E00057032,75.5,14.9,5.1,3.3,1.3
E00057034,74.4,13.7,5.7,4.9,1.3
E00057035,71.2,8.7,6.5,9.9,3.6
E00057036,63.4,18.4,8.1,4.2,5.9
E00057037,70.4,17.6,8.5,2.1,1.3
E00057038,77.4,12,5.7,3.7,1.1
E00057039,78.5,14.6,5,1.2,0.8
E00057040,77.5,15.2,4,3.3,0
E00057041,66.8,20,6.2,3,4.1
E00057043,77.8,13.8,1.8,4,2.5
E00057044,83.3,9.1,5.8,1.1,0.7
E00057046,76.2,14.4,5.1,2.2,2.2
E00057047,65.9,12.8,5.6,5.9,9.8
E00057124,50.3,34.5,5.5,7.3,2.5
E00057138,46.1,39.3,6.6,6.8,1.2
E00057140,62.3,24.7,8.1,2.6,2.3
E00057141,50,32.9,11.2,5.6,0.3
E00057169,48.5,22.4,14.7,11.8,2.6
E00057177,50.4,28.2,12.5,5.5,3.4
E00057178,64,17.7,7.1,8.9,2.3
E00057254,64.3,12.8,11,6.9,5.1
E00057255,61,13.2,11.7,9.6,4.5
E00057256,49.2,12.5,8.1,19,11.3
E00057257,61.8,17.6,12,4.9,3.7
E00057258,58.5,8.1,9.4,17.1,6.8
E00057259,62.2,15.1,12,8.4,2.2
E00057261,52,13.9,11.7,13.5,9
E00057262,91.4,6.8,1.2,0.3,0.3
E00057264,52.8,18.9,11.7,11.5,5.1
E00057265,76.1,7.4,7.1,4.5,4.8
E00057266,53.9,17.7,8.1,9.8,10.5
E00057267,69.8,6.6,8.7,9.4,5.6
E00057268,81.8,9.6,6.7,1.9,0
E00057269,58.8,30,6.5,3,1.8
E00057270,65,18.2,10.7,3.6,2.5
E00057271,69.3,11.6,12,5.8,1.3
E00057272,69,16.5,8.5,3.4,2.6
E00057273,54,22.4,10.6,5,8.1
E00057274,70.4,13.3,6.8,4.8,4.8
E00057275,55,24.8,16.8,2.7,0.8
E00057276,71.5,8,4.8,9,6.7
E00057277,57.1,12.8,3,21.2,5.9
E00057278,57.2,14.8,8.9,12.7,6.4
E00057280,68.4,11.5,12.6,1.7,5.7
E00057281,67.9,14.6,7.5,7.8,2.2
E00057282,54.5,11,13,15,6.5
E00057283,49,22.7,11.8,9.9,6.6
E00057284,68.3,18.8,6.3,3.3,3.3
E00057285,65.2,14,9.4,6.7,4.6
E00057286,85,10.1,4.8,0,0
E00057287,55.9,21.5,10.1,9.8,2.7
E00057288,86,9.2,2.6,1.7,0.4
E00057289,91.7,2.6,3.7,1.1,0.9
E00057290,54.3,24.6,7.7,8.4,5
E00057291,42.3,18.5,9,8.4,21.8
E00057292,48.5,21.8,12.4,10.3,7.1
E00057293,48.3,14.4,14.4,16.1,6.7
E00057294,55.2,26.2,5.9,6.6,6.2
E00057295,76,7.3,6.9,7.3,2.6
E00057296,52.8,21,9.4,9.9,6.8
E00057297,52.2,16.2,2.8,21.3,7.5
E00057298,42.9,19.4,10.3,14.7,12.6
E00057300,48.8,20.8,14.7,11.6,4.2
E00057303,73.7,12.9,4.6,5.8,3.1
