areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00056849,35.8,39.2,3.3,19.8,1.9
E00056892,28.8,38,10.1,20.2,2.9
E00056897,15.7,49.2,7.6,25.4,2
E00056993,27.7,37.5,6.7,24.1,4
E00056994,21.7,37.9,8.7,28.1,3.6
E00056995,24.4,44,6.8,21.4,3.4
E00056997,36.9,33.8,4.4,21.8,3.1
E00056998,36,40.8,2.8,17.1,3.3
E00056999,19.4,41.8,6.5,29.7,2.6
E00057001,23.4,42.3,6.6,24.5,3.1
E00057002,20.6,43.1,5.7,27.8,2.9
E00057003,24.5,39.8,9.6,20.9,5.2
E00057004,26.2,44.2,7,19.2,3.5
E00057005,33.9,37.8,11.1,14.4,2.8
E00057006,23.9,44.3,7.5,20.9,3.5
E00057007,19.9,40.3,12.7,22.9,4.2
E00057008,15.8,45,10.4,26.2,2.5
E00057009,36,33.1,5.1,19.1,6.6
E00057010,32.2,34.7,8.9,19.8,4.5
E00057011,21.1,44.9,5.3,26.4,2.3
E00057012,27.8,44.8,6,19.4,2
E00057013,27,50,5.1,14.6,3.4
E00057014,39.1,35.7,1.9,21.1,2.2
E00057015,35.4,35,6.6,17.9,5.1
E00057016,24.1,38.3,4,29.9,3.6
E00057017,19.1,43,2.7,32.1,3.1
E00057018,24.2,47.4,3.7,21.1,3.7
E00057019,20.4,44.9,6.4,23.8,4.5
E00057020,31.1,42.8,6.2,15.2,4.7
E00057021,24.9,37.6,8.7,24,4.8
E00057022,21.2,50.6,5,17.4,5.8
E00057023,25.7,40,8.6,20.8,4.9
E00057024,28.6,41.6,7.6,17.2,5
E00057025,19.3,47.8,6.6,23.7,2.6
E00057026,23.9,40.4,8.6,25,2.1
E00057027,35.4,35.1,2.9,22.9,3.8
E00057028,24.5,46.4,5.8,19.7,3.6
E00057029,35,32.4,7.5,20.3,4.9
E00057031,24.1,41.2,4.9,25.7,4.1
E00057032,32,38.4,6.5,18.4,4.8
E00057034,25.9,35.7,5.7,30.8,1.9
E00057035,23.7,45.4,3.8,24.7,2.4
E00057036,30.5,38.2,4.6,23.5,3.2
E00057037,30.1,43.5,5.6,16.4,4.5
E00057038,31.8,45,3.7,17.8,1.7
E00057039,33.5,43.3,7.9,10.8,4.4
E00057040,17.1,48.8,4.7,25.1,4.3
E00057041,24,33.2,9.2,28.4,5.2
E00057043,34.9,43.5,3.8,14.4,3.3
E00057044,21.7,48,5.9,20.4,4.1
E00057046,31.4,42.5,5.3,17.3,3.5
E00057047,24.5,41.8,6.4,22.1,5.2
E00057124,27.2,36.6,5.9,26.1,4.2
E00057138,28.4,29.8,6.8,33.8,1.2
E00057140,34.2,35,7.6,19.8,3.4
