areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00134325,19.4,33.6,33.6,13.4
E00134326,16.3,33.3,28.7,21.7
E00134327,18.4,31.2,27.7,22.7
E00134328,11.4,35.3,38.9,14.4
E00134658,17.7,40.3,29,12.9
E00134659,34.3,28.6,13.3,23.8
E00134661,22.6,40,27.1,10.3
E00134662,18.5,28.8,32.9,19.9
E00134663,19.1,36,30.9,14
E00134664,27.1,41.2,16.5,15.3
E00134665,15.8,33.7,32.7,17.8
E00134666,21.7,32.6,29.3,16.3
E00134668,23.3,31.7,31.7,13.3
E00134669,18.2,52.3,25,4.5
E00134670,28.4,30.2,25,16.4
E00134671,13,29.3,32.6,25
E00134672,27.6,29.3,27.6,15.5
E00134673,22.9,25.7,39,12.4
E00134674,20.1,35.1,21.6,23.1
E00134675,20,42,21,17
E00134676,20.2,36.3,33.7,9.8
E00134677,15.1,37.6,25.8,21.5
E00134678,8.3,40,40,11.7
E00134679,20.4,26.8,32.5,20.4
E00134680,21.9,32.9,27.4,17.8
E00134681,17.1,34.8,23.4,24.7
E00134682,21.4,37.9,18.4,22.3
E00134683,12.1,31.9,38.5,17.6
E00134730,13.9,34.3,34.3,17.6
E00134731,21.6,42.5,19.2,16.8
E00134732,25.9,31,28.5,14.6
E00134733,17.7,32.3,33.9,16.1
E00134734,17.8,25.3,36.8,20.1
E00134735,34.5,33.1,14.1,18.3
E00134736,29.4,16.8,33.6,20.2
E00134737,40.6,18.4,24.4,16.6
E00134738,39.8,15.5,33,11.7
E00134739,19.3,27.7,34.9,18.1
E00134740,19.3,27.2,30.7,22.8
E00134741,19.4,24.3,37.9,18.4
E00134742,14.3,29.8,41.7,14.3
E00134743,22.4,40.6,17.5,19.6
E00134744,20,28.1,34.1,17.8
E00134745,22.4,28.2,29.4,20
E00134746,24.4,22,36,17.7
E00134747,19.4,34.3,29.9,16.4
E00134767,16.5,34.6,29.9,19
E00134768,15.6,30.5,26.3,27.5
E00134769,27.6,35.2,17.2,20
E00134770,21.2,33.6,27.4,17.7
E00134771,12.7,28.2,36.4,22.7
E00134776,16.4,34.5,31.8,17.3
E00134777,16.7,27.1,36.5,19.8
E00134778,20.1,34.2,28.9,16.8
E00134779,5.4,35.1,44.1,15.3
E00134780,20,39.3,19.3,21.4
E00134781,12.7,33.3,32.5,21.4
E00134782,22.5,18.1,33.8,25.6
E00134785,21,30.5,35.5,13
E00134786,13.2,37.7,35.2,13.8
E00134826,20.9,20.3,39.5,19.2
E00134827,22.9,34.9,22.9,19.3
E00134828,28.6,22.1,30,19.2
E00134829,16.8,28,34.3,21
E00134830,21.6,29.6,24.7,24.1
E00134831,20.1,33,23.7,23.2
E00134832,20.1,31.6,33.9,14.4
E00134833,20.9,20.4,35.7,23
E00134834,28.8,33.9,15.3,22
E00134835,21.4,35,23.1,20.5
E00134836,18.9,27,28.4,25.7
E00134837,28.6,26,26.6,18.8
E00134838,36.6,14.3,35.7,13.4
E00134839,39.8,18.6,24.5,17.1
E00134840,41.1,13.9,24.1,20.9
E00134841,34,19.7,28,18.3
E00134842,37.5,15.8,22.5,24.2
E00134844,37,16.8,34.2,12
