areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00134325,2.5,16.7,47.5,33.3
E00134326,2.4,34.6,39.4,23.6
E00134327,0,15.7,59.1,25.2
E00134328,3,24,28.1,44.9
E00134658,0,27.8,57.4,14.8
E00134659,13.2,27.4,56.6,2.8
E00134661,0,13,58.7,28.3
E00134662,0.7,32.5,39.7,27.2
E00134663,0.8,26.6,53.1,19.5
E00134664,1.8,32.1,59.6,6.4
E00134665,4.8,29.6,34.4,31.2
E00134666,3.9,32,48.4,15.6
E00134668,2.3,23.3,42.1,32.3
E00134669,44.4,30.8,18.8,6
E00134670,28.9,14.8,37,19.3
E00134671,6.5,35.8,36.6,21.1
E00134672,0,33.8,40.6,25.6
E00134673,31,29.7,24.5,14.8
E00134674,11.6,38.9,36.3,13.2
E00134675,3.2,44.8,39.2,12.8
E00134676,0.9,34.9,38.1,26.1
E00134677,16.3,31.9,33.1,18.7
E00134678,7.5,39.6,34,18.9
E00134679,2.8,13.9,37.5,45.8
E00134680,1.6,18.8,53.1,26.6
E00134681,1.5,26.7,44.3,27.5
E00134682,10.6,28.3,50.4,10.6
E00134683,1.3,18.7,40,40
E00134730,3.7,14.8,46.9,34.6
E00134731,2.3,14.8,59.4,23.4
E00134732,2.1,36.1,40.3,21.5
E00134733,0.7,7.5,55.2,36.6
E00134734,1.3,20.1,46.8,31.8
E00134735,7.1,36.4,45.7,10.7
E00134736,3,23,48,26
E00134737,5,16.6,45.3,33.1
E00134738,3,18.2,39.4,39.4
E00134739,4.8,17.3,40.4,37.5
E00134740,11.6,25,29.5,33.9
E00134741,1,14.7,46.1,38.2
E00134742,4,17.3,41.3,37.3
E00134743,10.4,34.4,42.4,12.8
E00134744,1.6,19.5,55.3,23.6
E00134745,5.5,46.8,34.9,12.8
E00134746,4.5,24.2,48.4,22.9
E00134747,5.2,27.3,43.6,23.8
E00134767,3.2,25.4,42.7,28.6
E00134768,1.8,40,40,18.2
E00134769,19.6,31.2,40.6,8.7
E00134770,6.1,18.2,32.3,43.4
E00134771,1.9,22.9,40,35.2
E00134776,7.4,31.6,29.5,31.6
E00134777,0,12.2,50,37.8
E00134778,2.1,13.8,44.7,39.4
E00134779,2.2,15.1,33.3,49.5
E00134780,2.3,29.3,48.9,19.5
E00134781,5.9,23.7,44.1,26.3
E00134782,2.9,52.3,21.8,23
E00134785,6.3,13.1,38.9,41.7
E00134786,2.2,17.6,43.4,36.8
E00134826,2.8,13.1,35.8,48.3
E00134827,3.9,14.5,57.9,23.7
E00134828,4.3,11,34.8,50
E00134829,1,13.9,43.6,41.6
E00134830,1.5,17.2,50.7,30.6
E00134831,6.2,17.8,44.5,31.5
E00134832,2.2,27.9,29.4,40.4
E00134833,2.1,12.8,38.3,46.8
E00134834,37.2,56.6,3.1,3.1
E00134835,1.9,39.3,40.2,18.7
E00134836,3.6,19.6,32.1,44.6
E00134837,1.9,19.1,42,36.9
E00134838,0,9.7,39.3,51
E00134839,6.9,16.5,39.4,37.2
E00134840,1.7,12.8,66.7,18.8
E00134841,4,17.2,48,30.8
E00134842,0,14.2,67.7,18.1
E00134844,0.7,22.6,46,30.7
E00134845,8.7,21.4,50.5,19.4
E00134846,0,36.3,52.2,11.5
E00134847,0.8,22.5,46.7,30
E00134848,0.9,9.3,55.6,34.3
E00134893,4.4,41.6,35,19
E00134894,12.8,24.8,44,18.4
E00134895,6.3,44.9,30.7,18.1
E00134896,2.1,19.5,48.9,29.5
E00134897,0.7,17.2,32.8,49.3
E00134898,18.8,34.8,32.6,13.8
E00134899,0.9,10.4,23.6,65.1
E00134900,0.8,32.6,50.4,16.3
E00134901,13.7,23.9,33.3,29.1
E00135058,9,13.4,40.3,37.3
E00135059,3.1,27.8,34,35.1
E00135061,0.9,9.9,37.8,51.4
E00135062,8.1,31.5,25,35.5
E00135063,1.6,18.1,50.4,29.9
E00135064,22.9,12.8,29.6,34.6
E00135871,22.9,18.8,43.8,14.6
E00135872,6.3,49,28.7,16.1
E00135873,1.2,20.2,42.9,35.7
E00135876,3.6,26.6,43.2,26.6
E00135877,27.9,22.5,36.4,13.2
E00135882,2.6,23.4,44.8,29.2
E00135883,1.7,16.7,48.3,33.3
E00135884,4.6,17.2,41.4,36.8
E00135887,0,25,53.3,21.7
E00135889,6.5,25.9,50.9,16.7
E00135890,4.2,31.9,42.9,21
E00135891,1.2,24.1,43.4,31.3
E00135892,7.6,21,41.9,29.5
E00135893,0,26,52.1,21.9
E00135894,3.6,21.4,41.1,33.9
E00135895,1.8,36.4,23.6,38.2
E00135896,1.8,17.9,46.4,33.9
E00135912,4.1,27.6,38.8,29.6
E00135913,4.2,24.3,47.2,24.3
E00135914,0.8,39.4,42.4,17.4
E00135915,3,16,36,45
E00135916,0.9,26.4,40,32.7
E00135917,3.7,18.7,47.6,29.9
E00135918,3.5,24.6,47.9,23.9
E00135919,6,34.9,30.1,28.9
E00135920,5.5,7.3,56.4,30.9
E00135921,1.3,31.3,41.3,26
E00135922,6.8,27.2,46.6,19.4
E00135924,0.8,19.5,50.4,29.3
E00135925,1.4,33.6,39.7,25.3
E00135926,1.4,41.3,32.6,24.6
E00135927,16.6,47.2,31.3,4.9
E00135934,2.1,28.1,41.7,28.1
E00135935,6.5,21.5,40.9,31.2
E00135956,10,54.2,27.5,8.3
E00135957,5,40.6,37.9,16.4
E00135958,23.7,28,24.6,23.7
E00135959,4.4,33.3,56.3,5.9
E00135960,3.6,44.6,43.9,7.9
E00135961,8.9,42.3,42.9,6
E00135963,8.6,39.1,40.6,11.7
E00135965,4.8,30.6,31.3,33.3
E00135966,15.3,38.7,36.9,9
E00136017,18.8,25.6,52.1,3.4
E00136018,0.9,27.4,51.3,20.5
E00136020,0,14.6,70.1,15.3
E00136022,0.9,18.8,58.1,22.2
E00136023,0.9,13.5,54.1,31.5
E00136024,65.1,18.6,14,2.3
E00136025,3.6,44.3,35,17.1
E00136026,27.6,32.8,32.8,6.7
E00136027,32.7,34,25.6,7.7
E00136028,3.8,37.1,34.3,24.8
E00136029,0.8,11.8,79,8.4
E00136030,1.4,31.8,42.6,24.3
E00136031,22.1,50.3,23.5,4
E00136032,7.4,60.7,25.2,6.7
E00136033,10.1,31.8,33.8,24.2
E00136034,2.2,36,52.5,9.4
E00136035,4.3,47,41.9,6.8
E00136036,1.5,22.6,54.7,21.2
E00136037,8.6,46,40.3,5
E00136038,7.6,46.8,40.5,5.1
E00136039,12.4,43.4,31.8,12.4
E00136040,14.3,31.9,50.4,3.4
E00136041,11.3,68.1,19.1,1.4
E00136042,0,27.3,43,29.8
E00136043,13.4,35.2,27.5,23.9
E00136044,8,48.9,29.9,13.1
E00136045,14.6,30,44.6,10.8
E00136046,0.7,32.4,54.4,12.5
E00136047,9.1,14.3,54.5,22.1
E00136048,14.2,45.3,26.4,14.2
E00136049,1.9,39.8,47.2,11.2
E00136051,29.2,36.9,18.5,15.4
E00136052,6.2,50,22.5,21.3
