areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00134325,2.5,21.3,76.2
E00134326,4,31.2,64.8
E00134327,6.7,22.7,70.6
E00134328,6.7,25.5,67.9
E00134658,4.6,35.8,59.6
E00134659,2.8,30.6,66.7
E00134661,0.7,20,79.3
E00134662,4.6,38.8,56.6
E00134663,0.8,31.5,67.7
E00134664,3.6,25.5,70.9
E00134665,3.2,34.4,62.4
E00134666,2.3,31.1,66.7
E00134668,5.3,23.5,71.2
E00134669,0,62.9,37.1
E00134670,1.5,46.3,52.2
E00134671,2.4,33.9,63.7
E00134672,3,31.9,65.2
E00134673,3.9,61.7,34.4
E00134674,3.1,40.4,56.5
E00134675,2.4,41.3,56.3
E00134676,0,27.8,72.2
E00134677,3.7,42.9,53.4
E00134678,0,20.8,79.2
E00134679,6.9,20.8,72.2
E00134680,7.7,21.5,70.8
E00134681,5.5,21.9,72.7
E00134682,6.1,27.2,66.7
E00134683,1.3,22.7,76
E00134730,3.8,23.8,72.5
E00134731,3.8,26.2,70
E00134732,4.2,32.2,63.6
E00134733,4.4,14.7,80.9
E00134734,5.2,23.4,71.4
E00134735,2.1,24.1,73.8
E00134736,5.1,23.2,71.7
E00134737,6.1,24,69.8
E00134738,7.6,16.7,75.8
E00134739,2.9,21.2,76
E00134740,3.6,35.5,60.9
E00134741,4,28.7,67.3
E00134742,5.3,24,70.7
E00134743,6.4,24.8,68.8
E00134744,3.3,26.8,69.9
E00134745,0.9,44.4,54.6
E00134746,4.9,26.5,68.5
E00134747,3.4,24,72.6
E00134767,4.3,24.5,71.3
E00134768,4.1,28.4,67.5
E00134769,3.5,29.8,66.7
E00134770,5.2,24.7,70.1
E00134771,5.8,17.5,76.7
E00134776,2.1,28.1,69.8
E00134777,5.3,24.5,70.2
E00134778,6.2,15.5,78.4
E00134779,8.7,22.8,68.5
E00134780,4.5,27.8,67.7
E00134781,2.6,36.2,61.2
E00134782,4.6,31.4,64
E00134785,6.9,17.7,75.4
E00134786,6.4,26.4,67.1
E00134826,4.6,22.5,72.8
E00134827,8,13.3,78.7
E00134828,8.8,14.4,76.9
E00134829,9.1,18.2,72.7
E00134830,3,14.2,82.8
E00134831,2.7,25.3,71.9
E00134832,2.3,16.7,81.1
E00134833,5.5,20.5,74
E00134834,2.3,57.3,40.5
E00134835,2.8,26.2,71
E00134836,5.4,25,69.6
E00134837,2.5,24.1,73.4
E00134838,0,12.9,87.1
E00134839,1.6,21.3,77.1
E00134840,4.2,20,75.8
E00134841,5.2,19.2,75.5
E00134842,1.6,27.6,70.9
E00134844,2.3,21.1,76.7
E00134845,1,28.8,70.2
E00134846,3.5,26.3,70.2
E00134847,3.4,19.5,77.1
E00134848,6.3,10.7,83
E00134893,3.8,42.9,53.4
E00134894,1.6,36.3,62.1
E00134895,1.6,37.8,60.6
E00134896,3.1,19.3,77.6
E00134897,10.1,13,76.8
E00134898,1.5,36.5,62
E00134899,4.9,19.4,75.7
E00134900,0.8,29.5,69.7
E00134901,3.5,33,63.5
E00135058,3.1,26.6,70.3
E00135059,5.9,49.5,44.6
E00135061,2.7,18.2,79.1
E00135062,2.4,27.6,69.9
E00135063,9.7,24.2,66.1
E00135064,3.4,31.6,65
E00135871,4.9,45.8,49.3
E00135872,6.2,26.9,66.9
