areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00135894,8.9,46.4,33.9,10.7
E00135895,9.1,32.7,43.6,14.5
E00135896,0,44.6,35.7,19.6
E00135912,7.1,38.8,28.6,25.5
E00135913,4.8,34.7,40.8,19.7
E00135914,15.6,38.3,32.8,13.3
E00135915,2,34.3,38.4,25.3
E00135916,5.4,37.8,36.9,19.8
E00135917,5.9,41.2,34.8,18.2
E00135918,4.2,35,34.3,26.6
E00135919,10.7,34.5,38.1,16.7
E00135920,8.8,26.3,38.6,26.3
E00135921,10.1,31.5,34.9,23.5
E00135922,4.7,34.9,39.1,21.4
E00135924,3.3,32,43.4,21.3
E00135925,5.5,39.7,38.4,16.4
E00135926,10.4,50.4,27.4,11.9
E00135927,20.2,49.1,22.7,8
E00135934,5.2,41.2,35.1,18.6
E00135935,0,45.2,41.9,12.9
E00135956,30.3,50,13.9,5.7
E00135957,30,43.6,16.8,9.5
E00135958,20.5,52.1,22.2,5.1
E00135959,12.6,55.6,25.9,5.9
E00135960,23.4,43.3,27,6.4
E00135961,20.8,47.6,26.2,5.4
E00135963,26.6,54,14.5,4.8
E00135965,10.4,52.1,27.1,10.4
E00135966,18.2,50.9,21.8,9.1
E00136017,19.7,54.7,20.5,5.1
E00136018,16.2,39.3,32.5,12
E00136020,8.8,48.5,36,6.6
E00136022,12.8,47,32.5,7.7
E00136023,17.5,49.1,22.8,10.5
E00136024,61.2,31.8,7.1,0
E00136025,20.1,43.9,26.6,9.4
E00136026,36.1,39.8,16.5,7.5
E00136027,33.5,46.5,12.3,7.7
E00136028,21,42.9,25.7,10.5
E00136029,18.6,44.1,22.9,14.4
E00136030,16.4,43.8,27.4,12.3
E00136031,43.6,32.2,16.8,7.4
E00136032,6.6,51.5,28.7,13.2
E00136033,18.8,40.1,27.9,13.2
E00136034,9.3,58.6,20.7,11.4
E00136035,22,46.6,23.7,7.6
E00136036,12.5,39.7,33.1,14.7
E00136037,15.1,52.5,21.6,10.8
E00136038,31.4,44.9,19.2,4.5
E00136039,21.4,52.7,22.1,3.8
E00136040,29.4,47.1,18.5,5
E00136041,31.2,46.1,20.6,2.1
E00136042,7.4,36.1,39.3,17.2
E00136043,10.7,45.7,37.9,5.7
E00136044,7.3,51.8,35,5.8
E00136045,17.7,45.4,28.5,8.5
E00136046,12.6,51.1,30.4,5.9
E00136047,19.6,45.8,23.5,11.1
E00136048,28.4,41.2,20.9,9.5
E00136049,18.2,47.8,25.2,8.8
E00136051,37.4,33.8,19,9.7
E00136052,10.7,49.4,27.5,12.4
E00136053,29.5,47.3,16.3,7
E00136054,25,37.9,23.5,13.6
E00136055,19.2,37.7,33.1,10
E00136056,16.8,52.1,23.4,7.8
E00136057,9.8,39.7,35.9,14.7
E00136058,11.7,44.5,27.7,16.1
E00136059,11.8,55.6,22.2,10.5
E00136060,8,39.2,33,19.9
E00136067,13.1,34.6,36.4,15.9
E00136068,10.3,46.7,31.8,11.2
E00136085,11.2,39.8,28.6,20.4
E00136086,10.9,34.3,33.7,21.1
E00136087,16.7,30.8,41,11.5
E00136089,4.6,33,42.2,20.2
E00136090,7.1,37.2,38.1,17.7
E00136091,8.1,38.9,38.3,14.8
E00136092,4.2,45.4,36.1,14.3
E00136093,0,33.3,42.4,24.2
E00136095,5.7,32.9,31.4,30
E00136096,5.8,41.7,41,11.5
E00136097,7.3,50,35.4,7.3
E00136101,5.2,37.7,42.9,14.3
E00136224,3.7,35.1,44,17.2
E00136225,6.5,38.7,34.4,20.4
E00136226,3.1,29.9,34,33
E00136227,6.7,26.7,48.3,18.3
E00136228,7.4,18.9,49.2,24.6
E00136229,14,28,38.7,19.4
E00169818,13.9,45,28.2,13
E00169872,0,23.8,54.8,21.4
E00169873,2.4,33.3,52.4,11.9
E00184648,6.4,47.3,33.5,12.8
E00184650,8.3,52.8,30.6,8.3
E00184651,2,35.3,51,11.8
E00184652,6.1,53.8,37.1,3
E00184663,10.8,49.4,30.1,9.6
E00184672,0.6,49.7,41.6,8.1
E00184674,9.7,41.1,34.7,14.5
E00184676,5.8,40.9,40.9,12.4
E00184678,13.5,38.4,40,8.1
E00184685,5.8,45,38.6,10.5
E00184690,1.8,23.6,58.2,16.4
E00184692,32.5,50,15.1,2.4
E00184694,7.9,37.1,43.8,11.2
E00184695,19.6,48.2,21.4,10.7
E00184697,6.9,54.9,28.4,9.8
E00184698,9.9,57.1,28.6,4.4
E00184703,6.4,27.7,55.3,10.6
