areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00134325,54.4,4.6,40.9
E00134326,54.7,2.1,43.2
E00134327,61.1,0,38.9
E00134328,48.8,0.3,50.9
E00134658,30.8,4.1,65.1
E00134659,51.7,6.9,41.4
E00134661,57.2,0.4,42.4
E00134662,55.8,1.2,43.1
E00134663,57.9,3.8,38.3
E00134664,41.1,5.6,53.3
E00134665,43,0.9,56.1
E00134666,40.5,1.3,58.1
E00134668,46.2,2.3,51.5
E00134669,25.1,5.4,69.5
E00134670,50.6,0.4,48.9
E00134671,44,0,56
E00134672,45.6,0.4,54
E00134673,45.8,3.1,51.1
E00134674,36.3,2.5,61.3
E00134675,45.9,0.9,53.2
E00134676,48.5,0.8,50.8
E00134677,32.5,2.1,65.4
E00134678,59,3,38
E00134679,54.4,2.1,43.6
E00134680,55.6,3.8,40.6
E00134681,60.2,1.5,38.3
E00134682,49.8,4.3,45.9
E00134683,59.1,1.9,39
E00134730,64.9,0,35.1
E00134731,66.4,3.6,30
E00134732,58.9,1.1,39.9
E00134733,69.3,2.1,28.6
E00134734,54.5,0,45.5
E00134735,53.7,4.4,41.9
E00134736,58.7,1.5,39.8
E00134737,59.6,1.9,38.5
E00134738,64.7,3.3,32
E00134739,42.1,2.5,55.3
E00134740,58.8,0,41.2
E00134741,53.9,2.1,44
E00134742,58.6,2.1,39.3
E00134743,58.2,3.2,38.6
E00134744,57.5,5.2,37.3
E00134745,44.9,3.8,51.4
E00134746,51.7,2.2,46.1
E00134747,55.5,1.7,42.8
E00134767,63.1,2.2,34.7
E00134768,52.1,1.9,46.1
E00134769,55.8,1.5,42.6
E00134770,54.9,2.9,42.2
E00134771,48.7,2.7,48.7
E00134776,61.6,1.1,37.3
E00134777,55.7,1.7,42.5
E00134778,68.1,0.5,31.4
E00134779,60.8,1.7,37.6
E00134780,59.3,0.8,39.9
E00134781,59.2,0.5,40.3
E00134782,49.5,2.2,48.3
E00134785,55.6,1.4,43
E00134786,58.8,0.7,40.4
E00134826,51.5,0.3,48.2
E00134827,49.4,4.2,46.4
E00134828,59.4,1.1,39.4
E00134829,61.2,1.7,37.1
E00134830,59.5,1.5,39.1
E00134831,68.7,1.1,30.3
E00134832,64,1.5,34.5
E00134833,63.2,2.9,33.9
E00134834,30.2,3.2,66.7
E00134835,61.3,2.1,36.6
E00134836,55.7,0,44.3
E00134837,60.6,0.6,38.7
E00134838,72.1,1.9,26
E00134839,68.2,3.3,28.5
E00134840,62.2,5.3,32.5
E00134841,67.8,1.1,31.1
E00134842,47.8,1.6,50.6
E00134844,65.1,0.7,34.2
E00134845,59.4,1.1,39.4
E00134846,69.7,4.6,25.7
E00134847,59.1,1.6,39.3
E00134848,65.9,3.9,30.2
E00134893,48.7,1.8,49.6
E00134894,63.3,3.1,33.6
E00134895,43.9,1.3,54.8
E00134896,65.3,0.8,33.9
E00134897,60.5,0.3,39.2
E00134898,49.2,5.9,45
E00134899,53.2,2.3,44.6
E00134900,47.6,3.4,48.9
E00134901,48.6,2.8,48.6
E00135058,54.8,1.6,43.7
E00135059,26.7,0.6,72.8
E00135061,33.8,1.4,64.8
E00135062,53.6,2.7,43.6
E00135063,44.5,1.7,53.8
E00135064,55.7,3.2,41.1
E00135871,57.3,1.7,41.1
E00135872,62.3,2,35.7
E00135873,49.3,0,50.7
E00135876,44.9,1.2,53.9
E00135877,39.3,0.5,60.3
E00135882,51.3,3.2,45.5
E00135883,58.2,0,41.8
E00135884,51.7,0.6,47.7
E00135887,46.8,0,53.2
E00135889,50.5,2.4,47.1
E00135890,52.8,1.9,45.3
E00135891,51.4,4.5,44.1
E00135892,47.4,2,50.5
E00135893,49.7,2,48.3
E00135894,39.8,3.9,56.3
E00135895,58.2,0.9,40.9
E00135896,47.3,0.9,51.8
E00135912,52.9,1.5,45.6
E00135913,60.4,1.8,37.9
E00135914,46.5,0.4,53.1
E00135915,53.5,0,46.5
E00135916,56.8,1.7,41.5
E00135917,54.6,3.1,42.3
E00135918,58,1.4,40.6
E00135919,44.2,1.4,54.4
E00135920,47.3,0.9,51.8
E00135921,52.3,3,44.7
E00135922,54.9,1.6,43.5
E00135924,60.2,0.8,38.9
E00135925,34.7,1.7,63.5
E00135926,34.1,0.4,65.5
E00135927,39.1,2.3,58.6
E00135934,47.4,0,52.6
E00135935,56.6,1.8,41.6
E00135956,34.1,2.8,63.1
E00135957,44.4,2,53.6
E00135958,41.6,0.5,57.8
E00135959,51.4,1.6,46.9
E00135960,39.1,2.4,58.5
E00135961,46.5,1.2,52.3
E00135963,18.2,3.6,78.1
E00135965,37.2,2.1,60.7
E00135966,47.3,3,49.7
