areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00134325,77.1,1.3,21.6
E00134326,77.6,3.3,19.1
E00134327,77,1.8,21.2
E00134328,75,3.3,21.8
E00134658,77.1,0,22.9
E00134659,74,0.4,25.6
E00134661,90.7,0.6,8.7
E00134662,77.1,5.1,17.8
E00134663,79.9,1.9,18.2
E00134664,77.4,0.8,21.8
E00134665,85.4,1.5,13.1
E00134666,81.5,1.2,17.4
E00134668,81.6,1.9,16.5
E00134669,62,1.6,36.4
E00134670,74.2,1.1,24.6
E00134671,81.8,0.4,17.8
E00134672,79.8,0.7,19.5
E00134673,82.7,1.6,15.7
E00134674,63.1,1,36
E00134675,78.8,2.1,19.1
E00134676,77.2,0.4,22.3
E00134677,77.6,2.2,20.2
E00134678,79.3,3.6,17.1
E00134679,86.6,4.4,9
E00134680,75,2.6,22.4
E00134681,76.5,0.6,22.9
E00134682,71.6,2.5,25.9
E00134683,89.3,0.6,10.1
E00134730,89.4,1,9.5
E00134731,88.9,1.7,9.4
E00134732,83.6,2.5,13.8
E00134733,87.6,0.6,11.8
E00134734,83.8,1.1,15.1
E00134735,69.2,0.6,30.2
E00134736,85.8,0.4,13.8
E00134737,83.1,2.1,14.8
E00134738,85.1,1.1,13.8
E00134739,95.9,1.8,2.3
E00134740,83.4,3.1,13.5
E00134741,90.8,0.4,8.7
E00134742,87,3.6,9.5
E00134743,72.3,0.6,27
E00134744,83.9,2.1,14
E00134745,74.8,0.5,24.8
E00134746,80.1,2.6,17.4
E00134747,77.6,2.9,19.6
E00134767,81.7,1.8,16.5
E00134768,80.2,0.6,19.3
E00134769,67.6,0,32.4
E00134770,69.5,2.1,28.4
E00134771,85.4,1.2,13.4
E00134776,84.9,1.4,13.7
E00134777,72.5,5.2,22.3
E00134778,84,0.4,15.6
E00134779,82.9,6,11.1
E00134780,74,1.6,24.4
E00134781,82.1,0.4,17.4
E00134782,83.6,1.1,15.3
E00134785,82,0.2,17.7
E00134786,83.9,1.3,14.8
E00134826,82.5,1.2,16.3
E00134827,78.7,2.8,18.5
E00134828,85.1,1.4,13.5
E00134829,81,1.1,17.8
E00134830,81.1,0,18.9
E00134831,81.1,0.9,18.1
E00134832,85.9,0.9,13.2
