areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00134325,21.8,40.3,9.2,28.6
E00134326,31.2,39.2,18.4,11.2
E00134327,22,47.5,9.3,21.2
E00134328,25.5,46.7,13.3,14.5
E00134658,36.1,43.5,11.1,9.3
E00134659,30,32.7,16.4,20.9
E00134661,20.3,47.8,14.5,17.4
E00134662,38.7,39.3,11.3,10.7
E00134663,31.7,39.8,17.1,11.4
E00134664,25.9,46.3,12,15.7
E00134665,34.4,39.2,13.6,12.8
E00134666,31.8,48.8,10.1,9.3
E00134668,23.5,44.1,8.1,24.3
E00134669,61.9,23.7,6.8,7.6
E00134670,44.4,31.1,11.1,13.3
E00134671,34.1,43.1,8.9,13.8
E00134672,31.9,42.2,8.9,17
E00134673,59.6,25.6,9,5.8
E00134674,40.6,38,11.5,9.9
E00134675,41.9,37.9,10.5,9.7
E00134676,27.5,43.6,14.2,14.7
E00134677,43.6,39.4,11.5,5.5
E00134678,22.2,55.6,16.7,5.6
E00134679,20.8,44.4,16.7,18.1
E00134680,21.5,46.2,15.4,16.9
E00134681,22.6,42.1,20.3,15
E00134682,27.7,33,19.6,19.6
E00134683,22.4,50,13.2,14.5
E00134730,25.9,43.2,11.1,19.8
E00134731,26.6,43,14.8,15.6
E00134732,32.2,40.6,12.6,14.7
E00134733,14.8,46.7,13.3,25.2
E00134734,21.6,44.4,19,15
E00134735,24.5,44.6,17.3,13.7
E00134736,22.9,38.1,20,19
E00134737,24.4,38.9,18.3,18.3
E00134738,16.2,41.2,10.3,32.4
E00134739,19.4,61.2,11.7,7.8
E00134740,35.8,40.4,15.6,8.3
E00134741,27.9,43.3,15.4,13.5
E00134742,24,45.3,17.3,13.3
E00134743,25.2,30.9,21.1,22.8
E00134744,26.8,37.4,15.4,20.3
E00134745,44,34.9,11.9,9.2
E00134746,27.6,44.2,14.1,14.1
E00134747,24.1,46,14.9,14.9
E00134767,24.6,39.9,15.8,19.7
E00134768,28.2,44.1,17.1,10.6
E00134769,30.2,38.1,13.7,18
E00134770,24.2,40.4,17.2,18.2
E00134771,17.8,41.6,22.8,17.8
E00134776,28.1,49,6.3,16.7
E00134777,25.3,46,9.2,19.5
E00134778,13.8,38.3,23.4,24.5
E00134779,23.3,44.4,10,22.2
E00134780,27.4,40,12.6,20
E00134781,36.8,42.1,12.3,8.8
E00134782,31.3,47.2,6.8,14.8
E00134785,17.8,51.7,13.8,16.7
E00134786,25,42.6,16.2,16.2
E00134826,22.7,42.6,15.3,19.3
E00134827,13.3,42.7,12,32
E00134828,15.4,42.6,22.2,19.8
E00134829,17.8,41.6,17.8,22.8
E00134830,14.3,43.6,17.3,24.8
E00134831,25.7,34.7,17.4,22.2
E00134832,16.5,46.6,15.8,21.1
E00134833,18.9,44.1,16.1,21
E00134834,56.9,39.2,1.5,2.3
E00134835,26.2,41.1,14,18.7
E00134836,24.6,43.9,10.5,21.1
E00134837,24.5,41.5,19.5,14.5
E00134838,12.5,36.1,21.5,29.9
E00134839,21.2,35.4,17.5,25.9
E00134840,20.3,39,20.3,20.3
E00134841,19.4,37.4,18.5,24.7
E00134842,27.6,47.2,15,10.2
E00134844,20.3,42.8,13,23.9
E00134845,29.1,35.9,14.6,20.4
E00134846,26.8,38.4,19.6,15.2
E00134847,19,41.3,19.8,19.8
E00134848,11.1,38,25,25.9
E00134893,42.6,31.6,14,11.8
E00134894,36.3,33.9,16.9,12.9
E00134895,37.5,38.3,11.7,12.5
E00134896,19.7,41,17.6,21.8
E00134897,13.3,48.1,18.5,20
E00134898,36.2,44.9,9.4,9.4
E00134899,19.8,42.5,17.9,19.8
E00134900,28.7,50.4,8.5,12.4
E00134901,33.3,39.3,16.2,11.1
E00135058,26.9,50.7,13.4,9
E00135059,49.5,35.4,9.1,6.1
E00135061,18.7,56.1,14,11.2
E00135062,27.9,50.8,9.8,11.5
E00135063,24.4,37,18.9,19.7
E00135064,31.5,29.8,16.6,22.1
E00135871,45.8,26.1,14.1,14.1
E00135872,26.5,41.5,14.3,17.7
E00135873,25.6,43.5,13.1,17.9
E00135876,29.8,48.8,8.3,13.1
E00135877,48.1,33.3,7,11.6
