areacd,disability_3a-001,disability_3a-002
E00134325,16.8,83.2
E00134326,15.7,84.3
E00134327,16.1,83.9
E00134328,23.4,76.6
E00134658,23.2,76.8
E00134659,25,75
E00134661,14,86
E00134662,18.5,81.5
E00134663,16.8,83.2
E00134664,25,75
E00134665,20.5,79.5
E00134666,15.8,84.2
E00134668,20,80
E00134669,34.2,65.8
E00134670,19.9,80.1
E00134671,22.1,77.9
E00134672,18.5,81.5
E00134673,32.5,67.5
E00134674,36,64
E00134675,23.3,76.7
E00134676,18.1,81.9
E00134677,24.8,75.2
E00134678,12.4,87.6
E00134679,15.1,84.9
E00134680,22.9,77.1
E00134681,16.5,83.5
E00134682,25.5,74.5
E00134683,20.1,79.9
E00134730,12.7,87.3
E00134731,17.4,82.6
E00134732,17.6,82.4
E00134733,11.2,88.8
E00134734,17,83
E00134735,24.7,75.3
E00134736,21.3,78.8
E00134737,16.9,83.1
E00134738,14.8,85.2
E00134739,18.4,81.6
E00134740,17.9,82.1
E00134741,13.1,86.9
E00134742,12.4,87.6
E00134743,19.8,80.2
E00134744,18.3,81.7
E00134745,25.2,74.8
E00134746,17.4,82.6
E00134747,22.1,77.9
E00134767,14,86
E00134768,22.9,77.1
E00134769,26.1,73.9
E00134770,23,77
E00134771,16.8,83.2
E00134776,13.1,86.9
E00134777,20.6,79.4
E00134778,12.5,87.5
E00134779,12.5,87.5
E00134780,23.1,76.9
E00134781,17,83
E00134782,21.3,78.7
E00134785,18,82
E00134786,20.9,79.1
E00134826,13.1,86.9
E00134827,22.6,77.4
E00134828,15.1,84.9
E00134829,18.2,81.8
E00134830,18.1,81.9
E00134831,19.5,80.5
E00134832,15.5,84.5
E00134833,17.6,82.4
E00134834,34.7,65.3
E00134835,15.2,84.8
E00134836,25.8,74.2
E00134837,19.9,80.1
E00134838,8,92
E00134839,15.7,84.3
E00134840,12.5,87.5
E00134841,15.1,84.9
E00134842,16.9,83.1
E00134844,15.3,84.7
E00134845,21.3,78.7
E00134846,11.3,88.7
E00134847,18.2,81.8
E00134848,15.8,84.2
E00134893,23.1,76.9
E00134894,15.9,84.1
E00134895,24.3,75.7
E00134896,13,87
E00134897,14.3,85.7
E00134898,22.6,77.4
E00134899,14.4,85.6
E00134900,17,83
E00134901,20.4,79.6
E00135058,20.3,79.7
E00135059,33.3,66.7
E00135061,17.3,82.7
E00135062,19.5,80.5
E00135063,33.3,66.7
E00135064,20.9,79.1
E00135871,14.2,85.8
E00135872,18.8,81.2
E00135873,18.3,81.7
E00135876,23.6,76.4
E00135877,32.2,67.8
E00135882,20.2,79.8
E00135883,18.9,81.1
E00135884,15.2,84.8
E00135887,21.1,78.9
E00135889,18.4,81.6
E00135890,17.7,82.3
E00135891,10.7,89.3
E00135892,17.4,82.6
E00135893,22,78
E00135894,20,80
E00135895,14.3,85.7
E00135896,19,81
E00135912,14.4,85.6
E00135913,17.4,82.6
E00135914,25.3,74.7
E00135915,16.2,83.8
E00135916,20.6,79.4
E00135917,16,84
E00135918,17.4,82.6
E00135919,16.9,83.1
E00135920,19.7,80.3
E00135921,18.8,81.2
E00135922,25.4,74.6
E00135924,16.3,83.7
E00135925,29.7,70.3
E00135926,26.6,73.4
E00135927,26,74
E00135934,21.3,78.7
E00135935,23.7,76.3
E00135956,30.7,69.3
E00135957,27.8,72.2
E00135958,24.8,75.2
E00135959,17.4,82.6
E00135960,26.7,73.3
E00135961,25,75
E00135963,33.9,66.1
E00135965,23,77
E00135966,26.1,73.9
E00136017,21.5,78.5
E00136018,24.4,75.6
E00136020,30.8,69.2
E00136022,34,66
E00136023,24.7,75.3
E00136024,35.7,64.3
E00136025,27.1,72.9
E00136026,32.5,67.5
E00136027,23.5,76.5
E00136028,17.3,82.7
E00136029,26.6,73.4
E00136030,24.1,75.9
E00136031,32.8,67.2
E00136032,16.3,83.7
E00136033,23,77
E00136034,21.6,78.4
E00136035,26.9,73.1
E00136036,26.3,73.7
E00136037,19.4,80.6
E00136038,26.1,73.9
E00136039,33.5,66.5
E00136040,32.5,67.5
E00136041,26.6,73.4
E00136042,19.1,80.9
E00136043,17,83
E00136044,18.2,81.8
E00136045,17.9,82.1
E00136046,17.4,82.6
E00136047,24.1,75.9
E00136048,22.5,77.5
E00136049,21.7,78.3
E00136051,25,75
E00136052,26.2,73.8
E00136053,27.1,72.9
E00136054,30,70
E00136055,19.4,80.6
E00136056,28.3,71.7
E00136057,25,75
E00136058,17.1,82.9
E00136059,20.7,79.3
E00136060,22.2,77.8
E00136067,22.4,77.6
E00136068,28.2,71.8
E00136085,25.9,74.1
E00136086,24,76
E00136087,21.4,78.6
E00136089,16.6,83.4
E00136090,26,74
E00136091,18.6,81.4
E00136092,17,83
E00136093,15.8,84.2
E00136095,18.8,81.3
E00136096,15,85
E00136097,17.3,82.7
E00136101,21.4,78.6
E00136224,19.1,80.9
E00136225,22.8,77.2
E00136226,15.7,84.3
E00136227,17.7,82.3
E00136228,16.1,83.9
E00136229,26.8,73.2
E00169818,22.4,77.6
E00169872,37.1,62.9
E00169873,14.7,85.3
E00184648,23.2,76.8
E00184650,19.1,80.9
E00184651,11.1,88.9
E00184652,14.3,85.7
E00184663,17.8,82.2
E00184672,12.4,87.6
E00184674,20.1,79.9
E00184676,15,85
E00184678,15.9,84.1
E00184685,16.2,83.8
E00184690,7.2,92.8
E00184692,26.4,73.6
E00184694,11.4,88.6
E00184695,27.1,72.9
E00184697,17.4,82.6
E00184698,17.7,82.3
E00184703,6.7,93.3
