areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00134325,99.2,0.8,0,0
E00134326,97.6,1.6,0,0.8
E00134327,99.1,0,0,0.9
E00134328,98.8,1.2,0,0
E00134658,100,0,0,0
E00134659,100,0,0,0
E00134661,100,0,0,0
E00134662,98.7,1.3,0,0
E00134663,100,0,0,0
E00134664,98.2,1.8,0,0
E00134665,99.2,0.8,0,0
E00134666,98.5,1.5,0,0
E00134668,97.7,1.5,0,0.8
E00134669,99.1,0.9,0,0
E00134670,98.5,1.5,0,0
E00134671,100,0,0,0
E00134672,99.2,0.8,0,0
E00134673,97.4,2.6,0,0
E00134674,99.5,0,0,0.5
E00134675,97.6,0.8,0.8,0.8
E00134676,99.5,0.5,0,0
E00134677,99.4,0,0,0.6
E00134678,98.1,1.9,0,0
E00134679,99.3,0.7,0,0
E00134680,96.9,0,0,3.1
E00134681,99.2,0.8,0,0
E00134682,94.6,2.7,1.8,0.9
E00134683,100,0,0,0
E00134730,100,0,0,0
E00134731,97.7,1.6,0,0.8
E00134732,97.9,1.4,0,0.7
E00134733,100,0,0,0
E00134734,100,0,0,0
E00134735,97.9,0.7,0,1.4
E00134736,100,0,0,0
E00134737,97.2,0,0,2.8
E00134738,96.9,3.1,0,0
E00134739,97.1,2.9,0,0
E00134740,98.2,0,0.9,0.9
E00134741,99,1,0,0
E00134742,98.7,1.3,0,0
E00134743,100,0,0,0
E00134744,99.2,0,0,0.8
E00134745,100,0,0,0
E00134746,97.5,0.6,1.3,0.6
E00134747,97.1,0.6,1.7,0.6
E00134767,98.9,1.1,0,0
E00134768,99.4,0,0,0.6
E00134769,99.3,0.7,0,0
E00134770,97,0,0,3
E00134771,100,0,0,0
E00134776,95.9,4.1,0,0
E00134777,98.9,1.1,0,0
E00134778,100,0,0,0
E00134779,97.8,1.1,0,1.1
E00134780,98.5,1.5,0,0
E00134781,100,0,0,0
E00134782,97.1,2.3,0,0.6
E00134785,98.3,1.7,0,0
E00134786,97.1,0.7,0.7,1.5
E00134826,98.9,1.1,0,0
E00134827,94.7,5.3,0,0
E00134828,98.1,1.9,0,0
E00134829,99,0,0,1
E00134830,99.2,0.8,0,0
E00134831,99.3,0.7,0,0
E00134832,99.3,0.7,0,0
E00134833,95.9,2.7,0,1.4
E00134834,100,0,0,0
E00134835,100,0,0,0
E00134836,100,0,0,0
E00134837,97.5,1.3,0.6,0.6
E00134838,99.3,0.7,0,0
E00134839,97.4,1.6,1.1,0
E00134840,99.1,0,0,0.9
E00134841,98.7,0.9,0,0.4
E00134842,100,0,0,0
E00134844,99.3,0.7,0,0
E00134845,98.1,0,0,1.9
E00134846,92.9,1.8,0,5.3
E00134847,96.7,1.7,0.8,0.8
E00134848,99.1,0.9,0,0
E00134893,99.3,0,0,0.7
E00134894,99.2,0.8,0,0
E00134895,100,0,0,0
E00134896,99,1,0,0
E00134897,100,0,0,0
E00134898,98.6,1.4,0,0
E00134899,99.1,0.9,0,0
E00134900,99.2,0.8,0,0
E00134901,100,0,0,0
E00135058,100,0,0,0
E00135059,100,0,0,0
E00135061,100,0,0,0
E00135062,99.2,0,0,0.8
E00135063,96,0.8,0.8,2.4
E00135064,97.2,0,0,2.8
E00135871,100,0,0,0
E00135872,97.9,1.4,0.7,0
E00135873,98.2,1.2,0,0.6
E00135876,100,0,0,0
E00135877,98.4,0.8,0,0.8
E00135882,99.5,0.5,0,0
E00135883,100,0,0,0
E00135884,98.9,1.1,0,0
E00135887,97.8,2.2,0,0
E00135889,99.1,0.9,0,0
E00135890,100,0,0,0
E00135891,100,0,0,0
E00135892,97.6,1.9,0,0.5
E00135893,98.6,1.4,0,0
E00135894,100,0,0,0
E00135895,100,0,0,0
E00135896,100,0,0,0
E00135912,99,1,0,0
E00135913,99.3,0.7,0,0
E00135914,99.2,0,0.8,0
E00135915,98,1,0,1
E00135916,97.3,1.8,0,0.9
E00135917,99.5,0,0,0.5
E00135918,97.9,2.1,0,0
E00135919,97.6,2.4,0,0
E00135920,100,0,0,0
E00135921,99.3,0.7,0,0
E00135922,100,0,0,0
E00135924,97.6,2.4,0,0
E00135925,100,0,0,0
E00135926,100,0,0,0
E00135927,100,0,0,0
E00135934,98.9,0,0,1.1
E00135935,98.9,1.1,0,0
E00135956,100,0,0,0
E00135957,95,3.2,0,1.8
E00135958,98.3,0,0,1.7
E00135959,100,0,0,0
E00135960,99.3,0,0,0.7
E00135961,86.3,1.2,2.4,10.1
E00135963,99.2,0,0,0.8
E00135965,98.6,0,0.7,0.7
E00135966,97.2,0,0,2.8
E00136017,100,0,0,0
E00136018,99.1,0.9,0,0
E00136020,97.8,0.7,1.5,0
E00136022,98.3,0.8,0.8,0
E00136023,99.1,0,0.9,0
E00136024,97.7,0,0,2.3
E00136025,100,0,0,0
E00136026,99.3,0,0,0.7
E00136027,97.4,1.9,0,0.6
E00136028,98.1,1,0,1
E00136029,99.2,0,0.8,0
E00136030,99.3,0,0,0.7
E00136031,99.3,0,0.7,0
E00136032,97,0.7,0,2.2
E00136033,99.5,0.5,0,0
E00136034,99.3,0,0.7,0
E00136035,99.2,0.8,0,0
E00136036,99.3,0,0,0.7
E00136037,96.4,2.2,0,1.4
E00136038,98.1,0,0,1.9
E00136039,98.5,0,0,1.5
E00136040,100,0,0,0
E00136041,94.4,0.7,1.4,3.5
E00136042,97.5,0.8,0,1.6
E00136043,100,0,0,0
E00136044,100,0,0,0
E00136045,96.9,0.8,0.8,1.5
E00136046,99.2,0.8,0,0
E00136047,98.7,0,0.6,0.6
E00136048,99.3,0,0,0.7
E00136049,98.1,0.6,0.6,0.6
E00136051,95.4,2.6,0,2.1
E00136052,99.4,0.6,0,0
E00136053,96.9,0,0,3.1
E00136054,99.2,0.8,0,0
E00136055,99.2,0.8,0,0
E00136056,100,0,0,0
E00136057,99.5,0,0,0.5
E00136058,100,0,0,0
E00136059,99.4,0,0,0.6
E00136060,97.8,1.7,0,0.6
E00136067,100,0,0,0
E00136068,96.3,2.8,0,0.9
E00136085,89.8,0,10.2,0
E00136086,98.3,1.1,0,0.6
E00136087,100,0,0,0
E00136089,98.2,1.8,0,0
E00136090,100,0,0,0
E00136091,99.3,0.7,0,0
E00136092,100,0,0,0
E00136093,98.5,1.5,0,0
E00136095,97.2,2.8,0,0
E00136096,98.6,0.7,0,0.7
E00136097,96.9,2.5,0,0.6
E00136101,97.4,1.3,1.3,0
E00136224,99.3,0.7,0,0
E00136225,100,0,0,0
E00136226,100,0,0,0
E00136227,96.7,1.7,1.7,0
E00136228,99.2,0.8,0,0
E00136229,95.7,1.1,3.2,0
E00169818,99.2,0.8,0,0
E00169872,100,0,0,0
E00169873,100,0,0,0
E00184648,98.5,1,0,0.5
E00184650,100,0,0,0
E00184651,96.1,3.9,0,0
E00184652,96.2,0,3,0.8
E00184663,97.6,1.2,0.8,0.4
E00184672,97.5,0.6,0,1.9
E00184674,97.6,1.6,0,0.8
E00184676,98.8,1.2,0,0
E00184678,96.8,1.1,0.5,1.6
E00184685,97.1,2.3,0,0.6
E00184690,96.4,1.8,0,1.8
E00184692,98.4,0.8,0,0.8
E00184694,98.9,0,1.1,0
E00184695,100,0,0,0
E00184697,100,0,0,0
E00184698,97.8,1.1,0,1.1
E00184703,97.8,0,0,2.2
