areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00134325,97.7,1.9,0,0.3,0
E00134326,95.6,3.7,0.4,0.4,0
E00134327,96.7,1.8,0.4,0.7,0.4
E00134328,94.2,4.8,1,0,0
E00134658,98.6,0.9,0.5,0,0
E00134659,100,0,0,0,0
E00134661,98.1,1.9,0,0,0
E00134662,92.6,6.4,0.3,0.7,0
E00134663,97.4,2.6,0,0,0
E00134664,96.4,2.8,0,0.4,0.4
E00134665,93.8,4.2,1.2,0.8,0
E00134666,96.1,3.5,0,0.4,0
E00134668,98.4,0.3,1.3,0,0
E00134669,95.7,3.2,0.5,0.5,0
E00134670,95.9,1.9,1.1,0,1.1
E00134671,97.3,2.7,0,0,0
E00134672,97.6,2.1,0.3,0,0
E00134673,93.7,6.3,0,0,0
E00134674,97.8,1.7,0.2,0.2,0
E00134675,96.6,3,0,0,0.4
E00134676,97.5,1.9,0.2,0.4,0
E00134677,95,3.4,0.3,0,1.2
E00134678,91.9,6.3,0,0.9,0.9
E00134679,93.4,2.9,0,0.6,3.2
E00134680,96.8,0.6,2.5,0,0
E00134681,96.8,3.2,0,0,0
E00134682,94.2,4.7,0.4,0.7,0
E00134683,97.6,2.4,0,0,0
E00134730,98.5,1.5,0,0,0
E00134731,97.6,2.1,0.3,0,0
E00134732,95,3.5,0,0.9,0.6
E00134733,97.1,2.3,0,0.6,0
E00134734,95.4,4.6,0,0,0
E00134735,96.2,2.5,0.3,0,0.9
E00134736,97.9,2.1,0,0,0
E00134737,96.7,1.4,0.2,0.9,0.7
E00134738,95,3.9,1.1,0,0
E00134739,94,5.1,0.9,0,0
E00134740,93.4,5.7,0.4,0,0.4
E00134741,98.7,0.9,0,0.4,0
E00134742,94.7,4.1,0,1.2,0
E00134743,98.4,1.3,0,0.3,0
E00134744,96.5,2.8,0.7,0,0
E00134745,96.6,2.9,0,0,0.5
E00134746,96.3,2.8,0.9,0,0
E00134747,95,3.6,1.2,0.2,0
E00134767,94.7,3.7,0.2,1.1,0.2
E00134768,98.9,1.1,0,0,0
E00134769,97.5,2.5,0,0,0
E00134770,97.9,1.6,0,0.4,0
E00134771,96.1,3.9,0,0,0
E00134776,92.5,6.1,0.9,0.5,0
E00134777,95.2,3.4,1.4,0,0
E00134778,99.2,0.4,0,0.4,0
E00134779,90.7,5.6,0.5,2.8,0.5
E00134780,98,1.6,0,0.3,0
E00134781,93.6,6,0.4,0,0
E00134782,95.9,3.6,0.3,0,0.3
E00134785,98.1,1.4,0,0.5,0
E00134786,95.5,3.9,0.6,0,0
E00134826,96.6,2.4,0.7,0.2,0
E00134827,90,9,0.5,0,0.5
E00134828,97.6,1.2,0.2,1,0
E00134829,97.4,1.5,0.4,0.7,0
E00134830,98,1.7,0.3,0,0
E00134831,96.8,3.2,0,0,0
E00134832,98.5,0.9,0.3,0,0.3
E00134833,93.7,4.1,0.8,1.1,0.3
E00134834,98,1.5,0.5,0,0
E00134835,95.6,4.4,0,0,0
E00134836,93.2,5.4,1.4,0,0
E00134837,93.8,4.3,1.1,0.5,0.3
E00134838,99,1,0,0,0
E00134839,96.1,2.4,0.6,0.4,0.4
E00134840,98.6,0.7,0,0.7,0
E00134841,97.3,2.1,0.3,0.3,0
E00134842,95.1,4.9,0,0,0
E00134844,97.1,2.4,0.6,0,0
E00134845,94.4,2.4,2.8,0.4,0
E00134846,88.7,3.9,5.1,1.9,0.4
E00134847,94.9,3,1.3,0.7,0
E00134848,96.7,3.3,0,0,0
E00134893,94.8,4.1,0.7,0.4,0
E00134894,95.1,4.5,0,0.4,0
E00134895,95,5,0,0,0
E00134896,95.9,3.5,0.6,0,0
E00134897,97.4,2.6,0,0,0
E00134898,95.5,4.5,0,0,0
E00134899,94.2,5.4,0,0,0.4
E00134900,98.1,1.1,0.7,0,0
E00134901,98.8,1.2,0,0,0
E00135058,95.7,3.6,0.7,0,0
E00135059,94.3,5.2,0.5,0,0
E00135061,98.4,1.2,0,0.4,0
E00135062,94.5,3.1,1.2,0.8,0.4
E00135063,92.2,5.2,2,0.3,0.3
E00135064,94.2,3.9,0.9,0,0.9
E00135871,89.9,7.4,0.3,1.3,1
E00135872,95,3.5,0.6,0.9,0
E00135873,96.1,3.4,0.3,0.3,0
E00135876,95.8,3.3,0.3,0.6,0
E00135877,96.7,2.9,0.4,0,0
E00135882,98,2,0,0,0
E00135883,93,7,0,0,0
E00135884,97.4,1.6,0,1,0
E00135887,95.5,3.5,0,1,0
E00135889,97.4,1.5,0,1.1,0
E00135890,97.2,2.8,0,0,0
E00135891,97.1,2.4,0,0,0.5
E00135892,94.5,3.9,0.7,0.2,0.7
E00135893,96,3.5,0,0.6,0
E00135894,94.3,5.7,0,0,0
E00135895,94.4,5.6,0,0,0
E00135896,92,5.6,2.4,0,0
E00135912,97.7,1.9,0.5,0,0
E00135913,97.9,2.1,0,0,0
E00135914,94.1,5.5,0.4,0,0
E00135915,93.1,5.2,1.3,0,0.4
E00135916,94.2,4.7,0.4,0.8,0
E00135917,96.6,2.2,0.5,0.5,0.2
E00135918,96,2.2,0.9,0.6,0.3
E00135919,93.7,5.1,0.6,0.6,0
E00135920,97,3,0,0,0
E00135921,96.2,2.6,0.3,0,0.9
E00135922,98.5,0.9,0,0.4,0.2
E00135924,96.5,3.5,0,0,0
E00135925,98,2,0,0,0
E00135926,97.9,1.4,0.3,0,0.3
E00135927,97,2.3,0.7,0,0
E00135934,95.5,2.7,0.5,1.4,0
E00135935,92.5,6.5,1.1,0,0
E00135956,96.6,2,1.5,0,0
E00135957,95.2,4,0.2,0.2,0.4
E00135958,91.1,6.9,1,0,1
E00135959,96.9,2,0,0,1
E00135960,96.2,3.1,0.7,0,0
E00135961,96.9,1.2,0.9,0.3,0.6
E00135963,93.6,4.5,1.4,0,0.5
E00135965,90.9,5.5,0.7,1.8,1.1
E00135966,93.6,4.6,0.6,1.2,0
E00136017,99.6,0.4,0,0,0
E00136018,95.7,3.9,0,0.4,0
E00136020,96.2,2.6,0,1.1,0
E00136022,95.7,3.5,0.4,0.4,0
E00136023,95.1,2.7,2.2,0,0
E00136024,93.1,4.3,2.6,0,0
E00136025,97,1.9,1.1,0,0
E00136026,98.7,1.3,0,0,0
E00136027,94.4,3.7,0.4,1.1,0.4
E00136028,96.4,2.7,0,0.9,0
E00136029,96.9,2.2,0.3,0.6,0
E00136030,98.3,1.3,0,0.3,0
E00136031,98.3,1.7,0,0,0
E00136032,95.7,2.9,0.7,0.7,0
E00136033,95.9,3.1,0.3,0.5,0.3
E00136034,96.8,2.2,0.7,0.4,0
E00136035,97.7,1.5,0,0,0.8
E00136036,95.8,4.2,0,0,0
E00136037,94.9,3.2,1.3,0,0.6
E00136038,97.8,1.4,0.8,0,0
E00136039,97.1,2.4,0,0,0.5
E00136040,95.5,3.3,0.4,0.8,0
E00136041,88.6,6.9,1.2,0,3.3
E00136042,95.3,3.5,1.2,0,0
E00136043,97.9,1,1,0,0
E00136044,96.7,2.6,0.7,0,0
E00136045,94.1,4.8,0.4,0.4,0.4
E00136046,95.8,2.6,1.3,0,0.3
E00136047,95.8,3.4,0,0.8,0
E00136048,92.9,7.1,0,0,0
