areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00134325,78.4,17.4,4.2
E00134326,78.3,16.5,5.1
E00134327,85.4,11.3,3.3
E00134328,79.4,13,7.6
E00134658,72.6,22.6,4.7
E00134659,72.5,19.8,7.8
E00134661,84.7,10.9,4.4
E00134662,82.8,13.1,4
E00134663,84.2,12,3.8
E00134664,74.6,20.2,5.2
E00134665,81.3,15.2,3.5
E00134666,80.7,15.8,3.5
E00134668,79.2,16.1,4.7
E00134669,58.3,30.5,11.2
E00134670,75.6,19.2,5.3
E00134671,73.4,20.1,6.6
E00134672,78,18.5,3.5
E00134673,70.8,17,12.3
E00134674,65.5,26.6,8
E00134675,75.9,17.7,6.3
E00134676,80.6,13.8,5.6
E00134677,72,23.7,4.4
E00134678,85.7,13.4,0.9
E00134679,87.5,9.9,2.6
E00134680,80.6,15.5,3.9
E00134681,83.8,12.6,3.6
E00134682,74.6,14.7,10.8
E00134683,81.1,14.2,4.7
E00134730,91.4,8.1,0.5
E00134731,79,17.8,3.1
E00134732,82.6,13,4.4
E00134733,89.3,9.2,1.4
E00134734,86.9,9.7,3.5
E00134735,74.2,17.3,8.5
E00134736,80.8,15.8,3.3
E00134737,82.4,12.7,4.9
E00134738,87.3,9.9,2.8
E00134739,82,16.1,1.8
E00134740,82.1,14.8,3.1
E00134741,88.3,9.6,2.2
E00134742,83.9,11.9,4.2
E00134743,81.2,13.2,5.6
E00134744,82,14.1,3.9
E00134745,69.7,20.2,10.1
E00134746,79.2,16.5,4.3
E00134747,77.9,11.9,10.2
E00134767,86,10.8,3.2
E00134768,78.2,16.8,5
E00134769,73.6,18,8.4
E00134770,80.3,15.2,4.5
E00134771,81.7,12.1,6.2
E00134776,87.4,8.9,3.7
E00134777,82.9,12.9,4.3
E00134778,87.1,10.2,2.7
E00134779,86.6,10.6,2.8
E00134780,76.2,15,8.8
E00134781,79.6,14.9,5.5
E00134782,77.4,16.1,6.5
E00134785,83.2,12.3,4.6
E00134786,84.2,12.9,2.9
E00134826,87.3,10.7,1.9
E00134827,78.7,17.1,4.3
E00134828,84.9,12.7,2.4
E00134829,79.9,15.6,4.5
E00134830,82.3,12.3,5.4
E00134831,82.8,12.3,4.9
E00134832,84.5,12.9,2.6
E00134833,82.5,13.1,4.4
E00134834,61.7,29.6,8.7
E00134835,83.7,13.1,3.2
E00134836,78.2,16.3,5.4
E00134837,80.4,16.3,3.3
E00134838,93.9,4,2
E00134839,89.1,8,2.9
E00134840,87.4,10.9,1.7
E00134841,83.9,11.6,4.4
E00134842,81.2,16.6,2.2
E00134844,86.4,9.1,4.4
E00134845,82.3,12.9,4.8
E00134846,88.4,10.9,0.8
E00134847,86.9,8.1,5.1
E00134848,87.4,10.3,2.3
E00134893,78.1,17,4.8
E00134894,81.8,13.3,4.9
E00134895,77.1,16.3,6.6
E00134896,87,10.1,2.9
E00134897,84.5,12.3,3.2
E00134898,72.6,20.7,6.8
E00134899,87.7,9.6,2.7
E00134900,85.6,10.4,4.1
E00134901,74.1,19.4,6.5
E00135058,79.7,13.8,6.5
E00135059,67,20.9,12
E00135061,81.1,15.7,3.2
E00135062,81.6,14.9,3.5
E00135063,76.2,17.4,6.4
E00135064,82.9,10.2,6.9
E00135871,77.8,17.2,5.1
E00135872,79.9,13.9,6.2
E00135873,82.3,13.5,4.2
E00135876,77.7,15.6,6.7
E00135877,66.3,21.7,12.1
E00135882,81.8,14.1,4.2
E00135883,84.9,11.1,4
E00135884,87.4,10.5,2.1
E00135887,75.7,16,8.3
E00135889,77.6,17.9,4.5
E00135890,80.7,15.3,4
E00135891,83.6,14,2.4
E00135892,80.5,15.1,4.4
E00135893,82.7,13.3,4
E00135894,77.2,18.7,4.1
E00135895,83.1,12.9,4
E00135896,74.8,15.4,9.8
E00135912,81.9,16.2,1.9
E00135913,84.2,13.7,2.1
E00135914,74.4,19.8,5.9
E00135915,83.3,14.2,2.6
E00135916,76.7,18.3,5.1
E00135917,82.5,13.3,4.1
E00135918,85.2,12,2.8
E00135919,85.3,10.3,4.5
E00135920,82.6,12.1,5.3
E00135921,76.8,18.2,5
E00135922,75.5,18.2,6.3
E00135924,84.5,10.7,4.8
E00135925,74.7,18.5,6.8
E00135926,71.2,21.2,7.6
E00135927,72.9,17.3,9.8
E00135934,80.9,16.8,2.3
E00135935,78.5,14.5,7
E00135956,67.3,24.9,7.8
E00135957,75,17.5,7.5
E00135958,72.5,21.1,6.4
E00135959,76.5,21.2,2.4
E00135960,72.6,18.8,8.6
E00135961,74.5,17.2,8.3
E00135963,61.5,25.3,13.1
E00135965,80.4,14.5,5.1
E00135966,74.1,19,6.9
E00136017,72.9,19.4,7.7
E00136018,75.6,18.6,5.8
E00136020,67.9,26.4,5.7
E00136022,68.2,25.5,6.3
E00136023,74.3,21.6,4.1
E00136024,59,24.8,16.2
E00136025,71.5,22.8,5.6
E00136026,69.2,20.3,10.5
E00136027,74,17.8,8.2
E00136028,78.3,19.5,2.3
E00136029,72.7,18.5,8.8
E00136030,77.6,18.8,3.6
E00136031,70.2,18.5,11.3
E00136032,83.9,11.8,4.3
E00136033,76.2,18.2,5.6
E00136034,74.2,20.4,5.4
E00136035,77.6,16.7,5.7
E00136036,71.9,25.7,2.4
E00136037,79.9,13.7,6.4
E00136038,79.3,14.1,6.5
E00136039,68.1,21.1,10.8
E00136040,75.3,16.9,7.8
E00136041,70.1,22.1,7.8
E00136042,81.3,16.7,1.9
E00136043,83.6,11.8,4.5
E00136044,81,15.3,3.6
E00136045,79.5,15.8,4.8
E00136046,81.9,13.9,4.2
E00136047,77,17.3,5.7
E00136048,75,20.1,4.9
E00136049,83.8,11,5.2
E00136051,76.3,16.8,6.9
E00136052,71.6,19.2,9.2
E00136053,76.1,17,6.9
E00136054,69.3,22.7,8
E00136055,82.2,12.2,5.6
E00136056,72.8,16.7,10.5
E00136057,76.1,11.2,12.7
E00136058,82.3,14,3.7
E00136059,76.7,17.7,5.6
E00136060,79.7,14.5,5.8
E00136067,74.1,20.8,5.1
E00136068,70.4,19.2,10.3
E00136085,76.6,11.4,11.9
E00136086,73.9,19.1,7
E00136087,71.3,17.4,11.4
E00136089,83.8,10.3,5.9
E00136090,78.4,16,5.6
E00136091,80.3,13.1,6.6
E00136092,83.1,14.5,2.5
E00136093,83.9,12.4,3.7
E00136095,76.3,16.3,7.5
E00136096,85.7,11.5,2.9
E00136097,84.5,12.5,2.9
E00136101,82.1,10.3,7.7
E00136224,84.4,11.1,4.5
E00136225,77.5,15.5,7
E00136226,81.2,14.4,4.4
E00136227,83.1,12,4.9
E00136228,87.2,10.2,2.6
E00136229,75.2,17.8,7
E00169818,77.1,15.1,7.8
E00169872,59.9,26.8,13.3
E00169873,90.5,8.6,0.9
E00184648,80.3,14.9,4.8
E00184650,84.4,13.6,1.9
E00184651,86.1,11.1,2.8
E00184652,84.6,11.8,3.6
E00184663,82.7,11.5,5.8
E00184672,90.3,7.6,2.1
E00184674,81.3,14.2,4.5
E00184676,85.6,11.1,3.2
E00184678,86.7,9.9,3.4
E00184685,87.1,8.9,3.9
E00184690,89.5,8.6,2
E00184692,69.5,25.2,5.2
E00184694,90.7,8.1,1.3
E00184695,74.3,20,5.7
E00184697,78.7,18,3.3
E00184698,87.4,6.9,5.6
E00184703,91,8.2,0.8
