areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
W00001336,99.2,0.8,0,0
W00001337,96.9,3.1,0,0
W00001338,97.6,2.4,0,0
W00001339,97.6,0.8,0,1.6
W00001340,100,0,0,0
W00001341,98.3,1.7,0,0
W00001342,98.5,0,0,1.5
W00001343,100,0,0,0
W00001344,98.5,0.8,0.8,0
W00001345,95.9,2.4,1.6,0
W00001346,96.4,0.9,0.9,1.8
W00001347,98.5,0.8,0.8,0
W00001348,99.1,0,0,0.9
W00001349,94.9,2.5,1.9,0.6
W00001350,98.3,0,0.9,0.9
W00001351,95.7,0.9,1.7,1.7
W00001352,95.7,1.7,1.7,0.9
W00001353,97.8,0.7,0,1.5
W00001354,99.2,0,0,0.8
W00001355,100,0,0,0
W00001369,98.3,0.9,0,0.9
W00001371,99.2,0,0.8,0
W00001372,97.7,0,0,2.3
W00001373,96.1,1.1,0.6,2.2
W00001376,100,0,0,0
W00001377,96.8,1.6,0.8,0.8
W00001378,95.4,1.5,1.5,1.5
W00001379,95.7,1.7,0.9,1.7
W00001380,97.5,2.5,0,0
W00001381,96.4,0.7,0,2.9
W00001387,96.5,0.7,0,2.8
W00001395,99.2,0.8,0,0
W00001396,93.1,1.9,1.3,3.8
W00001397,99.1,0,0,0.9
W00001398,97.2,1.9,0,0.9
W00001399,98.5,0,0.8,0.8
W00001400,97.6,0,0.8,1.6
W00001401,98.7,0,0.7,0.7
W00001402,95.9,1.6,0,2.5
W00001403,97.8,0.7,1.5,0
W00001404,99.1,0.9,0,0
W00001405,99.2,0.8,0,0
W00001406,100,0,0,0
W00001407,100,0,0,0
W00001408,99.3,0.7,0,0
W00001409,97.4,0.9,0,1.7
W00001410,96.7,1.7,0,1.7
W00001411,100,0,0,0
W00001412,92,0,0,8
W00001413,98.7,0,0.6,0.6
W00001414,97.7,0.8,0,1.5
W00001415,94.5,3.7,0,1.8
W00001416,97.8,0.7,0.7,0.7
W00001417,95.7,2.2,0.7,1.4
W00001418,98.5,0.8,0.8,0
W00001419,96.8,2.4,0,0.8
W00001420,95.8,1.7,2.5,0
W00001421,99.1,0,0,0.9
W00001422,99.2,0.8,0,0
W00001423,97.6,0.5,0,2
W00001424,100,0,0,0
W00001425,99.1,0.9,0,0
W00001426,96.8,1.9,0,1.3
W00001427,98.9,1.1,0,0
W00001428,98.8,0.6,0,0.6
W00001429,98.5,0.5,0,1
W00001430,97.4,1.8,0,0.9
W00001431,99.2,0.8,0,0
W00001432,99.3,0.7,0,0
W00001433,98.4,1.6,0,0
W00001434,96.7,0,1.6,1.6
W00001435,95.2,2.1,0.7,2.1
W00001436,99.4,0.6,0,0
W00001437,99.1,0,0,0.9
W00001438,100,0,0,0
W00001439,97.8,1.7,0,0.6
W00001440,98.6,0.9,0,0.5
W00001442,98.9,0.6,0,0.6
W00001443,99.6,0.4,0,0
W00001444,98.3,0.8,0,0.8
W00001467,86.5,1.6,2.4,9.5
W00001468,97,0.7,0.7,1.5
W00001469,90.1,0.8,2.5,6.6
W00001470,91.9,1.6,1.6,4.8
W00001471,89,0,0.9,10.1
W00001472,83.2,4.2,0.8,11.8
W00001473,93.2,0.7,0,6.1
W00001474,91.9,2.4,0.8,4.9
W00001475,81.5,3.7,0.7,14.1
W00001476,76.8,3.6,1.8,17.9
W00001477,89.6,1.7,0,8.7
W00001478,86.8,2.3,2.3,8.5
W00001479,93.3,2.5,0.8,3.3
W00001480,88.1,1.7,4.2,5.9
W00001481,87.1,4,1.6,7.3
W00001482,92.5,1.5,1.5,4.5
W00001483,88.8,1.7,1.7,7.8
W00001484,95.1,2.5,0,2.5
W00001485,94,2.2,0,3.7
W00001486,92.9,2.4,2.4,2.4
W00001487,95.9,2.5,0,1.7
W00001488,93.4,1.6,0,4.9
W00001489,93.6,2.1,0,4.3
W00001491,92.1,1,0,6.9
W00001492,92.7,1.6,0,5.6
W00001493,77.4,7.8,0.9,13.9
W00001494,93.6,0.8,1.6,4
W00001495,96.8,0.8,0,2.4
W00001496,98.3,0.9,0.9,0
W00001497,95,0,2.1,2.8
W00001498,95.2,1,1.9,1.9
W00001500,99.2,0.8,0,0
W00001501,97.6,1.6,0,0.8
W00001502,94.6,0,0.8,4.6
W00001503,96.5,0,0,3.5
W00001504,96.6,2.5,0.8,0
W00001505,96.2,0.8,0,3.1
W00001506,99.2,0,0,0.8
W00001507,95.3,1.6,2.4,0.8
W00001508,96.1,0.7,1.3,2
W00001509,100,0,0,0
W00001510,96.1,2.8,0,1.1
W00001511,98.5,0,0,1.5
W00001512,97.3,0.9,0,1.8
W00001513,100,0,0,0
W00001514,93.8,2.3,0.8,3.1
W00001515,71.5,5.7,6.2,16.6
W00001516,87.8,4.9,1.6,5.7
