areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
W00001336,0,11.1,75.4,13.5
W00001337,0,15.4,63.8,20.8
W00001338,0,17.7,72.6,9.7
W00001339,1.6,24.6,60.3,13.5
W00001340,5.3,15.8,33.8,45.1
W00001341,0,30.3,58,11.8
W00001342,0.8,7.7,71.5,20
W00001343,0.8,13.3,66.4,19.5
W00001344,2.3,9.8,57.6,30.3
W00001345,0.8,3.3,35.8,60.2
W00001346,0.9,8.9,67,23.2
W00001347,2.2,23.9,42.5,31.3
W00001348,11.7,19.8,55.9,12.6
W00001349,0.6,9,62.8,27.6
W00001350,0.9,17.2,39.7,42.2
W00001351,1.8,18.6,61.1,18.6
W00001352,33.6,13.8,47.4,5.2
W00001353,3,43.3,42.5,11.2
W00001354,2.5,32.8,54.9,9.8
W00001355,0,14.9,76,9.1
W00001369,0,35.3,54.3,10.3
W00001371,3.3,17.9,67.5,11.4
W00001372,3.1,26.9,63.1,6.9
W00001373,1.7,4.4,50.6,43.3
W00001376,1.4,19.3,50.7,28.6
W00001377,0,12.9,83.1,4
W00001378,11.5,6.1,74,8.4
W00001379,2.5,9.2,75.8,12.5
W00001380,0,3.4,64.7,31.9
W00001381,13.3,36.4,44.8,5.6
W00001387,7.1,13.5,58.9,20.6
W00001395,4.6,20.8,66.9,7.7
W00001396,24.5,30.8,35.2,9.4
W00001397,0.8,13.6,69.5,16.1
W00001398,0.9,48.1,47.2,3.8
W00001399,1.5,39.7,47.3,11.5
W00001400,22.7,49.2,16.4,11.7
W00001401,0.7,15.9,76.2,7.3
W00001402,0,15.8,67.5,16.7
W00001403,15.3,20.4,40.9,23.4
W00001404,45.7,10.3,36.2,7.8
W00001405,1.6,24,62.4,12
W00001406,0.8,5.5,86.6,7.1
W00001407,1.7,19.7,68.4,10.3
W00001408,0.7,14,74.3,11
W00001409,0,10.3,86.2,3.4
W00001410,0,0.8,78.3,20.8
W00001411,49.1,24.5,24.5,1.9
W00001412,7.2,84.7,5.4,2.7
W00001413,1.9,29.5,59.6,9
W00001414,13.6,13.6,68.2,4.5
W00001415,33.9,15.6,39.4,11
W00001416,19,22.6,46.7,11.7
W00001417,6.5,15.9,72.5,5.1
W00001418,1.5,20.5,71.2,6.8
W00001419,8.9,24.2,51.6,15.3
W00001420,5.1,22.9,65.3,6.8
W00001421,0.9,39.5,51.8,7.9
W00001422,0.8,30.2,59.5,9.5
W00001423,9.5,28,36.5,26
W00001424,12.8,24.8,46.2,16.2
W00001425,0.9,26.2,35.5,37.4
W00001426,6.5,38.7,41.9,12.9
W00001427,0.5,9.9,32.4,57.1
W00001428,0,25.9,53.4,20.7
W00001429,2.9,9.8,60.5,26.8
W00001430,0,40.9,46.1,13
W00001431,19.5,16.1,33.9,30.5
W00001432,0.7,17.2,57,25.2
W00001433,3.3,23.6,65,8.1
W00001434,4.1,52,37.4,6.5
W00001435,11.7,35.2,48.3,4.8
W00001436,1.3,7.1,44.9,46.8
W00001437,18.7,20.6,54.2,6.5
W00001438,0.7,0,34.2,65.1
W00001439,1.1,26.7,48.9,23.3
W00001440,0,26.6,38.3,35
W00001442,4,42.4,46.3,7.3
W00001443,1.2,15.7,55.2,27.8
W00001444,0.8,21.8,42.9,34.5
W00001467,11.9,37.3,44.4,6.3
W00001468,0.7,26.7,66.7,5.9
W00001469,36.9,9.8,49.2,4.1
W00001470,3.3,9,76.2,11.5
W00001471,30.3,22.9,42.2,4.6
W00001472,5.9,14.3,68.9,10.9
W00001473,1.4,38.1,46.3,14.3
W00001474,4.1,18.9,72.1,4.9
W00001475,63.7,20,13.3,3
W00001476,14.3,53,22,10.7
W00001477,29.8,21.9,42.1,6.1
W00001478,24,15.5,58.1,2.3
W00001479,0.8,0,86.6,12.6
W00001480,2.5,12.4,79.3,5.8
W00001481,1.6,13.8,80.5,4.1
W00001482,0,30.4,61.5,8.1
W00001483,0.9,16.5,75.7,7
W00001484,0,18.9,73.8,7.4
W00001485,3.7,22.4,69.4,4.5
W00001486,0,37,59.8,3.1
W00001487,1.7,21.5,68.6,8.3
W00001488,0.8,11.5,77,10.7
W00001489,1.1,9.6,43.3,46
W00001491,33.3,50.5,15.2,1
W00001492,0,0.8,87.9,11.3
W00001493,7.7,27.4,51.3,13.7
W00001494,9.7,24.2,58.9,7.3
W00001495,0,20.5,66.9,12.6
W00001496,0.9,29.6,49.6,20
W00001497,0,7,78.9,14.1
W00001498,27.9,5.8,48.1,18.3
W00001500,0,9.1,44.6,46.3
W00001501,0.8,1.6,79.5,18.1
W00001502,4.6,33.1,53.8,8.5
W00001503,0.9,24.6,60.5,14
W00001504,0.8,16.9,69.5,12.7
W00001505,0,9.8,68.4,21.8
W00001506,0,15.2,61.6,23.2
W00001507,1.6,11.8,65.4,21.3
W00001508,1.3,2.6,36.6,59.5
W00001509,0,0.9,29.1,70
W00001510,0.6,8.3,44.8,46.4
W00001511,2.2,30.6,59,8.2
W00001512,5.4,19.6,59.8,15.2
W00001513,0.8,12.2,61.1,26
W00001514,0.8,16.5,69.3,13.4
W00001515,16.1,24.4,53.4,6.2
W00001516,0,13.8,70.7,15.4
W00001517,0,19,55.6,25.4
W00001518,0.9,11.3,71.3,16.5
W00001519,0.8,16.4,76.2,6.6
W00001520,0,30.4,60.8,8.8
W00001521,1.1,14.3,55.4,29.1
W00001522,1.7,7.8,22.4,68.1
W00001523,0.7,22.3,38.5,38.5
W00001524,0,10.1,34.1,55.8
W00001525,1.5,4.4,29.2,65
W00001526,0,23,35.6,41.4
W00001527,7.9,13.2,45.7,33.1
W00001528,0.7,33.8,39.6,25.9
W00001530,0,15.6,57,27.4
W00001531,3.3,9.9,23.7,63.2
W00001532,5,26,50.8,18.2
W00001533,0.8,1.6,41.1,56.5
W00001534,4,42,44,10
W00001574,0.9,15.6,38.5,45
W00001582,1.8,11.3,35.7,51.2
W00001609,2.3,20.6,30.5,46.6
W00001610,10.6,23.9,35.4,30.1
W00001617,0.5,7.3,58.7,33.5
W00001618,0.9,5.3,64.6,29.2
W00001619,0,10.5,33.1,56.5
W00001620,9.4,16,60.4,14.2
W00001621,6.4,30,34.5,29.1
W00001622,0.8,26.8,50.4,22
W00001623,2.2,46.2,22,29.7
W00001624,2.3,9.2,30.5,58
W00001625,1.2,20.1,41.5,37.2
W00001626,0,22.5,38.8,38.8
W00001627,0.8,11.1,54.8,33.3
W00001628,8.1,8.1,27.9,55.9
W00001653,1.3,6.6,26.3,65.8
W00001654,1.7,23.3,15.8,59.2
W00001655,0,19.6,33.3,47
W00001658,2.7,37,42.5,17.8
W00001659,0.9,26.7,60.3,12.1
W00001660,2.4,34.1,56.1,7.3
W00001661,0.7,22.4,38.8,38.1
W00001662,12.1,46,39.5,2.4
W00001663,0.8,30.3,60.7,8.2
W00001664,7.8,28.7,41.3,22.2
W00001665,2.2,34.8,49.4,13.5
W00001671,7.6,7.6,71.4,13.4
W00001672,1.6,6.2,69,23.3
W00001674,0,27.7,62.4,9.9
W00001675,6,24.8,63.2,6
W00001676,0,24.6,64,11.4
W00001677,4.1,22.8,63.4,9.8
W00001678,23.8,15.6,49.2,11.5
W00001679,32.7,24.8,38.9,3.5
W00001680,1.9,9.1,64.9,24
W00001681,20.1,45.7,27.4,6.7
W00001683,15,25.8,38.3,20.8
W00001684,11.9,29.4,53.8,4.9
W00001685,3.4,38.1,47.5,11
W00001686,0.8,19.7,42.6,36.9
W00001687,0,41.9,46.2,12
W00001688,27.8,43.8,22.2,6.3
W00001689,0,16.3,31.7,52
W00001690,2.8,23.6,50,23.6
W00001691,31.3,42.1,22.1,4.6
W00001692,0.8,29.2,32.3,37.7
W00001693,17.2,32,39.8,10.9
W00001694,7.5,27.8,59.4,5.3
W00001695,2.3,12.4,76,9.3
W00001696,0,32.8,33.6,33.6
W00001697,24.2,34.2,35.8,5.8
W00001698,3.7,11.9,42.5,41.8
W00001699,0,7.2,30.4,62.4
W00001700,0,13.4,66.1,20.5
W00001701,0,3.7,43.3,53
W00001702,0,7.7,59.9,32.4
W00001703,0,2.5,82.4,15.1
W00001704,0,3.3,60.7,36.1
W00001706,0,3.1,24.6,72.3
W00001707,17.1,8.1,70.3,4.5
W00001708,27.3,35.7,30.8,6.3
W00001709,1.6,30.1,42.3,26
W00001710,20.7,24.3,38.6,16.4
W00001711,24,12.8,56,7.2
W00001712,1.8,62.8,28.3,7.1
W00001713,23,29.6,26.8,20.7
W00001714,6.6,19.7,69.7,4.1
W00001715,4.8,28,60,7.2
W00001723,0.7,12.6,73.3,13.3
W00001724,1.3,19.1,66.9,12.7
W00001725,2.4,22.4,47.2,28
W00001726,1.4,30.4,66.7,1.4
W00001727,1.2,22.4,37.1,39.2
