areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
W00001336,27.2,32.4,24.3,16.2
W00001337,35,24.2,26.1,14.6
W00001338,34.9,30.2,20.8,14.1
W00001339,33.7,22.8,22.8,20.8
W00001340,29.9,27.2,26.5,16.3
W00001341,40,33,17,10
W00001342,40,27.6,24.7,7.6
W00001343,35.9,27.6,26.9,9.7
W00001344,43.8,23.8,22.3,10
W00001345,35.3,22.4,32.8,9.5
W00001346,34.4,25.6,29.6,10.4
W00001347,30.5,31.7,29.9,7.8
W00001348,46.7,19,23.8,10.5
W00001349,39.4,24.4,18.1,18.1
W00001350,39.7,29.1,21.9,9.3
W00001351,42.6,30.4,11.5,15.5
W00001352,53,18.1,18.1,10.8
W00001353,46,31,13.8,9.2
W00001354,45.3,22.1,12.8,19.8
W00001355,41.8,17.3,29.1,11.8
W00001369,49.5,22,16.5,11.9
W00001371,47.3,19.8,21.4,11.5
W00001372,49.4,21.8,17.9,10.9
W00001373,33.2,21,30.9,14.9
W00001376,41.6,30.2,16.1,12.1
W00001377,58.2,15.7,18.3,7.8
W00001378,52.4,22.4,17.7,7.5
W00001379,45.1,19.7,25.4,9.9
W00001380,33.7,31.7,25.1,9.5
W00001381,50,16,23.7,10.3
W00001387,33.7,24.7,33.1,8.4
W00001395,47.6,25.6,12.8,14
W00001396,30.8,28.5,24.6,16.2
W00001397,44.6,21.5,20.8,13.1
W00001398,46.6,27.3,13.6,12.5
W00001399,44.4,20.6,21.4,13.5
W00001400,43.1,27.7,16.2,13.1
W00001401,38.8,30.3,19.1,11.8
W00001402,47.8,21,10.9,20.3
W00001403,42.3,22.8,24.4,10.6
W00001404,48,17.3,16,18.7
W00001405,27.1,29.5,25.6,17.8
W00001406,31.8,35.8,19.2,13.2
W00001407,49.6,26.4,12.4,11.6
W00001408,33.5,34.5,20.1,11.9
W00001409,44,25.8,12.6,17.6
W00001410,42.3,28.8,20.5,8.3
W00001411,37.8,26.7,28.9,6.7
W00001412,46.6,22,20.3,11
W00001413,35.7,33.3,19.3,11.7
W00001414,46.3,27.3,13.2,13.2
W00001415,50,31.1,8.1,10.8
W00001416,40.4,29.8,16.7,13.2
W00001417,46.4,25.7,13.4,14.5
W00001418,48.3,23.8,15.2,12.6
W00001419,41,24.8,24.8,9.4
W00001420,39.8,32.5,13.8,13.8
W00001421,41.7,27.2,17.5,13.6
W00001422,30,28.8,22.5,18.8
W00001423,41.9,26.5,21.4,10.3
W00001424,43.4,25,14.7,16.9
W00001425,27.3,20.1,36,16.5
W00001426,34.3,28.2,25.4,12.2
W00001427,31.6,30.3,27.4,10.7
W00001428,35.3,24.5,29.4,10.8
W00001429,43,25.3,21.8,9.9
W00001430,31,28,23,18
W00001431,29.1,26.4,30.9,13.6
W00001432,36.3,28.1,21.9,13.7
W00001433,32.9,24.3,23.6,19.3
W00001434,53.8,26.3,7.5,12.5
W00001435,50.4,22.2,14.5,12.8
W00001436,36.6,32.9,22.5,8
W00001437,37.3,31.4,22.5,8.8
W00001438,37.5,31,26.6,4.8
W00001439,38.5,22.1,27.7,11.7
W00001440,32.4,27.3,29,11.3
W00001442,43.5,26.5,21.8,8.2
W00001443,31.4,28.4,30.9,9.4
W00001444,43.6,21.8,29.1,5.5
W00001467,56.6,24.6,10.7,8.2
W00001468,42.3,30.3,13.4,14.1
W00001469,58.3,27.2,7.8,6.8
W00001470,58.6,21.1,9,11.3
W00001471,59.1,17.2,15.1,8.6
W00001472,53.5,23.3,12.4,10.9
W00001473,52,18.4,14.5,15.1
W00001474,42.7,32.3,10.5,14.5
W00001475,65.1,18.9,6.6,9.4
W00001476,55,20.4,11.4,13.3
W00001477,66.3,21.7,6.5,5.4
W00001478,58,22.5,8.7,10.9
W00001479,47.3,20,17,15.8
W00001480,59,20.8,8.3,11.8
W00001481,50.8,25.1,14,10.1
W00001482,53.4,27,11.7,8
W00001483,45,19.4,22.8,12.8
W00001484,50.9,26.3,12.6,10.2
W00001485,45.3,26.8,14.7,13.2
W00001486,59.9,19,12,9.2
W00001487,43.6,27.3,21.2,7.9
W00001488,43.2,24.9,16.6,15.4
W00001489,39.3,26.2,26.2,8.4
W00001491,55.6,19.4,5.6,19.4
W00001492,46.6,26.7,14.4,12.3
W00001493,55.1,23.9,10.8,10.2
W00001494,59.2,17.6,9.2,14.1
W00001495,45.2,28.3,13.3,13.3
W00001496,43.1,23.9,15.6,17.4
W00001497,50,23.2,13.1,13.7
W00001498,53.1,19.8,11.5,15.6
W00001500,44.4,29.6,17.8,8.1
W00001501,36.9,24.6,24.6,13.8
W00001502,47.4,26.7,13.8,12.1
W00001503,48.5,19.6,17.5,14.4
W00001504,39.4,25.5,23.4,11.7
W00001505,52.5,24.5,12.2,10.8
W00001506,42.2,26.6,18.3,12.8
W00001507,44.6,26.3,17.7,11.4
W00001508,47,21,23.8,8.2
W00001509,36,28.5,25,10.5
W00001510,41.7,22.7,25.8,9.8
W00001511,45.7,31.4,16.4,6.4
W00001512,38,31,20.9,10.1
W00001513,39.7,18.4,30.5,11.5
W00001514,43.4,22.4,24.5,9.8
W00001515,57.8,24,9.3,8.9
W00001516,54.4,14.8,17.8,13
W00001517,44.1,23.7,19.2,13
W00001518,47.5,13.9,21.8,16.8
W00001519,50.4,18,20.3,11.3
W00001520,39.7,29.1,20.6,10.6
W00001521,37.5,21.8,25.9,14.8
W00001522,26.3,27,38.8,7.9
W00001523,28.4,27,36.5,8.1
W00001524,28.6,29.6,29.6,12.2
W00001525,24.4,22.6,40.9,12.2
W00001526,35.5,21.5,32.6,10.3
W00001527,25.1,26.2,34.4,14.4
W00001528,33.3,24,30.2,12.4
W00001530,33.3,25.2,32.6,8.9
W00001531,25.2,26.1,42.7,6
W00001532,36.6,23.2,25.8,14.4
W00001533,28.3,23.5,38.6,9.6
W00001534,36.5,28.1,26,9.4
W00001574,32.5,25.2,29.3,13
W00001582,31.1,22.5,34,12.4
W00001609,18.6,32.3,36.6,12.4
W00001610,14.3,34.5,30.3,21
W00001617,38,20.4,31.8,9.8
W00001618,31.9,23.7,38.5,5.9
W00001619,24.5,24.5,36.1,14.8
W00001620,38.1,13.4,37.1,11.3
W00001621,36.8,14.2,39.6,9.4
W00001622,37.9,17.9,34.7,9.5
W00001623,27.6,37.9,29.3,5.2
W00001624,25.8,24.5,40.5,9.2
W00001625,29.4,26.4,35.6,8.6
W00001626,25.7,25.7,39.8,8.8
W00001627,32.3,23.7,38.7,5.4
W00001628,25.1,28.6,34.3,12
W00001653,28.7,22.6,42.6,6.1
W00001654,30.4,33.5,27.2,8.9
W00001655,26.4,29.7,30.2,13.7
W00001658,34.8,28.4,24.5,12.3
W00001659,30.8,46.2,12.3,10.8
W00001660,31.1,35.6,23,10.4
W00001661,34.5,30.4,20.8,14.3
W00001662,36.4,36.4,11.4,15.9
W00001663,35.7,36.4,16.4,11.4
W00001664,25.4,30.8,25.9,17.9
W00001665,28,48.6,15,8.4
W00001671,50.8,19.7,19.7,9.8
W00001672,41.4,22.6,30.1,6
W00001674,45.1,18.3,20.6,16
W00001675,47,17.1,22.6,13.4
W00001676,46.6,21.2,17.8,14.4
W00001677,51.5,24.6,10.4,13.4
W00001678,46.3,25.6,14.9,13.2
W00001679,61.1,7.4,20.4,11.1
W00001680,42.8,20.6,22.7,13.9
W00001681,61.3,20.2,6.7,11.8
W00001683,33.6,34.6,20.6,11.2
W00001684,36.5,29.2,22.6,11.7
W00001685,40.2,31.5,20.5,7.9
W00001686,28.6,34.1,28.6,8.8
W00001687,48.1,27.1,10.1,14.7
W00001688,36.1,26.3,24.8,12.8
W00001689,35.9,39.7,16.8,7.6
W00001690,37.3,34.2,20.4,8.1
W00001691,36.9,26.9,21.5,14.6
W00001692,29.5,30.3,31.8,8.3
W00001693,42.9,26.9,17.6,12.6
W00001694,46.5,33.1,7.7,12.7
W00001695,27.8,39.1,15,18
W00001696,26.6,44.7,14.9,13.8
W00001697,35.3,37.3,13.7,13.7
W00001698,26.9,43.8,20.8,8.5
W00001699,31.5,28.3,29.1,11
W00001700,34.5,30.2,24.1,11.2
W00001701,22.9,31.4,39.3,6.4
W00001702,33.1,20.1,39.6,7.2
W00001703,25.1,35.3,24.6,15
W00001704,23,38.1,28.3,10.6
W00001706,17.6,34.7,39.9,7.8
W00001707,44.2,32.6,1.1,22.1
W00001708,32.9,30.3,21.1,15.8
W00001709,24.8,35.5,28.9,10.7
W00001710,25.4,33.1,36.2,5.4
W00001711,32,38,13,17
W00001712,35.1,36.5,17.6,10.8
W00001713,29.6,28.7,29.6,12
W00001714,42,29.5,14.3,14.3
W00001715,55.1,27.9,9.6,7.4
W00001723,41.2,24.8,22.9,11.1
W00001724,33.1,35.9,16.9,14.1
W00001725,41.4,27.6,16.4,14.5
W00001726,46.6,31,8.6,13.8
W00001727,29.3,27.6,30.6,12.5
W00001728,38.1,28.6,22.2,11.1
W00001729,35.3,27.9,24.3,12.5
W00001730,40.2,23.8,23.8,12.3
W00001731,30.3,29.4,25.7,14.7
W00001732,30.5,32.8,27.3,9.4
W00001733,26.1,32.1,38.8,3
W00001734,18.1,31,41.4,9.5
W00001735,27.7,31.9,29.4,11.1
W00001736,35.7,25,22.9,16.4
W00001737,18.7,23.4,46.2,11.7
W00001738,16.4,20.9,46.3,16.4
W00001739,30.5,24.1,36.2,9.2
W00001740,24.4,41.9,24.4,9.3
W00001741,18.3,27.5,43.5,10.7
W00001742,30.5,26.4,33.5,9.6
W00001743,29.6,23.1,31.7,15.6
W00001745,28.3,22.5,34.2,15
W00001746,28.9,21.1,42.1,7.9
W00001747,31.5,25.8,27,15.7
W00001748,27.5,27.5,32,13
W00001749,33.1,23.6,27,16.2
W00001750,24.2,25.8,32.4,17.6
