areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
W00001336,99.3,0.4,0.4
W00001337,97.8,0.3,1.9
W00001338,97.7,0.3,2
W00001339,96.2,1.1,2.7
W00001340,98.7,1,0.3
W00001341,96.2,0.4,3.4
W00001342,96.9,0.9,2.2
W00001343,98.9,1.1,0
W00001344,97.1,1.3,1.6
W00001345,96.2,1.7,2.1
W00001346,95.5,0.4,4.2
W00001347,96.2,1.5,2.3
W00001348,94.7,0.8,4.5
W00001349,95.3,1.1,3.6
W00001350,99.3,0.3,0.3
W00001351,97.6,0.3,2.1
W00001352,93.7,2.7,3.6
W00001353,96.5,0,3.5
W00001354,98.7,0,1.3
W00001355,99.7,0,0.3
W00001369,92,1.8,6.2
W00001371,98.3,0.3,1.4
W00001372,95.9,1.3,2.8
W00001373,95.4,0.6,4
W00001376,97.9,0.9,1.2
W00001377,97.6,0,2.4
W00001378,93.9,0,6.1
W00001379,98.3,0.7,1
W00001380,96.4,1,2.6
W00001381,93.1,1,5.9
W00001387,96.9,0.7,2.4
W00001395,98.7,0,1.3
W00001396,95.2,1.4,3.5
W00001397,97.5,0,2.5
W00001398,96.7,1.4,1.9
W00001399,98.9,0,1.1
W00001400,97,1.1,1.9
W00001401,97.9,0.3,1.8
W00001402,93.6,0,6.4
W00001403,95.8,1.6,2.6
W00001404,98.1,1,1
W00001405,99,0.7,0.3
W00001406,98.1,0.6,1.3
W00001407,98.8,0.4,0.8
W00001408,97.6,0.6,1.8
W00001409,96.8,1.3,1.9
W00001410,96.4,1.3,2.3
W00001411,99.3,0,0.7
W00001412,86.6,3,10.4
W00001413,97,1.5,1.5
W00001414,98.1,1.3,0.6
W00001415,95.8,0.4,3.8
W00001416,96.7,0,3.3
W00001417,96.7,0,3.3
W00001418,99,0.3,0.7
W00001419,97.5,0.4,2.1
W00001420,94.8,0.8,4.4
W00001421,99.1,0,0.9
W00001422,98.5,0.4,1.1
W00001423,97.8,0.2,2
W00001424,98.1,0.4,1.6
W00001425,95.9,1.2,2.8
W00001426,96.7,0.3,3
W00001427,97.7,0.6,1.7
W00001428,97.1,0.7,2.2
W00001429,97.7,0,2.3
W00001430,96.1,2.2,1.7
W00001431,99.6,0.4,0
W00001432,97.9,0.9,1.2
W00001433,97.9,0.7,1.4
W00001434,94.4,1.4,4.2
W00001435,96.6,0.3,3.1
W00001436,97.4,0,2.6
W00001437,98.6,0.5,0.9
W00001438,98.9,0,1.1
W00001439,97.1,1.2,1.7
W00001440,97.9,0.6,1.5
W00001442,98.6,0.3,1.1
W00001443,97.7,0.3,2
W00001444,98,0,2
W00001467,84.4,0.3,15.3
W00001468,91,1.3,7.6
W00001469,83.5,0.8,15.6
W00001470,88,1,11
W00001471,82.8,3.5,13.7
W00001472,80.3,0.7,19
W00001473,93.9,0.3,5.8
W00001474,90.1,0.3,9.6
W00001475,78.5,0.9,20.6
W00001476,72.8,1.1,26.1
W00001477,90.8,1.3,7.9
W00001478,86.7,1.2,12
W00001479,96.4,1,2.6
W00001480,85.2,2.8,11.9
W00001481,87.1,0.3,12.5
W00001482,90.8,0.6,8.6
W00001483,87,1.1,11.9
W00001484,94.3,0.7,5
W00001485,92.6,0.9,6.5
W00001486,93.1,0.9,6
W00001487,95.7,1.1,3.2
W00001488,93.4,0,6.6
W00001489,94,0.6,5.4
W00001491,89.7,0,10.3
W00001492,94.5,1,4.5
W00001493,77,1,22
W00001494,92.9,0.6,6.5
W00001495,95.1,0.7,4.2
W00001496,98.4,0.8,0.8
W00001497,91.7,1.2,7.1
W00001498,94.5,1.7,3.8
W00001500,98.3,0.3,1.4
W00001501,96.8,0.3,2.9
W00001502,91.5,0.4,8.2
W00001503,95.8,1.3,2.9
W00001504,98.1,0.4,1.5
W00001505,94.4,1,4.6
W00001506,96.2,1.3,2.5
W00001507,94.3,2.2,3.5
W00001508,97,0.2,2.8
W00001509,99.1,0,0.9
W00001510,97.3,1,1.7
W00001511,94.4,0.3,5.3
W00001512,94.3,1.1,4.6
W00001513,98.1,0.3,1.6
W00001514,91.1,1.3,7.6
W00001515,72.1,2.4,25.5
W00001516,87.3,0.6,12
W00001517,90.1,0.3,9.7
W00001518,96,0,4
W00001519,94.7,1.1,4.3
W00001520,93.9,0,6.1
W00001521,93.7,0.7,5.6
W00001522,97.4,0.7,2
W00001523,98.8,1.2,0
W00001524,97.8,0.6,1.7
W00001525,94.2,1.2,4.7
W00001526,95.5,1.2,3.3
W00001527,96.6,2.8,0.6
W00001528,96.1,0.7,3.3
W00001530,98.7,0.3,1
W00001531,94,1.2,4.8
W00001532,96.2,0.5,3.3
W00001533,95.3,0.6,4.1
W00001534,96.1,0,3.9
W00001574,95.5,2,2.4
