geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00072967,95.8,0,3.6,0.7
E00072968,87.1,0,12.9,0
E00072970,91.9,1.4,6.2,0.5
E00073224,82.3,0.7,16.7,0.3
E00073225,71,0.5,27.2,1.2
E00073226,76.1,0.4,22.6,0.8
E00073227,78.8,0.8,18.8,1.6
E00073228,73.6,2,23.2,1.2
E00073229,87.3,0.3,12.4,0
E00073230,81.1,1.7,16.3,0.9
E00073231,77.1,0.5,21.2,1.2
E00073232,78.9,0.6,18.5,1.9
E00073233,93.5,0,6.5,0
E00073234,81.8,2.4,15.9,0
E00073236,84.9,0,14,1.1
E00073237,79.6,1.3,18.8,0.3
E00073238,86.7,0.7,12.2,0.3
E00073239,78.8,0.6,19.7,0.9
E00073240,89.9,0,9.8,0.3
E00073241,80.3,0.7,17.9,1.1
E00073242,87.9,0.4,11.3,0.4
E00073243,93.5,0,5.9,0.6
E00073245,91.9,0.6,7,0.6
E00073246,88.4,0.9,10.1,0.6
E00073247,94.7,0.3,4.3,0.6
E00073248,84.8,0.3,13.9,1
E00073249,96,0.4,3.6,0
E00073250,84.3,0.6,14.5,0.6
E00073251,79.1,0.8,19.6,0.5
E00073252,87.4,0,12.3,0.3
E00073253,65.6,0,34.4,0
E00073254,82.7,0.3,14.2,2.8
E00073255,86.2,0.2,12.7,0.9
E00073256,70.9,0,28,1.1
E00073257,90.2,0,9.6,0.3
E00073258,85.4,1.5,12.8,0.3
E00073259,96.1,0,3.9,0
E00073260,86,0.3,13.3,0.3
E00073261,90.4,0.6,7.8,1.2
E00073262,94.5,0,5,0.4
E00073301,91.2,0,8.3,0.5
E00073302,94.3,0.3,5.4,0
E00073303,94.1,0.7,5,0.2
E00073304,94.9,0,4.5,0.6
E00073305,92.6,0,7.4,0
E00073306,95,0,4.6,0.4
E00073307,94.8,0,4.2,1
E00073308,90.3,0,9.7,0
E00073309,91.8,0.3,6.9,1
E00073310,96.7,0.3,2.5,0.5
E00073311,90.7,0.3,8.7,0.3
E00073312,92,0,7.4,0.6
E00073313,93.9,0,5.3,0.8
E00073314,93.2,0.4,6.5,0
E00073315,92.4,0,7.6,0
E00073316,93,0.3,6.7,0
E00073317,93,0,7,0
E00073318,94.1,0,5.9,0
E00073319,87.5,0.2,12.3,0
E00073320,84.5,0.3,14.1,1.1
E00073321,92.8,0,7.2,0
E00073322,89,0,11,0
E00073323,89,0.4,10.3,0.4
E00073324,91.2,0.3,7.5,1.1
E00073325,92.2,0,7.6,0.3
E00073326,92.6,0,7.4,0
E00073327,96,0.3,3.7,0
E00073328,94.7,0.6,4.5,0.3
E00073329,91.6,0,8.4,0
E00073330,89.9,0,10.1,0
E00073331,90.6,0.2,9.1,0
E00073332,93.6,0,6.4,0
E00073333,94.5,0,5.5,0
E00073334,94.6,0,5.4,0
E00073335,94,0,5,0.9
E00073336,94.4,0,5.6,0
E00073337,89.2,0,10.2,0.6
E00073339,79,0.3,17.1,3.5
E00073350,90.7,0.6,8.5,0.3
E00073353,89,0,11,0
E00073361,94.3,1.2,4.5,0
E00073366,88.5,0.8,10.7,0
E00073373,85.3,0,13.7,1.1
E00073374,92.6,0.3,6.8,0.3
E00073377,85.5,0,13.1,1.4
E00073378,88,0,10.5,1.5
E00073379,89.2,0,10.6,0.3
E00073380,92.2,0,7.5,0.3
E00073381,94.7,0.5,4.5,0.2
E00073382,91.7,0.5,7.3,0.5
E00073383,94.4,0,5.2,0.4
E00073384,93.1,0,6.5,0.4
E00073388,95.6,0.6,3.8,0
E00073389,86.9,0.6,11,1.5
E00073390,92.3,0.3,7.1,0.3
E00073391,93.5,0,5.3,1.2
E00073392,92.2,0.3,7.3,0.3
E00073393,90.4,0.3,8.9,0.3
E00073394,90.3,0,9,0.7
E00073395,95.7,0.3,3.7,0.3
E00073397,89,2.6,8.1,0.4
E00073398,85.2,0,14.4,0.4
E00073399,89.8,0,10.2,0
E00073400,87.9,0,10.8,1.3
E00073401,87.2,1,11.7,0
E00073402,85.8,1.1,10.8,2.2
E00073403,77.7,0.3,20.3,1.7
E00073404,83.5,0.4,15.8,0.4
E00073405,86.4,1.4,8.5,3.7
E00073406,88.2,0,11.4,0.3
E00073407,90.4,0,8.7,0.9
E00073408,92.7,0.6,6.7,0
E00073409,93,0,6.7,0.4
E00073410,84.3,0.7,11.5,3.5
E00073411,93,0,7,0
E00073412,85,1.3,13.1,0.5
E00073413,91.2,0,8.8,0
E00073432,79.3,7.3,12.2,1.2
E00073437,79.2,0.5,19.3,0.9
E00073447,86.9,0.8,11.2,1.2
E00073448,64.3,11.6,23.1,1
E00073453,56.3,10.9,28.3,4.5
E00073454,63.8,5.8,26.4,4
E00073455,72.9,3.7,21.8,1.6
E00073456,71.1,4.4,20.9,3.7
E00073457,73.2,3.2,18.6,5
E00073458,79.7,1.1,18.5,0.7
E00073461,82.9,1.9,15.2,0
E00073462,68.6,11.7,17.6,2
E00073463,67.3,3,27.2,2.5
E00073464,42.7,2.9,51.4,3.1
E00073465,74.9,7.1,15.7,2.3
E00073466,52.4,5.9,37.2,4.5
E00073467,77.8,1.1,18.5,2.5
E00073468,75.9,6.5,17.3,0.3
E00073469,82.4,0.9,16.7,0
E00073470,70.6,6.1,20.8,2.5
E00073471,70.7,3,24.7,1.5
E00073496,43,7.9,39.3,9.8
E00073636,92.8,0,6.7,0.5
E00073637,94.2,0,5.3,0.6
E00073638,95.7,0,4,0.3
E00073639,93.1,0,6.9,0
E00073640,91.8,1.4,6.5,0.3
E00073641,96.9,0,2.8,0.3
E00073642,96,0.3,2.9,0.8
E00073643,94.2,0,5,0.8
E00073644,96.3,0.3,3.4,0
E00073645,95.3,0.3,4.5,0
E00073646,94.8,0,4.7,0.5
E00073647,87.9,0,11.3,0.8
E00073648,95.4,0.2,4.3,0
E00073649,93.5,1.1,4.8,0.6
E00073650,92.1,0.3,7.1,0.5
E00073651,93,0,6.8,0.2
E00073652,94.3,0.3,2.7,2.7
E00073653,94.3,0,5.7,0
E00073654,92.8,0,7.2,0
E00073655,95.5,0,4,0.4
E00073656,93.1,0,6.6,0.3
E00073657,94.4,0.3,4,1.3
E00073658,94,0,5,0.9
E00073659,97.6,0,2.1,0.3
E00073660,93.6,0.3,5.9,0.3
E00073662,92.7,0.6,6,0.6
E00073663,94.3,0,5,0.6
E00073664,94.5,0,5,0.5
E00073665,93.6,0,6.4,0
E00073666,93.1,0.3,6.4,0.3
E00073667,85.2,0,13.2,1.6
E00073668,93,1,5.7,0.3
E00073669,87.8,1.9,10,0.4
E00073670,90.3,0,9.7,0
E00073671,95.6,0.3,3.8,0.3
E00073709,96.9,0,2.8,0.3
E00073710,92.9,0,7.1,0
E00073711,90.7,0.7,8.6,0
E00073712,93.2,0.3,6.5,0
E00073713,79.3,0,20.7,0
E00073714,92.1,0,6.8,1
E00073715,90,0,10,0
E00073716,93.7,0,6.3,0
E00073717,90.7,1.3,7.7,0.3
E00073718,93,0,6.7,0.3
E00073719,92.1,0,7.9,0
E00073720,95.1,0,4.9,0
E00073721,94.9,0,4.4,0.7
E00073722,88.9,0.8,10.3,0
E00073723,90,0,10,0
E00073724,91.4,0,8.4,0.2
E00073725,91.5,0,8.5,0
E00073726,91.6,0.4,8,0
E00073727,90.7,0,9.3,0
E00073728,96.1,0.3,3.6,0
E00073729,90.8,2.2,7,0
E00073730,88.4,2.4,7.5,1.7
E00073731,91.7,1.4,6.8,0
E00073732,95.9,0,4.1,0
E00073733,95.3,0,4.7,0
E00073734,96,0,4,0
E00073735,96.4,0,3.6,0
E00073736,94.1,0,5.9,0
E00073737,96.2,0,3.8,0
E00073738,90,0.3,9.7,0
E00073739,95.9,0,3.6,0.6
E00073740,94.5,0,5.5,0
E00073741,94.5,1.1,4.4,0
E00073743,94.4,1.8,3.9,0
E00073744,93.4,0,6.6,0
E00073745,92.5,0.3,6.3,0.9
E00073780,86.3,0.5,12.3,0.9
E00073781,91.3,1.2,7.5,0
E00073782,90.6,0,8.9,0.5
E00073783,93.3,0,5.9,0.8
E00073784,75,0,25,0
E00073785,93.3,0,6.7,0
E00073786,93.6,0.4,5.5,0.4
E00073787,99,0,1,0
E00073788,93.2,0.3,6.5,0
E00073789,95.7,0.6,3.7,0
E00073790,88.5,0.5,11,0
E00073791,83.5,0,15.7,0.8
E00073792,88.4,0.5,11.1,0
E00073793,94.1,0.3,5.4,0.3
E00073794,89.3,1.2,9,0.6
E00073795,91.9,0,8.1,0
E00073796,95.1,0,4.9,0
E00073797,82.5,2.2,15.2,0
E00073798,93.2,0.3,6.5,0
E00073799,91.4,0,8.6,0
E00073800,98.8,0,0.4,0.8
E00073801,91.9,0,8.1,0
E00073802,86.6,0.6,10.6,2.2
E00073803,97.6,0,2.4,0
E00073804,96.4,0,3.2,0.4
E00073805,89.5,1,9.5,0
E00073806,95.7,0,3.9,0.4
E00073807,91.2,0.3,8.5,0
E00073808,96.6,0,3.4,0
E00073809,97.1,0,2.6,0.3
E00073810,95.2,0,4.2,0.7
E00073811,91.4,0.3,8,0.3
E00073812,90.3,0,9.4,0.3
E00073813,94.4,0,5.6,0
E00073814,87.9,0,10.7,1.4
E00073815,93.1,0,6.9,0
E00073816,90.8,0,8.4,0.7
E00073817,93.4,0.3,6.3,0
E00073965,92.4,1.8,4.9,0.9
E00073966,92.9,0,7.1,0
E00073967,88.9,0,10.8,0.3
E00073968,91.6,0.3,7.2,0.9
E00073969,82.8,1,14.6,1.6
E00073970,98.2,0.3,1.5,0
E00073971,93.5,0.8,5.1,0.6
E00073972,86.7,0.9,6.1,6.4
E00073973,84.5,0,12.6,2.8
E00073974,95.2,0.2,3.9,0.7
E00073975,87.3,1,11.1,0.7
E00073976,84.6,0.7,14.4,0.3
E00073977,85.6,1.2,12.9,0.2
E00073978,90.9,0,8.5,0.6
E00073979,92.3,0,7,0.7
E00073980,90,0,8.5,1.5
E00073981,93.9,0,5.4,0.6
E00073982,89,0.3,7.9,2.8
E00073983,94,0.8,4.6,0.5
E00073984,85.1,0.8,13.6,0.5
E00073985,94,0.3,4.4,1.3
E00073986,89.7,0.3,9.6,0.3
E00073987,88.9,0.3,10.6,0.3
E00073988,93.9,0,6.1,0
E00073989,89.4,0.3,8.3,2
E00073990,93.4,0.3,6.3,0
E00073991,89.7,0.2,9.8,0.2
E00073992,96.5,0,2.9,0.6
E00073993,93.4,0,5.5,1.1
E00073994,92.8,0,6.9,0.3
E00073995,92.5,0.6,6.9,0
E00073996,92.5,0,6.3,1.2
E00073997,93.3,0,6.7,0
E00073998,95.4,0,4.4,0.2
E00073999,97.2,0,2.8,0
E00074000,91.2,0.3,8.2,0.3
E00074002,74.6,2.7,20.3,2.4
E00074003,82.5,0,16.1,1.4
E00074006,93.7,0,5.8,0.5
E00074007,66.8,2.6,27.2,3.4
E00074008,85.3,0.5,13.7,0.5
E00074009,93.4,0.3,6.3,0
E00074010,90.4,0.2,8.4,1
E00074042,93,0,5.4,1.7
E00074228,69.2,1.4,27.4,2.1
E00074229,81.9,0.4,16.3,1.4
E00074230,80.6,0.2,17.8,1.4
E00074231,77.5,2.6,17.3,2.6
E00074232,96.5,0,3.5,0
E00074233,90.9,0,9.1,0
E00074234,81.2,1.4,16.7,0.7
E00074235,80.8,0.8,18.1,0.4
E00074236,79.5,0.9,18.7,0.9
E00074237,77.9,0.7,19.8,1.7
E00074238,78.3,3.1,18,0.6
E00074240,81.6,1.3,15.6,1.5
E00074241,88.6,2,9.1,0.3
E00074243,70.8,2.1,25.3,1.8
E00074244,76.6,0.5,21,1.9
E00074245,82.5,1.9,14.9,0.6
