geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00072967,58.6,41.4
E00072968,37.1,62.9
E00072970,62.1,37.9
E00073224,32.2,67.8
E00073225,17,83
E00073226,27.4,72.6
E00073227,22.4,77.6
E00073228,22.3,77.7
E00073229,47.8,52.2
E00073230,29.8,70.2
E00073231,38.6,61.4
E00073232,30.2,69.8
E00073233,59.7,40.3
E00073234,33.7,66.3
E00073236,38.9,61.1
E00073237,26.3,73.7
E00073238,32.7,67.3
E00073239,22,78
E00073240,42.2,57.8
E00073241,29.3,70.7
E00073242,35.5,64.5
E00073243,56.8,43.2
E00073245,42.6,57.4
E00073246,43.9,56.1
E00073247,50,50
E00073248,34,66
E00073249,35.2,64.8
E00073250,30,70
E00073251,25.7,74.3
E00073252,36,64
E00073253,34.9,65.1
E00073254,33.9,66.1
E00073255,37.4,62.6
E00073256,32.4,67.6
E00073257,49.5,50.5
E00073258,39.1,60.9
E00073259,54,46
E00073260,42.1,57.9
E00073261,39.4,60.6
E00073262,34.7,65.3
E00073301,41.7,58.3
E00073302,23.5,76.5
E00073303,35.8,64.2
E00073304,36,64
E00073305,36.5,63.5
E00073306,50.2,49.8
E00073307,50,50
E00073308,35.1,64.9
E00073309,37.6,62.4
E00073310,32.3,67.7
E00073311,29,71
E00073312,27.1,72.9
E00073313,34.9,65.1
E00073314,22.9,77.1
E00073315,31.7,68.3
E00073316,35.3,64.7
E00073317,40,60
E00073318,34.7,65.3
E00073319,35.4,64.6
E00073320,34.5,65.5
E00073321,35.1,64.9
E00073322,59.9,40.1
E00073323,43,57
E00073324,41.8,58.2
E00073325,35.6,64.4
E00073326,29.5,70.5
E00073327,33.8,66.2
E00073328,56.5,43.5
E00073329,41.8,58.2
E00073330,45.8,54.2
E00073331,54.3,45.7
E00073332,54.5,45.5
E00073333,52.5,47.5
E00073334,47.5,52.5
E00073335,28.1,71.9
E00073336,46.9,53.1
E00073337,32.2,67.8
E00073339,25.3,74.7
E00073350,36.1,63.9
E00073353,40.5,59.5
E00073361,37.6,62.4
E00073366,45.2,54.8
E00073373,45,55
E00073374,48.7,51.3
E00073377,41.4,58.6
E00073378,43.4,56.6
E00073379,48,52
E00073380,51.6,48.4
E00073381,49.8,50.2
E00073382,46.6,53.4
E00073383,19.4,80.6
E00073384,57.2,42.8
E00073388,59.7,40.3
E00073389,32.2,67.8
E00073390,32.2,67.8
E00073391,42.4,57.6
E00073392,39.7,60.3
E00073393,31.1,68.9
E00073394,35.1,64.9
E00073395,36,64
E00073397,38.3,61.7
E00073398,38.3,61.7
E00073399,30.6,69.4
E00073400,39.8,60.2
E00073401,38.3,61.7
E00073402,40.3,59.7
E00073403,33.8,66.2
E00073404,27.3,72.7
E00073405,39.5,60.5
E00073406,41,59
E00073407,34.2,65.8
E00073408,53.8,46.2
E00073409,40.9,59.1
E00073410,46.6,53.4
E00073411,52.3,47.7
E00073412,43.5,56.5
E00073413,52,48
E00073432,15.9,84.1
E00073437,18.4,81.6
E00073447,25.7,74.3
E00073448,20,80
E00073453,19.7,80.3
E00073454,29.6,70.4
E00073455,22.6,77.4
E00073456,30,70
E00073457,37.6,62.4
E00073458,33.1,66.9
E00073461,31.4,68.6
E00073462,33,67
E00073463,12.6,87.4
E00073464,22,78
E00073465,31.1,68.9
E00073466,16,84
E00073467,27.2,72.8
E00073468,35.6,64.4
E00073469,41.3,58.7
E00073470,28.2,71.8
E00073471,10.9,89.1
E00073496,13.3,86.7
E00073636,41.7,58.3
E00073637,33.6,66.4
E00073638,36.4,63.6
E00073639,35.8,64.2
E00073640,34.8,65.2
E00073641,29.7,70.3
E00073642,43.9,56.1
E00073643,30.5,69.5
E00073644,36.6,63.4
E00073645,32.4,67.6
E00073646,34.3,65.7
E00073647,39.3,60.7
E00073648,28.6,71.4
E00073649,38.1,61.9
E00073650,34.7,65.3
E00073651,37.1,62.9
E00073652,32.1,67.9
E00073653,20.3,79.7
E00073654,33.3,66.7
E00073655,33.5,66.5
E00073656,28.3,71.7
E00073657,37,63
E00073658,33.5,66.5
E00073659,26.9,73.1
E00073660,33.2,66.8
E00073662,31.3,68.7
E00073663,28.5,71.5
E00073664,25.8,74.2
E00073665,35.5,64.5
E00073666,55,45
E00073667,37,63
E00073668,35.7,64.3
E00073669,33.9,66.1
E00073670,26.5,73.5
E00073671,35.2,64.8
E00073709,23.5,76.5
E00073710,35.3,64.7
E00073711,48.3,51.7
E00073712,24,76
E00073713,33.3,66.7
E00073714,32.4,67.6
E00073715,39.7,60.3
E00073716,20.9,79.1
E00073717,31.8,68.2
E00073718,36.3,63.7
E00073719,34.6,65.4
E00073720,39.3,60.7
E00073721,37.7,62.3
E00073722,32.4,67.6
E00073723,34.9,65.1
E00073724,26.7,73.3
E00073725,35.6,64.4
E00073726,27.8,72.2
E00073727,31.6,68.4
E00073728,38.3,61.7
E00073729,32.7,67.3
E00073730,27.2,72.8
E00073731,33,67
E00073732,30.6,69.4
E00073733,37.6,62.4
E00073734,50.7,49.3
E00073735,50.2,49.8
E00073736,43.9,56.1
E00073737,51.4,48.6
E00073738,50.2,49.8
E00073739,59,41
E00073740,47.7,52.3
E00073741,53,47
E00073743,44.8,55.2
E00073744,30.8,69.2
E00073745,11.7,88.3
E00073780,30.1,69.9
E00073781,48,52
E00073782,41.5,58.5
E00073783,56.9,43.1
E00073784,45.9,54.1
E00073785,36.9,63.1
E00073786,28.5,71.5
E00073787,47.6,52.4
E00073788,55.8,44.2
E00073789,45,55
E00073790,39.8,60.2
E00073791,23.1,76.9
E00073792,38.8,61.2
E00073793,55.1,44.9
E00073794,24.2,75.8
E00073795,31.6,68.4
E00073796,28.3,71.7
E00073797,44.2,55.8
E00073798,40.6,59.4
E00073799,33,67
E00073800,36,64
E00073801,36.1,63.9
E00073802,37.6,62.4
E00073803,51.8,48.2
E00073804,49.3,50.7
E00073805,41.1,58.9
E00073806,66.8,33.2
E00073807,56.8,43.2
E00073808,51.1,48.9
E00073809,59.4,40.6
E00073810,54.7,45.3
E00073811,41.6,58.4
E00073812,36,64
E00073813,45.5,54.5
E00073814,42.7,57.3
E00073815,51.2,48.8
E00073816,47.9,52.1
E00073817,28.4,71.6
E00073965,39.8,60.2
E00073966,28.6,71.4
E00073967,49.4,50.6
E00073968,32.2,67.8
E00073969,32.5,67.5
E00073970,54,46
E00073971,58,42
E00073972,50.6,49.4
E00073973,36.8,63.2
E00073974,57,43
E00073975,55.1,44.9
E00073976,47.2,52.8
E00073977,36,64
E00073978,47.5,52.5
E00073979,54.4,45.6
E00073980,45.6,54.4
E00073981,51.4,48.6
E00073982,40.4,59.6
E00073983,49,51
E00073984,48.7,51.3
E00073985,40.1,59.9
E00073986,31.3,68.7
E00073987,40.2,59.8
E00073988,42.1,57.9
E00073989,36.8,63.2
E00073990,34,66
E00073991,46.1,53.9
E00073992,51.2,48.8
E00073993,39.4,60.6
E00073994,46.4,53.6
E00073995,28.7,71.3
E00073996,43.4,56.6
E00073997,40,60
E00073998,37.3,62.7
E00073999,33.1,66.9
E00074000,32.2,67.8
E00074002,17.2,82.8
