geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00072967,5.2,17.2,77.6
E00072968,13.2,29.9,56.9
E00072970,4,16.7,79.3
E00073224,13.8,35.2,51
E00073225,14,32,54
E00073226,12.2,42.7,45
E00073227,15,42.1,42.9
E00073228,16.8,25.5,57.8
E00073229,9.3,15.3,75.4
E00073230,16.8,21.5,61.7
E00073231,18.8,15,66.3
E00073232,13.2,29.9,56.9
E00073233,5.2,21.6,73.3
E00073234,19,19,62
E00073236,10.7,33.6,55.7
E00073237,17.7,30.6,51.7
E00073238,14.6,20.8,64.6
E00073239,12.3,31.4,56.4
E00073240,14.6,22.2,63.3
E00073241,14.8,26.6,58.6
E00073242,12.4,23,64.6
E00073243,6.9,19.8,73.3
E00073245,11.3,22,66.7
E00073246,11,22.8,66.2
E00073247,9.2,19.3,71.4
E00073248,10.9,26.3,62.8
E00073249,3.6,36.7,59.7
E00073250,11.5,26.9,61.5
E00073251,18.1,26.9,55
E00073252,13.5,24.8,61.7
E00073253,5.6,29.6,64.8
E00073254,18.9,23.8,57.3
E00073255,8.1,29.9,61.9
E00073256,8.5,31.5,60
E00073257,6.4,16.3,77.3
E00073258,16.3,20.9,62.7
E00073259,7,26.3,66.7
E00073260,14.7,17.1,68.2
E00073261,4.7,21.6,73.6
E00073262,2.7,40.5,56.8
E00073301,7.8,25.5,66.7
E00073302,7.9,31.8,60.3
E00073303,5.8,19.2,75
E00073304,5.9,18.5,75.6
E00073305,9,32.1,59
E00073306,5.4,24.3,70.3
E00073307,8.1,30.9,61
E00073308,3.2,23,73.8
E00073309,8.7,38.6,52.8
E00073310,10.1,21.6,68.2
E00073311,10.9,31.9,57.1
E00073312,10.6,31,58.5
E00073313,9,20.8,70.1
E00073314,2.5,29.2,68.3
E00073315,3.2,43.6,53.2
E00073316,6.1,26.1,67.8
E00073317,4.2,27.1,68.6
E00073318,10.3,15.9,73.8
E00073319,7.9,25.1,67
E00073320,7.4,31.3,61.3
E00073321,4.8,38.1,57.1
E00073322,4.5,21.6,73.9
E00073323,7,21.7,71.3
E00073324,7.9,20.9,71.2
E00073325,7.5,23.6,68.9
E00073326,4.1,52.4,43.4
E00073327,12.5,22.1,65.4
E00073328,9.4,21,69.6
E00073329,6,29.1,64.9
E00073330,6.2,20,73.8
E00073331,4.7,18.3,76.9
E00073332,5.1,20.5,74.4
E00073333,5.1,28.3,66.7
E00073334,2.4,22.6,75
E00073335,10.7,30.3,59
E00073336,12.8,18.8,68.4
E00073337,6.2,22.5,71.3
E00073339,16.1,36.5,47.4
E00073350,7.1,29.6,63.3
E00073353,7.8,24.7,67.5
E00073361,5.7,29.5,64.8
E00073366,8,31,60.9
E00073373,4.2,21.7,74.2
E00073374,5.8,17.4,76.8
E00073377,7.6,20.3,72
E00073378,6.6,24,69.4
E00073379,7.5,22.4,70.1
E00073380,10.8,20.3,68.9
E00073381,8.9,22.8,68.4
E00073382,10.6,18.4,70.9
E00073383,0.6,50.6,48.7
E00073384,7.6,18.5,73.9
E00073388,5.1,20.5,74.4
E00073389,10,38,52
E00073390,10,34.7,55.3
E00073391,8.5,27.1,64.3
E00073392,9.8,22.2,68
E00073393,11.9,29.4,58.7
E00073394,4.6,33,62.4
E00073395,2.3,32.6,65.1
E00073397,9.6,17.5,72.8
E00073398,4.2,23.5,72.3
E00073399,6.3,24.6,69
E00073400,11.6,24.8,63.6
E00073401,8.3,29.3,62.4
E00073402,6.6,26.4,66.9
E00073403,15.3,22.9,61.8
E00073404,12.1,34.1,53.8
E00073405,9.4,27.3,63.3
E00073406,10.6,19.5,69.9
E00073407,3.2,35,61.8
E00073408,7.6,13.7,78.6
E00073409,8.1,31.5,60.4
E00073410,8,21.9,70.1
E00073411,10.9,17.2,71.9
E00073412,7.1,26,66.9
E00073413,3.3,20.8,75.8
E00073432,18.6,54.7,26.7
E00073437,5.2,54.8,40
E00073447,14.5,36.3,49.2
E00073448,28.3,27.5,44.2
E00073453,22,42,36
E00073454,15.6,31.2,53.2
E00073455,12.2,38.8,49
E00073456,15.4,32.3,52.3
E00073457,8.6,39.7,51.7
E00073458,17.3,21.3,61.4
E00073461,9.4,43.6,47
E00073462,28.6,17.1,54.3
E00073463,8.5,59.7,31.8
E00073464,12.5,31.6,55.9
E00073465,18.5,31.8,49.7
E00073466,23,36.4,40.6
E00073467,11.3,37.3,51.4
E00073468,18.9,23.1,58
E00073469,10,37.5,52.5
E00073470,11.5,36.6,51.8
E00073471,14.2,40.6,45.3
E00073496,19.3,36.1,44.6
E00073636,12.7,21.6,65.7
E00073637,11.7,25,63.3
E00073638,11.3,21.8,66.9
E00073639,8.4,28.6,63
E00073640,9.5,16.7,73.8
E00073641,10.4,20.7,68.9
E00073642,9.8,19.5,70.7
E00073643,12.7,21.1,66.2
E00073644,12.2,16.8,71
E00073645,8.7,15.7,75.7
E00073646,10.7,19.3,70.1
E00073647,9.9,23,67.1
E00073648,7,20.2,72.9
E00073649,13.2,17.4,69.4
E00073650,9.1,22.7,68.2
E00073651,13.1,24.4,62.5
E00073652,6.8,30.8,62.4
E00073653,5.2,56.9,37.9
E00073654,7.4,18,74.6
E00073655,14.1,18.3,67.6
E00073656,10.3,25.5,64.1
E00073657,6,22.2,71.8
E00073658,7.3,34.7,58.1
E00073659,13.3,25.8,60.9
E00073660,11.3,22.5,66.2
E00073662,9,27.8,63.2
E00073663,11.4,31.7,56.9
E00073664,6.8,52.1,41
E00073665,5.6,34,60.4
E00073666,8.7,18.8,72.5
E00073667,17.2,24.7,58
E00073668,9.6,19.3,71.1
E00073669,9.8,24.5,65.7
E00073670,0.8,50,49.2
E00073671,9.2,10.8,80
E00073709,7,20.9,72.2
E00073710,7.4,32.2,60.3
E00073711,1.8,29.1,69.1
E00073712,7.4,17.4,75.2
E00073713,9.9,38.5,51.6
E00073714,10,30,60
E00073715,9.3,22.7,68
E00073716,5.1,24.8,70.1
E00073717,7.6,32.1,60.3
E00073718,13,19.5,67.5
E00073719,6,49.2,44.7
E00073720,12.7,26.9,60.4
E00073721,9.5,40.5,50
E00073722,10.5,23.4,66.1
E00073723,8.1,39.8,52.2
E00073724,10.1,22.5,67.4
E00073725,10.7,32.1,57.1
E00073726,2.5,42.6,54.9
E00073727,4.5,40,55.5
E00073728,9.6,28,62.4
E00073729,4.5,42.4,53
E00073730,8.1,25.2,66.7
E00073731,8.2,30.3,61.5
E00073732,8.1,41.5,50.4
E00073733,6,31.9,62.1
E00073734,3.6,25,71.4
E00073735,7.2,24,68.8
E00073736,4.4,27.4,68.1
E00073737,5.6,24,70.4
E00073738,9.5,23,67.5
E00073739,5.3,16.8,77.9
E00073740,6.7,23.3,70
E00073741,7.6,29.4,63
E00073743,10.2,24.8,65
E00073744,7.4,20.6,72.1
E00073745,9,16.2,74.8
E00073780,7.9,44.7,47.4
