geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00072967,60.4,1.9,37.8
E00072968,58.2,1.9,39.9
E00072970,59.3,0.7,40.1
E00073224,73,1.1,25.9
E00073225,80.4,1.4,18.2
E00073226,57.7,1.8,40.5
E00073227,77.6,3,19.4
E00073228,76,4.1,19.9
E00073229,67.5,2,30.6
E00073230,76.8,3.1,20.1
E00073231,77.2,2.6,20.2
E00073232,80.8,1.9,17.4
E00073233,67.5,0.9,31.6
E00073234,71.6,1.5,26.8
E00073236,70.7,3.4,25.9
E00073237,86.3,3.6,10.1
E00073238,86.3,1.2,12.4
E00073239,80.3,2.9,16.9
E00073240,68.7,1.5,29.8
E00073241,79.5,1.2,19.3
E00073242,66.4,2.6,31
E00073243,62.6,2.8,34.6
E00073245,66.6,2.7,30.7
E00073246,69.5,1.9,28.6
E00073247,74.1,0.4,25.5
E00073248,75.2,2.7,22.1
E00073249,24,3.1,72.9
E00073250,79.9,3.8,16.3
E00073251,68.2,1.8,30.1
E00073252,74.3,2.7,22.9
E00073253,64.4,3,32.6
E00073254,71.7,4.3,24
E00073255,68.5,3.1,28.5
E00073256,72.1,2.9,25
E00073257,69.1,1.6,29.3
E00073258,72.4,2.2,25.4
E00073259,60.4,0,39.6
E00073260,67.7,1.9,30.5
E00073261,53.1,4.1,42.8
E00073262,45.5,2,52.5
E00073301,62.2,1.6,36.2
E00073302,62.2,6.3,31.5
E00073303,66.7,2.5,30.8
E00073304,57.3,3.6,39.1
E00073305,62.8,2.4,34.8
E00073306,52,2.6,45.4
E00073307,55.4,2.6,42.1
E00073308,55.4,5.4,39.2
E00073309,51.5,3.8,44.7
E00073310,50,4,46
E00073311,46.2,4.4,49.4
E00073312,56.7,3.6,39.6
E00073313,63.2,3.5,33.3
E00073314,36.8,10.3,52.9
E00073315,54.9,2.8,42.4
E00073316,53,2.8,44.2
E00073317,61.3,3.2,35.6
E00073318,54.9,3.7,41.4
E00073319,77.4,3.4,19.2
E00073320,74.8,3,22.3
E00073321,64.1,1.9,34
E00073322,56.3,1.1,42.5
E00073323,62.9,0.4,36.6
E00073324,72.4,1.4,26.2
E00073325,72.1,0,27.9
E00073326,43.7,1.1,55.2
E00073327,64.4,2.9,32.7
E00073328,58.6,2.4,39.1
E00073329,59.8,2.4,37.8
E00073330,62.7,2.4,34.9
E00073331,63.2,1.1,35.6
E00073332,65.7,1.6,32.7
E00073333,56.4,0.4,43.2
E00073334,68.5,0.8,30.7
E00073335,59.2,5.1,35.7
E00073336,59.8,2,38.3
E00073337,65.8,0.8,33.3
E00073339,77.6,3.9,18.5
E00073350,68.6,2,29.4
E00073353,80.1,2.8,17.1
E00073361,46.2,3.1,50.7
E00073366,68.7,1.8,29.5
E00073373,72.6,1.8,25.6
E00073374,77.5,2.5,20
E00073377,77.5,3.5,19
E00073378,77.9,2.5,19.6
E00073379,56.2,2.8,41
E00073380,60,3.1,36.9
E00073381,67.9,2.1,30
E00073382,69.1,2.5,28.4
E00073383,44.5,3.2,52.3
E00073384,64.3,2.1,33.7
E00073388,69.5,3.6,26.9
E00073389,74.7,3.5,21.8
E00073390,70.8,3.7,25.5
E00073391,69.1,0.4,30.5
E00073392,68.8,2.6,28.6
E00073393,70.7,0.4,28.9
E00073394,69.4,3.3,27.3
E00073395,54.4,4.6,40.9
E00073397,69.7,1.7,28.6
E00073398,80.5,1.3,18.2
E00073399,67.6,3.6,28.9
E00073400,75.9,2.4,21.7
E00073401,71.9,2.9,25.2
E00073402,79.2,2.2,18.6
E00073403,75.2,3,21.9
E00073404,74.7,2.8,22.5
E00073405,70.5,4,25.5
E00073406,71.9,1.6,26.5
E00073407,76.2,1.5,22.3
E00073408,65.6,3.8,30.6
E00073409,65.2,2.9,32
E00073410,74.8,2.4,22.8
E00073411,68.2,0.4,31.4
E00073412,73.5,3.3,23.2
E00073413,57.4,0.8,41.8
E00073432,44.3,7.4,48.3
E00073437,75.6,4.1,20.3
E00073447,57.4,4.3,38.3
E00073448,54.4,4,41.5
E00073453,51.5,5.1,43.4
E00073454,63.1,4.2,32.7
E00073455,63.9,4.3,31.8
E00073456,66.4,3.2,30.4
E00073457,62.4,1.5,36.1
E00073458,73.1,3.4,23.5
E00073461,68.8,4.2,27.1
E00073462,57.3,5.7,37
E00073463,72.8,8.4,18.8
E00073464,36.3,5,58.6
E00073465,66.6,3.2,30.2
E00073466,54.5,7.7,37.8
E00073467,73.7,0.8,25.5
E00073468,67.3,2.9,29.8
E00073469,58.4,2.8,38.8
E00073470,64.9,4.9,30.2
E00073471,67.9,9.2,22.8
E00073496,44.4,4,51.6
E00073636,54.7,5.4,39.9
E00073637,62.5,3.8,33.7
E00073638,55.3,2.6,42.1
E00073639,67.2,0.7,32.1
E00073640,57.8,3.9,38.3
E00073641,59.2,4.8,36
E00073642,58.6,5.9,35.5
E00073643,54.8,2.4,42.9
E00073644,52.4,3.8,43.8
E00073645,49,5.7,45.3
E00073646,58.5,7.4,34.1
E00073647,64.3,2.3,33.3
E00073648,51.5,4.8,43.7
E00073649,54.5,3,42.4
E00073650,52.4,2.6,44.9
E00073651,68.4,2.9,28.7
E00073652,49.8,2.3,47.9
E00073653,40.1,7.3,52.5
E00073654,54.9,5.1,40.1
E00073655,57.2,5,37.8
E00073656,62.6,4.6,32.7
E00073657,47.7,6.2,46.1
E00073658,53.3,5.8,40.8
E00073659,65.6,1.7,32.8
E00073660,49.8,3.4,46.8
E00073662,49.6,2.2,48.1
E00073663,45.8,8.8,45.4
E00073664,41.2,3.8,54.9
E00073665,52.5,1.5,46
E00073666,69.2,1.6,29.3
E00073667,63,3.6,33.3
E00073668,58.8,4.7,36.5
E00073669,62.8,3.1,34.1
E00073670,53.9,2.5,43.6
E00073671,62,3.6,34.4
E00073709,61.9,3,35.1
E00073710,57.7,2.8,39.5
E00073711,63.2,2.7,34
E00073712,45.2,6.8,48
E00073713,45.2,1.3,53.5
E00073714,48,5.8,46.2
E00073715,55.9,6.2,37.9
E00073716,39.6,7.1,53.3
E00073717,52,1.3,46.6
E00073718,58.6,4,37.4
E00073719,50.4,2.9,46.7
E00073720,53.9,3.9,42.1
