areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
W00002268,10.1,23.9,59.7,6.3
W00002269,10.7,17.4,65.3,6.6
W00002270,6.3,21.5,60.8,11.4
W00002271,4.5,19.3,67,9.1
W00002272,10.1,15.1,65.4,9.4
W00002327,7.6,19,61,12.4
W00002328,10.8,20,58.3,10.8
W00002329,5.6,29.4,58.3,6.7
W00002330,6.5,13,68.8,11.7
W00002331,12.1,20.9,57.1,9.9
W00002332,5.6,16.9,65.2,12.4
W00002333,1.4,22.5,69,7
W00002649,8.2,21.8,56.5,13.5
W00002650,6.2,26.2,54.6,13.1
W00002651,9.7,25.7,56.3,8.3
W00002652,15.5,22.7,48.5,13.4
W00002653,9.4,18.9,60.6,11
W00002654,8.3,15.8,43.3,32.5
W00002655,5.8,19.2,64,11
W00002684,10.6,18.8,55.3,15.3
W00002685,6.2,25.6,63.6,4.7
W00002686,4.8,21.6,63.2,10.4
W00002687,9,22.5,64.9,3.6
W00002688,6,24,62.7,7.3
W00002689,8.5,17.9,59.8,13.7
W00002690,8.7,23.9,63,4.3
W00002691,7.3,18.8,64.6,9.4
W00002695,9.1,24.6,56.6,9.7
W00002696,10.8,29,50.5,9.7
W00002697,12.1,31.2,47.5,9.2
W00002698,8,28,48.8,15.2
W00002699,5.1,23.2,62.6,9.1
W00002700,8.7,25,54.3,12
W00002701,9.4,22.6,49.1,18.9
W00002702,7.8,30.4,50.4,11.3
W00002703,6.9,29.2,53.1,10.8
W00003856,2,27.5,58.8,11.8
W00003857,7.6,26,61.8,4.6
W00003859,2.8,20.1,59.7,17.4
W00003862,6.6,17.9,60.4,15.1
W00003864,12.5,13.5,61.5,12.5
W00003865,6.3,29.5,55.8,8.4
W00004724,7.5,17.8,64.4,10.3
W00004725,13.3,21.7,58.3,6.7
W00004726,1.1,21.6,55.7,21.6
W00004728,5.6,16.9,66.3,11.3
W00004729,8.8,25,54.4,11.8
W00004730,6.1,21.2,62.4,10.3
W00004731,7.4,21.3,63.2,8.1
W00004732,5.6,18.5,64.6,11.2
W00004733,7.7,22.6,63.9,5.8
W00004735,10.3,20.1,60.9,8.6
W00004736,7.9,11.5,64.7,15.8
W00004737,10.9,23.3,55,10.9
W00004738,4.1,18.4,66,11.6
W00004739,8.3,19.7,65.2,6.8
W00004740,5.5,26.6,64.1,3.9
W00004741,4,21.5,65.9,8.5
W00004742,8.6,14.8,72.7,3.9
W00004743,5.8,25,62.5,6.7
W00004744,4.9,19,64.4,11.7
W00004745,6.7,16,71.8,5.5
W00004746,10.3,16.4,67.2,6
W00004747,1,21.6,62.7,14.7
W00004749,6.3,17.9,67,8.9
W00004750,3.6,20.7,69.3,6.4
W00004759,5.4,16.1,67.9,10.7
W00004760,1.7,19.2,69.2,10
W00004761,7.1,19,61.9,11.9
W00004762,4.8,22.4,62.6,10.2
W00004763,12.7,16.5,58.2,12.7
W00004764,6.1,21.2,61.6,11.1
W00004765,5.3,18.9,68.4,7.4
W00004766,3.4,21.8,68.1,6.7
W00004767,18.4,21.1,47.4,13.2
W00004768,4.1,19.8,64.5,11.6
W00004769,8.5,28.2,53,10.3
W00004770,11,22.7,58,8.3
W00004771,4.4,17.6,65.9,12.1
W00004772,5.6,18.4,67.2,8.8
W00004773,10.7,25.6,56.2,7.4
W00004774,7.1,25,61.9,6
W00004775,11.9,24.6,59.3,4.2
W00004776,5.7,17.2,69.7,7.4
W00004777,8.1,17.9,66.7,7.3
W00004778,11.5,12.5,68.8,7.3
W00004779,7,19.8,61.6,11.6
W00004780,12.4,18.6,61.1,8
W00004781,8.8,27.5,55.9,7.8
W00004782,4.7,22.6,65.1,7.5
W00004783,6.3,21.1,67.4,5.3
W00004784,9.5,16.8,71.6,2.1
W00004785,8.1,23,58.5,10.4
W00004786,8.3,21.7,65,5
W00004787,9.4,23.9,59,7.7
W00004794,3.7,23.7,63.7,8.9
W00004795,5.1,23.2,63.6,8.1
W00004796,8.9,17.9,63.4,9.8
W00004797,7.9,17.3,62.2,12.6
W00004798,6,13.8,71.6,8.6
W00004799,12,21,60,7
W00004800,10.8,20.5,61.4,7.2
W00004801,12.1,22,54.6,11.3
W00004810,7.9,22.3,64,5.8
W00004811,7.9,16.6,64.9,10.6
W00004812,14,17.1,61.2,7.8
W00004813,10.4,22.4,41.8,25.4
W00004814,11.3,18.6,59.8,10.3
W00004815,10.8,15.8,64.2,9.2
W00004816,1.4,24.6,62.3,11.6
W00004817,4.2,22.9,56.3,16.7
W00004818,7.9,24.8,63.4,4
W00004819,8.6,18.3,64.5,8.6
W00004820,8.5,28.7,60.6,2.1
W00004821,6.6,19,69.4,5
W00004822,10.1,13.9,67.7,8.2
W00004823,8.5,20.3,59.9,11.3
W00004824,9.3,17.7,60.3,12.7
W00004825,7.4,23.2,64.2,5.3
W00004826,6.1,15.3,65.3,13.3
W00004827,9.1,21.2,59.6,10.1
W00004828,5.4,24.3,68.9,1.4
W00004829,13.3,16.9,60.2,9.6
W00004830,11.5,28.3,54,6.2
W00004831,9.1,25.6,55.4,9.9
W00004832,10.2,23.5,58.2,8.2
W00004833,6.8,20.8,61.8,10.6
W00004834,8.3,19.4,65.7,6.5
W00004836,3.7,15.6,67,13.8
W00004837,11.5,10.4,65.6,12.5
W00004838,8.4,16.9,63.6,11
W00004839,11.3,20.9,53.9,13.9
W00004840,5.9,18.5,68.1,7.4
W00004841,7.2,12.6,67.6,12.6
W00004842,10.5,23.4,58.1,8.1
W00004843,9.1,15.9,67.4,7.6
W00004844,9.2,21.1,65.5,4.2
W00004845,3.2,19.1,70.2,7.4
W00004846,5.7,20,62.9,11.4
W00004847,8.9,19.5,65.9,5.7
W00004848,3.7,22.9,65.1,8.3
W00004849,11.6,10.1,71,7.2
W00004850,4.1,19.6,68,8.2
W00004851,9.3,15.5,64.8,10.4
W00004852,4.3,25,62.1,8.6
W00004853,6.3,26.3,55.8,11.6
W00004854,2.5,25,64.2,8.3
W00004855,9.1,18.2,67.7,5.1
W00004856,7.5,19,63.3,10.2
W00004857,6.3,13.2,70.1,10.4
W00004858,8.3,19.3,62.1,10.3
W00004859,6.6,24,63.6,5.8
W00004860,8.2,20.9,63.4,7.5
W00004861,9.3,14.4,71.2,5.1
W00004862,9.9,26.3,57.9,5.9
W00004863,7.8,27.8,55.7,8.7
W00004864,2.6,29.8,62.3,5.3
W00004865,11.6,23.2,58.9,6.3
W00004866,11.3,19.7,58.5,10.6
W00004867,6.6,25.6,63.6,4.1
W00004868,7.2,19.6,63.8,9.4
W00004869,7.7,23.1,52.9,16.3
W00004870,6.6,25,62.5,5.9
W00004871,8.5,22.7,60.3,8.5
W00004872,9.4,18,62.5,10.2
W00004873,6.1,26.5,58.3,9.1
W00004874,5.7,21.4,65.7,7.1
W00004875,7.1,23.4,61,8.5
W00004877,7.9,24.6,65.1,2.4
W00004879,6.3,18.5,65.7,9.6
W00004882,8.3,19.7,61.4,10.6
W00004883,8.7,10.7,67.8,12.8
W00004884,7.4,17.4,58.7,16.5
W00004885,7.9,15.1,68.3,8.6
W00004886,6.3,20.1,66,7.6
W00004887,8,31,53,8
W00004888,8.3,19,62.5,10.1
W00004889,6.8,18.4,65.3,9.5
W00004890,9.4,30.2,51,9.4
W00004891,3.4,23.1,58.5,15
W00004892,5.5,17.3,64.5,12.7
W00004893,14.3,22.9,62.9,0
W00004894,8.8,12,65.6,13.6
W00004895,8.5,19.8,65.1,6.6
W00004896,14,18.7,50.5,16.8
W00004897,11.2,16.8,60.8,11.2
W00004898,13,21.4,56.5,9.1
W00004899,10.7,35.7,45.2,8.3
W00004900,2,26,56,16
W00004901,14.1,32.8,43.8,9.4
W00004902,9,26.9,57.7,6.4
W00004903,5,25.7,64.4,5
W00004904,8.5,18.6,52.5,20.3
W00004905,8.7,19.8,65.1,6.3
W00004906,5.4,30.4,64.1,0
W00004907,10.8,26.7,55.8,6.7
W00004908,6.6,22.6,64.2,6.6
W00004909,7.4,17.4,66.4,8.7
W00004910,6,24,62,8
W00004911,7.3,22.7,60.9,9.1
W00004912,9.8,24.6,55.7,9.8
W00004913,5.3,21.2,62.9,10.6
W00004914,10.3,20.7,62.1,6.9
W00004915,11.9,22.4,58.2,7.5
W00004916,4.9,21.4,62.1,11.7
W00004917,7.8,16.5,69.6,6.1
W00004918,10.8,16.2,66.2,6.8
W00004919,4.1,18.2,66.9,10.7
W00004920,6,31,54,9
W00004921,9.2,22.9,61.1,6.9
W00004922,3.6,23.2,62.5,10.7
W00004923,8,15.3,70,6.7
W00004924,4.3,24.6,55.1,15.9
W00004925,8.5,24.8,56.4,10.3
W00004926,12,12.8,62.4,12.8
W00004927,4.1,19,67.3,9.5
W00004928,7.5,15,60.8,16.7
W00004929,6.7,27.9,51.9,13.5
W00004930,3.2,21.5,62.4,12.9
W00004931,7,20.3,59.3,13.4
W00004932,8.7,20.9,64,6.4
W00004934,10.6,25.5,57.4,6.4
W00004935,12.1,21.5,57.9,8.4
W00004947,8.3,23.1,60.2,8.3
W00004948,16.3,14.3,61.2,8.2
W00004949,10,14,70,6
W00004950,9.5,23.8,60,6.7
W00004951,4.9,25.2,65,4.9
W00004953,6.1,26.1,59.4,8.3
W00004964,8.2,23.5,61.2,7.1
