areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
W00002268,16.7,50.5,4.9,25.4,2.4
W00002269,15.2,41.8,7.4,32,3.5
W00002270,19.4,56.7,8.2,15.7,0
W00002271,20.6,33.5,9.2,32.6,4.1
W00002272,12.3,41.3,7.5,37.9,1
W00002327,29.6,42.1,9.4,14.2,4.7
W00002328,26.1,30.3,9.8,26.1,7.8
W00002329,19.3,43.9,7.6,27.2,2
W00002330,21.5,46.9,7.7,23.8,0
W00002331,13.3,44.8,5.5,36.4,0
W00002332,17.5,38.1,10.3,31.4,2.6
W00002333,18.5,41.5,5.4,34.6,0
W00002649,20.3,37.9,6.9,31.4,3.6
W00002650,26.7,40.5,8.5,21.9,2.4
W00002651,14,37,7.8,38.5,2.7
W00002652,23,35.8,5.8,32.3,3.1
W00002653,28,43.3,6.3,22.4,0
W00002654,16.3,36.5,6.2,38.8,2.2
W00002655,19.8,38.9,5.2,34.7,1.5
W00002684,31.5,30.5,7,27,4
W00002685,21.9,43.3,9.9,23.2,1.7
W00002686,19,41.6,9.5,29.4,0.5
W00002687,19.1,34.7,6.2,38.7,1.3
W00002688,16.7,36.1,6.3,39.7,1.2
W00002689,16.2,37.2,6.6,38.3,1.7
W00002690,32.8,34.5,8.4,21.8,2.5
W00002691,14.4,36.3,13,33.5,2.8
W00002695,23.3,35.9,5.8,32.7,2.3
W00002696,23.3,41.9,10,21,3.8
W00002697,22.5,32,9.9,30.6,4.9
W00002698,26.1,40,8.3,22.2,3.5
W00002699,32.2,37.7,8,21.1,1
W00002700,34.4,43,4.5,14,4.1
W00002701,25.4,35.1,7.8,28.8,2.9
W00002702,29.5,36.4,7.7,23.6,2.7
W00002703,31.1,38.9,9.6,18.2,2.1
W00003856,15.2,40.6,6.3,35.3,2.7
W00003857,23.1,41.3,8.1,23.9,3.6
W00003859,21,40.8,8.8,26.1,3.3
W00003862,18,41.2,4.3,34.1,2.4
W00003864,24.8,38.1,8.6,26.2,2.4
