areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
W00002268,7.7,28.8,51.3,12.2
W00002269,0.7,20.6,58.8,19.9
W00002270,0,26.7,61.3,12
W00002271,8.5,14.5,57.3,19.7
W00002272,1.9,22.4,50.6,25
W00002327,6.1,17.6,66.4,9.9
W00002328,7.4,8.3,51.2,33.1
W00002329,5.1,31.6,39.2,24.1
W00002330,0,38.1,46,15.9
W00002331,4.4,25.3,57.1,13.2
W00002332,6.5,30.8,44.9,17.8
W00002333,1.4,29.2,52.8,16.7
W00002649,3.4,24.1,55.9,16.6
W00002650,16.2,7,65.5,11.3
W00002651,3.1,16.8,44.3,35.9
W00002652,2.4,26.6,54,16.9
W00002653,9.8,27,46.7,16.4
W00002654,0,11.7,48.1,40.3
W00002655,1.9,19.1,50,29
W00002684,22.6,23.4,39.5,14.5
W00002685,5,21,67.2,6.7
W00002686,1.6,13.1,71.3,13.9
W00002687,0,27.4,44.4,28.2
W00002688,0.8,17.2,62.5,19.5
W00002689,6,19.9,47.7,26.5
W00002690,33.8,21.1,36.6,8.5
W00002691,6.8,14.5,65,13.7
W00002695,0,28.3,56.6,15.2
W00002696,5.5,50.8,31.3,12.5
W00002697,2.1,16.2,55.6,26.1
W00002698,1.6,40.3,41.9,16.1
W00002699,8.6,47.7,37.5,6.3
W00002700,2.1,63.6,32.9,1.4
W00002701,4.2,30.5,52.5,12.7
W00002702,1.6,32.3,55.6,10.5
W00002703,1.4,35.4,50,13.2
W00003856,0.8,19.8,54.5,24.8
W00003857,0,15.4,75,9.6
W00003859,0.7,19.9,58.8,20.6
W00003862,5.1,21.4,57.3,16.2
W00003864,1.8,21.8,61.8,14.5
W00003865,3.6,20.5,61.6,14.3
W00004724,0.8,19.7,53.3,26.2
W00004725,1.6,16.4,75,7
W00004726,1.3,10.4,68.8,19.5
W00004728,0,7.8,81.4,10.9
W00004729,14.4,16.5,66,3.1
W00004730,3.9,16.2,57.1,22.7
W00004731,0.8,24.6,60,14.6
W00004732,0.8,3.8,56.5,38.9
W00004733,0.8,15.2,68.2,15.9
W00004735,0.7,17.6,60.6,21.1
W00004736,2.3,25.8,46.1,25.8
W00004737,2.1,54.9,40.8,2.1
W00004738,1.5,27.7,67.2,3.6
W00004739,0,22.3,66.2,11.5
W00004740,2.4,45.6,40.8,11.2
W00004741,0,4.7,65.7,29.6
W00004742,3.4,21.2,66.1,9.3
W00004743,4.7,34.4,57,3.9
W00004744,0,1.8,43.6,54.5
W00004745,0,1.6,72.1,26.4
W00004746,0,5,68.3,26.7
W00004747,1.6,17.7,53.2,27.4
W00004749,0,4.9,83.7,11.4
W00004750,0.8,14.4,73.6,11.2
W00004759,4.8,24.2,55.6,15.3
W00004760,0,19.5,75.2,5.3
W00004761,1.6,13.6,71.2,13.6
W00004762,0.8,17.7,55.6,25.8
W00004763,0,16.5,74.2,9.3
W00004764,2.4,21.1,58.5,17.9
W00004765,0,10.3,84.6,5.1
W00004766,0,17.2,73.3,9.5
W00004767,65,24.2,10,0.8
W00004768,14.8,40,40.7,4.4
W00004769,9.8,32.3,46.6,11.3
W00004770,2.6,16,71.8,9.6
W00004771,3.4,31.9,42,22.7
W00004772,0.9,11.1,70.1,17.9
W00004773,4.3,52.5,38.3,5
W00004774,29.4,17.6,42.6,10.3
W00004775,4.7,31.3,60.2,3.9
W00004776,2.3,38.9,52.7,6.1
W00004777,9.5,34.5,52.7,3.4
W00004778,7.2,38.7,53.2,0.9
W00004779,22.5,25.6,38.8,13.2
W00004780,3.1,32.3,59.1,5.5
W00004781,11,24.5,58.3,6.1
W00004782,1.6,7.1,84.9,6.3
W00004783,0,4.3,92.3,3.4
W00004784,0,25.6,69.2,5.1
W00004785,0.8,22.6,66.9,9.7
W00004786,0.8,7.4,85.2,6.6
W00004787,1.6,41.1,53.2,4
W00004794,4.8,28.2,58.9,8.1
W00004795,3.5,26.3,62.3,7.9
W00004796,0,21.1,71.9,7
W00004797,0.8,8.5,83.1,7.7
W00004798,2.3,33.1,54.9,9.8
W00004799,8.3,15.9,65.9,9.8
W00004800,22,34.6,41.7,1.6
W00004801,0,26.4,58.1,15.5
W00004810,0.8,12.8,52.8,33.6
W00004811,1.6,5.4,63.6,29.5
W00004812,0,6.6,77.9,15.6
W00004813,8.7,34.8,29,27.5
W00004814,0,7,71.9,21.1
W00004815,0,16.3,59.3,24.4
W00004816,0,9.9,41.3,48.8
W00004817,0,12,42.7,45.3
W00004818,13.5,7.9,46.8,31.7
W00004819,4.7,28.1,51.6,15.6
W00004820,2.2,16.7,63.3,17.8
W00004821,4.7,21.1,54.7,19.5
W00004822,0.8,13,46.3,39.8
W00004823,0.8,19.5,42.2,37.5
W00004824,1.1,13,44,41.8
W00004825,2.7,24.1,38.4,34.8
W00004826,0,15.4,55.6,29.1
W00004827,0,12.2,64.1,23.7
W00004828,19.5,28.5,48,4.1
W00004829,15,38.8,38.1,8.2
W00004830,4.3,12.1,77.6,6
W00004831,0,16.5,78.9,4.5
W00004832,9.5,27.8,52.4,10.3
W00004833,0,24.2,37.3,38.6
W00004834,0,23.6,55.1,21.3
W00004836,1.7,32.2,44.9,21.2
W00004837,0,18,73,9
W00004838,19.5,4.4,35.2,40.9
W00004839,5.8,27,37.2,29.9
W00004840,0,17.1,74.8,8.1
W00004841,0,30,62.7,7.3
W00004842,0.8,21.6,56,21.6
W00004843,0,0.9,80.9,18.3
W00004844,0,3.3,81,15.7
W00004845,0.8,16.3,74,8.9
W00004846,5.1,52.1,37.6,5.1
W00004847,0.9,13.9,74.8,10.4
W00004848,2.9,6.5,87,3.6
W00004849,1.6,32.3,55.1,11
W00004850,0.7,35.6,50.4,13.3
W00004851,0,10.3,44.1,45.5
W00004852,0,13.7,52.5,33.8
W00004853,1.9,1.9,80.4,15.9
W00004854,0,5,84.2,10.8
W00004855,21.7,36.4,37.8,4.2
W00004856,16.7,26.1,38.4,18.8
W00004857,4.9,30.6,56.3,8.3
W00004858,14.7,29.3,41.3,14.7
W00004859,0,38.4,60.3,1.3
W00004860,9.8,26.2,58.2,5.7
W00004861,11.1,33.3,40.5,15.1
W00004862,15.6,13.6,53.2,17.5
W00004863,0.8,23.1,66.2,10
W00004864,4.8,33.6,33.6,28
W00004865,0,17.2,77.2,5.5
W00004866,0.7,42.4,53.5,3.5
W00004867,3.8,28.8,62.1,5.3
W00004868,5.8,26.1,61.6,6.5
W00004869,4.5,29.1,56.4,10
W00004870,0,14.3,73.8,11.9
W00004871,0.8,10.9,74.2,14.1
W00004872,5,32.8,52.9,9.2
W00004873,0,24.8,66.1,9.1
W00004874,0,28.4,59.5,12.1
W00004875,1.7,12.1,68.1,18.1
W00004877,0,12.2,69.6,18.3
W00004879,0.9,16.7,66.7,15.8
W00004882,5.4,23.3,48.1,23.3
W00004883,12.8,11,52.4,23.8
W00004884,1.6,8.1,61.8,28.5
W00004885,0,6,85,9
W00004886,0,14,66.9,19.1
W00004887,17.2,51,29.9,1.9
W00004888,0.7,13.3,70,16
W00004889,0,17,65.2,17.8
W00004890,5.1,38.1,49.2,7.6
W00004891,0.7,36.8,48.5,14
W00004892,2.6,17.1,61.5,18.8
W00004893,33.7,25,39.1,2.2
W00004894,3.3,24.6,62.3,9.8
W00004895,1.9,21.3,68.5,8.3
W00004896,0.9,21.1,70.2,7.9
W00004897,0.8,5.5,78,15.7
W00004898,1.3,10.3,78.1,10.3
W00004899,0.9,0.9,93.6,4.5
W00004900,3.1,38.1,56.7,2.1
W00004901,0.9,29.2,68.1,1.8
W00004902,0,7.6,88.6,3.8
W00004903,1.9,40.1,43.8,14.2
W00004904,0,17.1,46.3,36.6
W00004905,0,9.1,80,10.9
W00004906,0,25.2,70.9,3.9
W00004907,13.3,36.7,45,5
W00004908,25,18.5,50,6.5
W00004909,1.6,8.9,80.6,8.9
W00004910,0.9,22.6,60.4,16
W00004911,0.9,20.7,66.4,12.1
W00004912,0,20.7,61.2,18.2
W00004913,7.4,29.7,51.4,11.5
W00004914,49.6,20,24.8,5.6
W00004915,8.1,15.1,75.6,1.2
W00004916,4.7,25.5,58.5,11.3
W00004917,0,10.6,76.4,13
W00004918,7.1,32.1,50.9,9.8
W00004919,2,15.8,54.5,27.7
W00004920,0.9,19.6,62.5,17
W00004921,0.8,22.1,70.2,6.9
W00004922,5.4,26.4,57.4,10.9
W00004923,0.8,26.9,57.7,14.6
W00004924,2.1,53.6,41.4,2.9
W00004925,15.4,11.4,67.8,5.4
W00004926,13.8,10.6,62.6,13
W00004927,0.8,5.6,79.2,14.4
W00004928,0,20.2,65.9,14
W00004929,21.2,16.9,55.9,5.9
W00004930,4.7,34.2,53.7,7.4
W00004931,0,11.1,62.5,26.4
W00004932,3.8,17.3,60.9,17.9
W00004934,0,30.8,51.7,17.5
W00004935,8.8,41.9,44.6,4.7
W00004947,0,24.3,69.6,6.1
W00004948,10.7,40.5,41.7,7.1
W00004949,6.5,35.1,54.5,3.9
W00004950,9.5,19.7,64.6,6.1
W00004951,2.5,20.7,69.4,7.4
W00004953,5,12.8,68.3,13.9
W00004964,21.8,35.3,42,0.8
W00004965,3,29.6,31.9,35.6
W00004966,2.7,32.4,49.5,15.3
W00004968,13,11,71.9,4.1
W00004969,4.1,59.5,35.5,0.8
W00004970,23.9,16.8,54,5.3
W00004971,5.3,23.3,61.7,9.8
W00004972,7.2,5.4,72.1,15.3
W00004973,22.3,59.1,17.1,1.6
W00004974,3.2,50.8,40.3,5.6
W00004975,3.8,45.1,39.1,12
W00004976,33.3,22.5,42.5,1.7
W00004977,5.3,33.3,60.5,0.9
W00004978,42.9,19.6,32.1,5.4
W00004979,11,41.9,41.9,5.2
W00004980,23.6,41.4,29.3,5.7
W00004981,3.9,41.4,50,4.7
W00004982,4.4,27.2,67.5,0.9
W00004983,15.3,18,55.9,10.8
W00004984,34,32.7,31.3,2
W00004985,30.7,33.7,31.7,4
W00004986,0.9,29.8,68.4,0.9
W00004987,11.9,3,80.6,4.5
W00004988,10.3,42.1,42.1,5.6
W00004989,6.7,27.9,57.7,7.7
W00004990,1.8,26.5,66.4,5.3
W00004991,1.7,8.5,65,24.8
W00004992,47,39.1,12.2,1.7
W00004993,18.6,10.6,56.6,14.2
W00004994,0,41.2,50.5,8.2
W00004995,35.7,33.9,28.6,1.8
W00004996,22.2,40.7,22.2,14.8
W00004997,43.8,29.9,20.1,6.3
W00004998,9,4.5,42.5,44
W00004999,0,4.2,75.5,20.3
W00005000,26.9,47.3,17.6,8.2
W00005001,0.7,64.6,24.3,10.4
W00005002,4.4,12.5,81.6,1.5
W00005003,10.2,25.8,57,7
W00005004,0,58,40.2,1.8
W00005005,0.8,22,39.8,37.4
W00005006,0,2.5,74.6,23
W00005007,11.9,10.1,61.5,16.5
W00005008,0,2.6,85.5,12
W00005009,0.8,25,54.7,19.5
W00005010,14.4,21.2,38.6,25.8
W00005011,0.8,18.2,67.8,13.2
W00005012,0,6.5,80.6,12.9
W00005013,3.3,25,64.2,7.5
W00005014,2.4,42.7,48.4,6.5
W00005015,4.7,14,76.2,5.2
W00005016,0.7,11.1,81.5,6.7
W00005017,1.9,21.7,65.1,11.3
W00005018,2,28.4,56.9,12.7
W00005019,1.7,19.8,72.7,5.8
W00005020,0.7,9,79.1,11.2
W00005021,1.8,14.5,54.5,29.1
W00005022,0,13.5,73.7,12.8
W00005023,5.7,32.8,46.7,14.8
W00005024,6.5,24.5,54,15.1
W00005025,19.2,25.3,39,16.4
W00005026,0.7,13.9,56.9,28.5
W00005027,1.2,30.2,56.4,12.2
W00005028,2.7,16.7,51.1,29.6
W00005029,2.4,2.4,73.5,21.8
